wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,72000.0,12000.0,1.385214e6,1.370338e6,1.398943e6,1.39984e6,1.43701e6
2.0,72000.0,12000.0,1.355177e6,1.343657e6,1.363959e6,1.364983e6,1.410408e6
3.0,72000.0,12000.0,1.647683e6,1.62896e6,1.697051e6,1.747282e6,1.741376e6
3.0,72000.0,12000.0,1.637648e6,1.637648e6,1.676234e6,1.732204e6,1.738359e6
3.0,72000.0,12000.0,1.616137e6,1.616137e6,1.647152e6,1.706722e6,1.728926e6
4.0,72000.0,12000.0,1.820823e6,1.790563e6,1.888675e6,1.958021e6,1.934389e6
4.0,72000.0,12000.0,1.813438e6,1.790884e6,1.872079e6,1.943824e6,1.932318e6
4.0,72000.0,12000.0,1.798178e6,1.798178e6,1.849724e6,1.922893e6,1.926246e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
