wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
3.0,400.0,0.0,16448.0,15457.0,15448.0,18412.0,16448.0,16870.0,16543.0,16089.0,16089.0,18717.0
3.0,400.0,0.0,15168.0,14975.0,14951.0,18308.0,15168.0,16462.0,15955.0,15841.0,15841.0,18622.0
4.0,400.0,0.0,18015.0,18047.0,18058.0,20836.0,18015.0,19462.0,18698.0,18121.0,18121.0,20784.0
4.0,400.0,0.0,17550.0,17564.0,17542.0,20432.0,17550.0,19055.0,18394.0,18417.0,18417.0,20764.0
4.0,400.0,0.0,17110.0,17003.0,17036.0,20394.0,17110.0,18553.0,17931.0,19057.0,19057.0,20662.0
2.0,480.0,80.0,11735.0,11715.0,11729.0,15208.0,11735.0,12274.0,12160.0,11703.0,11703.0,14511.0
2.0,480.0,80.0,12189.0,11313.0,11299.0,15336.0,12189.0,11792.0,11579.0,12116.0,11301.0,14426.0
2.0,480.0,80.0,12627.0,10903.0,10911.0,15378.0,12627.0,11316.0,11107.0,12572.0,10927.0,14175.0
3.0,480.0,80.0,14357.0,14589.0,14433.0,18302.0,14357.0,15260.0,15225.0,14620.0,14543.0,17512.0
3.0,480.0,80.0,13998.0,13999.0,13988.0,18425.0,13998.0,14992.0,14861.0,14574.0,13912.0,17461.0
3.0,480.0,80.0,13471.0,13410.0,13435.0,18439.0,13471.0,14601.0,14340.0,14551.0,13333.0,17363.0
4.0,480.0,80.0,16478.0,16421.0,16421.0,20453.0,16478.0,17136.0,16998.0,16636.0,16617.0,19473.0
4.0,480.0,80.0,16286.0,16001.0,16001.0,20252.0,16286.0,16793.0,16716.0,16979.0,16140.0,19462.0
4.0,480.0,80.0,16545.0,15515.0,15515.0,20418.0,16545.0,16449.0,16421.0,17469.0,15560.0,19363.0
2.0,500.0,0.0,13099.0,13121.0,13108.0,15254.0,13099.0,14844.0,13989.0,13143.0,13143.0,15478.0
2.0,500.0,0.0,13759.0,12571.0,12587.0,15293.0,13759.0,14211.0,13227.0,13783.0,13783.0,15428.0
2.0,500.0,0.0,14336.0,12000.0,12000.0,14874.0,14336.0,13593.0,12633.0,14382.0,14382.0,15304.0
3.0,500.0,0.0,15881.0,15879.0,15868.0,18402.0,15881.0,17629.0,16682.0,16071.0,16071.0,18616.0
3.0,500.0,0.0,15441.0,15364.0,15412.0,18227.0,15441.0,17281.0,16239.0,16341.0,16341.0,18586.0
3.0,500.0,0.0,14888.0,14905.0,14875.0,18213.0,14888.0,16865.0,15796.0,16324.0,16324.0,18486.0
4.0,500.0,0.0,17926.0,17964.0,17936.0,20494.0,17926.0,19687.0,18556.0,18066.0,18066.0,20595.0
4.0,500.0,0.0,18236.0,17416.0,17392.0,20346.0,18236.0,19351.0,18156.0,17679.0,17679.0,20568.0
4.0,500.0,0.0,18545.0,16974.0,16954.0,20134.0,18545.0,18957.0,17766.0,17594.0,17594.0,20502.0
2.0,600.0,100.0,11663.0,11646.0,11642.0,15227.0,11663.0,12562.0,12103.0,11646.0,11665.0,14428.0
2.0,600.0,100.0,11242.0,11234.0,11229.0,15132.0,11242.0,12090.0,11548.0,12121.0,11227.0,14358.0
2.0,600.0,100.0,12589.0,10867.0,10867.0,15272.0,12589.0,11472.0,11066.0,12572.0,10835.0,14089.0
3.0,600.0,100.0,14312.0,14580.0,14282.0,18451.0,14312.0,15319.0,15094.0,14537.0,14459.0,17358.0
3.0,600.0,100.0,13965.0,14000.0,13888.0,17981.0,13965.0,15118.0,14624.0,14579.0,13904.0,17346.0
3.0,600.0,100.0,13420.0,13396.0,13319.0,18250.0,13420.0,14756.0,14155.0,14591.0,13341.0,17243.0
4.0,600.0,100.0,16269.0,16393.0,16491.0,20431.0,16269.0,17159.0,16867.0,16625.0,16654.0,19281.0
4.0,600.0,100.0,16129.0,15934.0,15934.0,20218.0,16129.0,16972.0,16624.0,16374.0,16088.0,19286.0
4.0,600.0,100.0,15770.0,15397.0,15397.0,20305.0,15770.0,16584.0,16071.0,15928.0,15502.0,19199.0
2.0,600.0,0.0,13135.0,13140.0,13133.0,15511.0,13135.0,14938.0,13957.0,13269.0,13269.0,15555.0
2.0,600.0,0.0,12613.0,12629.0,12635.0,15366.0,12613.0,14372.0,13418.0,12741.0,12741.0,15509.0
2.0,600.0,0.0,14369.0,12060.0,12049.0,15058.0,14369.0,13777.0,12719.0,12198.0,12198.0,15364.0
3.0,600.0,0.0,16004.0,15969.0,15980.0,18657.0,16004.0,17494.0,16717.0,16068.0,16068.0,18730.0
3.0,600.0,0.0,15417.0,15470.0,15423.0,18606.0,15417.0,17002.0,16265.0,15539.0,15539.0,18695.0
3.0,600.0,0.0,14901.0,14999.0,14862.0,18233.0,14901.0,16662.0,15760.0,15031.0,15031.0,18595.0
4.0,600.0,0.0,18152.0,18110.0,18075.0,20559.0,18152.0,19564.0,18561.0,18200.0,18200.0,20734.0
4.0,600.0,0.0,17630.0,17587.0,17684.0,20608.0,17630.0,19252.0,18192.0,17817.0,17817.0,20704.0
4.0,600.0,0.0,17593.0,17053.0,17165.0,20249.0,17593.0,18880.0,17963.0,17304.0,17304.0,20630.0
2.0,720.0,120.0,11714.0,11701.0,11698.0,15341.0,11714.0,12683.0,12173.0,11758.0,11677.0,14490.0
2.0,720.0,120.0,11310.0,11258.0,11245.0,15460.0,11310.0,12038.0,11593.0,11316.0,11254.0,14396.0
2.0,720.0,120.0,10919.0,10892.0,10905.0,15459.0,10919.0,11296.0,11087.0,10964.0,10891.0,14149.0
3.0,720.0,120.0,14345.0,14583.0,14421.0,18515.0,14345.0,15315.0,15059.0,14586.0,14461.0,17481.0
3.0,720.0,120.0,14190.0,14087.0,14016.0,18572.0,14190.0,15120.0,14884.0,14053.0,13923.0,17447.0
3.0,720.0,120.0,13332.0,13491.0,13342.0,18492.0,13332.0,14803.0,14335.0,13555.0,13390.0,17342.0
4.0,720.0,120.0,16361.0,16502.0,16502.0,20525.0,16361.0,17285.0,16985.0,16560.0,16678.0,19412.0
4.0,720.0,120.0,16218.0,15983.0,15983.0,20389.0,16218.0,16958.0,16609.0,16071.0,16098.0,19412.0
4.0,720.0,120.0,15665.0,15485.0,15485.0,20618.0,15665.0,16544.0,16187.0,15641.0,15525.0,19329.0
2.0,700.0,0.0,13238.0,13216.0,13228.0,15451.0,13238.0,15047.0,14421.0,13245.0,13245.0,15534.0
2.0,700.0,0.0,12630.0,12619.0,12617.0,15342.0,12630.0,14511.0,13654.0,12687.0,12687.0,15490.0
2.0,700.0,0.0,12124.0,12138.0,12118.0,15132.0,12124.0,13983.0,12726.0,12148.0,12148.0,15368.0
3.0,700.0,0.0,16147.0,16093.0,16098.0,18657.0,16147.0,17908.0,16977.0,16747.0,16747.0,18697.0
3.0,700.0,0.0,16186.0,15745.0,15540.0,18490.0,16186.0,17505.0,16642.0,15581.0,15581.0,18658.0
3.0,700.0,0.0,16459.0,15187.0,15000.0,18252.0,16459.0,17095.0,16233.0,15084.0,15084.0,18561.0
4.0,700.0,0.0,18053.0,18139.0,18187.0,20680.0,18053.0,19974.0,18998.0,18243.0,18243.0,20698.0
4.0,700.0,0.0,17654.0,17686.0,17736.0,20603.0,17654.0,19621.0,18646.0,17743.0,17743.0,20668.0
4.0,700.0,0.0,17179.0,17171.0,17164.0,20348.0,17179.0,19195.0,18116.0,17254.0,17254.0,20581.0
2.0,840.0,140.0,11762.0,11762.0,11750.0,15373.0,11762.0,12562.0,12203.0,11718.0,11721.0,14482.0
2.0,840.0,140.0,11342.0,11317.0,11337.0,15382.0,11342.0,12052.0,11723.0,11299.0,11314.0,14388.0
2.0,840.0,140.0,10977.0,10959.0,10959.0,15474.0,10977.0,11407.0,11222.0,10929.0,10941.0,14116.0
3.0,840.0,140.0,14476.0,14660.0,14587.0,18596.0,14476.0,15310.0,15311.0,14615.0,14583.0,17459.0
3.0,840.0,140.0,14741.0,14135.0,13953.0,18534.0,14741.0,15034.0,15030.0,14074.0,14027.0,17423.0
3.0,840.0,140.0,14861.0,13620.0,13610.0,18638.0,14861.0,14777.0,14585.0,13534.0,13470.0,17309.0
4.0,840.0,140.0,16421.0,16463.0,16463.0,20455.0,16421.0,17253.0,16969.0,16669.0,16707.0,19382.0
4.0,840.0,140.0,16266.0,16045.0,16045.0,20556.0,16266.0,17000.0,16670.0,16362.0,16230.0,19353.0
4.0,840.0,140.0,15809.0,15707.0,15707.0,20502.0,15809.0,16602.0,16476.0,15837.0,15664.0,19288.0
2.0,800.0,0.0,13360.0,13311.0,13339.0,15526.0,13360.0,15052.0,14741.0,13294.0,13294.0,15586.0
2.0,800.0,0.0,12785.0,12759.0,12767.0,15360.0,12785.0,14575.0,13831.0,12813.0,12813.0,15540.0
2.0,800.0,0.0,12249.0,12261.0,12249.0,15233.0,12249.0,13921.0,13067.0,12326.0,12326.0,15398.0
3.0,800.0,0.0,16307.0,16328.0,16283.0,18771.0,16307.0,17920.0,17250.0,16224.0,16224.0,18776.0
3.0,800.0,0.0,16609.0,15819.0,15757.0,18601.0,16609.0,17633.0,16744.0,15695.0,15695.0,18752.0
3.0,800.0,0.0,15378.0,15257.0,15165.0,18509.0,15378.0,17179.0,16233.0,15156.0,15156.0,18651.0
4.0,800.0,0.0,18295.0,18273.0,18237.0,20734.0,18295.0,20037.0,19197.0,18376.0,18376.0,20815.0
4.0,800.0,0.0,17810.0,17773.0,17881.0,20721.0,17810.0,19719.0,18752.0,18083.0,18083.0,20779.0
4.0,800.0,0.0,17400.0,17286.0,17430.0,20602.0,17400.0,19350.0,18350.0,17805.0,17805.0,20700.0
2.0,960.0,160.0,11891.0,11887.0,11877.0,15523.0,11891.0,12549.0,12439.0,11911.0,11864.0,14529.0
2.0,960.0,160.0,12355.0,11446.0,11459.0,15529.0,12355.0,12018.0,12028.0,11473.0,11463.0,14437.0
2.0,960.0,160.0,12825.0,11083.0,11083.0,15446.0,12825.0,11525.0,11246.0,11097.0,11082.0,14166.0
3.0,960.0,160.0,14544.0,14739.0,14784.0,18667.0,14544.0,15322.0,15373.0,14723.0,14692.0,17521.0
3.0,960.0,160.0,14213.0,14280.0,14306.0,18485.0,14213.0,15055.0,15150.0,14155.0,14123.0,17495.0
3.0,960.0,160.0,13688.0,13702.0,13571.0,18667.0,13688.0,14726.0,14919.0,13617.0,13535.0,17386.0
4.0,960.0,160.0,16693.0,16720.0,16833.0,20611.0,16693.0,17250.0,17228.0,16747.0,16815.0,19480.0
4.0,960.0,160.0,16275.0,16296.0,16296.0,20670.0,16275.0,16996.0,16960.0,16423.0,16312.0,19454.0
4.0,960.0,160.0,16746.0,15885.0,15760.0,20659.0,16746.0,16667.0,16625.0,16163.0,15774.0,19399.0
2.0,900.0,0.0,13249.0,13221.0,13245.0,15413.0,13249.0,15051.0,14060.0,13261.0,13261.0,15457.0
2.0,900.0,0.0,12653.0,12654.0,12658.0,15335.0,12653.0,14443.0,13400.0,12646.0,12646.0,15407.0
2.0,900.0,0.0,14402.0,12131.0,12148.0,14954.0,14402.0,13874.0,13034.0,12157.0,12157.0,15279.0
3.0,900.0,0.0,16062.0,16124.0,16064.0,18501.0,16062.0,18034.0,16734.0,15990.0,15990.0,18584.0
3.0,900.0,0.0,15543.0,15893.0,15514.0,18347.0,15543.0,17736.0,16332.0,15506.0,15506.0,18548.0
3.0,900.0,0.0,15222.0,15144.0,15003.0,18221.0,15222.0,17278.0,16044.0,14999.0,14999.0,18448.0
4.0,900.0,0.0,18070.0,17970.0,18114.0,20458.0,18070.0,20107.0,18672.0,18082.0,18082.0,20567.0
4.0,900.0,0.0,17649.0,17444.0,17601.0,20436.0,17649.0,19676.0,18283.0,18182.0,18182.0,20525.0
4.0,900.0,0.0,17960.0,17013.0,17074.0,20272.0,17960.0,19373.0,17965.0,18202.0,18202.0,20460.0
2.0,1080.0,180.0,11771.0,11718.0,11745.0,15420.0,11771.0,12246.0,12356.0,11707.0,11729.0,14413.0
2.0,1080.0,180.0,12210.0,11290.0,11337.0,15447.0,12210.0,11841.0,11667.0,11259.0,11285.0,14339.0
2.0,1080.0,180.0,12698.0,10952.0,10957.0,15306.0,12698.0,11332.0,11047.0,10906.0,10923.0,14093.0
3.0,1080.0,180.0,14473.0,14707.0,14539.0,18501.0,14473.0,15077.0,15190.0,14595.0,14510.0,17341.0
3.0,1080.0,180.0,14071.0,14228.0,14012.0,18447.0,14071.0,14748.0,14915.0,14051.0,14007.0,17323.0
3.0,1080.0,180.0,13638.0,13612.0,13497.0,18476.0,13638.0,14447.0,14397.0,13572.0,13493.0,17218.0
4.0,1080.0,180.0,16456.0,16361.0,16361.0,20507.0,16456.0,16870.0,17028.0,16436.0,16625.0,19267.0
4.0,1080.0,180.0,16867.0,16003.0,16003.0,20399.0,16867.0,16667.0,16635.0,16598.0,16056.0,19258.0
4.0,1080.0,180.0,16519.0,15720.0,15720.0,20417.0,16519.0,16409.0,16183.0,16683.0,15565.0,19192.0
2.0,1000.0,0.0,13507.0,13484.0,13490.0,15457.0,13507.0,15238.0,14452.0,13526.0,13526.0,15494.0
2.0,1000.0,0.0,14075.0,12974.0,12942.0,15361.0,14075.0,14869.0,13919.0,12928.0,12928.0,15452.0
2.0,1000.0,0.0,14624.0,12420.0,12426.0,15206.0,14624.0,14336.0,13584.0,12434.0,12434.0,15316.0
3.0,1000.0,0.0,16400.0,16511.0,16348.0,18613.0,16400.0,18231.0,17036.0,16552.0,16552.0,18643.0
3.0,1000.0,0.0,15868.0,16108.0,15879.0,18489.0,15868.0,17953.0,16605.0,15978.0,15978.0,18612.0
3.0,1000.0,0.0,15350.0,15644.0,15349.0,18351.0,15350.0,17638.0,16259.0,15341.0,15341.0,18510.0
4.0,1000.0,0.0,18369.0,18379.0,18375.0,20604.0,18369.0,20463.0,18938.0,18552.0,18552.0,20644.0
4.0,1000.0,0.0,18688.0,18013.0,17993.0,20546.0,18688.0,20098.0,18624.0,18000.0,18000.0,20613.0
4.0,1000.0,0.0,17788.0,17526.0,17441.0,20545.0,17788.0,19729.0,18393.0,17531.0,17531.0,20522.0
2.0,1200.0,200.0,12023.0,11988.0,12001.0,15470.0,12023.0,12507.0,12690.0,11959.0,11940.0,14449.0
2.0,1200.0,200.0,11568.0,11540.0,11554.0,15420.0,11568.0,12070.0,11930.0,11537.0,11494.0,14359.0
2.0,1200.0,200.0,12951.0,11081.0,11112.0,15429.0,12951.0,11567.0,11262.0,11121.0,11097.0,14097.0
3.0,1200.0,200.0,14723.0,14951.0,14864.0,18503.0,14723.0,15261.0,15385.0,14879.0,14837.0,17396.0
3.0,1200.0,200.0,14455.0,14452.0,14404.0,18522.0,14455.0,15043.0,15182.0,14399.0,14258.0,17359.0
3.0,1200.0,200.0,13983.0,13887.0,13871.0,18571.0,13983.0,14705.0,14735.0,13793.0,13687.0,17269.0
4.0,1200.0,200.0,16749.0,16950.0,16676.0,20632.0,16749.0,17204.0,17349.0,16779.0,16959.0,19332.0
4.0,1200.0,200.0,16567.0,16536.0,16621.0,20578.0,16567.0,16939.0,16967.0,16342.0,16418.0,19323.0
4.0,1200.0,200.0,16293.0,16233.0,16009.0,20463.0,16293.0,16628.0,16503.0,15911.0,15916.0,19243.0
