wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,9000.0,0.0,153944.0,164770.0,154501.0,153944.0,203631.0,195734.0,194539.0,194539.0,206565.0
4.0,9000.0,0.0,153505.0,164475.0,153317.0,153505.0,201100.0,192414.0,189560.0,189560.0,206281.0
4.0,9000.0,0.0,152295.0,164317.0,151637.0,152295.0,198758.0,188268.0,185453.0,185453.0,205452.0
2.0,10800.0,1800.0,119230.0,122491.0,119537.0,119230.0,132116.0,130000.0,128699.0,127962.0,144565.0
2.0,10800.0,1800.0,116803.0,123865.0,117591.0,116803.0,128841.0,126602.0,122561.0,123269.0,143731.0
2.0,10800.0,1800.0,113783.0,116864.0,114601.0,113783.0,123679.0,121870.0,117176.0,117787.0,141016.0
3.0,10800.0,1800.0,136052.0,146480.0,138429.0,136052.0,156108.0,155169.0,155521.0,158351.0,174216.0
3.0,10800.0,1800.0,134436.0,146585.0,137592.0,134436.0,153269.0,151107.0,148708.0,153678.0,173879.0
3.0,10800.0,1800.0,134214.0,140218.0,132820.0,134214.0,150016.0,147210.0,144636.0,148495.0,172967.0
4.0,10800.0,1800.0,146399.0,151240.0,145955.0,146399.0,174282.0,172159.0,172983.0,179485.0,193486.0
4.0,10800.0,1800.0,146055.0,150988.0,145043.0,146055.0,172220.0,169703.0,168873.0,175268.0,193277.0
4.0,10800.0,1800.0,143995.0,151191.0,143696.0,143995.0,169828.0,166835.0,164559.0,170823.0,192679.0
2.0,10000.0,0.0,130462.0,141352.0,131544.0,130462.0,154294.0,148258.0,146188.0,146188.0,155006.0
2.0,10000.0,0.0,130354.0,139152.0,130803.0,130354.0,151561.0,143851.0,140481.0,140481.0,154553.0
2.0,10000.0,0.0,127209.0,135106.0,130229.0,127209.0,147796.0,139675.0,135213.0,135213.0,153208.0
3.0,10000.0,0.0,143991.0,154667.0,145419.0,143991.0,184075.0,175003.0,175894.0,175894.0,186444.0
3.0,10000.0,0.0,144107.0,153693.0,145479.0,144107.0,180614.0,172481.0,169836.0,169836.0,186112.0
3.0,10000.0,0.0,142665.0,151553.0,144227.0,142665.0,176797.0,168721.0,165218.0,165218.0,185138.0
4.0,10000.0,0.0,151703.0,161641.0,152762.0,151703.0,202084.0,195055.0,195794.0,195794.0,206382.0
4.0,10000.0,0.0,151577.0,160100.0,152754.0,151577.0,199869.0,191943.0,190348.0,190348.0,206082.0
4.0,10000.0,0.0,150848.0,160066.0,151829.0,150848.0,197014.0,188103.0,186105.0,186105.0,205248.0
2.0,12000.0,2000.0,119190.0,124260.0,120189.0,119190.0,131847.0,129870.0,129129.0,128500.0,144502.0
2.0,12000.0,2000.0,116804.0,121781.0,118101.0,116804.0,128785.0,126222.0,123247.0,123946.0,143615.0
2.0,12000.0,2000.0,113948.0,117395.0,115352.0,113948.0,123289.0,121831.0,117816.0,118411.0,140993.0
3.0,12000.0,2000.0,135675.0,141313.0,135668.0,135675.0,155592.0,154756.0,154971.0,159238.0,174017.0
3.0,12000.0,2000.0,134015.0,142723.0,134494.0,134015.0,153120.0,151323.0,149011.0,154503.0,173715.0
3.0,12000.0,2000.0,133926.0,142323.0,133617.0,133926.0,149648.0,147339.0,144866.0,149386.0,172807.0
4.0,12000.0,2000.0,145354.0,153586.0,144511.0,145354.0,173226.0,171791.0,173073.0,180434.0,193245.0
4.0,12000.0,2000.0,144245.0,153203.0,144016.0,144245.0,171468.0,168387.0,167939.0,176215.0,193049.0
4.0,12000.0,2000.0,143136.0,152621.0,144244.0,143136.0,168996.0,166543.0,164821.0,171644.0,192490.0
2.0,11000.0,0.0,128904.0,140198.0,129527.0,128904.0,155024.0,148347.0,147542.0,147542.0,154938.0
2.0,11000.0,0.0,127778.0,138773.0,130100.0,127778.0,152655.0,144454.0,141133.0,141133.0,154497.0
2.0,11000.0,0.0,126727.0,135503.0,127923.0,126727.0,148654.0,140175.0,136254.0,136254.0,153130.0
3.0,11000.0,0.0,140831.0,151414.0,142114.0,140831.0,184777.0,176218.0,176924.0,176924.0,186292.0
3.0,11000.0,0.0,140817.0,151129.0,142197.0,140817.0,182714.0,173290.0,171023.0,171023.0,185947.0
3.0,11000.0,0.0,139135.0,149413.0,141797.0,139135.0,178671.0,169384.0,166315.0,166315.0,184995.0
4.0,11000.0,0.0,148201.0,158158.0,149168.0,148201.0,203381.0,195083.0,196282.0,196282.0,206081.0
4.0,11000.0,0.0,147901.0,157603.0,148761.0,147901.0,201728.0,192078.0,191450.0,191450.0,205852.0
4.0,11000.0,0.0,146897.0,157393.0,148417.0,146897.0,198651.0,188186.0,187694.0,187694.0,205050.0
2.0,13200.0,2200.0,118168.0,123659.0,119985.0,118168.0,132035.0,130278.0,131120.0,129443.0,144413.0
2.0,13200.0,2200.0,115557.0,121938.0,118274.0,115557.0,129477.0,126986.0,123912.0,125006.0,143549.0
2.0,13200.0,2200.0,112972.0,117649.0,115471.0,112972.0,124184.0,122339.0,118476.0,119557.0,140873.0
