wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
2.0,13000.0,0.0,154652.0,154593.0,154725.0,154652.0,154439.0,154498.0,154557.0,154557.0,154564.0
2.0,13000.0,0.0,153211.0,153152.0,152965.0,153211.0,153124.0,153299.0,153228.0,153228.0,153229.0
3.0,13000.0,0.0,186525.0,186450.0,186186.0,186525.0,186227.0,186519.0,186323.0,186323.0,186432.0
3.0,13000.0,0.0,185831.0,185901.0,185987.0,185831.0,185855.0,186284.0,185903.0,185903.0,186093.0
3.0,13000.0,0.0,185015.0,185033.0,184816.0,185015.0,184916.0,185294.0,184894.0,184894.0,185117.0
4.0,13000.0,0.0,206240.0,206169.0,206220.0,206240.0,205909.0,206445.0,206351.0,206351.0,206297.0
4.0,13000.0,0.0,206105.0,206079.0,205908.0,206105.0,205654.0,206344.0,206030.0,206030.0,206043.0
4.0,13000.0,0.0,205271.0,205312.0,205361.0,205271.0,204850.0,205357.0,205216.0,205216.0,205224.0
2.0,15600.0,2600.0,144565.0,144435.0,144336.0,144565.0,144252.0,144566.0,144527.0,144489.0,144485.0
2.0,15600.0,2600.0,143477.0,143566.0,143561.0,143477.0,143393.0,143666.0,143669.0,143675.0,143613.0
2.0,15600.0,2600.0,140835.0,140976.0,140870.0,140835.0,140917.0,140838.0,140802.0,140821.0,140955.0
3.0,15600.0,2600.0,175444.0,172240.0,172869.0,175444.0,172721.0,173287.0,172819.0,177327.0,173993.0
3.0,15600.0,2600.0,175125.0,171360.0,172872.0,175125.0,171390.0,171724.0,171688.0,176852.0,173685.0
3.0,15600.0,2600.0,173950.0,169075.0,169075.0,173950.0,168748.0,168969.0,169022.0,175197.0,172716.0
4.0,15600.0,2600.0,194970.0,191700.0,192448.0,194970.0,191599.0,191981.0,191692.0,198240.0,193214.0
4.0,15600.0,2600.0,194747.0,190799.0,191913.0,194747.0,190357.0,190577.0,190566.0,197873.0,193044.0
4.0,15600.0,2600.0,193901.0,188925.0,191226.0,193901.0,187987.0,188185.0,188418.0,196751.0,192414.0
2.0,14000.0,0.0,155225.0,155092.0,155095.0,155225.0,155102.0,154897.0,155062.0,155062.0,155083.0
2.0,14000.0,0.0,154570.0,154627.0,154598.0,154570.0,154761.0,154458.0,154518.0,154518.0,154637.0
2.0,14000.0,0.0,153164.0,153246.0,153237.0,153164.0,153316.0,153253.0,153257.0,153257.0,153250.0
