wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
2.0,1000.0,0.0,152744.0,154802.0,152988.0,152744.0,154749.0,154887.0,154939.0,154939.0,155052.0
2.0,1000.0,0.0,152494.0,154182.0,152915.0,152494.0,154298.0,154477.0,154092.0,154092.0,154585.0
2.0,1000.0,0.0,150933.0,152501.0,150966.0,150933.0,153004.0,153007.0,152282.0,152282.0,153224.0
3.0,1000.0,0.0,182075.0,186140.0,182421.0,182075.0,186258.0,186155.0,186324.0,186324.0,186513.0
3.0,1000.0,0.0,182091.0,185411.0,182123.0,182091.0,185817.0,185696.0,186084.0,186084.0,186180.0
3.0,1000.0,0.0,181030.0,184076.0,181185.0,181030.0,184780.0,184585.0,185245.0,185245.0,185187.0
4.0,1000.0,0.0,200993.0,205953.0,200807.0,200993.0,205972.0,205861.0,206179.0,206179.0,206386.0
4.0,1000.0,0.0,200627.0,205455.0,200490.0,200627.0,205650.0,205687.0,206029.0,206029.0,206103.0
4.0,1000.0,0.0,199747.0,204268.0,199820.0,199747.0,205010.0,204784.0,205099.0,205099.0,205296.0
2.0,1200.0,200.0,141718.0,143564.0,142062.0,141718.0,143586.0,143762.0,143423.0,143447.0,144528.0
2.0,1200.0,200.0,140892.0,142400.0,141192.0,140892.0,142976.0,142916.0,142115.0,142186.0,143663.0
2.0,1200.0,200.0,138160.0,139371.0,138366.0,138160.0,140315.0,140200.0,139074.0,139218.0,140990.0
3.0,1200.0,200.0,170506.0,171000.0,169178.0,170506.0,171894.0,171639.0,171661.0,176472.0,174033.0
3.0,1200.0,200.0,170217.0,169861.0,169861.0,170217.0,170468.0,170190.0,170907.0,175391.0,173753.0
3.0,1200.0,200.0,169316.0,167313.0,167313.0,169316.0,167916.0,167725.0,169392.0,173437.0,172801.0
4.0,1200.0,200.0,188659.0,190496.0,187146.0,188659.0,190535.0,190531.0,190567.0,197439.0,193337.0
4.0,1200.0,200.0,188751.0,189294.0,187364.0,188751.0,189236.0,189182.0,189883.0,196711.0,193093.0
4.0,1200.0,200.0,188138.0,187260.0,187260.0,188138.0,187087.0,186942.0,188354.0,195221.0,192443.0
2.0,2000.0,0.0,152196.0,154780.0,152075.0,152196.0,154879.0,154809.0,155134.0,155134.0,155128.0
2.0,2000.0,0.0,151503.0,153862.0,151686.0,151503.0,154476.0,154311.0,155141.0,155141.0,154659.0
2.0,2000.0,0.0,150193.0,151950.0,150287.0,150193.0,153211.0,152912.0,154372.0,154372.0,153330.0
3.0,2000.0,0.0,180704.0,186101.0,181097.0,180704.0,186453.0,186055.0,186565.0,186565.0,186705.0
3.0,2000.0,0.0,180490.0,185261.0,180752.0,180490.0,186071.0,185626.0,185738.0,185738.0,186382.0
3.0,2000.0,0.0,179618.0,183854.0,179537.0,179618.0,185031.0,184554.0,184050.0,184050.0,185372.0
4.0,2000.0,0.0,198866.0,206238.0,198939.0,198866.0,206484.0,205857.0,206525.0,206525.0,206752.0
4.0,2000.0,0.0,198694.0,205464.0,198965.0,198694.0,206192.0,205618.0,205938.0,205938.0,206478.0
4.0,2000.0,0.0,197877.0,204112.0,198026.0,197877.0,205225.0,204890.0,204698.0,204698.0,205670.0
2.0,2400.0,400.0,140494.0,142767.0,140948.0,140494.0,143474.0,143360.0,143259.0,143210.0,144622.0
2.0,2400.0,400.0,139737.0,141477.0,140129.0,139737.0,142813.0,142667.0,143037.0,141834.0,143761.0
2.0,2400.0,400.0,137159.0,138450.0,137479.0,137159.0,140258.0,140105.0,140964.0,138570.0,141093.0
3.0,2400.0,400.0,168826.0,170620.0,167587.0,168826.0,171350.0,171481.0,171173.0,176386.0,174240.0
3.0,2400.0,400.0,168610.0,169282.0,169282.0,168610.0,170135.0,170117.0,169788.0,175184.0,173967.0
3.0,2400.0,400.0,167415.0,166609.0,166609.0,167415.0,167754.0,167561.0,167019.0,173107.0,173003.0
4.0,2400.0,400.0,186664.0,190030.0,185231.0,186664.0,190304.0,189856.0,190323.0,197551.0,193656.0
4.0,2400.0,400.0,186319.0,188832.0,185461.0,186319.0,189255.0,188701.0,189236.0,196418.0,193434.0
4.0,2400.0,400.0,185270.0,186570.0,186570.0,185270.0,186837.0,186440.0,188655.0,194615.0,192844.0
2.0,3000.0,0.0,151100.0,154327.0,151521.0,151100.0,154801.0,154851.0,154762.0,154762.0,154941.0
