wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,6000.0,1000.0,119838.0,117536.0,117384.0,119838.0,168520.0,167781.0,172680.0,186134.0,193624.0
4.0,6000.0,1000.0,119825.0,118241.0,117804.0,119825.0,166198.0,164825.0,168215.0,182790.0,193556.0
4.0,6000.0,1000.0,119566.0,117143.0,116949.0,119566.0,164442.0,163310.0,166875.0,178987.0,192851.0
2.0,6000.0,0.0,113466.0,114176.0,113327.0,113466.0,150780.0,145087.0,152615.0,152615.0,155074.0
2.0,6000.0,0.0,112942.0,114420.0,113505.0,112942.0,149244.0,143916.0,145157.0,145157.0,154606.0
2.0,6000.0,0.0,112713.0,113007.0,112444.0,112713.0,146225.0,140781.0,140770.0,140770.0,153265.0
3.0,6000.0,0.0,118272.0,118715.0,118543.0,118272.0,178088.0,172111.0,182676.0,182676.0,186576.0
3.0,6000.0,0.0,118271.0,119970.0,118172.0,118271.0,177075.0,169060.0,175701.0,175701.0,186270.0
3.0,6000.0,0.0,117932.0,119313.0,118098.0,117932.0,175045.0,166713.0,171977.0,171977.0,185262.0
4.0,6000.0,0.0,121196.0,122564.0,121424.0,121196.0,195558.0,188513.0,201214.0,201214.0,206492.0
4.0,6000.0,0.0,121160.0,122325.0,121024.0,121160.0,195277.0,186201.0,195312.0,195312.0,206192.0
4.0,6000.0,0.0,120789.0,122743.0,121100.0,120789.0,193399.0,184705.0,192111.0,192111.0,205397.0
2.0,7200.0,1200.0,109383.0,106213.0,106173.0,109383.0,126756.0,120781.0,132241.0,133165.0,144574.0
2.0,7200.0,1200.0,108482.0,106047.0,105922.0,108482.0,125521.0,120108.0,121978.0,129181.0,143705.0
2.0,7200.0,1200.0,108166.0,105537.0,105273.0,108166.0,122402.0,118215.0,118143.0,124137.0,141032.0
3.0,7200.0,1200.0,115332.0,113073.0,113085.0,115332.0,150987.0,145885.0,156069.0,165142.0,174079.0
3.0,7200.0,1200.0,115284.0,113677.0,113325.0,115284.0,148666.0,143888.0,149296.0,161349.0,173850.0
3.0,7200.0,1200.0,115057.0,113190.0,112767.0,115057.0,146043.0,141578.0,146114.0,157003.0,172849.0
