wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
3.0,360.0,60.0,14060.0,14117.0,13997.0,17588.0,14060.0,15194.0,14675.0,15179.0,14524.0,17269.0
4.0,360.0,60.0,16069.0,16013.0,15886.0,19599.0,16069.0,17542.0,17004.0,17358.0,17716.0,19325.0
4.0,360.0,60.0,15757.0,15875.0,15875.0,19644.0,15757.0,17394.0,16932.0,17369.0,17259.0,19299.0
4.0,360.0,60.0,15469.0,15629.0,15444.0,19689.0,15469.0,17127.0,16721.0,16764.0,16871.0,19225.0
2.0,400.0,0.0,13770.0,13935.0,13812.0,15103.0,13770.0,14758.0,14463.0,14278.0,14278.0,15522.0
2.0,400.0,0.0,13372.0,13435.0,13404.0,15030.0,13372.0,14319.0,14188.0,14663.0,14663.0,15477.0
2.0,400.0,0.0,12863.0,12857.0,12863.0,14846.0,12863.0,13932.0,13837.0,15083.0,15083.0,15362.0
3.0,400.0,0.0,15905.0,16442.0,15905.0,18057.0,15905.0,17450.0,17252.0,17181.0,17181.0,18696.0
3.0,400.0,0.0,15820.0,16082.0,15579.0,18080.0,15820.0,17180.0,16979.0,16695.0,16695.0,18654.0
3.0,400.0,0.0,15568.0,15715.0,15310.0,17760.0,15568.0,16737.0,16674.0,16208.0,16208.0,18538.0
4.0,400.0,0.0,17281.0,17698.0,17340.0,19865.0,17281.0,19185.0,18940.0,19293.0,19293.0,20683.0
4.0,400.0,0.0,17029.0,17444.0,17197.0,19999.0,17029.0,18884.0,18685.0,19173.0,19173.0,20660.0
4.0,400.0,0.0,16784.0,17163.0,16872.0,19961.0,16784.0,18408.0,18414.0,18697.0,18697.0,20573.0
2.0,480.0,80.0,12253.0,12319.0,12248.0,14949.0,12253.0,12918.0,12914.0,12610.0,12442.0,14475.0
2.0,480.0,80.0,12524.0,11854.0,11833.0,14953.0,12524.0,12609.0,12646.0,12975.0,11970.0,14369.0
2.0,480.0,80.0,11370.0,11378.0,11362.0,15107.0,11370.0,12027.0,12406.0,13212.0,11478.0,14112.0
3.0,480.0,80.0,14527.0,14755.0,14514.0,17721.0,14527.0,15350.0,15385.0,15262.0,15568.0,17433.0
3.0,480.0,80.0,14439.0,14445.0,14302.0,17893.0,14439.0,15162.0,15151.0,14813.0,15033.0,17407.0
3.0,480.0,80.0,14142.0,13969.0,13758.0,17828.0,14142.0,14875.0,14653.0,14339.0,14496.0,17297.0
4.0,480.0,80.0,16084.0,16149.0,15818.0,20008.0,16084.0,17111.0,17159.0,17192.0,17818.0,19346.0
