wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
2.0,1000.0,0.0,15.8608142,0.3409396,0.395167,6.7710109,1.9197726,0.3415618,0.4863746,0.0356662,0.4437454
2.0,1000.0,0.0,7.1499327,0.3539526,0.3307737,7.1439123,1.9385059,0.2798002,0.0362686,0.0346043,0.3623015
2.0,1000.0,0.0,9.0115131,0.3061883,0.3364665,8.9831674,1.8970953,0.2783281,0.0345302,0.0343762,0.3610441
3.0,1000.0,0.0,25.1509117,0.3202971,0.3660947,24.9227309,1.9329033,0.2805462,0.0383537,0.039748,0.4514144
3.0,1000.0,0.0,25.0004833,0.3107382,0.3590343,25.1660932,1.9930573,0.2801679,0.038384,0.0372611,0.4253154
3.0,1000.0,0.0,27.0738088,0.3201981,0.3762179,27.5976603,1.9395368,0.2816421,0.0379327,0.0379619,0.4506642
4.0,1000.0,0.0,56.0415951,0.3168053,0.3816834,56.0018067,1.9153358,0.2828116,0.0473308,0.0454237,0.5358799
4.0,1000.0,0.0,25.6796291,0.3035315,0.3971263,25.4074619,1.9113529,0.278962,0.0435841,0.0430681,0.5480382
4.0,1000.0,0.0,84.1360789,0.3374567,0.3879092,83.2814828,1.9273184,0.2804714,0.0439017,0.0456217,0.5575188
2.0,1200.0,200.0,23.5095932,0.3026073,0.4213166,23.5768714,1.9399265,0.2802141,0.0340457,0.0296615,1.884269
2.0,1200.0,200.0,17.2724293,0.3041251,0.4291545,17.3192327,1.945698,0.2818477,0.0347048,0.0308634,1.8630177
2.0,1200.0,200.0,6.9132146,0.3274541,0.5087658,7.0029665,1.9572181,0.2949128,0.0339651,0.0316134,1.8330371
3.0,1200.0,200.0,114.9562252,0.3446559,0.6424934,113.1673007,1.9460289,0.297449,0.0388128,0.0354033,3.3710472
3.0,1200.0,200.0,60.6636033,0.30066,0.3613086,60.0995535,1.9488613,0.2796986,0.0379586,0.0367088,3.3564741
3.0,1200.0,200.0,59.9958013,0.3219209,0.3792503,59.8247977,1.9836782,0.293284,0.0380495,0.0320587,3.3065704
4.0,1200.0,200.0,63.4705722,0.3108932,0.8735491,63.8258298,1.949707,0.3002729,0.0479846,0.0394586,6.6953904
4.0,1200.0,200.0,50.423477,0.3663264,1.0708443,51.0548594,1.9502509,0.2906633,0.050911,0.0385921,6.291453
4.0,1200.0,200.0,69.7916427,0.3217024,0.4334704,69.2185642,1.9675044,0.2870201,0.04604,0.035834,6.2543486
2.0,2000.0,0.0,11.8271792,0.4083198,0.4743336,11.8543912,4.6902775,1.1020337,0.101287,0.0924583,0.955074
2.0,2000.0,0.0,11.8967643,0.3966869,0.4451832,12.036082,4.6245289,1.1189747,0.09202,0.0854009,0.9617973
2.0,2000.0,0.0,12.8526739,0.3861143,0.450189,13.220865,4.5705462,1.1354347,0.0808128,0.0774345,1.0674394
3.0,2000.0,0.0,22.6694354,0.4524083,0.5124981,23.0534204,4.5809463,1.1077318,0.1158317,0.0927118,1.0028012
3.0,2000.0,0.0,19.8301999,0.3997375,0.4873518,19.7356823,4.5933672,1.1337568,0.0906667,0.0900269,0.9769564
3.0,2000.0,0.0,19.6545328,0.3898414,0.497526,20.0438015,4.602521,1.1175176,0.092895,0.1240727,1.0657539
4.0,2000.0,0.0,27.6312746,0.3720958,0.4991007,28.0520002,4.5952036,1.1052989,0.1179492,0.1232111,1.0579361
4.0,2000.0,0.0,75.3187834,0.3763111,0.4706881,74.9797088,4.6512618,1.1615596,0.1201186,0.1187175,1.1016738
4.0,2000.0,0.0,82.6630443,0.3861333,0.5120048,83.0979796,4.6084732,1.0933367,0.1166619,0.1199357,1.1199138
2.0,2400.0,400.0,13.681957,0.424053,0.6124813,13.6491236,4.6853237,1.1456454,0.0824477,0.0589024,2.5152717
2.0,2400.0,400.0,12.9286162,0.3989073,0.5372787,12.9824546,4.6385241,1.1002092,0.084988,0.0634264,2.5578309
2.0,2400.0,400.0,13.5417633,0.4168869,0.5898833,13.5829582,4.6186732,1.2530717,0.087716,0.0642812,2.7024707
3.0,2400.0,400.0,26.457017,0.4110554,0.8007741,26.3777269,4.6270495,1.1043364,0.1025373,0.0853645,4.1660529
3.0,2400.0,400.0,20.1232662,0.4369505,0.5110495,20.7891801,4.6858896,1.1497187,0.1101279,0.0797541,4.1268798
3.0,2400.0,400.0,24.4295403,0.4452942,0.5089685,25.0224924,4.7297037,1.2821251,0.1086133,0.0948513,4.1631527
4.0,2400.0,400.0,31.8441394,0.4486587,1.3943319,31.7070456,4.6194039,1.2243976,0.1315495,0.1028489,7.6664123
4.0,2400.0,400.0,31.9029872,0.4501871,1.1540677,32.148374,4.6165892,1.2209084,0.1281902,0.0895723,7.1996112
4.0,2400.0,400.0,33.4983519,0.4380818,0.5671108,33.4301636,4.6902559,1.2348279,0.1440049,0.0962859,7.3870228
2.0,3000.0,0.0,24.4594511,0.4632543,0.6014602,24.8662945,7.2408142,12.5124009,0.2122787,0.197926,1.5733079
2.0,3000.0,0.0,19.8977262,0.4773341,0.6077423,20.2767108,7.2517723,12.0996902,0.2275531,0.2150398,1.6379883
2.0,3000.0,0.0,20.5876198,0.4703687,0.5504382,21.0014204,7.2067157,12.2431852,0.239499,0.2212062,1.6903872
3.0,3000.0,0.0,41.6733999,0.4729168,0.6719966,42.1846384,7.2671926,12.5239718,0.2851164,0.2731636,1.7699238
3.0,3000.0,0.0,36.5135518,0.4937345,0.6656849,37.063812,7.2385824,12.3343446,0.2969557,0.2812821,1.8749911
3.0,3000.0,0.0,36.8537288,0.4803079,0.6405151,37.8888019,7.274506,11.9446291,0.3155714,0.3015252,1.9412266
4.0,3000.0,0.0,50.3329863,0.5620357,0.9471055,51.0089013,7.2414637,11.991316,0.3841154,0.3745955,1.9076862
4.0,3000.0,0.0,50.5648322,0.5060526,0.9921953,50.1558519,7.2406423,12.1674739,0.4120493,0.3982246,2.0347443
4.0,3000.0,0.0,47.8599721,0.4779823,0.7171407,47.5725937,7.2412018,12.212365,0.3963935,0.3822395,2.1502397
2.0,3600.0,600.0,20.6333425,0.5797393,1.0191565,20.826001,7.3344677,12.2476579,0.2349698,0.165772,4.1167944
2.0,3600.0,600.0,20.7876481,0.5461359,0.9645714,21.0022042,7.3146564,11.9533357,0.2318675,0.1788407,3.7935282
2.0,3600.0,600.0,20.5003621,0.5408259,0.7590582,20.6393544,7.3160128,12.4940861,0.2405676,0.1905801,3.8323666
3.0,3600.0,600.0,37.8245598,0.5940138,0.9749866,38.2315177,7.3351306,11.8988932,0.332576,0.2204506,5.2117357
3.0,3600.0,600.0,35.2060569,0.6015196,0.6764076,35.298117,7.328429,12.2919038,0.3388729,0.2477475,5.3373851
3.0,3600.0,600.0,36.6045131,0.685978,0.7992924,36.6921815,7.3646284,12.3234279,0.3522503,0.2350109,5.2250503
4.0,3600.0,600.0,95.3355994,0.5854294,1.6939875,96.9002779,7.3170782,12.1991272,0.4116515,0.2656706,8.5085202
4.0,3600.0,600.0,49.4985485,0.6090257,1.8022418,49.8236621,7.3379136,12.3476502,0.4598411,0.3022204,8.5919407
4.0,3600.0,600.0,49.136961,0.6130926,0.7869676,49.4346301,7.3464478,12.1833611,0.4601002,0.3050076,8.6323364
2.0,4000.0,0.0,35.5408878,0.5761759,0.8515524,35.6935045,9.9736645,17.9700812,0.6202717,0.3853971,2.6798093
2.0,4000.0,0.0,32.2021192,0.6195174,0.9729,32.0377918,9.9611863,17.7717027,0.6003193,0.3974393,2.9178213
2.0,4000.0,0.0,35.5477359,0.6783983,0.9761595,35.6727862,9.976054,17.5817857,0.6006074,0.3925271,2.9842911
3.0,4000.0,0.0,57.886418,0.7397895,1.0219935,57.8885878,9.904543,17.6416711,0.7575898,0.5566239,2.732966
3.0,4000.0,0.0,56.6670604,0.6430393,1.0061494,56.503038,9.8864643,17.3526277,0.7991891,0.559526,3.0026427
3.0,4000.0,0.0,57.1834357,0.6776646,1.2585102,58.1118946,9.956385,17.1198595,0.7439815,0.5503447,3.0493174
4.0,4000.0,0.0,74.5462076,0.7322551,1.2485105,74.4347893,9.9332062,17.6665792,0.9344397,0.7341167,2.8492799
4.0,4000.0,0.0,73.5117006,0.717688,1.2904274,75.5232261,9.8602315,17.0936088,0.9371014,0.7142198,3.1043212
4.0,4000.0,0.0,76.9874135,0.6662261,1.3448468,76.7166402,9.7772719,17.9708675,0.9655181,0.7670502,3.5157089
2.0,4800.0,800.0,31.9221026,0.7226028,0.9532832,31.8975074,9.9745272,17.8144871,0.5960772,0.2774827,4.9152527
2.0,4800.0,800.0,34.2211887,0.78644,1.2306837,34.0382192,9.9182343,17.8211822,0.6092702,0.3041321,5.4055997
2.0,4800.0,800.0,33.1062909,0.8121334,1.1991569,34.0518643,10.0075422,18.2442247,0.6455139,0.3230113,6.0995033
3.0,4800.0,800.0,55.3185584,0.7953138,1.6390567,54.9166344,9.9161953,18.2496726,0.79734,0.4096728,6.5639329
3.0,4800.0,800.0,55.4355529,0.8305421,0.9345556,54.1784509,9.8914577,17.5917804,0.8024872,0.4481462,7.2126446
