wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.125246e6,1.122552e6,1.521688e6,1.521688e6,1.55147e6
2.0,10000.0,0.0,1.115975e6,1.112496e6,1.461129e6,1.461129e6,1.546936e6
2.0,10000.0,0.0,1.113853e6,1.104473e6,1.417778e6,1.417778e6,1.533345e6
3.0,10000.0,0.0,1.171773e6,1.170851e6,1.808636e6,1.808636e6,1.866316e6
3.0,10000.0,0.0,1.166601e6,1.163912e6,1.766551e6,1.766551e6,1.863177e6
3.0,10000.0,0.0,1.16275e6,1.158292e6,1.728218e6,1.728218e6,1.853279e6
4.0,10000.0,0.0,1.204668e6,1.194035e6,2.008531e6,2.008531e6,2.06579e6
4.0,10000.0,0.0,1.188789e6,1.187087e6,1.971929e6,1.971929e6,2.063275e6
4.0,10000.0,0.0,1.186272e6,1.183633e6,1.93413e6,1.93413e6,2.05499e6
2.0,12000.0,2000.0,1.047622e6,1.047592e6,1.300224e6,1.338422e6,1.445963e6
2.0,12000.0,2000.0,1.043342e6,1.043033e6,1.226316e6,1.299085e6,1.437315e6
2.0,12000.0,2000.0,1.04018e6,1.03977e6,1.188093e6,1.248841e6,1.410762e6
3.0,12000.0,2000.0,1.104456e6,1.104456e6,1.527069e6,1.660388e6,1.741723e6
3.0,12000.0,2000.0,1.102205e6,1.101984e6,1.485626e6,1.622992e6,1.73896e6
3.0,12000.0,2000.0,1.105069e6,1.10494e6,1.456071e6,1.577203e6,1.728945e6
4.0,12000.0,2000.0,1.121017e6,1.120784e6,1.722015e6,1.872879e6,1.935154e6
4.0,12000.0,2000.0,1.134145e6,1.133974e6,1.685215e6,1.84141e6,1.933028e6
4.0,12000.0,2000.0,1.132801e6,1.129991e6,1.654202e6,1.802619e6,1.92699e6
2.0,20000.0,0.0,1.119619e6,1.113034e6,1.518147e6,1.518147e6,1.551172e6
2.0,20000.0,0.0,1.115808e6,1.110302e6,1.468184e6,1.468184e6,1.546888e6
2.0,20000.0,0.0,1.113534e6,1.099849e6,1.424837e6,1.424837e6,1.533143e6
3.0,20000.0,0.0,1.163869e6,1.155892e6,1.819115e6,1.819115e6,1.866083e6
3.0,20000.0,0.0,1.163874e6,1.154061e6,1.775656e6,1.775656e6,1.862819e6
3.0,20000.0,0.0,1.161299e6,1.151439e6,1.736833e6,1.736833e6,1.852917e6
4.0,20000.0,0.0,1.19072e6,1.17774e6,2.013493e6,2.013493e6,2.0654e6
4.0,20000.0,0.0,1.185144e6,1.175976e6,1.975917e6,1.975917e6,2.062707e6
4.0,20000.0,0.0,1.180107e6,1.174239e6,1.941522e6,1.941522e6,2.05462e6
2.0,24000.0,4000.0,1.051983e6,1.051863e6,1.293928e6,1.34357e6,1.445975e6
2.0,24000.0,4000.0,1.064503e6,1.062739e6,1.239673e6,1.305072e6,1.436972e6
2.0,24000.0,4000.0,1.043275e6,1.042931e6,1.201238e6,1.255956e6,1.410317e6
3.0,24000.0,4000.0,1.113186e6,1.109502e6,1.533481e6,1.669975e6,1.741476e6
