wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,4.6084445,4.897703,5.8117527,5.4404411,18.7947084
2.0,10000.0,0.0,3.8939463,4.5356339,3.5535711,4.2012853,17.519992
2.0,10000.0,0.0,4.6326702,5.4005497,4.0991746,5.3912776,24.5757598
3.0,10000.0,0.0,6.1248108,7.1536299,7.4365185,6.4641734,22.217087
3.0,10000.0,0.0,4.5058891,8.4429336,8.6707195,10.1182994,43.0683701
3.0,10000.0,0.0,5.4044393,7.5978668,7.8707688,7.9573481,33.4688777
4.0,10000.0,0.0,3.9564414,13.1040946,7.3396107,7.357353,19.2631271
4.0,10000.0,0.0,4.9598428,8.1774303,8.1230468,8.3378647,28.52965
4.0,10000.0,0.0,4.1963387,5.9770534,7.699815,9.6142208,45.1467692
2.0,12000.0,2000.0,9.431349,10.2795054,5.5936807,5.4519223,55.5215845
2.0,12000.0,2000.0,4.8605264,5.5583135,4.0527576,3.4331497,40.4122217
2.0,12000.0,2000.0,4.8071565,6.1485691,4.2112146,3.4017413,40.5997705
3.0,12000.0,2000.0,5.8589219,6.8054557,6.5026969,5.024736,67.8961562
3.0,12000.0,2000.0,5.2287729,8.6513973,5.8024515,4.463198,66.9875086
3.0,12000.0,2000.0,7.1445652,13.0194135,7.9422034,6.8524049,106.9295953
4.0,12000.0,2000.0,5.7331053,40.8820864,8.2344162,5.6388734,109.8561431
4.0,12000.0,2000.0,6.7388374,8.1718819,8.548622,6.2565716,116.3726158
4.0,12000.0,2000.0,5.611028,7.9945627,8.3709562,6.0894738,165.3327694
2.0,20000.0,0.0,10.418405,17.1837831,20.9182321,18.3122896,222.6987379
2.0,20000.0,0.0,9.6298463,11.494005,20.5137169,26.721367,221.4682805
2.0,20000.0,0.0,10.6322621,12.2232209,17.1238793,18.7818979,193.1905658
3.0,20000.0,0.0,10.4066696,41.7317252,20.3747165,21.3569252,159.8704574
3.0,20000.0,0.0,12.5107995,39.0883714,23.5723883,22.55937,196.8878543
