wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.323671e6,1.302549e6,1.446795e6,1.446795e6,1.550682e6
2.0,10000.0,0.0,1.294071e6,1.27822e6,1.394419e6,1.394419e6,1.546221e6
2.0,10000.0,0.0,1.269307e6,1.257147e6,1.341777e6,1.341777e6,1.532346e6
3.0,10000.0,0.0,1.4669e6,1.442562e6,1.728877e6,1.728877e6,1.865418e6
3.0,10000.0,0.0,1.445636e6,1.42749e6,1.682291e6,1.682291e6,1.862066e6
3.0,10000.0,0.0,1.434758e6,1.415117e6,1.632709e6,1.632709e6,1.851968e6
4.0,10000.0,0.0,1.550428e6,1.524303e6,1.926016e6,1.926016e6,2.064098e6
4.0,10000.0,0.0,1.539803e6,1.512823e6,1.891336e6,1.891336e6,2.06131e6
4.0,10000.0,0.0,1.52197e6,1.500246e6,1.873395e6,1.873395e6,2.053464e6
2.0,12000.0,2000.0,1.184046e6,1.16656e6,1.269487e6,1.276397e6,1.445349e6
2.0,12000.0,2000.0,1.1735e6,1.164526e6,1.21563e6,1.228613e6,1.436469e6
2.0,12000.0,2000.0,1.142056e6,1.135681e6,1.162579e6,1.173631e6,1.410009e6
3.0,12000.0,2000.0,1.33943e6,1.331666e6,1.511861e6,1.5739e6,1.740895e6
3.0,12000.0,2000.0,1.338908e6,1.328115e6,1.470931e6,1.526238e6,1.737833e6
3.0,12000.0,2000.0,1.330716e6,1.317552e6,1.431413e6,1.47631e6,1.728074e6
4.0,12000.0,2000.0,1.431035e6,1.422083e6,1.708438e6,1.788656e6,1.933605e6
4.0,12000.0,2000.0,1.433877e6,1.423359e6,1.670439e6,1.746818e6,1.930946e6
4.0,12000.0,2000.0,1.425809e6,1.410523e6,1.629544e6,1.700248e6,1.925536e6
2.0,20000.0,0.0,1.261169e6,1.247764e6,1.464915e6,1.464915e6,1.550725e6
2.0,20000.0,0.0,1.247724e6,1.239585e6,1.415668e6,1.415668e6,1.546136e6
2.0,20000.0,0.0,1.225948e6,1.212211e6,1.364783e6,1.364783e6,1.53286e6
3.0,20000.0,0.0,1.371893e6,1.350258e6,1.758914e6,1.758914e6,1.86544e6
3.0,20000.0,0.0,1.35817e6,1.348832e6,1.710131e6,1.710131e6,1.862164e6
3.0,20000.0,0.0,1.363557e6,1.327041e6,1.66115e6,1.66115e6,1.852048e6
4.0,20000.0,0.0,1.423415e6,1.408034e6,1.950699e6,1.950699e6,2.064801e6
4.0,20000.0,0.0,1.428833e6,1.396759e6,1.907951e6,1.907951e6,2.061927e6
4.0,20000.0,0.0,1.422031e6,1.394357e6,1.870177e6,1.870177e6,2.053915e6
2.0,24000.0,4000.0,1.163169e6,1.15258e6,1.26652e6,1.294381e6,1.445511e6
2.0,24000.0,4000.0,1.139918e6,1.11841e6,1.219268e6,1.249025e6,1.43689e6
2.0,24000.0,4000.0,1.138046e6,1.12312e6,1.170776e6,1.193299e6,1.410244e6
3.0,24000.0,4000.0,1.290352e6,1.274748e6,1.526876e6,1.601903e6,1.740809e6
3.0,24000.0,4000.0,1.280711e6,1.257079e6,1.46976e6,1.555144e6,1.737638e6
3.0,24000.0,4000.0,1.262298e6,1.252102e6,1.436532e6,1.502518e6,1.728222e6
4.0,24000.0,4000.0,1.348735e6,1.345466e6,1.71147e6,1.812244e6,1.933935e6
4.0,24000.0,4000.0,1.3634e6,1.338277e6,1.674211e6,1.771108e6,1.931812e6
4.0,24000.0,4000.0,1.344665e6,1.325758e6,1.632009e6,1.725276e6,1.925559e6
2.0,30000.0,0.0,1.239366e6,1.226076e6,1.476022e6,1.476022e6,1.55108e6
2.0,30000.0,0.0,1.228566e6,1.214118e6,1.424935e6,1.424935e6,1.546686e6
2.0,30000.0,0.0,1.213675e6,1.200844e6,1.375936e6,1.375936e6,1.533039e6
3.0,30000.0,0.0,1.346637e6,1.327015e6,1.771533e6,1.771533e6,1.865933e6
3.0,30000.0,0.0,1.333528e6,1.319061e6,1.719739e6,1.719739e6,1.862505e6
3.0,30000.0,0.0,1.328791e6,1.306072e6,1.670499e6,1.670499e6,1.852806e6
4.0,30000.0,0.0,1.399415e6,1.379932e6,1.966136e6,1.966136e6,2.065285e6
4.0,30000.0,0.0,1.40537e6,1.375336e6,1.914602e6,1.914602e6,2.062533e6
