wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
3.0,6000.0,0.0,154530.0,164702.0,155565.0,154530.0,182080.0,175468.0,172046.0,172046.0,186527.0
3.0,6000.0,0.0,155831.0,161325.0,153988.0,155831.0,179219.0,172881.0,166352.0,166352.0,186165.0
3.0,6000.0,0.0,151202.0,160539.0,152212.0,151202.0,175453.0,170017.0,161670.0,161670.0,185124.0
4.0,6000.0,0.0,165505.0,176043.0,166073.0,165505.0,201028.0,194969.0,191128.0,191128.0,206370.0
4.0,6000.0,0.0,164255.0,174003.0,165225.0,164255.0,198663.0,192134.0,186706.0,186706.0,206094.0
4.0,6000.0,0.0,163414.0,173448.0,164217.0,163414.0,195288.0,187866.0,182955.0,182955.0,205262.0
2.0,7200.0,1200.0,121857.0,125823.0,123394.0,121857.0,132037.0,129832.0,126753.0,126262.0,144504.0
2.0,7200.0,1200.0,118698.0,121466.0,119880.0,118698.0,128612.0,127040.0,121523.0,121635.0,143635.0
2.0,7200.0,1200.0,115565.0,116358.0,115395.0,115565.0,123285.0,124177.0,116163.0,116305.0,141023.0
3.0,7200.0,1200.0,143113.0,151316.0,151316.0,143113.0,157100.0,156285.0,152918.0,155659.0,174007.0
3.0,7200.0,1200.0,141882.0,146858.0,141333.0,141882.0,154742.0,152532.0,148189.0,150748.0,173743.0
3.0,7200.0,1200.0,138337.0,144334.0,140207.0,138337.0,151253.0,148748.0,143647.0,145714.0,172810.0
4.0,7200.0,1200.0,156496.0,161519.0,154788.0,156496.0,176288.0,173663.0,171869.0,176740.0,193335.0
4.0,7200.0,1200.0,155625.0,161606.0,154784.0,155625.0,174165.0,171419.0,168060.0,172605.0,193151.0
4.0,7200.0,1200.0,153384.0,160207.0,152011.0,153384.0,170929.0,168843.0,163592.0,167831.0,192456.0
2.0,7000.0,0.0,135985.0,142466.0,136847.0,135985.0,153448.0,147693.0,143648.0,143648.0,155085.0
2.0,7000.0,0.0,134474.0,137834.0,135668.0,134474.0,150422.0,144517.0,138124.0,138124.0,154613.0
2.0,7000.0,0.0,131522.0,132628.0,132362.0,131522.0,146214.0,140429.0,132976.0,132976.0,153258.0
3.0,7000.0,0.0,151770.0,160236.0,152416.0,151770.0,183195.0,175308.0,173195.0,173195.0,186479.0
3.0,7000.0,0.0,151429.0,158566.0,151888.0,151429.0,180228.0,172139.0,167083.0,167083.0,186165.0
3.0,7000.0,0.0,151208.0,160318.0,149639.0,151208.0,176478.0,169726.0,162152.0,162152.0,185112.0
4.0,7000.0,0.0,161946.0,172422.0,162830.0,161946.0,201950.0,195030.0,194118.0,194118.0,206339.0
4.0,7000.0,0.0,160641.0,170485.0,161799.0,160641.0,199093.0,192139.0,188269.0,188269.0,206095.0
4.0,7000.0,0.0,159043.0,170172.0,160051.0,159043.0,196405.0,188342.0,183717.0,183717.0,205307.0
2.0,8400.0,1400.0,120904.0,125142.0,121660.0,120904.0,132042.0,129747.0,127429.0,126778.0,144525.0
2.0,8400.0,1400.0,118907.0,121160.0,119040.0,118907.0,129107.0,127013.0,121884.0,122062.0,143666.0
2.0,8400.0,1400.0,115356.0,116490.0,115129.0,115356.0,123799.0,123512.0,116787.0,116883.0,140987.0
3.0,8400.0,1400.0,140380.0,146119.0,140381.0,140380.0,157315.0,156326.0,154006.0,156330.0,174063.0
3.0,8400.0,1400.0,138362.0,144019.0,139919.0,138362.0,154840.0,152950.0,148016.0,151669.0,173773.0
3.0,8400.0,1400.0,135868.0,141616.0,137469.0,135868.0,151479.0,148539.0,143861.0,146535.0,172814.0
4.0,8400.0,1400.0,152406.0,162578.0,154823.0,152406.0,175997.0,172679.0,172532.0,177659.0,193303.0
4.0,8400.0,1400.0,152609.0,159972.0,152585.0,152609.0,174466.0,169844.0,168152.0,173287.0,193115.0
4.0,8400.0,1400.0,150061.0,158750.0,150222.0,150061.0,171698.0,168245.0,164006.0,168755.0,192428.0
2.0,8000.0,0.0,135134.0,142374.0,135484.0,135134.0,153628.0,147981.0,144583.0,144583.0,155048.0
2.0,8000.0,0.0,135647.0,138078.0,135163.0,135647.0,150912.0,144457.0,138671.0,138671.0,154614.0
2.0,8000.0,0.0,129852.0,133015.0,131983.0,129852.0,147252.0,140668.0,133554.0,133554.0,153242.0
3.0,8000.0,0.0,151274.0,160555.0,152574.0,151274.0,182702.0,175781.0,173682.0,173682.0,186480.0
3.0,8000.0,0.0,149891.0,159224.0,151958.0,149891.0,179818.0,172432.0,167332.0,167332.0,186151.0
3.0,8000.0,0.0,148588.0,157857.0,150338.0,148588.0,176512.0,169163.0,162622.0,162622.0,185191.0
4.0,8000.0,0.0,160451.0,168443.0,160862.0,160451.0,201569.0,195301.0,193753.0,193753.0,206432.0
4.0,8000.0,0.0,160484.0,170371.0,160582.0,160484.0,198745.0,192291.0,187978.0,187978.0,206137.0
4.0,8000.0,0.0,159551.0,168542.0,159337.0,159551.0,196203.0,189320.0,183901.0,183901.0,205334.0
2.0,9600.0,1600.0,120851.0,125556.0,121597.0,120851.0,132222.0,130371.0,128525.0,127122.0,144521.0
2.0,9600.0,1600.0,118533.0,121572.0,118728.0,118533.0,128959.0,127245.0,122533.0,122392.0,143647.0
2.0,9600.0,1600.0,115154.0,116760.0,115633.0,115154.0,123589.0,122819.0,117278.0,117019.0,141018.0
3.0,9600.0,1600.0,139985.0,148606.0,140821.0,139985.0,156687.0,156208.0,153262.0,156690.0,174061.0
3.0,9600.0,1600.0,138493.0,147223.0,140011.0,138493.0,154113.0,152225.0,148098.0,152037.0,173778.0
3.0,9600.0,1600.0,136416.0,144375.0,137106.0,136416.0,150600.0,148512.0,144096.0,147056.0,172822.0
4.0,9600.0,1600.0,152641.0,155992.0,152208.0,152641.0,175331.0,172926.0,173313.0,177914.0,193307.0
4.0,9600.0,1600.0,150861.0,160607.0,150708.0,150861.0,172711.0,170723.0,168581.0,173733.0,193181.0
4.0,9600.0,1600.0,150822.0,157427.0,150888.0,150822.0,170411.0,167976.0,163621.0,169054.0,192503.0
2.0,9000.0,0.0,131968.0,141366.0,133184.0,131968.0,153846.0,148006.0,145217.0,145217.0,155005.0
2.0,9000.0,0.0,132783.0,138804.0,132053.0,132783.0,151379.0,144633.0,139668.0,139668.0,154577.0
2.0,9000.0,0.0,128647.0,134132.0,131276.0,128647.0,147335.0,139795.0,134410.0,134410.0,153226.0
3.0,9000.0,0.0,147200.0,157058.0,146505.0,147200.0,182962.0,175033.0,174278.0,174278.0,186446.0
