wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
4.0,20000.0,0.0,12.8169176,39.2326748,100.1861112,105.9482883,61.4179229
2.0,24000.0,4000.0,17.4597945,31.0986582,66.5216953,37.0753057,186.1565139
2.0,24000.0,4000.0,28.5000449,50.7449041,62.670087,57.4514819,112.2140761
2.0,24000.0,4000.0,15.9307547,22.4793403,59.8854221,69.7992614,116.6386135
3.0,24000.0,4000.0,16.6981817,29.2446513,77.3740498,59.8988301,138.7852337
3.0,24000.0,4000.0,20.5213168,33.895191,93.0627914,58.8921046,134.2531868
3.0,24000.0,4000.0,16.8511959,27.8667452,87.5075643,71.5539538,134.2017762
4.0,24000.0,4000.0,21.6511244,63.2882485,100.9730626,60.4250441,189.3928375
4.0,24000.0,4000.0,15.8891436,90.0496321,144.8348554,99.7330867,173.0338004
4.0,24000.0,4000.0,24.3596817,74.5561958,125.140609,62.2630432,185.2514823
2.0,30000.0,0.0,15.4163391,76.454562,86.2261009,79.2422972,106.4216023
2.0,30000.0,0.0,18.5284179,106.1207139,114.2770376,87.6156899,119.3701621
2.0,30000.0,0.0,17.7112181,82.8369678,78.0177725,100.8339413,151.9780058
3.0,30000.0,0.0,23.1150885,105.55692,129.8625006,121.9214959,106.3873284
3.0,30000.0,0.0,20.4804775,103.0837362,111.1473833,168.1259641,177.0662327
3.0,30000.0,0.0,18.82164,116.8045694,174.5613047,105.3365614,122.8881982
4.0,30000.0,0.0,21.6964384,115.777301,254.3272741,206.5859175,104.162507
4.0,30000.0,0.0,18.2997766,105.697215,155.9234336,229.5386952,130.6464674
4.0,30000.0,0.0,33.1883405,157.5440675,241.5725941,211.9213327,130.5564707
2.0,36000.0,6000.0,28.7872083,79.2400324,78.5689401,66.7985538,191.3313683
2.0,36000.0,6000.0,40.3800696,74.1775824,107.851642,100.5341327,211.8500777
2.0,36000.0,6000.0,34.8402865,59.6625954,114.0484862,97.4648099,184.3041895
3.0,36000.0,6000.0,45.167294,72.3365803,204.5205721,98.9019234,190.8890198
3.0,36000.0,6000.0,42.595545,182.5396386,50.9927687,31.2462917,266.9983521
3.0,36000.0,6000.0,33.4590343,187.8088154,67.5224253,51.8743931,226.5000034
4.0,36000.0,6000.0,39.9744788,159.9236915,81.2173755,45.2342513,289.0594747
4.0,36000.0,6000.0,64.5055213,100.7985679,80.1096231,46.6865264,252.1163454
4.0,36000.0,6000.0,47.1336522,125.3963379,80.0229013,39.3625184,279.2342948
2.0,40000.0,0.0,32.867282,158.7711387,101.8079292,91.5485197,185.2856252
2.0,40000.0,0.0,33.3746555,145.0055402,85.0474113,108.1336579,218.671282
2.0,40000.0,0.0,28.1678695,147.4426307,93.7473029,90.7592377,239.1912315
3.0,40000.0,0.0,44.2618461,221.5789987,166.1440496,117.58197,205.3030181
3.0,40000.0,0.0,34.7428255,181.2356157,94.8113775,90.6504242,208.4891176
3.0,40000.0,0.0,33.8324733,164.0092492,110.4413208,117.9373934,220.1895044
4.0,40000.0,0.0,34.0996749,210.3218377,186.7258019,146.5853671,213.977074
4.0,40000.0,0.0,38.7624342,233.6818063,248.8911656,166.8764915,212.9528347
4.0,40000.0,0.0,36.1707783,264.7631839,224.6685417,250.1092294,235.2613489
2.0,48000.0,8000.0,93.0767221,154.2426545,102.6682308,54.9842611,294.1191357
2.0,48000.0,8000.0,79.8441013,140.9871095,87.9051344,147.8069452,329.0674285
2.0,48000.0,8000.0,71.57401,115.3604161,93.8496341,74.1980438,339.7068337
3.0,48000.0,8000.0,90.5559655,231.0138382,142.5837834,90.6459865,323.5475717
3.0,48000.0,8000.0,76.657905,301.8086332,146.6430393,82.3350283,350.9071129
3.0,48000.0,8000.0,136.8932469,311.1553685,116.6853173,80.5164824,308.9942379
4.0,48000.0,8000.0,99.2494271,351.530049,161.775931,105.9288611,345.2270981
