wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.315451e6,1.300457e6,1.44374e6,1.44374e6,1.549722e6
2.0,10000.0,0.0,1.291855e6,1.282096e6,1.393587e6,1.393587e6,1.54532e6
2.0,10000.0,0.0,1.268389e6,1.256334e6,1.341958e6,1.341958e6,1.531639e6
3.0,10000.0,0.0,1.46427e6,1.447888e6,1.728231e6,1.728231e6,1.863768e6
3.0,10000.0,0.0,1.450556e6,1.429458e6,1.682132e6,1.682132e6,1.860535e6
3.0,10000.0,0.0,1.433536e6,1.415689e6,1.633163e6,1.633163e6,1.850274e6
4.0,10000.0,0.0,1.545041e6,1.526746e6,1.925823e6,1.925823e6,2.062261e6
4.0,10000.0,0.0,1.533207e6,1.516291e6,1.883567e6,1.883567e6,2.059828e6
4.0,10000.0,0.0,1.518188e6,1.500403e6,1.842218e6,1.842218e6,2.051723e6
2.0,12000.0,2000.0,1.182378e6,1.178471e6,1.263472e6,1.27533e6,1.444893e6
2.0,12000.0,2000.0,1.17207e6,1.166661e6,1.216704e6,1.228697e6,1.43603e6
2.0,12000.0,2000.0,1.142069e6,1.133227e6,1.164058e6,1.174143e6,1.409366e6
3.0,12000.0,2000.0,1.3357e6,1.331094e6,1.512093e6,1.574391e6,1.739353e6
3.0,12000.0,2000.0,1.357777e6,1.329751e6,1.471815e6,1.528438e6,1.736365e6
3.0,12000.0,2000.0,1.334231e6,1.320284e6,1.432623e6,1.478032e6,1.726689e6
4.0,12000.0,2000.0,1.441017e6,1.432209e6,1.704495e6,1.788654e6,1.931868e6
4.0,12000.0,2000.0,1.435528e6,1.424944e6,1.668845e6,1.746207e6,1.930013e6
4.0,12000.0,2000.0,1.421762e6,1.409537e6,1.62896e6,1.699178e6,1.923537e6
2.0,20000.0,0.0,1.264589e6,1.254453e6,1.464997e6,1.464997e6,1.550404e6
2.0,20000.0,0.0,1.249386e6,1.238584e6,1.413312e6,1.413312e6,1.546004e6
2.0,20000.0,0.0,1.239111e6,1.219643e6,1.36291e6,1.36291e6,1.532471e6
3.0,20000.0,0.0,1.367771e6,1.35043e6,1.756298e6,1.756298e6,1.864932e6
3.0,20000.0,0.0,1.364727e6,1.351327e6,1.704566e6,1.704566e6,1.861493e6
3.0,20000.0,0.0,1.343483e6,1.331339e6,1.654656e6,1.654656e6,1.85161e6
4.0,20000.0,0.0,1.446354e6,1.413e6,1.94812e6,1.94812e6,2.063805e6
4.0,20000.0,0.0,1.44748e6,1.402791e6,1.900031e6,1.900031e6,2.061191e6
4.0,20000.0,0.0,1.418409e6,1.398041e6,1.860711e6,1.860711e6,2.053019e6
2.0,24000.0,4000.0,1.163763e6,1.155179e6,1.270246e6,1.293117e6,1.445136e6
2.0,24000.0,4000.0,1.154306e6,1.136601e6,1.218635e6,1.246492e6,1.436292e6
2.0,24000.0,4000.0,1.133816e6,1.122205e6,1.1648e6,1.188496e6,1.409889e6
3.0,24000.0,4000.0,1.284394e6,1.277213e6,1.524389e6,1.597478e6,1.740394e6
3.0,24000.0,4000.0,1.286169e6,1.274753e6,1.467035e6,1.549325e6,1.737427e6
3.0,24000.0,4000.0,1.258978e6,1.243598e6,1.434858e6,1.49714e6,1.727848e6
4.0,24000.0,4000.0,1.359999e6,1.344348e6,1.715236e6,1.806682e6,1.933118e6
4.0,24000.0,4000.0,1.343016e6,1.332594e6,1.674272e6,1.767196e6,1.931317e6
4.0,24000.0,4000.0,1.339683e6,1.328795e6,1.634119e6,1.721899e6,1.925095e6
2.0,30000.0,0.0,1.2458e6,1.231936e6,1.474864e6,1.474864e6,1.550998e6
2.0,30000.0,0.0,1.231591e6,1.220412e6,1.423067e6,1.423067e6,1.546543e6
2.0,30000.0,0.0,1.220428e6,1.208273e6,1.373488e6,1.373488e6,1.532921e6
3.0,30000.0,0.0,1.354793e6,1.334504e6,1.773148e6,1.773148e6,1.865991e6
3.0,30000.0,0.0,1.343039e6,1.325655e6,1.717717e6,1.717717e6,1.862637e6
3.0,30000.0,0.0,1.334975e6,1.318833e6,1.669268e6,1.669268e6,1.852639e6
4.0,30000.0,0.0,1.409745e6,1.389822e6,1.968216e6,1.968216e6,2.065277e6
4.0,30000.0,0.0,1.412114e6,1.385324e6,1.915702e6,1.915702e6,2.062589e6
4.0,30000.0,0.0,1.39859e6,1.377454e6,1.877238e6,1.877238e6,2.054682e6
2.0,36000.0,6000.0,1.139647e6,1.136934e6,1.2752e6,1.301403e6,1.445695e6
2.0,36000.0,6000.0,1.136397e6,1.132361e6,1.225358e6,1.256385e6,1.437187e6
2.0,36000.0,6000.0,1.124157e6,1.119821e6,1.174252e6,1.198749e6,1.410265e6
3.0,36000.0,6000.0,1.277326e6,1.268742e6,1.525899e6,1.610545e6,1.741498e6
3.0,36000.0,6000.0,1.268834e6,1.256639e6,1.470211e6,1.563597e6,1.738344e6
3.0,36000.0,6000.0,1.250094e6,1.237139e6,1.436722e6,1.51035e6,1.728816e6
4.0,36000.0,6000.0,1.352749e6,1.322769e6,1.723418e6,1.819496e6,1.934442e6
4.0,36000.0,6000.0,1.34553e6,1.316874e6,1.673585e6,1.778907e6,1.932448e6
4.0,36000.0,6000.0,1.345678e6,1.321715e6,1.637965e6,1.734083e6,1.926378e6
2.0,40000.0,0.0,1.23686e6,1.222553e6,1.477259e6,1.477259e6,1.550554e6
2.0,40000.0,0.0,1.229692e6,1.215711e6,1.426048e6,1.426048e6,1.546104e6
2.0,40000.0,0.0,1.217745e6,1.196993e6,1.377154e6,1.377154e6,1.532454e6
3.0,40000.0,0.0,1.34011e6,1.318982e6,1.771535e6,1.771535e6,1.865046e6
3.0,40000.0,0.0,1.338586e6,1.315874e6,1.721465e6,1.721465e6,1.861617e6
3.0,40000.0,0.0,1.334184e6,1.30842e6,1.672648e6,1.672648e6,1.851839e6
4.0,40000.0,0.0,1.412782e6,1.375454e6,1.961821e6,1.961821e6,2.064017e6
4.0,40000.0,0.0,1.404072e6,1.368734e6,1.921492e6,1.921492e6,2.061266e6
4.0,40000.0,0.0,1.391386e6,1.360294e6,1.880558e6,1.880558e6,2.053128e6
2.0,48000.0,8000.0,1.131822e6,1.130703e6,1.278562e6,1.304119e6,1.445351e6
2.0,48000.0,8000.0,1.129143e6,1.127036e6,1.227837e6,1.25989e6,1.43654e6
2.0,48000.0,8000.0,1.119689e6,1.117206e6,1.176514e6,1.202259e6,1.409845e6
3.0,48000.0,8000.0,1.267427e6,1.25396e6,1.519014e6,1.613316e6,1.740385e6
3.0,48000.0,8000.0,1.261676e6,1.242927e6,1.471499e6,1.566091e6,1.737543e6
3.0,48000.0,8000.0,1.248224e6,1.226748e6,1.438398e6,1.512715e6,1.727989e6
4.0,48000.0,8000.0,1.34815e6,1.310434e6,1.71304e6,1.821444e6,1.933341e6
4.0,48000.0,8000.0,1.338291e6,1.305665e6,1.677821e6,1.780388e6,1.931296e6
4.0,48000.0,8000.0,1.33735e6,1.305857e6,1.639422e6,1.735205e6,1.925079e6
2.0,50000.0,0.0,1.235934e6,1.218566e6,1.481533e6,1.481533e6,1.550878e6
2.0,50000.0,0.0,1.227832e6,1.207177e6,1.431563e6,1.431563e6,1.546495e6
2.0,50000.0,0.0,1.212343e6,1.196474e6,1.38351e6,1.38351e6,1.532728e6
3.0,50000.0,0.0,1.34449e6,1.312252e6,1.782103e6,1.782103e6,1.865585e6
3.0,50000.0,0.0,1.335478e6,1.307175e6,1.730632e6,1.730632e6,1.862305e6
3.0,50000.0,0.0,1.325292e6,1.299171e6,1.683479e6,1.683479e6,1.852337e6
4.0,50000.0,0.0,1.390552e6,1.364674e6,1.974414e6,1.974414e6,2.064725e6
4.0,50000.0,0.0,1.38653e6,1.35943e6,1.927128e6,1.927128e6,2.062013e6
4.0,50000.0,0.0,1.384187e6,1.353412e6,1.886307e6,1.886307e6,2.053918e6
2.0,60000.0,10000.0,1.132293e6,1.131636e6,1.280744e6,1.30916e6,1.445581e6
2.0,60000.0,10000.0,1.127806e6,1.125159e6,1.234003e6,1.266083e6,1.436986e6
2.0,60000.0,10000.0,1.119066e6,1.11338e6,1.185546e6,1.210011e6,1.410178e6
