wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
3.0,840.0,140.0,1.6040015,0.2846134,0.31998,313.790214,1.6371272,0.0879372,0.0680269,0.0115216,0.0094175,0.427908
3.0,840.0,140.0,2.3162292,0.3293629,0.3655859,268.526294,2.3529315,0.0865992,0.0669783,0.012145,0.0088677,0.4186877
4.0,840.0,140.0,1.9271971,0.3122943,0.3309432,277.4187014,1.9393535,0.0871907,0.0719316,0.0146423,0.0098313,0.8015012
4.0,840.0,140.0,2.400348,0.2988984,0.3067227,279.8238252,2.3425122,0.086791,0.0732414,0.0151301,0.0107671,0.8289411
4.0,840.0,140.0,1.9356248,0.2818019,0.3242694,246.2257253,1.924119,0.0873793,0.0722974,0.0141835,0.0104621,0.7873885
2.0,800.0,0.0,1.0708716,0.2837281,0.2973203,519.7528653,1.1083695,0.0933554,0.0844649,0.0099671,0.0091824,0.1190352
2.0,800.0,0.0,1.246182,0.2691444,0.2811481,595.0195199,1.2604119,0.0941864,0.0855152,0.0097846,0.0098125,0.1261025
2.0,800.0,0.0,1.125716,0.3105073,0.2987086,410.6090664,1.1364275,0.0939144,0.0832193,0.0102726,0.0102379,0.1195888
3.0,800.0,0.0,1.6258899,0.3345606,0.3278826,492.6927809,1.6489928,0.0938653,0.0908731,0.0127933,0.0124136,0.1324704
3.0,800.0,0.0,1.6617964,0.3309756,0.3327563,373.4268949,1.642339,0.0950206,0.0915316,0.0124802,0.0118369,0.1290644
3.0,800.0,0.0,1.6357262,0.2743893,0.2804044,366.1278581,1.706074,0.0941631,0.0889845,0.0129585,0.0120977,0.149637
4.0,800.0,0.0,2.1878119,0.3096015,0.3193815,349.5148156,2.1944023,0.0941632,0.0959152,0.0162812,0.0152479,0.1358002
4.0,800.0,0.0,2.2740402,0.3224995,0.307737,306.6926816,2.2194964,0.0932984,0.0915737,0.0154184,0.0148496,0.1315325
4.0,800.0,0.0,2.1933024,0.2878039,0.304603,315.3504652,2.2118452,0.0946444,0.0936734,0.0169052,0.0155314,0.1423007
2.0,960.0,160.0,1.2338638,0.319852,0.3048083,685.2427044,1.2619262,0.0945878,0.0865288,0.0108208,0.0088051,0.3095191
2.0,960.0,160.0,1.1475958,0.3285386,0.2964536,531.0714724,1.4334383,0.1169857,0.0921081,0.0117491,0.0088905,0.462924
2.0,960.0,160.0,1.4341212,0.4524516,0.4802273,554.482568,1.3501229,0.1078361,0.0792619,0.0114299,0.0086945,0.3231286
3.0,960.0,160.0,1.7282419,0.3354753,0.3528647,476.1134399,1.8960462,0.1030246,0.0826974,0.0133704,0.01001,0.4785307
3.0,960.0,160.0,1.906507,0.4219534,0.4642667,605.5210997,1.8947137,0.1019512,0.0827188,0.0136734,0.0115731,0.4836166
3.0,960.0,160.0,1.7185267,0.4164408,0.3481609,523.0819322,1.8270726,0.1021356,0.0825699,0.0145258,0.0109511,0.5065886
4.0,960.0,160.0,2.8527761,0.389379,0.4725753,518.9022554,2.7855187,0.1103941,0.1026137,0.0205507,0.0147094,1.0472836
4.0,960.0,160.0,3.084871,0.4709203,0.5899587,447.920193,2.8816424,0.0984897,0.0864392,0.0174511,0.0122554,0.8319777
4.0,960.0,160.0,2.3004272,0.3139037,0.3796633,531.6727561,2.3872353,0.1037729,0.0907458,0.0170873,0.0115093,0.8711669
2.0,900.0,0.0,1.3953714,0.328115,0.3597679,1180.1657973,1.4350083,0.114608,0.1537516,0.0131486,0.012789,0.1334622
2.0,900.0,0.0,1.477755,0.4611391,0.3743388,950.6968215,1.4061754,0.1138612,0.1458768,0.0128135,0.0124493,0.133933
2.0,900.0,0.0,2.6036065,0.3982323,0.5353463,862.6673691,2.3443445,0.1121921,0.1469704,0.0133453,0.0114651,0.1449403
3.0,900.0,0.0,2.0629777,0.3038813,0.3638427,1034.5860879,2.6602341,0.1287906,0.1841244,0.0179744,0.0184879,0.1656275
3.0,900.0,0.0,2.8362372,0.4977418,0.5556187,946.8441809,2.2101373,0.1263356,0.208309,0.0195073,0.0172602,0.1884195
3.0,900.0,0.0,4.5547017,0.4605233,0.4641948,738.1746988,3.2032672,0.1042105,0.1653215,0.0167923,0.0166149,0.175402
4.0,900.0,0.0,2.9647813,0.385483,0.406783,641.5548199,4.0567334,0.1278709,0.1910834,0.0215523,0.0211468,0.1695346
4.0,900.0,0.0,4.0305758,0.5511759,0.6035638,621.4173365,2.6969934,0.1047241,0.153016,0.0213493,0.0188588,0.1584717
4.0,900.0,0.0,2.6991934,0.3779561,0.448577,635.1245645,2.5480635,0.104439,0.1605431,0.0215961,0.0191346,0.1610529
