wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
3.0,30000.0,0.0,1.85168e6,1.85267e6,1.851113e6,1.851113e6,1.851476e6
4.0,30000.0,0.0,2.064262e6,2.063222e6,2.063205e6,2.063205e6,2.063644e6
4.0,30000.0,0.0,2.060836e6,2.060545e6,2.060622e6,2.060622e6,2.060825e6
4.0,30000.0,0.0,2.053076e6,2.052485e6,2.052801e6,2.052801e6,2.052863e6
2.0,36000.0,6000.0,1.444752e6,1.44458e6,1.445052e6,1.4456e6,1.445033e6
2.0,36000.0,6000.0,1.436351e6,1.435874e6,1.436526e6,1.436646e6,1.436345e6
2.0,36000.0,6000.0,1.40963e6,1.409056e6,1.409707e6,1.409796e6,1.409755e6
3.0,36000.0,6000.0,1.723674e6,1.723674e6,1.726947e6,1.774864e6,1.74023e6
3.0,36000.0,6000.0,1.714576e6,1.714576e6,1.715172e6,1.769247e6,1.737336e6
3.0,36000.0,6000.0,1.691752e6,1.691752e6,1.690799e6,1.753527e6,1.727797e6
4.0,36000.0,6000.0,1.918638e6,1.925676e6,1.917997e6,1.985612e6,1.932908e6
4.0,36000.0,6000.0,1.909001e6,1.909001e6,1.907977e6,1.981714e6,1.930977e6
4.0,36000.0,6000.0,1.889407e6,1.889407e6,1.886583e6,1.969627e6,1.924881e6
2.0,40000.0,0.0,1.551241e6,1.550574e6,1.550933e6,1.550933e6,1.551101e6
2.0,40000.0,0.0,1.546818e6,1.546665e6,1.546564e6,1.546564e6,1.546577e6
2.0,40000.0,0.0,1.533289e6,1.533126e6,1.533318e6,1.533318e6,1.532971e6
3.0,40000.0,0.0,1.866433e6,1.865662e6,1.866596e6,1.866596e6,1.866e6
3.0,40000.0,0.0,1.863115e6,1.862494e6,1.862709e6,1.862709e6,1.86261e6
3.0,40000.0,0.0,1.853493e6,1.8532e6,1.852158e6,1.852158e6,1.852594e6
4.0,40000.0,0.0,2.06583e6,2.065027e6,2.064944e6,2.064944e6,2.065292e6
4.0,40000.0,0.0,2.062756e6,2.062224e6,2.062128e6,2.062128e6,2.062502e6
4.0,40000.0,0.0,2.055025e6,2.054154e6,2.05432e6,2.05432e6,2.054423e6
2.0,48000.0,8000.0,1.445898e6,1.445406e6,1.445925e6,1.445593e6,1.4458e6
2.0,48000.0,8000.0,1.437505e6,1.437358e6,1.437379e6,1.437008e6,1.436979e6
2.0,48000.0,8000.0,1.410904e6,1.41051e6,1.410411e6,1.410222e6,1.410363e6
3.0,48000.0,8000.0,1.725298e6,1.725298e6,1.728437e6,1.775689e6,1.7413e6
3.0,48000.0,8000.0,1.716208e6,1.716208e6,1.716688e6,1.770126e6,1.738341e6
3.0,48000.0,8000.0,1.693109e6,1.693109e6,1.69222e6,1.754622e6,1.728866e6
4.0,48000.0,8000.0,1.920079e6,1.927328e6,1.91973e6,1.986801e6,1.934406e6
4.0,48000.0,8000.0,1.911313e6,1.926832e6,1.909062e6,1.982668e6,1.932456e6
4.0,48000.0,8000.0,1.891396e6,1.891396e6,1.888e6,1.9706e6,1.926325e6
2.0,50000.0,0.0,1.550428e6,1.551273e6,1.550524e6,1.550524e6,1.550427e6
2.0,50000.0,0.0,1.546002e6,1.546256e6,1.546382e6,1.546382e6,1.545897e6
2.0,50000.0,0.0,1.532419e6,1.532221e6,1.532414e6,1.532414e6,1.532338e6
3.0,50000.0,0.0,1.864363e6,1.865419e6,1.865454e6,1.865454e6,1.864836e6
3.0,50000.0,0.0,1.860765e6,1.861709e6,1.862219e6,1.862219e6,1.8615e6
3.0,50000.0,0.0,1.851316e6,1.85191e6,1.852356e6,1.852356e6,1.851568e6
4.0,50000.0,0.0,2.063691e6,2.064945e6,2.063972e6,2.063972e6,2.063784e6
4.0,50000.0,0.0,2.061641e6,2.060488e6,2.061766e6,2.061766e6,2.061046e6
4.0,50000.0,0.0,2.053293e6,2.053735e6,2.05332e6,2.05332e6,2.052987e6
2.0,60000.0,10000.0,1.444814e6,1.44553e6,1.445172e6,1.445024e6,1.445116e6
2.0,60000.0,10000.0,1.43586e6,1.436472e6,1.436173e6,1.436378e6,1.436339e6
2.0,60000.0,10000.0,1.409361e6,1.410268e6,1.410321e6,1.410188e6,1.409862e6
3.0,60000.0,10000.0,1.723338e6,1.733707e6,1.727443e6,1.775416e6,1.740386e6
3.0,60000.0,10000.0,1.71445e6,1.71445e6,1.715628e6,1.770032e6,1.737385e6
3.0,60000.0,10000.0,1.691265e6,1.691265e6,1.691315e6,1.754109e6,1.727862e6
4.0,60000.0,10000.0,1.918263e6,1.926022e6,1.918915e6,1.985976e6,1.933169e6
4.0,60000.0,10000.0,1.909305e6,1.92508e6,1.907854e6,1.982039e6,1.931132e6
4.0,60000.0,10000.0,1.88927e6,1.88927e6,1.88683e6,1.969808e6,1.924974e6
2.0,60000.0,0.0,1.551287e6,1.550514e6,1.550877e6,1.550877e6,1.551143e6
2.0,60000.0,0.0,1.546396e6,1.546534e6,1.546216e6,1.546216e6,1.54662e6
2.0,60000.0,0.0,1.532502e6,1.533428e6,1.53267e6,1.53267e6,1.533034e6
3.0,60000.0,0.0,1.866253e6,1.866455e6,1.866495e6,1.866495e6,1.866181e6
3.0,60000.0,0.0,1.862872e6,1.863418e6,1.862771e6,1.862771e6,1.862787e6
3.0,60000.0,0.0,1.852547e6,1.852761e6,1.852542e6,1.852542e6,1.852785e6
4.0,60000.0,0.0,2.066015e6,2.06539e6,2.065134e6,2.065134e6,2.065588e6
4.0,60000.0,0.0,2.062577e6,2.06261e6,2.062481e6,2.062481e6,2.06292e6
4.0,60000.0,0.0,2.054081e6,2.055312e6,2.054785e6,2.054785e6,2.054756e6
2.0,72000.0,12000.0,1.445484e6,1.445305e6,1.445823e6,1.44576e6,1.445844e6
2.0,72000.0,12000.0,1.436709e6,1.436629e6,1.436969e6,1.4369e6,1.437118e6
2.0,72000.0,12000.0,1.410167e6,1.410165e6,1.410539e6,1.41054e6,1.41051e6
3.0,72000.0,12000.0,1.724738e6,1.734292e6,1.729467e6,1.776763e6,1.741626e6
3.0,72000.0,12000.0,1.715578e6,1.715578e6,1.717318e6,1.771455e6,1.738503e6
3.0,72000.0,12000.0,1.693056e6,1.693056e6,1.692636e6,1.755226e6,1.729109e6
4.0,72000.0,12000.0,1.919337e6,1.927e6,1.920501e6,1.987161e6,1.934557e6
4.0,72000.0,12000.0,1.910746e6,1.926513e6,1.908815e6,1.98356e6,1.93273e6
4.0,72000.0,12000.0,1.890953e6,1.890953e6,1.888095e6,1.971197e6,1.926652e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
