wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,1.124229e6,1.11903e6,1.520236e6,1.520236e6,1.550467e6
2.0,10000.0,0.0,1.115223e6,1.111166e6,1.458157e6,1.458157e6,1.545887e6
2.0,10000.0,0.0,1.112931e6,1.103918e6,1.413968e6,1.413968e6,1.532261e6
3.0,10000.0,0.0,1.169963e6,1.165706e6,1.805682e6,1.805682e6,1.864657e6
3.0,10000.0,0.0,1.165441e6,1.161359e6,1.762781e6,1.762781e6,1.861307e6
3.0,10000.0,0.0,1.161653e6,1.156705e6,1.723577e6,1.723577e6,1.85134e6
4.0,10000.0,0.0,1.203161e6,1.191e6,2.004383e6,2.004383e6,2.063684e6
4.0,10000.0,0.0,1.187017e6,1.184306e6,1.966981e6,1.966981e6,2.061046e6
4.0,10000.0,0.0,1.184487e6,1.181044e6,1.928564e6,1.928564e6,2.052782e6
2.0,12000.0,2000.0,1.046521e6,1.046293e6,1.298697e6,1.335118e6,1.445022e6
2.0,12000.0,2000.0,1.041615e6,1.041208e6,1.223444e6,1.295594e6,1.436282e6
2.0,12000.0,2000.0,1.038251e6,1.037726e6,1.185159e6,1.245287e6,1.409951e6
3.0,12000.0,2000.0,1.101972e6,1.101972e6,1.524087e6,1.655679e6,1.740196e6
3.0,12000.0,2000.0,1.10026e6,1.099165e6,1.481762e6,1.617907e6,1.736977e6
3.0,12000.0,2000.0,1.102471e6,1.10169e6,1.452441e6,1.571565e6,1.727649e6
4.0,12000.0,2000.0,1.118382e6,1.117469e6,1.718514e6,1.865995e6,1.933171e6
4.0,12000.0,2000.0,1.13095e6,1.129217e6,1.680275e6,1.834381e6,1.931167e6
4.0,12000.0,2000.0,1.129606e6,1.126433e6,1.650662e6,1.795967e6,1.924659e6
2.0,20000.0,0.0,1.116943e6,1.108242e6,1.515549e6,1.515549e6,1.550859e6
2.0,20000.0,0.0,1.113292e6,1.105914e6,1.46325e6,1.46325e6,1.54632e6
2.0,20000.0,0.0,1.112243e6,1.098794e6,1.419028e6,1.419028e6,1.532779e6
3.0,20000.0,0.0,1.159585e6,1.149674e6,1.815966e6,1.815966e6,1.865759e6
3.0,20000.0,0.0,1.160352e6,1.14868e6,1.770255e6,1.770255e6,1.862446e6
3.0,20000.0,0.0,1.157649e6,1.146382e6,1.729875e6,1.729875e6,1.852278e6
4.0,20000.0,0.0,1.185753e6,1.170901e6,2.009639e6,2.009639e6,2.064848e6
4.0,20000.0,0.0,1.180413e6,1.168827e6,1.96956e6,1.96956e6,2.062214e6
4.0,20000.0,0.0,1.176072e6,1.167503e6,1.934749e6,1.934749e6,2.05393e6
2.0,24000.0,4000.0,1.047622e6,1.047194e6,1.291279e6,1.33832e6,1.445645e6
2.0,24000.0,4000.0,1.060579e6,1.058802e6,1.234265e6,1.298661e6,1.436895e6
2.0,24000.0,4000.0,1.040846e6,1.040506e6,1.194735e6,1.247912e6,1.410244e6
3.0,24000.0,4000.0,1.110086e6,1.105174e6,1.530006e6,1.661631e6,1.741166e6
3.0,24000.0,4000.0,1.103702e6,1.098303e6,1.483029e6,1.623879e6,1.738036e6
3.0,24000.0,4000.0,1.112308e6,1.109058e6,1.448697e6,1.578078e6,1.72877e6
4.0,24000.0,4000.0,1.130723e6,1.124986e6,1.716939e6,1.873007e6,1.934133e6
4.0,24000.0,4000.0,1.136086e6,1.12953e6,1.688332e6,1.839797e6,1.932157e6
4.0,24000.0,4000.0,1.118027e6,1.11359e6,1.65673e6,1.799619e6,1.926048e6
2.0,30000.0,0.0,1.122812e6,1.106371e6,1.511918e6,1.511918e6,1.550564e6
2.0,30000.0,0.0,1.112982e6,1.103262e6,1.467057e6,1.467057e6,1.546183e6
2.0,30000.0,0.0,1.103317e6,1.096299e6,1.422478e6,1.422478e6,1.532537e6
3.0,30000.0,0.0,1.163152e6,1.147807e6,1.819265e6,1.819265e6,1.864867e6
3.0,30000.0,0.0,1.160172e6,1.146302e6,1.773184e6,1.773184e6,1.861698e6
3.0,30000.0,0.0,1.162286e6,1.143292e6,1.733635e6,1.733635e6,1.851735e6
4.0,30000.0,0.0,1.187866e6,1.170936e6,2.019663e6,2.019663e6,2.063859e6
4.0,30000.0,0.0,1.192934e6,1.169837e6,1.974252e6,1.974252e6,2.0612e6
4.0,30000.0,0.0,1.195514e6,1.169194e6,1.940525e6,1.940525e6,2.052985e6
2.0,36000.0,6000.0,1.050013e6,1.049812e6,1.286245e6,1.340354e6,1.445287e6
2.0,36000.0,6000.0,1.048966e6,1.048751e6,1.240584e6,1.301117e6,1.436458e6
2.0,36000.0,6000.0,1.045722e6,1.045567e6,1.199139e6,1.249639e6,1.410041e6
3.0,36000.0,6000.0,1.114067e6,1.106475e6,1.540105e6,1.661596e6,1.740492e6
3.0,36000.0,6000.0,1.113752e6,1.105034e6,1.488572e6,1.624523e6,1.737352e6
3.0,36000.0,6000.0,1.112325e6,1.104005e6,1.454516e6,1.579057e6,1.727989e6
4.0,36000.0,6000.0,1.148516e6,1.137544e6,1.74312e6,1.875431e6,1.93311e6
