wareh,capacity,buffer,QMK,CHIM,CHI,KLQ,GO,GP,GS,BS,RND
4.0,6000.0,1000.0,154521.0,159144.0,153225.0,154521.0,175207.0,172553.0,171483.0,174111.0,193178.0
4.0,6000.0,1000.0,153437.0,158110.0,152132.0,153437.0,173595.0,170156.0,165567.0,169548.0,193060.0
4.0,6000.0,1000.0,150112.0,154720.0,149845.0,150112.0,170858.0,166998.0,161898.0,164787.0,192417.0
2.0,6000.0,0.0,135931.0,140840.0,136764.0,135931.0,152385.0,147031.0,141816.0,141816.0,155145.0
2.0,6000.0,0.0,133771.0,135972.0,134167.0,133771.0,149024.0,143337.0,136236.0,136236.0,154692.0
2.0,6000.0,0.0,129455.0,130779.0,130135.0,129455.0,144807.0,140005.0,130877.0,130877.0,153326.0
3.0,6000.0,0.0,151716.0,162245.0,152687.0,151716.0,181354.0,174294.0,171282.0,171282.0,186695.0
3.0,6000.0,0.0,152732.0,159075.0,151307.0,152732.0,178580.0,171571.0,165422.0,165422.0,186376.0
3.0,6000.0,0.0,148856.0,158453.0,149102.0,148856.0,174610.0,168763.0,160998.0,160998.0,185374.0
4.0,6000.0,0.0,162071.0,172360.0,162483.0,162071.0,199853.0,193565.0,190347.0,190347.0,206639.0
4.0,6000.0,0.0,160687.0,170704.0,161524.0,160687.0,197485.0,190570.0,185848.0,185848.0,206444.0
4.0,6000.0,0.0,159700.0,170462.0,160315.0,159700.0,194087.0,186510.0,181883.0,181883.0,205602.0
2.0,7200.0,1200.0,119738.0,124100.0,121003.0,119738.0,130753.0,128617.0,125616.0,125147.0,144653.0
2.0,7200.0,1200.0,117039.0,119730.0,117968.0,117039.0,127380.0,126082.0,120110.0,120296.0,143716.0
2.0,7200.0,1200.0,113919.0,114819.0,113811.0,113919.0,122270.0,123519.0,114917.0,115092.0,141049.0
3.0,7200.0,1200.0,139749.0,149433.0,149433.0,139749.0,155768.0,154733.0,152319.0,154236.0,174201.0
3.0,7200.0,1200.0,138938.0,144903.0,138334.0,138938.0,153520.0,151206.0,147165.0,149447.0,173912.0
3.0,7200.0,1200.0,135586.0,142676.0,137121.0,135586.0,150251.0,147522.0,142612.0,144171.0,172987.0
4.0,7200.0,1200.0,152182.0,157951.0,150502.0,152182.0,174692.0,172205.0,170415.0,175162.0,193592.0
4.0,7200.0,1200.0,151459.0,158924.0,151341.0,151459.0,172812.0,169682.0,166328.0,170973.0,193382.0
4.0,7200.0,1200.0,148955.0,156714.0,148096.0,148955.0,169672.0,167212.0,162234.0,166223.0,192773.0
2.0,7000.0,0.0,134179.0,141325.0,134907.0,134179.0,152646.0,146463.0,142835.0,142835.0,155172.0
2.0,7000.0,0.0,132587.0,136554.0,133627.0,132587.0,149557.0,143140.0,136816.0,136816.0,154703.0
2.0,7000.0,0.0,130470.0,131282.0,130424.0,130470.0,145427.0,139347.0,131524.0,131524.0,153344.0
3.0,7000.0,0.0,149056.0,157607.0,149530.0,149056.0,181933.0,173771.0,172011.0,172011.0,186654.0
3.0,7000.0,0.0,148651.0,155888.0,149016.0,148651.0,178839.0,170658.0,165539.0,165539.0,186296.0
3.0,7000.0,0.0,148617.0,157542.0,146921.0,148617.0,175188.0,167977.0,160695.0,160695.0,185321.0
4.0,7000.0,0.0,158367.0,168947.0,159384.0,158367.0,200092.0,193083.0,193142.0,193142.0,206539.0
4.0,7000.0,0.0,157272.0,167330.0,158435.0,157272.0,197197.0,190021.0,186762.0,186762.0,206283.0
4.0,7000.0,0.0,156069.0,166510.0,156545.0,156069.0,194519.0,186195.0,182239.0,182239.0,205399.0
2.0,8400.0,1400.0,118546.0,123482.0,119559.0,118546.0,130654.0,128444.0,126216.0,125397.0,144604.0
2.0,8400.0,1400.0,116988.0,119329.0,116984.0,116988.0,127698.0,125826.0,120234.0,120392.0,143745.0
2.0,8400.0,1400.0,113481.0,114591.0,113357.0,113481.0,122526.0,122531.0,115103.0,115256.0,141042.0
3.0,8400.0,1400.0,136785.0,144170.0,137208.0,136785.0,155122.0,154267.0,152798.0,154465.0,174079.0
3.0,8400.0,1400.0,135480.0,141011.0,136312.0,135480.0,152768.0,150972.0,146690.0,149715.0,173836.0
3.0,8400.0,1400.0,133297.0,138640.0,134272.0,133297.0,149602.0,146959.0,142542.0,144655.0,172935.0
4.0,8400.0,1400.0,148465.0,159483.0,151222.0,148465.0,173977.0,170906.0,170755.0,175440.0,193440.0
4.0,8400.0,1400.0,148657.0,156229.0,148336.0,148657.0,172116.0,167893.0,166311.0,171218.0,193260.0
4.0,8400.0,1400.0,145750.0,155733.0,146933.0,145750.0,169613.0,166178.0,162054.0,166545.0,192662.0
2.0,8000.0,0.0,132940.0,140573.0,133197.0,132940.0,153152.0,146554.0,143314.0,143314.0,155086.0
2.0,8000.0,0.0,133292.0,136150.0,132503.0,133292.0,150182.0,142985.0,136872.0,136872.0,154659.0
2.0,8000.0,0.0,128315.0,130923.0,129287.0,128315.0,146329.0,139198.0,131576.0,131576.0,153272.0
3.0,8000.0,0.0,147708.0,157373.0,149185.0,147708.0,181375.0,173810.0,172288.0,172288.0,186602.0
3.0,8000.0,0.0,146502.0,156038.0,148150.0,146502.0,178247.0,170529.0,165406.0,165406.0,186268.0
3.0,8000.0,0.0,145078.0,154541.0,146525.0,145078.0,174819.0,167175.0,160323.0,160323.0,185314.0
4.0,8000.0,0.0,156226.0,164410.0,156224.0,156226.0,199910.0,193188.0,192519.0,192519.0,206563.0
4.0,8000.0,0.0,156291.0,166314.0,156446.0,156291.0,196987.0,189953.0,186041.0,186041.0,206292.0
4.0,8000.0,0.0,155434.0,164530.0,155079.0,155434.0,194470.0,186776.0,181917.0,181917.0,205476.0
2.0,9600.0,1600.0,118433.0,122934.0,119165.0,118433.0,130519.0,128578.0,126694.0,125215.0,144593.0
2.0,9600.0,1600.0,116204.0,118889.0,116306.0,116204.0,127240.0,125885.0,120199.0,120361.0,143662.0
2.0,9600.0,1600.0,112888.0,114403.0,113283.0,112888.0,121958.0,121604.0,115275.0,115019.0,141002.0
3.0,9600.0,1600.0,135923.0,145801.0,137191.0,135923.0,154355.0,154365.0,151612.0,154197.0,174096.0
3.0,9600.0,1600.0,134832.0,144622.0,136273.0,134832.0,152414.0,150431.0,146137.0,149309.0,173834.0
3.0,9600.0,1600.0,132946.0,141788.0,133710.0,132946.0,148930.0,146692.0,142062.0,144244.0,172907.0
4.0,9600.0,1600.0,147785.0,152137.0,147060.0,147785.0,173118.0,170725.0,171152.0,175477.0,193422.0
4.0,9600.0,1600.0,146299.0,157170.0,146417.0,146299.0,170882.0,168413.0,166201.0,171165.0,193257.0
4.0,9600.0,1600.0,146498.0,153912.0,146285.0,146498.0,168541.0,165583.0,161303.0,166491.0,192596.0
2.0,9000.0,0.0,130305.0,139634.0,131379.0,130305.0,153519.0,146289.0,144051.0,144051.0,155007.0
2.0,9000.0,0.0,130783.0,136942.0,130253.0,130783.0,150904.0,142696.0,137667.0,137667.0,154548.0
2.0,9000.0,0.0,127652.0,132014.0,128646.0,127652.0,146853.0,138331.0,132405.0,132405.0,153189.0
3.0,9000.0,0.0,144175.0,154077.0,143390.0,144175.0,181796.0,172708.0,173340.0,173340.0,186415.0
3.0,9000.0,0.0,142617.0,154742.0,144680.0,142617.0,179019.0,170292.0,166715.0,166715.0,186067.0
3.0,9000.0,0.0,141617.0,153231.0,143942.0,141617.0,176750.0,166406.0,161844.0,161844.0,185066.0
4.0,9000.0,0.0,151867.0,161706.0,151640.0,151867.0,200979.0,192382.0,192942.0,192942.0,206263.0
4.0,9000.0,0.0,151214.0,161863.0,151097.0,151214.0,198266.0,189229.0,187243.0,187243.0,205988.0
4.0,9000.0,0.0,150673.0,160586.0,150965.0,150673.0,195527.0,185518.0,183016.0,183016.0,205203.0
2.0,10800.0,1800.0,117103.0,122450.0,118471.0,117103.0,130363.0,128078.0,126907.0,126184.0,144459.0
2.0,10800.0,1800.0,115270.0,119219.0,116096.0,115270.0,127244.0,124975.0,120494.0,121279.0,143585.0
2.0,10800.0,1800.0,112546.0,114673.0,112947.0,112546.0,122277.0,120184.0,115284.0,115913.0,140925.0
