wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,137909.0,137867.0,137906.0,138003.0,138092.0,138092.0,155048.0
2.0,1000.0,0.0,143387.0,132003.0,132031.0,132069.0,143526.0,143526.0,154488.0
2.0,1000.0,0.0,148328.0,126329.0,126363.0,126521.0,148407.0,148407.0,153144.0
3.0,1000.0,0.0,165944.0,165940.0,165993.0,166117.0,166386.0,166386.0,186506.0
3.0,1000.0,0.0,161024.0,161030.0,161062.0,161156.0,162988.0,162988.0,185973.0
3.0,1000.0,0.0,156117.0,156044.0,156155.0,156165.0,159027.0,159027.0,185109.0
2.0,1200.0,200.0,121856.0,121824.0,121856.0,122026.0,121830.0,121905.0,144799.0
2.0,1200.0,200.0,116957.0,117003.0,116957.0,117057.0,126642.0,117064.0,143567.0
2.0,1200.0,200.0,130664.0,112507.0,112532.0,112647.0,130701.0,112554.0,140965.0
3.0,1200.0,200.0,149910.0,151053.0,150015.0,151130.0,151053.0,151683.0,173990.0
3.0,1200.0,200.0,146837.0,146220.0,146982.0,146361.0,146865.0,146484.0,173582.0
3.0,1200.0,200.0,142710.0,141299.0,142728.0,141383.0,141540.0,141160.0,172584.0
2.0,2000.0,0.0,137874.0,137818.0,137874.0,138128.0,137935.0,137935.0,155069.0
2.0,2000.0,0.0,143492.0,132102.0,132087.0,132376.0,132213.0,132213.0,154704.0
2.0,2000.0,0.0,148450.0,126317.0,126405.0,126691.0,126518.0,126518.0,153444.0
3.0,2000.0,0.0,165812.0,165612.0,165830.0,165993.0,165909.0,165909.0,186480.0
3.0,2000.0,0.0,160942.0,160843.0,160976.0,161167.0,164143.0,164143.0,186186.0
3.0,2000.0,0.0,156037.0,155880.0,156061.0,156288.0,169323.0,169323.0,185121.0
2.0,2400.0,400.0,121920.0,121905.0,121947.0,122147.0,121941.0,121969.0,144409.0
2.0,2400.0,400.0,116938.0,116899.0,116938.0,117191.0,116890.0,116921.0,143655.0
2.0,2400.0,400.0,130787.0,112226.0,112331.0,112563.0,112253.0,112262.0,140979.0
3.0,2400.0,400.0,149994.0,151076.0,149948.0,151344.0,151098.0,151507.0,173789.0
3.0,2400.0,400.0,146856.0,146413.0,146887.0,146683.0,151835.0,146407.0,173764.0
3.0,2400.0,400.0,142583.0,141300.0,142613.0,141564.0,152442.0,140994.0,172790.0
2.0,3000.0,0.0,137889.0,137877.0,137947.0,138121.0,137980.0,137980.0,155192.0
2.0,3000.0,0.0,132167.0,132103.0,132184.0,132437.0,143547.0,143547.0,154717.0
2.0,3000.0,0.0,126502.0,126448.0,126502.0,126804.0,148363.0,148363.0,153186.0
3.0,3000.0,0.0,166078.0,165895.0,166049.0,166373.0,166110.0,166110.0,186664.0
3.0,3000.0,0.0,167850.0,161104.0,161161.0,161369.0,164393.0,164393.0,186288.0
3.0,3000.0,0.0,169460.0,155996.0,156011.0,156306.0,162654.0,162654.0,185390.0
2.0,3600.0,600.0,121865.0,121822.0,121857.0,122040.0,121840.0,121880.0,144512.0
2.0,3600.0,600.0,116976.0,116909.0,116983.0,117093.0,126557.0,116960.0,143654.0
2.0,3600.0,600.0,130791.0,112378.0,112400.0,112906.0,130634.0,112426.0,141276.0
3.0,3600.0,600.0,150183.0,151043.0,150265.0,151175.0,151198.0,151671.0,174147.0
3.0,3600.0,600.0,146987.0,146289.0,147001.0,146671.0,151827.0,146404.0,173817.0
3.0,3600.0,600.0,142674.0,141223.0,142641.0,141450.0,152454.0,141074.0,172908.0
2.0,4000.0,0.0,138053.0,137924.0,138051.0,138354.0,138030.0,138030.0,155127.0
2.0,4000.0,0.0,143473.0,132109.0,132145.0,132384.0,132238.0,132238.0,154684.0
2.0,4000.0,0.0,148477.0,126342.0,126345.0,127238.0,126397.0,126397.0,153352.0
3.0,4000.0,0.0,166025.0,165837.0,166061.0,166558.0,165974.0,165974.0,186628.0
3.0,4000.0,0.0,161197.0,161078.0,161184.0,161548.0,161252.0,161252.0,186350.0
3.0,4000.0,0.0,156146.0,155940.0,156144.0,156613.0,156115.0,156115.0,185396.0
2.0,4800.0,800.0,121885.0,121859.0,121884.0,122587.0,121846.0,121853.0,144544.0
2.0,4800.0,800.0,116957.0,116913.0,116941.0,117061.0,116932.0,116924.0,143774.0
2.0,4800.0,800.0,131098.0,112363.0,112423.0,112720.0,112382.0,112388.0,141119.0
3.0,4800.0,800.0,150636.0,150970.0,150637.0,151215.0,151052.0,151654.0,174245.0
3.0,4800.0,800.0,147290.0,146311.0,147316.0,146796.0,146457.0,146439.0,173759.0
3.0,4800.0,800.0,142942.0,141363.0,143008.0,142010.0,141498.0,141045.0,173020.0
2.0,5000.0,0.0,138358.0,138270.0,138366.0,138976.0,138353.0,138353.0,155106.0
2.0,5000.0,0.0,132555.0,132457.0,132587.0,132657.0,143820.0,143820.0,154609.0
2.0,5000.0,0.0,148731.0,126733.0,126856.0,127112.0,148659.0,148659.0,153289.0
3.0,5000.0,0.0,166487.0,166284.0,166495.0,167063.0,166429.0,166429.0,186658.0
3.0,5000.0,0.0,161613.0,161357.0,161619.0,161814.0,164617.0,164617.0,186275.0
3.0,5000.0,0.0,156462.0,156380.0,156529.0,156779.0,162867.0,162867.0,185253.0
2.0,6000.0,1000.0,122232.0,122172.0,122236.0,122453.0,122226.0,122219.0,144628.0
2.0,6000.0,1000.0,117205.0,117166.0,117214.0,117961.0,127121.0,117180.0,143749.0
2.0,6000.0,1000.0,112572.0,112490.0,112576.0,112683.0,131223.0,112527.0,141060.0
3.0,6000.0,1000.0,150831.0,151325.0,150979.0,151721.0,151349.0,151967.0,174357.0
3.0,6000.0,1000.0,148626.0,146733.0,147836.0,147447.0,150711.0,146880.0,173791.0
3.0,6000.0,1000.0,141019.0,141792.0,143496.0,142769.0,150094.0,141524.0,172973.0
2.0,6000.0,0.0,137989.0,137944.0,137985.0,138114.0,138030.0,138030.0,155124.0
2.0,6000.0,0.0,132181.0,132049.0,132180.0,133183.0,132145.0,132145.0,154660.0
2.0,6000.0,0.0,126546.0,126470.0,126535.0,127146.0,126566.0,126566.0,153358.0
3.0,6000.0,0.0,166193.0,165972.0,166279.0,167312.0,166183.0,166183.0,186618.0
3.0,6000.0,0.0,168005.0,161080.0,161344.0,162162.0,170524.0,170524.0,186282.0
3.0,6000.0,0.0,169659.0,156133.0,156301.0,156857.0,170134.0,170134.0,185229.0
2.0,7200.0,1200.0,122076.0,121948.0,122075.0,122463.0,121995.0,121997.0,144378.0
2.0,7200.0,1200.0,117142.0,117103.0,117169.0,117321.0,117154.0,117182.0,143744.0
2.0,7200.0,1200.0,130929.0,112567.0,112624.0,112746.0,112574.0,112616.0,141010.0
3.0,7200.0,1200.0,150377.0,151218.0,150415.0,151821.0,151283.0,151905.0,173904.0
3.0,7200.0,1200.0,147137.0,146370.0,147161.0,146863.0,154495.0,146676.0,173902.0
3.0,7200.0,1200.0,142884.0,141377.0,142876.0,141612.0,158475.0,141311.0,172853.0
2.0,7000.0,0.0,137720.0,137587.0,137732.0,138899.0,137636.0,137636.0,155097.0
2.0,7000.0,0.0,132101.0,131974.0,132101.0,132396.0,132076.0,132076.0,154673.0
2.0,7000.0,0.0,148391.0,126217.0,126324.0,126424.0,126326.0,126326.0,153229.0
3.0,7000.0,0.0,166116.0,165786.0,166142.0,166305.0,166039.0,166039.0,186601.0
3.0,7000.0,0.0,161234.0,160919.0,161233.0,161569.0,168520.0,168520.0,186280.0
3.0,7000.0,0.0,158836.0,155789.0,156093.0,156905.0,170030.0,170030.0,185376.0
2.0,8400.0,1400.0,121995.0,121855.0,121977.0,122014.0,121925.0,121906.0,144579.0
2.0,8400.0,1400.0,126972.0,116885.0,117003.0,117048.0,116942.0,116971.0,143736.0
2.0,8400.0,1400.0,130895.0,112352.0,112427.0,113259.0,112435.0,112436.0,141042.0
3.0,8400.0,1400.0,150442.0,150947.0,150685.0,151406.0,150985.0,151594.0,174130.0
3.0,8400.0,1400.0,147173.0,146056.0,147157.0,146959.0,154380.0,146358.0,173870.0
3.0,8400.0,1400.0,142689.0,140992.0,142644.0,142827.0,156794.0,140905.0,172939.0
2.0,8000.0,0.0,137969.0,137855.0,137976.0,138240.0,138020.0,138020.0,155032.0
2.0,8000.0,0.0,143491.0,132024.0,132135.0,132267.0,132266.0,132266.0,154582.0
2.0,8000.0,0.0,148469.0,126497.0,126651.0,126642.0,126731.0,126731.0,153217.0
3.0,8000.0,0.0,166106.0,165728.0,166040.0,167471.0,165904.0,165904.0,186549.0
3.0,8000.0,0.0,161187.0,160886.0,161218.0,163169.0,164118.0,164118.0,186228.0
3.0,8000.0,0.0,155994.0,155788.0,156077.0,157728.0,162267.0,162267.0,185241.0
2.0,9600.0,1600.0,122122.0,121991.0,122103.0,122001.0,122085.0,121970.0,144567.0
2.0,9600.0,1600.0,117080.0,116947.0,117080.0,117944.0,117120.0,116972.0,143615.0
2.0,9600.0,1600.0,131007.0,112343.0,112462.0,112815.0,112572.0,112407.0,141132.0
3.0,9600.0,1600.0,150637.0,150879.0,151048.0,152323.0,150949.0,151571.0,174074.0
3.0,9600.0,1600.0,147313.0,146199.0,147296.0,147028.0,150272.0,146332.0,173859.0
3.0,9600.0,1600.0,142929.0,141144.0,142972.0,141655.0,149687.0,140968.0,172839.0
2.0,9000.0,0.0,138021.0,137938.0,138019.0,138155.0,138057.0,138057.0,155047.0
2.0,9000.0,0.0,143646.0,132190.0,132290.0,132528.0,132319.0,132319.0,154597.0
2.0,9000.0,0.0,148353.0,126541.0,126642.0,127516.0,126677.0,126677.0,153210.0
3.0,9000.0,0.0,166356.0,165922.0,166342.0,167024.0,166104.0,166104.0,186447.0
3.0,9000.0,0.0,161364.0,161007.0,161393.0,161835.0,161379.0,161379.0,186174.0
3.0,9000.0,0.0,156075.0,155984.0,156119.0,156490.0,156256.0,156256.0,185143.0
2.0,10800.0,1800.0,122166.0,122089.0,122205.0,122790.0,122155.0,122117.0,144516.0
2.0,10800.0,1800.0,117163.0,117035.0,117190.0,117656.0,117164.0,117155.0,143582.0
2.0,10800.0,1800.0,112593.0,112434.0,112558.0,112675.0,112536.0,112517.0,140933.0
3.0,10800.0,1800.0,150743.0,151080.0,150900.0,151393.0,151652.0,151934.0,174048.0
3.0,10800.0,1800.0,147530.0,146363.0,147600.0,146673.0,147212.0,146511.0,173583.0
3.0,10800.0,1800.0,140762.0,141270.0,143215.0,141524.0,141310.0,141189.0,172765.0
2.0,10000.0,0.0,137940.0,137829.0,137945.0,138176.0,137998.0,137998.0,155172.0
2.0,10000.0,0.0,132282.0,132146.0,132295.0,133351.0,132309.0,132309.0,154689.0
2.0,10000.0,0.0,148519.0,126313.0,126508.0,127984.0,126459.0,126459.0,153329.0
3.0,10000.0,0.0,166272.0,166003.0,166399.0,166647.0,166168.0,166168.0,186635.0
3.0,10000.0,0.0,161411.0,161044.0,161423.0,161510.0,161315.0,161315.0,186323.0
3.0,10000.0,0.0,156314.0,155978.0,156330.0,156184.0,156172.0,156172.0,185401.0
2.0,12000.0,2000.0,121974.0,121831.0,121967.0,123085.0,121952.0,121869.0,144624.0
2.0,12000.0,2000.0,117071.0,116929.0,117075.0,117373.0,117007.0,116953.0,143725.0
2.0,12000.0,2000.0,112536.0,112445.0,112549.0,112533.0,112544.0,112498.0,141090.0
3.0,12000.0,2000.0,150756.0,151117.0,151154.0,151318.0,151297.0,151768.0,174163.0
3.0,12000.0,2000.0,145805.0,146260.0,147442.0,146534.0,146449.0,146475.0,173966.0
3.0,12000.0,2000.0,140663.0,141220.0,143026.0,141542.0,141382.0,141085.0,173025.0
