wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,12625.0,13240.0,12768.0,12697.0,12631.0,14293.0,15162.0,15162.0,15512.0
2.0,100.0,0.0,12482.0,13246.0,12570.0,12621.0,12517.0,14056.0,15416.0,15416.0,15417.0
2.0,100.0,0.0,12537.0,13419.0,12758.0,12879.0,12537.0,13770.0,15613.0,15613.0,15404.0
3.0,100.0,0.0,13939.0,14373.0,13893.0,14932.0,13785.0,17335.0,18012.0,18012.0,18812.0
3.0,100.0,0.0,13805.0,14246.0,13721.0,15251.0,13919.0,16975.0,17674.0,17674.0,18599.0
3.0,100.0,0.0,13763.0,14347.0,13690.0,15063.0,13785.0,16558.0,17330.0,17330.0,18446.0
4.0,100.0,0.0,14481.0,14836.0,14513.0,16190.0,14461.0,18721.0,20313.0,20313.0,20759.0
4.0,100.0,0.0,14405.0,15009.0,14465.0,16501.0,14513.0,18322.0,20456.0,20456.0,20718.0
4.0,100.0,0.0,14390.0,14906.0,14432.0,16566.0,14390.0,18305.0,20494.0,20494.0,20518.0
2.0,120.0,20.0,11842.0,12086.0,11978.0,0.0,0.0,12699.0,13049.0,13628.0,14422.0
2.0,120.0,20.0,11876.0,11790.0,11683.0,0.0,0.0,12464.0,13432.0,12985.0,14273.0
2.0,120.0,20.0,11659.0,11587.0,11574.0,0.0,0.0,12067.0,13179.0,12495.0,14236.0
3.0,120.0,20.0,13184.0,13727.0,13464.0,0.0,0.0,15228.0,15435.0,16387.0,17558.0
3.0,120.0,20.0,13081.0,13541.0,13066.0,0.0,0.0,15063.0,15122.0,16068.0,17341.0
3.0,120.0,20.0,13075.0,13324.0,13064.0,0.0,0.0,14446.0,14860.0,15598.0,17428.0
4.0,120.0,20.0,13981.0,13936.0,13726.0,0.0,0.0,16935.0,17245.0,18707.0,19440.0
4.0,120.0,20.0,13852.0,14076.0,13846.0,0.0,0.0,16809.0,17366.0,18576.0,19359.0
4.0,120.0,20.0,13921.0,13877.0,13826.0,0.0,0.0,16512.0,17467.0,18233.0,19267.0
2.0,200.0,0.0,11748.0,11742.0,11749.0,13503.0,11826.0,14058.0,14407.0,14407.0,15541.0
2.0,200.0,0.0,11660.0,11975.0,11652.0,13407.0,11660.0,14103.0,14577.0,14577.0,15503.0
2.0,200.0,0.0,11682.0,12041.0,11744.0,13286.0,11718.0,13824.0,14790.0,14790.0,15314.0
3.0,200.0,0.0,12312.0,12574.0,12324.0,15885.0,12320.0,16359.0,17247.0,17247.0,18723.0
3.0,200.0,0.0,12352.0,12570.0,12376.0,16137.0,12349.0,16325.0,17142.0,17142.0,18704.0
3.0,200.0,0.0,12374.0,12648.0,12365.0,15870.0,12418.0,15775.0,16857.0,16857.0,18605.0
4.0,200.0,0.0,12765.0,12873.0,12746.0,18173.0,12805.0,18169.0,18937.0,18937.0,20623.0
4.0,200.0,0.0,12764.0,12799.0,12671.0,17609.0,12763.0,18220.0,18818.0,18818.0,20614.0
4.0,200.0,0.0,12768.0,12887.0,12759.0,17909.0,12661.0,17538.0,18749.0,18749.0,20549.0
2.0,240.0,40.0,11094.0,11082.0,10974.0,0.0,0.0,12237.0,12165.0,13141.0,14466.0
2.0,240.0,40.0,11193.0,11417.0,11248.0,0.0,0.0,11971.0,12284.0,12686.0,14314.0
2.0,240.0,40.0,11112.0,11327.0,11231.0,0.0,0.0,11850.0,12330.0,12145.0,14120.0
3.0,240.0,40.0,11941.0,11851.0,11829.0,0.0,0.0,14172.0,14676.0,15856.0,17412.0
3.0,240.0,40.0,11877.0,11869.0,11873.0,0.0,0.0,14409.0,14706.0,15484.0,17485.0
3.0,240.0,40.0,11821.0,12020.0,12002.0,0.0,0.0,13995.0,14557.0,15127.0,17353.0
4.0,240.0,40.0,12349.0,12333.0,12338.0,0.0,0.0,16206.0,16097.0,17954.0,19426.0
4.0,240.0,40.0,12378.0,12295.0,12265.0,0.0,0.0,15805.0,15982.0,17578.0,19360.0
4.0,240.0,40.0,12355.0,12244.0,12206.0,0.0,0.0,15750.0,16477.0,17255.0,19296.0
2.0,300.0,0.0,11298.0,11191.0,11205.0,14137.0,11298.0,13799.0,14571.0,14571.0,15496.0
2.0,300.0,0.0,11277.0,11136.0,11118.0,14012.0,11277.0,13824.0,14284.0,14284.0,15484.0
2.0,300.0,0.0,11251.0,11234.0,11167.0,13772.0,11305.0,13615.0,13832.0,13832.0,15280.0
3.0,300.0,0.0,11664.0,11660.0,11654.0,16812.0,11744.0,15509.0,17496.0,17496.0,18564.0
3.0,300.0,0.0,11743.0,11662.0,11670.0,16969.0,12131.0,15579.0,17212.0,17212.0,18584.0
3.0,300.0,0.0,11766.0,11687.0,11689.0,16909.0,11784.0,15495.0,16761.0,16761.0,18525.0
4.0,300.0,0.0,11995.0,11926.0,11939.0,18898.0,11993.0,16961.0,19449.0,19449.0,20609.0
4.0,300.0,0.0,11996.0,11918.0,11908.0,18965.0,12015.0,17098.0,19609.0,19609.0,20643.0
4.0,300.0,0.0,12050.0,11902.0,11887.0,18487.0,11956.0,16746.0,19812.0,19812.0,20580.0
2.0,360.0,60.0,10921.0,10588.0,10599.0,0.0,0.0,11474.0,12074.0,13208.0,14439.0
2.0,360.0,60.0,10730.0,10510.0,10510.0,0.0,0.0,11354.0,11668.0,12739.0,14408.0
2.0,360.0,60.0,10684.0,11069.0,11016.0,0.0,0.0,11185.0,11405.0,12249.0,14050.0
3.0,360.0,60.0,11361.0,11061.0,11066.0,0.0,0.0,13517.0,14837.0,16152.0,17343.0
3.0,360.0,60.0,11432.0,11151.0,11147.0,0.0,0.0,13736.0,14480.0,15748.0,17359.0
3.0,360.0,60.0,11274.0,11081.0,11080.0,0.0,0.0,13838.0,14373.0,15264.0,17211.0
4.0,360.0,60.0,11648.0,11421.0,11425.0,0.0,0.0,15233.0,16831.0,18197.0,19314.0
4.0,360.0,60.0,11779.0,11443.0,11426.0,0.0,0.0,15408.0,16783.0,17888.0,19332.0
4.0,360.0,60.0,11608.0,11495.0,11504.0,0.0,0.0,15175.0,17128.0,17589.0,19195.0
2.0,400.0,0.0,11260.0,11218.0,11204.0,14521.0,11276.0,13830.0,14805.0,14805.0,15544.0
2.0,400.0,0.0,11342.0,11148.0,11147.0,14372.0,11346.0,13789.0,15141.0,15141.0,15490.0
2.0,400.0,0.0,11170.0,11124.0,11126.0,14139.0,11146.0,13566.0,15316.0,15316.0,15386.0
3.0,400.0,0.0,11682.0,11688.0,11673.0,17382.0,11692.0,15791.0,17791.0,17791.0,18644.0
3.0,400.0,0.0,11674.0,11627.0,11592.0,17602.0,11688.0,15727.0,17466.0,17466.0,18608.0
3.0,400.0,0.0,11656.0,11562.0,11558.0,17350.0,11660.0,15819.0,17123.0,17123.0,18575.0
4.0,400.0,0.0,11917.0,11890.0,11910.0,19466.0,11909.0,17783.0,19716.0,19716.0,20700.0
4.0,400.0,0.0,11891.0,11870.0,11896.0,19395.0,11858.0,17401.0,19798.0,19798.0,20638.0
4.0,400.0,0.0,11962.0,11855.0,11860.0,19542.0,12012.0,17234.0,19436.0,19436.0,20548.0
2.0,480.0,80.0,10878.0,10555.0,10555.0,0.0,0.0,11263.0,12522.0,13371.0,14467.0
2.0,480.0,80.0,10836.0,10564.0,10569.0,0.0,0.0,11221.0,12397.0,12955.0,14385.0
2.0,480.0,80.0,10783.0,10686.0,10632.0,0.0,0.0,11264.0,12574.0,12310.0,14084.0
3.0,480.0,80.0,11375.0,11051.0,11032.0,0.0,0.0,13602.0,15033.0,16523.0,17471.0
3.0,480.0,80.0,11359.0,11062.0,11058.0,0.0,0.0,13424.0,14881.0,16079.0,17434.0
3.0,480.0,80.0,11275.0,11054.0,11021.0,0.0,0.0,13722.0,14513.0,15631.0,17317.0
4.0,480.0,80.0,11744.0,11383.0,11369.0,0.0,0.0,15258.0,16754.0,18338.0,19352.0
4.0,480.0,80.0,11641.0,11354.0,11370.0,0.0,0.0,15107.0,16798.0,18127.0,19308.0
4.0,480.0,80.0,11653.0,11315.0,11320.0,0.0,0.0,14899.0,17071.0,17784.0,19244.0
2.0,500.0,0.0,11029.0,11100.0,11040.0,14536.0,11007.0,13709.0,14843.0,14843.0,15521.0
2.0,500.0,0.0,11072.0,11005.0,11028.0,14621.0,11066.0,13623.0,15056.0,15056.0,15517.0
2.0,500.0,0.0,11022.0,10940.0,10928.0,14388.0,11018.0,13257.0,15236.0,15236.0,15341.0
3.0,500.0,0.0,11464.0,11447.0,11436.0,17654.0,11463.0,15747.0,17897.0,17897.0,18710.0
3.0,500.0,0.0,11677.0,11458.0,11483.0,17570.0,11495.0,15484.0,17873.0,17873.0,18645.0
3.0,500.0,0.0,11500.0,11385.0,11419.0,17606.0,11555.0,15298.0,18171.0,18171.0,18587.0
4.0,500.0,0.0,11726.0,11717.0,11645.0,19488.0,11687.0,17114.0,19831.0,19831.0,20626.0
4.0,500.0,0.0,11736.0,11721.0,11739.0,19730.0,11753.0,16920.0,19674.0,19674.0,20661.0
4.0,500.0,0.0,11782.0,11635.0,11643.0,19411.0,11700.0,16856.0,19667.0,19667.0,20569.0
2.0,600.0,100.0,10747.0,10493.0,10493.0,0.0,0.0,11428.0,12284.0,13416.0,14489.0
2.0,600.0,100.0,10724.0,10474.0,10474.0,0.0,0.0,11384.0,12534.0,13023.0,14340.0
2.0,600.0,100.0,10674.0,10421.0,10418.0,0.0,0.0,11076.0,12593.0,12515.0,14124.0
3.0,600.0,100.0,11238.0,10923.0,10907.0,0.0,0.0,13424.0,15092.0,16623.0,17332.0
3.0,600.0,100.0,11225.0,10908.0,10907.0,0.0,0.0,13490.0,15086.0,16253.0,17423.0
3.0,600.0,100.0,11128.0,10889.0,10892.0,0.0,0.0,13303.0,15362.0,15802.0,17312.0
4.0,600.0,100.0,11507.0,11121.0,11097.0,0.0,0.0,14831.0,16990.0,18747.0,19336.0
4.0,600.0,100.0,11527.0,11207.0,11236.0,0.0,0.0,14739.0,16964.0,18353.0,19365.0
4.0,600.0,100.0,11544.0,11195.0,11158.0,0.0,0.0,14740.0,16851.0,17940.0,19325.0
2.0,600.0,0.0,11167.0,11108.0,11135.0,14895.0,11118.0,14443.0,15040.0,15040.0,15488.0
