wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,9.450182,0.1412734,0.3251361,0.112037,0.0369838,0.1032981,0.0485491,0.4122258,0.0485801,1.6029849,0.0875599
2.0,20.0,0.0,1.6759134,0.12402880000000001,0.0001497,0.0001847,0.0239813,0.11501689999999999,0.00015460000000000002,0.0001664,0.0001601,0.698143,0.0001854
2.0,20.0,0.0,3.7066976,0.1425565,0.00015490000000000002,0.000147,0.0335942,0.1467513,0.0001537,0.0001736,0.0001574,1.1592473,0.0001497
3.0,20.0,0.0,432.6979313,17.6331868,0.0001781,0.00019470000000000002,0.400146,4.671261599999999,0.000192,0.0001875,0.0001828,31.9266613,0.0624752
3.0,20.0,0.0,483.86843400000004,7.9296607,0.0001736,0.0002115,0.1270316,4.381901500000001,0.0001616,0.00018140000000000002,0.0001878,33.9362409,0.000233
3.0,20.0,0.0,177.9662268,3.7379172,0.0001947,0.0002295,0.1122665,9.4544412,0.0002095,0.00022009999999999998,0.0002248,27.350065,0.0003615
2.0,24.0,4.0,34.1665565,1.8483754,0.0001468,0.0001638,0.0,0.0,0.0001535,0.00016209999999999998,0.0001603,118.1710436,0.0146857
2.0,24.0,4.0,21.976810500000003,2.6764978999999998,0.0001558,0.0001785,0.0,0.0,0.0001645,0.0001608,0.00014350000000000002,99.8483281,0.0004461
2.0,24.0,4.0,17.5168598,2.9605668,0.0001563,0.0001788,0.0,0.0,0.0001607,0.0001647,0.0001655,82.884716,0.0010464
3.0,24.0,4.0,3564.6835206,10.8036178,0.00015979999999999998,0.00017989999999999998,0.0,0.0,0.00015289999999999998,0.0001988,0.00018639999999999998,95672.7863081,0.0069625
3.0,24.0,4.0,3535.4242622,1.2177101000000001,0.0043445,0.0136132,0.0,0.0,0.0020574,0.011963300000000001,0.0016985,47807.0122585,0.0036787
3.0,24.0,4.0,727.9817087,0.18735190000000002,0.0024315,0.0034693,0.0,0.0,0.0021919,0.0043973,0.0015341,3965.0950766,0.0012824
