wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,14.4822769,0.8022254,0.640902,0.5955604,0.9796494,0.5419829,0.1092184
2.0,1000.0,0.0,5.155816499999999,0.5162067,0.5055459,0.5318694,0.5067771,0.4807727,0.0317141
2.0,1000.0,0.0,4.9293802,0.5108007999999999,0.49672229999999995,0.5264542,0.49394229999999995,0.47609229999999997,0.032719
3.0,1000.0,0.0,18.5818884,0.5847625,0.5804113,0.6043759,0.5567546,0.5803484,0.0426406
3.0,1000.0,0.0,7.482634399999999,0.5441072,0.5631604,0.5843769,0.5587925,0.5390649,0.0422504
3.0,1000.0,0.0,8.5935451,0.5282535,0.5426544,0.5927326,0.519142,0.5230061,0.0454629
2.0,1200.0,200.0,10.6451267,0.5302472,0.5527489999999999,0.5681047,0.5162397,0.5331931,0.1923842
2.0,1200.0,200.0,5.8514587,0.4861382,0.4663666,0.5001534,0.4482521,0.44190229999999997,0.2022995
2.0,1200.0,200.0,5.7142040000000005,0.4418679,0.4468406,0.47942589999999996,0.42949099999999996,0.42349549999999997,0.1703876
3.0,1200.0,200.0,21.591376,0.4583992,0.45436920000000003,0.4786256,0.4537061,0.4235444,0.3367647
3.0,1200.0,200.0,13.1841385,0.4491939,0.4602057,0.4908682,0.4445861,0.4331025,0.3111571
3.0,1200.0,200.0,11.940011199999999,0.5648419,0.5973359,0.6055874,0.560248,0.5716243,0.3383347
2.0,2000.0,0.0,19.2146902,0.9062252,0.6942015,1.4963187,0.5816245,0.5595754,0.1034351
2.0,2000.0,0.0,13.8647477,0.6032312,0.6734451,1.2582076,0.533899,0.5699881,0.0798449
2.0,2000.0,0.0,14.3902309,0.7019734000000001,0.7001467,1.2923465,0.8771307,0.5936953,0.1213407
3.0,2000.0,0.0,23.1072738,0.603951,0.7099295,1.2782352,0.5641654,0.6524449,0.0835345
3.0,2000.0,0.0,22.7686612,0.9332981,1.0391649,1.6020967000000002,0.8604013,0.921478,0.0894647
3.0,2000.0,0.0,24.493928,0.7356993000000001,0.8332627,1.3866796,0.6619132000000001,0.7089053000000001,0.0977168
2.0,2400.0,400.0,13.3214426,0.7840661,0.7553339,1.3706326,0.9480188999999999,0.6464586,0.286444
2.0,2400.0,400.0,14.4035158,0.6758666,0.6385894000000001,1.2764699,0.8553587,0.533547,0.2476606
2.0,2400.0,400.0,14.6942151,0.6944013,0.701102,1.3172514,0.6010148,0.6156695,0.250496
3.0,2400.0,400.0,40.8811684,0.704597,0.809094,1.3259406,0.6413197,0.6435484,0.4199653
3.0,2400.0,400.0,33.7575715,0.6392912,0.6645303,1.2449958,0.5603957,0.5782538,0.3928118
3.0,2400.0,400.0,32.4658702,0.643578,0.7069977000000001,1.2891409,0.6111433,0.5525477,0.4302924
2.0,3000.0,0.0,25.7461378,0.9829113,1.1703755999999998,8.76178,0.8441094,0.7827147999999999,0.2309948
2.0,3000.0,0.0,41.066276699999996,1.028376,1.0714887,9.0116701,0.8542424000000001,0.8168934,0.1717731
2.0,3000.0,0.0,23.9136156,0.9514887000000001,0.9935197,8.6101224,0.7055458,0.7720393,0.1634653
3.0,3000.0,0.0,41.1684392,0.9397416,1.4871018999999999,8.6197221,0.8188822,0.8352127,0.1507704
3.0,3000.0,0.0,41.6089344,0.9227487000000001,1.0547401,8.5700476,0.8131105000000001,1.3999856,0.1616802
3.0,3000.0,0.0,39.2566913,0.9804294,1.4089183,8.6855385,0.859245,0.9245298,0.1532934
