wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,0.1131259679917398,0.1131259679917398,0.1131259679917398,0.10009034589571497,0.1131259679917398,0.1131259679917398,0.09918688693856481,0.09918688693856481,0.0
2.0,100.0,0.0,0.1494342062722276,0.15130940834141615,0.1494342062722276,0.1036534109279017,0.1494342062722276,0.1494342062722276,0.1344972518590365,0.1344972518590365,0.0
2.0,100.0,0.0,0.17973941368078172,0.18123778501628662,0.18123778501628662,0.15146579804560256,0.17973941368078172,0.17973941368078172,0.16188925081433225,0.16188925081433225,0.0
3.0,100.0,0.0,0.1190246516613076,0.1190246516613076,0.1136120042872455,0.06559485530546627,0.11806002143622718,0.1162915326902465,0.09774919614147914,0.09774919614147914,0.0
3.0,100.0,0.0,0.08764553686934018,0.1407395429064252,0.11804657179818889,0.08786114704614056,0.08764553686934018,0.13971539456662352,0.1060802069857697,0.1060802069857697,0.0
3.0,100.0,0.0,0.14536110359751153,0.15823640789829596,0.15834460373275627,0.10651879902623751,0.14536110359751153,0.15926426832566942,0.1210170408439275,0.1210170408439275,0.0
4.0,100.0,0.0,0.09969466388794646,0.0987253428973004,0.09921000339262342,0.07444385208161686,0.10047012068046335,0.09911307129355884,0.07730334900402269,0.07730334900402269,0.0
4.0,100.0,0.0,0.12444768147608642,0.12420490410293761,0.1089099295945618,0.07385287691187181,0.12342801650886137,0.12401068220441858,0.09604272881767417,0.09604272881767417,0.0
4.0,100.0,0.0,0.14128422488551107,0.14191756796258403,0.1260352723375231,0.09597583552567479,0.1409919126960928,0.14157653707492934,0.10757088570593398,0.10757088570593398,0.0
2.0,120.0,20.0,0.16620860244606295,0.16620860244606295,0.16620860244606295,0.0,0.0,0.16428473271952726,0.16620860244606295,0.16084925106499937,0.0
2.0,120.0,20.0,0.12080256374529752,0.1875435418698621,0.1875435418698621,0.0,0.0,0.18656820398495189,0.1875435418698621,0.18385119130555938,0.0
2.0,120.0,20.0,0.07421875,0.20625000000000004,0.20625000000000004,0.0,0.0,0.203125,0.20625000000000004,0.20227272727272727,0.0
3.0,120.0,20.0,0.14108002751662463,0.13672322861728958,0.13460215546892917,0.0,0.0,0.13695253382251782,0.12525796835588165,0.12646182068332956,0.0
3.0,120.0,20.0,0.16710753306497983,0.16026451983898793,0.15365152386428982,0.0,0.0,0.16026451983898793,0.15681426106958019,0.15549166187464059,0.0
3.0,120.0,20.0,0.17424154364756483,0.1810996164128792,0.1680809020109264,0.0,0.0,0.1810996164128792,0.16407067302103917,0.17842613041962108,0.0
4.0,120.0,20.0,0.12226871222687119,0.11400382251149332,0.12144222325533338,0.0,0.0,0.11343561134356117,0.11648328942610675,0.09845549873443882,0.0
4.0,120.0,20.0,0.1088036825861799,0.12821049327823408,0.10937908667677987,0.0,0.0,0.12611811476696133,0.11032065700685256,0.11387770047601609,0.0
4.0,120.0,20.0,0.11207075962539026,0.15790842872008326,0.13792924037460974,0.0,0.0,0.15764828303850154,0.1485431841831426,0.14755463059313212,0.0
2.0,200.0,0.0,0.10980341438178998,0.10915675116399381,0.11135540610450079,0.02922917744438691,0.10973874806001038,0.10902741852043452,0.10126745990688046,0.10126745990688046,0.0
2.0,200.0,0.0,0.14261614326498828,0.14436802491565015,0.14235660524266802,0.04249935115494419,0.14436802491565015,0.14339475733194917,0.13554373215676097,0.13554373215676097,0.0
2.0,200.0,0.0,0.17212899842684848,0.17363660199265862,0.17291557420031467,0.06646565285789197,0.17193235448348188,0.1733744100681699,0.16216570529627683,0.16216570529627683,0.0
3.0,200.0,0.0,0.11153078292775054,0.11109912048777859,0.11131495170776451,0.033184050072843085,0.11153078292775054,0.11061350024281014,0.100091728268494,0.100091728268494,0.0
3.0,200.0,0.0,0.09708947567363246,0.13370052378638153,0.11674496463091955,0.03985096387493925,0.09665748690534048,0.13386251957449102,0.11453102219342293,0.11453102219342293,0.0
3.0,200.0,0.0,0.13978553154428175,0.1550269446410103,0.1539927058951609,0.05171193729247181,0.1396766643078765,0.1551902454956181,0.1409286375265364,0.1409286375265364,0.0
4.0,200.0,0.0,0.09802869132429004,0.09749194886308188,0.0915877817897921,0.03318044305650436,0.09549136332585151,0.09802869132429004,0.08587879379330532,0.08587879379330532,0.0
4.0,200.0,0.0,0.11639024390243902,0.11863414634146341,0.11165853658536584,0.04239024390243906,0.11707317073170731,0.11985365853658536,0.0830243902439024,0.0830243902439024,0.0
4.0,200.0,0.0,0.13663502006459827,0.1365371439757267,0.12870705686600759,0.053685034746011495,0.13575413526475477,0.1359498874424978,0.07619653518645397,0.07619653518645397,0.0
2.0,240.0,40.0,0.15719434433046853,0.1589963958968672,0.15622400887163845,0.0,0.0,0.15795675076240645,0.15670917660105355,0.1569171056279457,0.0
2.0,240.0,40.0,0.12030336765933758,0.18876983022543836,0.18828277205677701,0.0,0.0,0.18842193153353748,0.18856109101029783,0.18737823545783472,0.0
2.0,240.0,40.0,0.07174408663436882,0.20062695924764895,0.19977201481903673,0.0,0.0,0.20062695924764895,0.20062695924764895,0.200911940723853,0.0
3.0,240.0,40.0,0.13682569019290747,0.1293173154672519,0.1368834469215664,0.0,0.0,0.12966385583920526,0.12463902044588193,0.1256208848330831,0.0
3.0,240.0,40.0,0.14830754914505062,0.150168663487263,0.14412004187507266,0.0,0.0,0.1495289054321275,0.1448179597534024,0.14987786437129236,0.0
3.0,240.0,40.0,0.1709071766976663,0.17640521728958292,0.16646195238930805,0.0,0.0,0.1739486459612798,0.1712581154588524,0.17757501316020352,0.0
4.0,240.0,40.0,0.12210843686645523,0.10807298435306956,0.12106877371731561,0.0,0.0,0.10609762436970427,0.10859281592763947,0.09684462234236102,0.0
4.0,240.0,40.0,0.12069236821400475,0.12488853920797272,0.11429320744820348,0.0,0.0,0.12483608707054816,0.11271964332546547,0.11455546813532647,0.0
4.0,240.0,40.0,0.10669248077023707,0.15493694730783314,0.1363612579142902,0.0,0.0,0.15446601433729268,0.10768667259693365,0.14588456909633196,0.0
2.0,300.0,0.0,0.10848874598070735,0.10919614147909973,0.10855305466237941,0.012475884244372959,0.10797427652733116,0.10861736334405148,0.10469453376205784,0.10469453376205784,0.0
2.0,300.0,0.0,0.14468332364904124,0.14571631480405445,0.14455419975466455,0.02369423461811604,0.14571631480405445,0.14210084576150817,0.13913099619084512,0.13913099619084512,0.0
2.0,300.0,0.0,0.028998699609882994,0.17613784135240573,0.17509752925877764,0.04499349804941477,0.030624187256176882,0.17425227568270485,0.1686605981794539,0.1686605981794539,0.0
3.0,300.0,0.0,0.10406199893105295,0.1056654195617317,0.10406199893105295,0.016622127204703352,0.10427578834847673,0.10416889363976478,0.09834313201496525,0.09834313201496525,0.0
3.0,300.0,0.0,0.13059321579765282,0.12973581265741385,0.12903917260596964,0.03322437168426129,0.1301645142275334,0.12834253255452543,0.12207277209152778,0.12207277209152778,0.0
