wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,0.523766328011611,0.41219158200290273,0.497822931785196,0.5107039187227866,0.522677793904209,0.22115384615384615,0.06349782293178519,0.06349782293178519,0.0
2.0,100.0,0.0,0.5418128115192911,0.40077533690234446,0.5255676573749308,0.5161528521321765,0.5353516706664205,0.2512460771644822,0.00018460402436770718,0.00018460402436770718,0.0
2.0,100.0,0.0,0.5305329385640267,0.3673205033308661,0.48963730569948183,0.46724648408586233,0.5305329385640267,0.3023686158401184,-0.03867505551443373,-0.03867505551443373,0.0
3.0,100.0,0.0,0.5529959146618249,0.503744893327281,0.5582160689968225,0.4403086699954607,0.5704720835224694,0.1676123467998184,0.0907852927825692,0.0907852927825692,0.0
3.0,100.0,0.0,0.5575066868240492,0.5062216536806605,0.5672752645656471,0.38934759855797185,0.5442493313175951,0.188859169670892,0.10757064774973835,0.10757064774973835,0.0
3.0,100.0,0.0,0.5544636514326309,0.4853184939616386,0.5631067961165048,0.40054463651432626,0.5518588681032441,0.22353776935827607,0.1321335543452522,0.1321335543452522,0.0
4.0,100.0,0.0,0.5835114787619667,0.550515847197695,0.5805372246491309,0.42466772004833164,0.5853703875824892,0.18942280881122786,0.041453666697648495,0.041453666697648495,0.0
4.0,100.0,0.0,0.5890091434969211,0.5326553461466692,0.583411084157492,0.3934502705728681,0.5789326366859489,0.22354916962119797,0.024444859115506645,0.024444859115506645,0.0
4.0,100.0,0.0,0.5826202700133105,0.5335615135957406,0.5786271154211827,0.37573683209735687,0.5826202700133105,0.21040121696139946,0.0022818026240730704,0.0022818026240730704,0.0
2.0,120.0,20.0,0.5834464043419267,0.5282677521483492,0.5526910900045228,0.0,0.0,0.3896426956128448,0.3104929895974672,0.17955676164631384,0.0
2.0,120.0,20.0,0.5609641937748655,0.5810905686871051,0.6061315235197753,0.0,0.0,0.4233559560028083,0.19681722443248306,0.3014275684530775,0.0
2.0,120.0,20.0,0.608356940509915,0.6253541076487252,0.6284230406043437,0.0,0.0,0.5120396600566572,0.2495278564683664,0.41100094428706324,0.0
3.0,120.0,20.0,0.5787245302990209,0.5068801270177296,0.5416776925112463,0.0,0.0,0.30828261444826677,0.28089441651230485,0.15493516803387142,0.0
3.0,120.0,20.0,0.5803024111156518,0.5176406484130227,0.5823457294646506,0.0,0.0,0.3103119466012805,0.30227489442855193,0.17340961721836257,0.0
3.0,120.0,20.0,0.5860258481421647,0.5525040387722133,0.5875067312870221,0.0,0.0,0.401453957996769,0.345718901453958,0.2463651050080775,0.0
4.0,120.0,20.0,0.5782838983050848,0.5830508474576271,0.6052966101694915,0.0,0.0,0.2653601694915254,0.23252118644067798,0.07764830508474574,0.0
4.0,120.0,20.0,0.5884175659792713,0.5644833849770274,0.5890586601132599,0.0,0.0,0.2724650069451865,0.21295010150657123,0.083662784485522,0.0
4.0,120.0,20.0,0.5768857235351246,0.5816337541815042,0.587137153339808,0.0,0.0,0.2972914643358152,0.19423761735189382,0.11157872018992121,0.0
2.0,200.0,0.0,0.6845334777116043,0.6856163147446309,0.6843530048727666,0.3678036455513445,0.6704565962822595,0.26764121999639057,0.20465619924201406,0.20465619924201406,0.0
2.0,200.0,0.0,0.6983463565328003,0.6411048518989642,0.6998001090314374,0.380883154642922,0.6983463565328003,0.25440668726149374,0.16827185171724512,0.16827185171724512,0.0
2.0,200.0,0.0,0.6834776063229206,0.6159202107640196,0.6718103123823862,0.38163342115167487,0.6767030485509974,0.28039141889348884,0.09860745201354915,0.09860745201354915,0.0
3.0,200.0,0.0,0.7349535710191448,0.7049180327868853,0.7335778975123237,0.32534678436317777,0.7340364553479308,0.2710076808437464,0.16920784133898892,0.16920784133898892,0.0
3.0,200.0,0.0,0.7297794117647058,0.7047334558823529,0.7270220588235294,0.294921875,0.7301240808823529,0.27332261029411764,0.17945772058823528,0.17945772058823528,0.0
3.0,200.0,0.0,0.7241138872748403,0.6922719349215573,0.725159790819291,0.3178384660081348,0.7190005810575246,0.32887855897733875,0.20313771063335273,0.20313771063335273,0.0
4.0,200.0,0.0,0.7397157111926951,0.7295490915937117,0.7415042831591829,0.23063164831027017,0.735950296526405,0.2310081897768992,0.15871222818412878,0.15871222818412878,0.0
4.0,200.0,0.0,0.7395892217825513,0.7362916902204635,0.7483512342189561,0.28311663840211043,0.7396834369700396,0.2255511588468061,0.1692104767288487,0.1692104767288487,0.0
4.0,200.0,0.0,0.7376054602331974,0.7263247701203905,0.7384586216703005,0.2502606882168926,0.7477486017632002,0.2854298985685847,0.17063228742060854,0.17063228742060854,0.0
2.0,240.0,40.0,0.755038065382893,0.7577250335871025,0.7819077474249888,0.0,0.0,0.49910434393193015,0.5152261531571876,0.2966860725481415,0.0
2.0,240.0,40.0,0.7234585071859063,0.6715345387111729,0.7107093184979137,0.0,0.0,0.543115438108484,0.4705609643022717,0.3773759851645805,0.0
2.0,240.0,40.0,0.7300970873786408,0.6779126213592233,0.7012135922330097,0.0,0.0,0.5509708737864077,0.43446601941747576,0.4793689320388349,0.0
3.0,240.0,40.0,0.7381273610361576,0.7502698327037237,0.7532379924446843,0.0,0.0,0.4371289800323799,0.3691311386940097,0.2099298434970318,0.0
3.0,240.0,40.0,0.7492317969271878,0.7503006012024048,0.7497661990647962,0.0,0.0,0.41095524382097526,0.37127588510354037,0.26733466933867733,0.0
3.0,240.0,40.0,0.7523459812321501,0.725282197742418,0.7277301781585748,0.0,0.0,0.4566843465252278,0.3802529579763362,0.3027335781313749,0.0
4.0,240.0,40.0,0.7507956715467855,0.7524931041799279,0.7519626564820708,0.0,0.0,0.3416083174199024,0.3531720772331848,0.1561638022490982,0.0
4.0,240.0,40.0,0.745940170940171,0.7548076923076923,0.7580128205128205,0.0,0.0,0.3798076923076923,0.36089743589743595,0.19038461538461537,0.0
4.0,240.0,40.0,0.7466652323580034,0.7586058519793459,0.7626936316695353,0.0,0.0,0.38145438898450945,0.30324870912220314,0.21955679862306365,0.0
2.0,300.0,0.0,0.7638282387190685,0.7832969432314411,0.7807496360989811,0.24727074235807855,0.7638282387190685,0.3087700145560408,0.16830422125181954,0.16830422125181954,0.0
2.0,300.0,0.0,0.7671407731582787,0.7928519328956966,0.7961342086068564,0.2684172137126185,0.7671407731582787,0.30269876002917584,0.21881838074398252,0.21881838074398252,0.0
2.0,300.0,0.0,0.7630681818181818,0.7662878787878789,0.7789772727272728,0.28560606060606064,0.7528409090909091,0.31534090909090906,0.2742424242424243,0.2742424242424243,0.0
3.0,300.0,0.0,0.8056982718355908,0.8061653432975245,0.806865950490425,0.20457730032694998,0.7963568425969173,0.3567258290518449,0.12470808033629144,0.12470808033629144,0.0
3.0,300.0,0.0,0.7969478098788444,0.8063839701770736,0.8054520037278659,0.18814072693383033,0.7517474370922647,0.35006989748369055,0.1598322460391426,0.1598322460391426,0.0
3.0,300.0,0.0,0.7928445747800587,0.8021114369501466,0.8018768328445748,0.1895601173020528,0.7907331378299121,0.355425219941349,0.2069208211143695,0.2069208211143695,0.0
4.0,300.0,0.0,0.811952116127816,0.8184560279008389,0.817230653218965,0.1612781600527854,0.8121406353096428,0.34385898765199363,0.10934112545951546,0.10934112545951546,0.0
4.0,300.0,0.0,0.8124588931692192,0.8197876538569953,0.8207272385605562,0.1576623132575402,0.8106736822324533,0.3330827774123837,0.09715305834821009,0.09715305834821009,0.0
4.0,300.0,0.0,0.8062381852551985,0.820226843100189,0.8216446124763706,0.1978260869565217,0.8151228733459357,0.36238185255198485,0.07258979206049154,0.07258979206049154,0.0
2.0,360.0,60.0,0.7925208380265826,0.8675377337238117,0.8650596981302094,0.0,0.0,0.6679432304573102,0.532777652624465,0.2773147105203875,0.0
2.0,360.0,60.0,0.8343920145190562,0.8843012704174229,0.8843012704174229,0.0,0.0,0.6928312159709619,0.6215970961887478,0.37862976406533577,0.0
2.0,360.0,60.0,0.8311111111111111,0.7360493827160494,0.7491358024691358,0.0,0.0,0.7074074074074075,0.6530864197530863,0.4446913580246914,0.0
3.0,360.0,60.0,0.8146534114122294,0.8555086476916791,0.8548277270870217,0.0,0.0,0.5210404466839167,0.3412774070543375,0.16219528802941574,0.0
3.0,360.0,60.0,0.8054083435249355,0.8435928794673189,0.8441364315803778,0.0,0.0,0.49232232640304385,0.39122163337409976,0.21891561353444766,0.0
3.0,360.0,60.0,0.8233254749687977,0.8500901400637915,0.850228817085009,0.0,0.0,0.46775759256691163,0.3935653862155041,0.27000416031063657,0.0
4.0,360.0,60.0,0.8230620571183165,0.8474339703671891,0.8470045093407773,0.0,0.0,0.43815761219669314,0.26658793214515786,0.11992699162551002,0.0
4.0,360.0,60.0,0.8093656236605229,0.8453707672524646,0.8471924560651521,0.0,0.0,0.42048864123446206,0.27314616373767686,0.15473639091298752,0.0
4.0,360.0,60.0,0.8251223491027733,0.8374116367591082,0.8364328439369222,0.0,0.0,0.43719412724306683,0.22479608482871127,0.17466014138118546,0.0
2.0,400.0,0.0,0.7727272727272727,0.7803030303030303,0.7828282828282829,0.18452380952380953,0.7698412698412699,0.3091630591630592,0.13329725829725825,0.13329725829725825,0.0
2.0,400.0,0.0,0.7555555555555555,0.7908925318761384,0.7910746812386157,0.20364298724954466,0.7548269581056466,0.3098360655737705,0.06357012750455371,0.06357012750455371,0.0
2.0,400.0,0.0,0.7827701448199035,0.7913108057927961,0.7909394727070183,0.23152617898254735,0.7872261418492388,0.33791310805792796,0.012996658002228045,0.012996658002228045,0.0
3.0,400.0,0.0,0.8054141601110597,0.8047200370198981,0.806455344747802,0.14599722350763533,0.8042572882924572,0.3300555298472929,0.09868116612679312,0.09868116612679312,0.0
