wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.1964285714285714,0.1964285714285714,0.1785714285714286,0.0714285714285714,0.1964285714285714,0.1964285714285714,0.0535714285714286,0.0892857142857143,0.0892857142857143,0.1785714285714286,0.0
2.0,20.0,0.0,0.21818181818181814,0.21818181818181814,0.21818181818181814,0.21818181818181814,0.21818181818181814,0.21818181818181814,0.21818181818181814,0.07272727272727275,0.07272727272727275,0.21818181818181814,0.0
2.0,20.0,0.0,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.28301886792452835,0.49056603773584906,0.49056603773584906,0.49056603773584906,-0.037735849056603765,-0.037735849056603765,0.49056603773584906,0.0
3.0,20.0,0.0,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.23529411764705888,0.02352941176470591,0.02352941176470591,0.23529411764705888,0.0
3.0,20.0,0.0,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.04597701149425293,0.04597701149425293,0.25287356321839083,0.0
3.0,20.0,0.0,0.28735632183908044,0.26436781609195403,0.29885057471264365,0.26436781609195403,0.28735632183908044,0.26436781609195403,0.28735632183908044,-0.02298850574712641,-0.02298850574712641,0.28735632183908044,0.0
2.0,24.0,4.0,0.33333333333333337,0.33333333333333337,0.48888888888888893,0.48888888888888893,0.0,0.0,0.48888888888888893,0.48888888888888893,0.3111111111111111,0.4666666666666667,0.0
2.0,24.0,4.0,0.5476190476190477,0.5476190476190477,0.5476190476190477,0.3571428571428571,0.0,0.0,0.5476190476190477,0.2142857142857143,0.5,0.5476190476190477,0.0
2.0,24.0,4.0,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.0,0.0,0.6511627906976745,0.2558139534883721,0.6046511627906976,0.6511627906976745,0.0
3.0,24.0,4.0,0.15068493150684936,0.15068493150684936,0.23287671232876717,0.2465753424657534,0.0,0.0,0.2191780821917808,0.26027397260273977,0.2191780821917808,0.3013698630136986,0.0
3.0,24.0,4.0,0.33333333333333337,0.2666666666666667,0.31999999999999995,0.28,0.0,0.0,0.2533333333333333,0.2533333333333333,0.29333333333333333,0.3866666666666667,0.0
3.0,24.0,4.0,0.5,0.3194444444444444,0.33333333333333337,0.19444444444444442,0.0,0.0,0.25,0.1527777777777778,0.4027777777777778,0.4722222222222222,0.0
