wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.10163934426229504,0.10163934426229504,0.10163934426229504,0.10163934426229504,0.10163934426229504,0.10163934426229504,0.10163934426229504,0.04524590163934428,0.04524590163934428,0.10163934426229504,0.0
2.0,20.0,0.0,0.13131976362442543,0.13131976362442543,0.13131976362442543,0.13525935653315824,0.13131976362442543,0.13131976362442543,0.12015758371634933,0.0623768877216021,0.0623768877216021,0.13525935653315824,0.0
2.0,20.0,0.0,0.1617842876165113,0.1617842876165113,0.1617842876165113,0.1617842876165113,0.1617842876165113,0.1617842876165113,0.1411451398135819,0.07723035952063917,0.07723035952063917,0.1617842876165113,0.0
3.0,20.0,0.0,0.10424710424710426,0.10424710424710426,0.09983452840595697,0.09597352454495311,0.10424710424710426,0.10424710424710426,0.09707666850523988,0.03474903474903479,0.03474903474903479,0.10700496414782124,0.0
3.0,20.0,0.0,0.09827873403664633,0.09827873403664633,0.0938367573570239,0.08995002776235428,0.09827873403664633,0.09827873403664633,0.09106052193225989,0.02831760133259298,0.02831760133259298,0.10105496946141035,0.0
3.0,20.0,0.0,0.13756906077348063,0.13756906077348063,0.13370165745856355,0.10055248618784529,0.13093922651933698,0.13370165745856355,0.13093922651933698,0.04419889502762431,0.04419889502762431,0.13867403314917126,0.0
2.0,24.0,4.0,0.1542776998597476,0.1542776998597476,0.1542776998597476,0.1542776998597476,0.0,0.0,0.1325385694249649,0.1542776998597476,0.12552594670406736,0.1542776998597476,0.0
2.0,24.0,4.0,0.18099861303744802,0.18099861303744802,0.18099861303744802,0.18099861303744802,0.0,0.0,0.1747572815533981,0.18099861303744802,0.16782246879334262,0.1837725381414702,0.0
2.0,24.0,4.0,0.15924032140248356,0.15924032140248356,0.15924032140248356,0.15339663988312635,0.0,0.0,0.15339663988312635,0.15924032140248356,0.1439006574141709,0.16216216216216217,0.0
3.0,24.0,4.0,0.12847838957963287,0.12847838957963287,0.10479573712255774,0.11426879810538781,0.0,0.0,0.0941385435168739,0.09946714031971582,0.07164002368265243,0.13439905269390173,0.0
3.0,24.0,4.0,0.1504161712247325,0.1426872770511296,0.1367419738406659,0.11355529131985731,0.0,0.0,0.129013079667063,0.10642092746730081,0.10344827586206895,0.15873959571938168,0.0
3.0,24.0,4.0,0.1872037914691943,0.18246445497630337,0.1806872037914692,0.18246445497630337,0.0,0.0,0.1806872037914692,0.13092417061611372,0.14454976303317535,0.19372037914691942,0.0
