wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
3.0,8000.0,0.0,131463.0,134097.0,130301.0,155160.0,180253.0,180253.0,185278.0
2.0,9600.0,1600.0,115354.0,118570.0,116816.0,120824.0,128703.0,132682.0,144517.0
2.0,9600.0,1600.0,113858.0,119071.0,116038.0,120422.0,125032.0,128068.0,143701.0
2.0,9600.0,1600.0,111965.0,116951.0,113361.0,118223.0,119568.0,122005.0,141133.0
3.0,9600.0,1600.0,126793.0,126648.0,124132.0,143239.0,152094.0,163895.0,174178.0
3.0,9600.0,1600.0,125744.0,126499.0,125330.0,145492.0,153496.0,159715.0,173915.0
3.0,9600.0,1600.0,124672.0,127656.0,125113.0,142283.0,154358.0,154470.0,173053.0
2.0,9000.0,0.0,122076.0,122186.0,121999.0,141653.0,149504.0,149504.0,155089.0
2.0,9000.0,0.0,121011.0,129382.0,123985.0,139164.0,145311.0,145311.0,154617.0
2.0,9000.0,0.0,119355.0,135787.0,122173.0,136023.0,140533.0,140533.0,153241.0
3.0,9000.0,0.0,131674.0,132623.0,132069.0,160789.0,178371.0,178371.0,186622.0
3.0,9000.0,0.0,131176.0,131854.0,131066.0,158050.0,174414.0,174414.0,186208.0
3.0,9000.0,0.0,130106.0,134299.0,130931.0,155421.0,170001.0,170001.0,185266.0
2.0,10800.0,1800.0,115662.0,118592.0,117177.0,119486.0,128338.0,132654.0,144614.0
2.0,10800.0,1800.0,114132.0,118876.0,116983.0,119089.0,124669.0,128175.0,143661.0
2.0,10800.0,1800.0,112496.0,116936.0,115966.0,118455.0,119661.0,122140.0,141049.0
3.0,10800.0,1800.0,127133.0,125657.0,124378.0,143050.0,153534.0,163948.0,174149.0
3.0,10800.0,1800.0,126112.0,125350.0,124423.0,138970.0,150014.0,159765.0,173854.0
3.0,10800.0,1800.0,125762.0,125125.0,124955.0,139912.0,146465.0,154736.0,172763.0
2.0,10000.0,0.0,122556.0,130657.0,122830.0,143335.0,149334.0,149334.0,155164.0
2.0,10000.0,0.0,122933.0,134676.0,121752.0,141919.0,145067.0,145067.0,154655.0
2.0,10000.0,0.0,119401.0,134955.0,122125.0,138205.0,140352.0,140352.0,153300.0
3.0,10000.0,0.0,131662.0,134035.0,131396.0,164798.0,178290.0,178290.0,186589.0
3.0,10000.0,0.0,131052.0,136091.0,132051.0,159698.0,174305.0,174305.0,186189.0
3.0,10000.0,0.0,131112.0,135996.0,130412.0,157596.0,169803.0,169803.0,185353.0
2.0,12000.0,2000.0,115660.0,119016.0,116894.0,121569.0,128853.0,132685.0,144607.0
2.0,12000.0,2000.0,113824.0,119428.0,116774.0,119735.0,124625.0,128082.0,143633.0
2.0,12000.0,2000.0,111680.0,116942.0,114535.0,118205.0,119560.0,122109.0,140988.0
3.0,12000.0,2000.0,126815.0,125312.0,123778.0,145473.0,152287.0,163991.0,174124.0
3.0,12000.0,2000.0,126587.0,126158.0,124390.0,143681.0,149362.0,159734.0,173713.0
3.0,12000.0,2000.0,124280.0,125264.0,124209.0,140580.0,146672.0,154537.0,172859.0
