wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,18.3539426,0.7682258,0.7623285,0.5901571,0.964566,0.5187157,0.107676
2.0,1000.0,0.0,8.5030496,0.4206708,0.4413262,0.5049317,0.4078221,0.408812,0.030636
2.0,1000.0,0.0,7.238182200000001,0.45606820000000003,0.4434057,0.48185880000000003,0.4157978,0.41489550000000003,0.0322961
3.0,1000.0,0.0,31.9390791,0.47521860000000005,0.48410640000000005,0.5093838,0.44253790000000004,0.4674316,0.0373093
3.0,1000.0,0.0,24.8056372,0.4236677,0.4510974,0.5259923,0.42323869999999997,0.4229641,0.0421356
3.0,1000.0,0.0,47.2689055,0.4776169,0.5245036,0.5447010999999999,0.47275059999999997,0.4743503,0.0429339
2.0,1200.0,200.0,7.791184899999999,0.4274943,0.43291349999999995,0.4952585,0.4288285,0.450082,0.1885243
2.0,1200.0,200.0,7.8621922,0.4850653,0.4687541,0.5230136,0.464286,0.4473714,0.1787207
2.0,1200.0,200.0,7.3587829,0.4527529,0.4599761,0.5179018,0.4657363,0.4473801,0.1738096
3.0,1200.0,200.0,35.7764935,0.433696,0.448552,0.5138279,0.426173,0.4230205,0.3415325
3.0,1200.0,200.0,13.5269235,0.4467981,0.5032999,0.5117019,0.4434813,0.4348058,0.3524586
3.0,1200.0,200.0,11.6402133,0.45084620000000003,0.4692256,0.4820284,0.4413574,0.4197888,0.3324069
2.0,2000.0,0.0,20.148709800000002,0.8324464,0.5977429999999999,1.4533288,0.5325622,0.5219311,0.095437
2.0,2000.0,0.0,29.5545465,0.6096488,0.6595281,1.4508013,0.5232282,0.5261302999999999,0.1169969
2.0,2000.0,0.0,20.537808400000003,0.6192421,0.62017,1.4497254000000002,0.5156788,0.5180923000000001,0.0886733
3.0,2000.0,0.0,67.02387800000001,0.6789750000000001,0.8140884,1.4927118,0.6104802,0.646522,0.0840278
3.0,2000.0,0.0,58.1619423,0.6697963,0.8243729,1.5324388999999998,0.6624475999999999,0.6383679,0.1592692
3.0,2000.0,0.0,31.7222103,0.6315299999999999,0.6851701,1.4556628,0.590236,0.5583528999999999,0.0934132
2.0,2400.0,400.0,27.420469,0.6937023,0.6724136000000001,1.5119981,0.577207,0.5549373,0.3129096
2.0,2400.0,400.0,23.6076346,0.6061253,0.6086465999999999,1.4379739,0.5604607,0.5111451,0.2503739
2.0,2400.0,400.0,20.5605201,0.5921114000000001,0.5831710999999999,1.4496083,0.5188486999999999,0.5229992,0.2678661
3.0,2400.0,400.0,43.2323905,0.644184,0.7080351,1.5312565,0.5953077,0.5530170999999999,0.4437208
3.0,2400.0,400.0,44.818109400000004,0.6167484,0.7468925,1.4963955000000002,0.5750731,0.5894359,0.3998828
3.0,2400.0,400.0,36.277495699999996,0.6525411,0.7407984999999999,1.5487145999999998,0.6016395999999999,0.5649227,0.4409909
2.0,3000.0,0.0,38.5983267,0.8959954,0.9745594,7.2627568,0.7254507,0.742855,0.1768613
2.0,3000.0,0.0,33.832072,0.8951343,0.9933457000000001,7.4275516999999995,0.7052162000000001,0.7622612000000001,0.1999271
2.0,3000.0,0.0,37.7693953,0.8905619,0.9861314,7.293221,0.7041656,0.7240691,0.2023319
3.0,3000.0,0.0,96.0170744,0.9125245,1.2875807,7.4465163,0.8874966,0.8228029,0.1797977
3.0,3000.0,0.0,54.525861,0.8838944,1.2132526000000001,7.424121400000001,0.8801323999999999,0.8289065,0.1696195
3.0,3000.0,0.0,53.551696299999996,0.9017232000000001,0.9997469000000001,7.3511735,0.9017686,0.8198504,0.1774138
2.0,3600.0,600.0,49.813651,0.9072824,0.9328287000000001,7.280131900000001,0.7272486,0.6716783000000001,0.3822801
2.0,3600.0,600.0,37.4327207,0.8717788,0.9347619,7.051667200000001,0.7117391000000001,1.0766068,0.3903568
2.0,3600.0,600.0,34.9713619,0.9118613,0.94404,7.3681665,0.7325416,0.749671,0.3745219
3.0,3600.0,600.0,73.0755441,0.9315537,1.1740964,7.5248388,0.930585,0.7675115,0.5029542
3.0,3600.0,600.0,55.6514295,0.9301919999999999,1.1449650999999998,7.432546199999999,0.9142269999999999,0.7600313999999999,0.4961628
3.0,3600.0,600.0,55.6247604,0.9170847,1.0839508,7.5063903000000005,0.8992207999999999,0.7747066,0.5432738
2.0,4000.0,0.0,60.0371982,1.2062808999999999,1.7010367999999998,16.2222954,0.8940086,0.9648015,0.2558865
2.0,4000.0,0.0,57.3802754,1.212176,1.404071,16.103690999999998,0.9091467,1.0260337,0.3171286
2.0,4000.0,0.0,53.2028357,1.2849701,1.5335591000000002,16.6128143,1.2352592,0.9762395,0.3034482
3.0,4000.0,0.0,92.6992388,1.2641956,2.1506544,16.3678818,1.0982417,1.1339863000000001,0.2563323
3.0,4000.0,0.0,84.2975156,1.2326051,2.3460373,16.218285,1.1501078,1.0951039,0.2662111
3.0,4000.0,0.0,92.7605743,1.289841,2.0732589,16.25449,1.1379183,1.1699494000000001,0.2739344
2.0,4800.0,800.0,71.796447,1.240834,1.6583177999999998,16.348318600000002,0.9493726,0.8514333,0.4918072
2.0,4800.0,800.0,57.4476568,1.2421494,1.4552981,16.1677829,0.9755577,0.9100611000000001,0.6107592
2.0,4800.0,800.0,55.168411899999995,1.2854641,1.4479506,16.1750735,1.1899024,0.8891839,0.6037281
3.0,4800.0,800.0,96.1583836,1.4292315,2.1026344,16.2816032,1.2655013,1.0179251,0.6564508
3.0,4800.0,800.0,89.39761689999999,1.2663001999999999,2.0954679,16.265530000000002,1.3248834,0.9198892000000001,0.6413719
3.0,4800.0,800.0,103.4743086,1.2906478,1.9203699,16.3985285,1.2673752,0.9739914,0.6655401
2.0,5000.0,0.0,76.12018619999999,1.7909741000000001,2.8779406,65.05998749999999,1.2600080999999999,1.2951677,0.3514012
2.0,5000.0,0.0,89.44496579999999,1.7871786,2.3912316000000002,65.55006159999999,1.2891522,1.2140361,0.3975809
2.0,5000.0,0.0,77.1676432,1.7085565,2.3208461,64.966591,1.2988474,1.1835733,0.4174284
3.0,5000.0,0.0,125.6246883,1.9198769,3.0576191999999995,64.8841491,1.6032111,1.4819366999999999,0.3514809
3.0,5000.0,0.0,123.2800812,1.9404066,3.0330533,65.3112969,1.5760608999999999,1.4029109,0.3797804
3.0,5000.0,0.0,145.7033895,1.9336721,2.5625887,65.2762501,1.5367245999999999,1.4004791,0.3849016
2.0,6000.0,1000.0,79.4213583,1.6994459000000002,2.062842,64.7900274,1.6349017,1.2380217999999998,0.6759254
2.0,6000.0,1000.0,80.2266287,1.7330203,2.3273565,65.31305,1.2835098,1.067348,0.7396055
2.0,6000.0,1000.0,90.6375575,1.7275028000000001,2.2171453999999997,66.4729478,1.3790278,1.0565989,0.7108597
3.0,6000.0,1000.0,128.1518845,2.0587504,2.6727294,65.44029739999999,1.7184496,1.1910022,0.7813971
3.0,6000.0,1000.0,153.98218469999998,2.0013918,2.6497339,65.0899137,1.6894764,1.2069017,0.8339107
3.0,6000.0,1000.0,122.4446412,2.0371058,3.1196967,65.2488387,1.6436853,1.2527839,0.8322962
2.0,6000.0,0.0,105.46543390000001,2.6422635,3.0510344,117.8955468,1.6979691,1.6042783,0.5166132
2.0,6000.0,0.0,101.0404707,2.3886263,3.271791,117.8380533,2.0386414999999998,1.7574112,0.5918937
2.0,6000.0,0.0,109.0875131,2.3952422,3.4201476,117.6871138,1.9818777,1.9084343000000001,0.5408736
3.0,6000.0,0.0,162.057725,2.6233771,4.4931433,118.7704339,2.2096297,1.8908993,0.5297384
3.0,6000.0,0.0,165.50470560000002,2.5667936,4.2633046,118.16271859999999,2.1461401,1.8843819,0.5586348
3.0,6000.0,0.0,164.2000273,2.7066590999999995,3.6813766,118.52010179999999,2.1020015,1.9176009,0.5560774
2.0,7200.0,1200.0,113.3975796,2.6664367,2.5955748,118.86740680000001,1.6687875,1.319559,0.8794418
2.0,7200.0,1200.0,109.1069471,2.3559837,3.2319788999999997,118.48278330000001,2.1007303999999998,1.5625977,1.0395436
2.0,7200.0,1200.0,107.96542529999999,2.6343727,2.9551671,118.4885339,1.7632098,1.3545609,0.9659751
3.0,7200.0,1200.0,182.7133681,2.718832,4.059166,117.9547141,2.3368386,1.6252792,1.0174577
