wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,22000.0,2000.0,1.18829e6,1.188346e6,1.398881e6,1.188143e6,1.474983e6
3.0,22000.0,2000.0,1.578561e6,1.578561e6,1.578658e6,1.587669e6,1.803e6
3.0,22000.0,2000.0,1.530725e6,1.530725e6,1.565817e6,1.536388e6,1.800735e6
3.0,22000.0,2000.0,1.47996e6,1.47996e6,1.553781e6,1.48361e6,1.791287e6
4.0,22000.0,2000.0,1.781562e6,1.781562e6,1.781688e6,1.793938e6,1.998591e6
4.0,22000.0,2000.0,1.727732e6,1.727732e6,1.738381e6,1.747027e6,1.996766e6
4.0,22000.0,2000.0,1.686317e6,1.686317e6,1.690431e6,1.698313e6,1.99013e6
2.0,24000.0,4000.0,1.218599e6,1.218772e6,1.218611e6,1.218616e6,1.445582e6
2.0,24000.0,4000.0,1.169507e6,1.169446e6,1.267044e6,1.169435e6,1.436993e6
2.0,24000.0,4000.0,1.123935e6,1.123974e6,1.307561e6,1.123766e6,1.410265e6
3.0,24000.0,4000.0,1.510535e6,1.510535e6,1.510323e6,1.515355e6,1.741064e6
3.0,24000.0,4000.0,1.462823e6,1.462823e6,1.503452e6,1.462858e6,1.73827e6
3.0,24000.0,4000.0,1.412696e6,1.412696e6,1.497232e6,1.409528e6,1.728518e6
4.0,24000.0,4000.0,1.719454e6,1.719454e6,1.718642e6,1.729443e6,1.933686e6
4.0,24000.0,4000.0,1.653406e6,1.653406e6,1.674209e6,1.681102e6,1.932213e6
4.0,24000.0,4000.0,1.615125e6,1.615125e6,1.625351e6,1.629644e6,1.925842e6
2.0,25000.0,0.0,1.378963e6,1.378976e6,1.37901e6,1.37901e6,1.550227e6
2.0,25000.0,0.0,1.320685e6,1.320728e6,1.320742e6,1.320742e6,1.545735e6
2.0,25000.0,0.0,1.264172e6,1.264157e6,1.264025e6,1.264025e6,1.532157e6
3.0,25000.0,0.0,1.658687e6,1.659012e6,1.658598e6,1.658598e6,1.864468e6
3.0,25000.0,0.0,1.609913e6,1.61047e6,1.60996e6,1.60996e6,1.861105e6
3.0,25000.0,0.0,1.559437e6,1.559894e6,1.559409e6,1.559409e6,1.851142e6
4.0,25000.0,0.0,1.857423e6,1.858806e6,1.857666e6,1.857666e6,2.063233e6
4.0,25000.0,0.0,1.822562e6,1.814238e6,1.823661e6,1.823661e6,2.060575e6
4.0,25000.0,0.0,1.776682e6,1.767962e6,1.786088e6,1.786088e6,2.052379e6
2.0,27500.0,2500.0,1.297247e6,1.297334e6,1.297256e6,1.297178e6,1.49977e6
2.0,27500.0,2500.0,1.241926e6,1.241953e6,1.241719e6,1.241695e6,1.493696e6
2.0,27500.0,2500.0,1.188501e6,1.188668e6,1.188439e6,1.188361e6,1.474404e6
3.0,27500.0,2500.0,1.578602e6,1.578602e6,1.578648e6,1.587332e6,1.801885e6
3.0,27500.0,2500.0,1.530638e6,1.530638e6,1.530563e6,1.536413e6,1.799705e6
3.0,27500.0,2500.0,1.480328e6,1.480328e6,1.480167e6,1.483604e6,1.790163e6
4.0,27500.0,2500.0,1.773227e6,1.773227e6,1.781391e6,1.793525e6,1.996908e6
4.0,27500.0,2500.0,1.735598e6,1.735598e6,1.747363e6,1.746507e6,1.995239e6
4.0,27500.0,2500.0,1.690458e6,1.690458e6,1.689983e6,1.698212e6,1.988742e6
2.0,30000.0,5000.0,1.219152e6,1.219158e6,1.218963e6,1.218966e6,1.444894e6
2.0,30000.0,5000.0,1.169622e6,1.169812e6,1.169534e6,1.16952e6,1.436443e6
2.0,30000.0,5000.0,1.124335e6,1.124413e6,1.124305e6,1.124271e6,1.409507e6
3.0,30000.0,5000.0,1.51001e6,1.51001e6,1.510047e6,1.515267e6,1.739922e6
3.0,30000.0,5000.0,1.462909e6,1.462909e6,1.462945e6,1.4633e6,1.737034e6
3.0,30000.0,5000.0,1.413111e6,1.413111e6,1.412888e6,1.409833e6,1.727691e6
4.0,30000.0,5000.0,1.69555e6,1.69555e6,1.718803e6,1.728908e6,1.932689e6
4.0,30000.0,5000.0,1.664812e6,1.664812e6,1.673518e6,1.680655e6,1.93073e6
4.0,30000.0,5000.0,1.625264e6,1.625264e6,1.625298e6,1.629723e6,1.924449e6
2.0,30000.0,0.0,1.378689e6,1.378895e6,1.378885e6,1.378885e6,1.550605e6
2.0,30000.0,0.0,1.320864e6,1.320884e6,1.434538e6,1.434538e6,1.546089e6
2.0,30000.0,0.0,1.263562e6,1.263574e6,1.483738e6,1.483738e6,1.532513e6
3.0,30000.0,0.0,1.658882e6,1.659559e6,1.658859e6,1.658859e6,1.864979e6
3.0,30000.0,0.0,1.610576e6,1.611182e6,1.68365e6,1.68365e6,1.861665e6
3.0,30000.0,0.0,1.560195e6,1.560625e6,1.698358e6,1.698358e6,1.851652e6
4.0,30000.0,0.0,1.872584e6,1.86001e6,1.857741e6,1.857741e6,2.063873e6
4.0,30000.0,0.0,1.827318e6,1.815265e6,1.836913e6,1.836913e6,2.061192e6
4.0,30000.0,0.0,1.778516e6,1.76877e6,1.808987e6,1.808987e6,2.053093e6
2.0,33000.0,3000.0,1.297213e6,1.297285e6,1.29717e6,1.296969e6,1.500201e6
2.0,33000.0,3000.0,1.241208e6,1.241359e6,1.351694e6,1.241011e6,1.493787e6
2.0,33000.0,3000.0,1.188336e6,1.188295e6,1.399319e6,1.188064e6,1.47462e6
3.0,33000.0,3000.0,1.578825e6,1.578825e6,1.578506e6,1.587359e6,1.802502e6
3.0,33000.0,3000.0,1.531185e6,1.531185e6,1.606696e6,1.536424e6,1.799967e6
3.0,33000.0,3000.0,1.480854e6,1.480854e6,1.62482e6,1.483598e6,1.790721e6
4.0,33000.0,3000.0,1.783682e6,1.783682e6,1.781882e6,1.793658e6,1.997439e6
4.0,33000.0,3000.0,1.739449e6,1.739449e6,1.76039e6,1.746964e6,1.995742e6
4.0,33000.0,3000.0,1.691603e6,1.691603e6,1.729617e6,1.697863e6,1.989349e6
2.0,36000.0,6000.0,1.21843e6,1.218684e6,1.218586e6,1.218341e6,1.445083e6
2.0,36000.0,6000.0,1.169561e6,1.169652e6,1.266984e6,1.169233e6,1.436648e6
2.0,36000.0,6000.0,1.123722e6,1.123724e6,1.307127e6,1.123534e6,1.410033e6
3.0,36000.0,6000.0,1.510642e6,1.510642e6,1.510415e6,1.515184e6,1.740504e6
3.0,36000.0,6000.0,1.463669e6,1.463669e6,1.543326e6,1.463494e6,1.737274e6
3.0,36000.0,6000.0,1.412917e6,1.412917e6,1.56591e6,1.409486e6,1.727829e6
4.0,36000.0,6000.0,1.712316e6,1.70154e6,1.719817e6,1.729388e6,1.933251e6
4.0,36000.0,6000.0,1.67333e6,1.67333e6,1.694778e6,1.680444e6,1.931119e6
4.0,36000.0,6000.0,1.625581e6,1.625581e6,1.661544e6,1.629419e6,1.92511e6
2.0,35000.0,0.0,1.378771e6,1.378915e6,1.378985e6,1.378985e6,1.550584e6
2.0,35000.0,0.0,1.320978e6,1.321039e6,1.320974e6,1.320974e6,1.546096e6
2.0,35000.0,0.0,1.263841e6,1.263958e6,1.263962e6,1.263962e6,1.532431e6
3.0,35000.0,0.0,1.658886e6,1.65976e6,1.659147e6,1.659147e6,1.865293e6
3.0,35000.0,0.0,1.611014e6,1.611324e6,1.610762e6,1.610762e6,1.862093e6
3.0,35000.0,0.0,1.560068e6,1.560877e6,1.560192e6,1.560192e6,1.852191e6
4.0,35000.0,0.0,1.873903e6,1.860756e6,1.857804e6,1.857804e6,2.064441e6
4.0,35000.0,0.0,1.826445e6,1.815876e6,1.836823e6,1.836823e6,2.061788e6
4.0,35000.0,0.0,1.777481e6,1.769601e6,1.767906e6,1.767906e6,2.05362e6
2.0,38500.0,3500.0,1.297549e6,1.297682e6,1.297832e6,1.297451e6,1.500175e6
2.0,38500.0,3500.0,1.241762e6,1.241861e6,1.241633e6,1.241448e6,1.494041e6
2.0,38500.0,3500.0,1.188694e6,1.188748e6,1.188493e6,1.188388e6,1.474869e6
3.0,38500.0,3500.0,1.579442e6,1.579442e6,1.579225e6,1.587744e6,1.803003e6
3.0,38500.0,3500.0,1.531291e6,1.531291e6,1.531104e6,1.536976e6,1.80032e6
3.0,38500.0,3500.0,1.48099e6,1.48099e6,1.480645e6,1.484077e6,1.791072e6
4.0,38500.0,3500.0,1.785097e6,1.785097e6,1.782203e6,1.793698e6,1.998079e6
4.0,38500.0,3500.0,1.739877e6,1.739877e6,1.737536e6,1.747049e6,1.996476e6
4.0,38500.0,3500.0,1.690305e6,1.690305e6,1.691686e6,1.697931e6,1.989908e6
2.0,42000.0,7000.0,1.218959e6,1.219283e6,1.219369e6,1.218948e6,1.445427e6
2.0,42000.0,7000.0,1.169861e6,1.16986e6,1.169767e6,1.169667e6,1.436553e6
2.0,42000.0,7000.0,1.124241e6,1.124401e6,1.124088e6,1.124044e6,1.409972e6
3.0,42000.0,7000.0,1.510723e6,1.510723e6,1.510931e6,1.516292e6,1.740805e6
3.0,42000.0,7000.0,1.463512e6,1.463512e6,1.463199e6,1.464e6,1.737981e6
3.0,42000.0,7000.0,1.414093e6,1.414093e6,1.412572e6,1.409997e6,1.728349e6
4.0,42000.0,7000.0,1.717411e6,1.699542e6,1.719637e6,1.729901e6,1.933554e6
4.0,42000.0,7000.0,1.673917e6,1.673917e6,1.672528e6,1.68098e6,1.931655e6
4.0,42000.0,7000.0,1.625764e6,1.625764e6,1.623529e6,1.630068e6,1.925381e6
2.0,40000.0,0.0,1.379362e6,1.379467e6,1.379161e6,1.379161e6,1.550208e6
2.0,40000.0,0.0,1.321239e6,1.321363e6,1.32136e6,1.32136e6,1.545745e6
2.0,40000.0,0.0,1.264166e6,1.264207e6,1.264291e6,1.264291e6,1.532176e6
3.0,40000.0,0.0,1.658395e6,1.658904e6,1.658659e6,1.658659e6,1.864435e6
3.0,40000.0,0.0,1.609674e6,1.610413e6,1.609991e6,1.609991e6,1.861154e6
3.0,40000.0,0.0,1.601516e6,1.560103e6,1.559667e6,1.559667e6,1.851182e6
4.0,40000.0,0.0,1.869019e6,1.860132e6,1.857516e6,1.857516e6,2.063255e6
4.0,40000.0,0.0,1.82326e6,1.815698e6,1.813173e6,1.813173e6,2.060685e6
4.0,40000.0,0.0,1.767272e6,1.768905e6,1.767119e6,1.767119e6,2.052558e6
2.0,44000.0,4000.0,1.297523e6,1.297596e6,1.297599e6,1.297225e6,1.49978e6
2.0,44000.0,4000.0,1.241669e6,1.241714e6,1.241781e6,1.241417e6,1.493552e6
2.0,44000.0,4000.0,1.187694e6,1.187849e6,1.187915e6,1.187696e6,1.474402e6
3.0,44000.0,4000.0,1.578526e6,1.578526e6,1.578375e6,1.586459e6,1.80183e6
3.0,44000.0,4000.0,1.530363e6,1.530363e6,1.530192e6,1.535951e6,1.799575e6
3.0,44000.0,4000.0,1.515152e6,1.483462e6,1.480569e6,1.482967e6,1.790404e6
4.0,44000.0,4000.0,1.78361e6,1.78361e6,1.781936e6,1.793131e6,1.996828e6
4.0,44000.0,4000.0,1.737022e6,1.737022e6,1.737225e6,1.746515e6,1.995308e6
4.0,44000.0,4000.0,1.689899e6,1.689899e6,1.690171e6,1.697842e6,1.988841e6
2.0,48000.0,8000.0,1.218705e6,1.218831e6,1.218751e6,1.218442e6,1.445084e6
2.0,48000.0,8000.0,1.168814e6,1.168999e6,1.168962e6,1.168695e6,1.436166e6
2.0,48000.0,8000.0,1.123381e6,1.12358e6,1.123567e6,1.12328e6,1.409712e6
3.0,48000.0,8000.0,1.50988e6,1.50988e6,1.509932e6,1.514755e6,1.739943e6
3.0,48000.0,8000.0,1.473886e6,1.454914e6,1.463314e6,1.462857e6,1.736942e6
3.0,48000.0,8000.0,1.428184e6,1.404005e6,1.413288e6,1.409506e6,1.727592e6
4.0,48000.0,8000.0,1.719525e6,1.719525e6,1.719078e6,1.728818e6,1.93271e6
4.0,48000.0,8000.0,1.67354e6,1.67354e6,1.673181e6,1.680371e6,1.930714e6
4.0,48000.0,8000.0,1.624972e6,1.624972e6,1.624608e6,1.629376e6,1.924497e6
2.0,45000.0,0.0,1.378776e6,1.379007e6,1.379015e6,1.379015e6,1.550363e6
2.0,45000.0,0.0,1.321088e6,1.321217e6,1.320961e6,1.320961e6,1.545947e6
2.0,45000.0,0.0,1.263767e6,1.263795e6,1.263696e6,1.263696e6,1.532284e6
3.0,45000.0,0.0,1.658888e6,1.660115e6,1.660677e6,1.660677e6,1.864668e6
3.0,45000.0,0.0,1.610427e6,1.611003e6,1.610964e6,1.610964e6,1.861467e6
3.0,45000.0,0.0,1.606907e6,1.560464e6,1.559551e6,1.559551e6,1.851453e6
4.0,45000.0,0.0,1.86756e6,1.861604e6,1.85881e6,1.85881e6,2.063619e6
4.0,45000.0,0.0,1.816496e6,1.816548e6,1.818045e6,1.818045e6,2.060911e6
4.0,45000.0,0.0,1.768027e6,1.769591e6,1.77318e6,1.77318e6,2.052857e6
2.0,49500.0,4500.0,1.297314e6,1.297483e6,1.297658e6,1.297028e6,1.499833e6
2.0,49500.0,4500.0,1.241249e6,1.24139e6,1.24108e6,1.240936e6,1.493793e6
2.0,49500.0,4500.0,1.187945e6,1.187932e6,1.187688e6,1.187562e6,1.474622e6
3.0,49500.0,4500.0,1.579013e6,1.579013e6,1.580108e6,1.587198e6,1.802312e6
3.0,49500.0,4500.0,1.569018e6,1.536119e6,1.530794e6,1.536032e6,1.799807e6
3.0,49500.0,4500.0,1.519486e6,1.483827e6,1.480239e6,1.483176e6,1.790362e6
4.0,49500.0,4500.0,1.782589e6,1.782589e6,1.782293e6,1.793617e6,1.997327e6
4.0,49500.0,4500.0,1.737373e6,1.737373e6,1.748598e6,1.746887e6,1.995598e6
4.0,49500.0,4500.0,1.690636e6,1.690636e6,1.690479e6,1.697651e6,1.989181e6
2.0,54000.0,9000.0,1.218482e6,1.218723e6,1.218818e6,1.218235e6,1.445222e6
2.0,54000.0,9000.0,1.169085e6,1.16915e6,1.168987e6,1.168947e6,1.436394e6
2.0,54000.0,9000.0,1.12369e6,1.123837e6,1.123463e6,1.123425e6,1.409883e6
3.0,54000.0,9000.0,1.519424e6,1.50229e6,1.510848e6,1.515128e6,1.740392e6
3.0,54000.0,9000.0,1.481906e6,1.454979e6,1.462999e6,1.46309e6,1.737132e6
3.0,54000.0,9000.0,1.429523e6,1.40371e6,1.412545e6,1.409328e6,1.728004e6
4.0,54000.0,9000.0,1.719599e6,1.719599e6,1.71784e6,1.729297e6,1.932957e6
4.0,54000.0,9000.0,1.67415e6,1.67415e6,1.673234e6,1.680509e6,1.931176e6
4.0,54000.0,9000.0,1.625707e6,1.625707e6,1.623434e6,1.629145e6,1.924899e6
2.0,50000.0,0.0,1.379458e6,1.379491e6,1.379549e6,1.379549e6,1.550246e6
2.0,50000.0,0.0,1.321624e6,1.321784e6,1.321687e6,1.321687e6,1.545778e6
2.0,50000.0,0.0,1.264274e6,1.264382e6,1.264186e6,1.264186e6,1.532203e6
3.0,50000.0,0.0,1.659039e6,1.65987e6,1.659169e6,1.659169e6,1.864587e6
3.0,50000.0,0.0,1.664684e6,1.610876e6,1.610235e6,1.610235e6,1.861329e6
3.0,50000.0,0.0,1.570578e6,1.560596e6,1.560023e6,1.560023e6,1.851384e6
4.0,50000.0,0.0,1.862993e6,1.862648e6,1.85852e6,1.85852e6,2.06344e6
4.0,50000.0,0.0,1.814872e6,1.816881e6,1.814728e6,1.814728e6,2.060779e6
4.0,50000.0,0.0,1.769055e6,1.77028e6,1.768429e6,1.768429e6,2.052677e6
2.0,55000.0,5000.0,1.298054e6,1.298157e6,1.298206e6,1.297694e6,1.499898e6
2.0,55000.0,5000.0,1.242007e6,1.24216e6,1.241969e6,1.241556e6,1.493512e6
2.0,55000.0,5000.0,1.188594e6,1.188617e6,1.188613e6,1.188187e6,1.474533e6
3.0,55000.0,5000.0,1.622353e6,1.585496e6,1.579759e6,1.587019e6,1.802168e6
3.0,55000.0,5000.0,1.538697e6,1.536312e6,1.531155e6,1.536567e6,1.799549e6
3.0,55000.0,5000.0,1.51922e6,1.48385e6,1.480531e6,1.483607e6,1.790386e6
4.0,55000.0,5000.0,1.782561e6,1.782561e6,1.784138e6,1.79395e6,1.997145e6
4.0,55000.0,5000.0,1.737919e6,1.737919e6,1.737401e6,1.747144e6,1.995279e6
4.0,55000.0,5000.0,1.690936e6,1.690936e6,1.689934e6,1.697749e6,1.989089e6
2.0,60000.0,10000.0,1.219031e6,1.21927e6,1.219133e6,1.218618e6,1.44508e6
2.0,60000.0,10000.0,1.169743e6,1.169921e6,1.169764e6,1.169432e6,1.436165e6
2.0,60000.0,10000.0,1.124417e6,1.12447e6,1.124399e6,1.123996e6,1.409832e6
3.0,60000.0,10000.0,1.527596e6,1.502309e6,1.511195e6,1.515211e6,1.740104e6
3.0,60000.0,10000.0,1.483701e6,1.454699e6,1.463208e6,1.463396e6,1.737123e6
3.0,60000.0,10000.0,1.413662e6,1.413662e6,1.413058e6,1.409678e6,1.727661e6
4.0,60000.0,10000.0,1.72008e6,1.72008e6,1.719711e6,1.729723e6,1.932648e6
4.0,60000.0,10000.0,1.67559e6,1.67559e6,1.673244e6,1.680486e6,1.930805e6
4.0,60000.0,10000.0,1.623337e6,1.623337e6,1.625215e6,1.628958e6,1.924686e6
2.0,55000.0,0.0,1.379191e6,1.37938e6,1.38012e6,1.38012e6,1.550707e6
2.0,55000.0,0.0,1.321326e6,1.321483e6,1.321555e6,1.321555e6,1.546184e6
2.0,55000.0,0.0,1.264625e6,1.264692e6,1.26491e6,1.26491e6,1.532666e6
3.0,55000.0,0.0,1.66037e6,1.660671e6,1.659567e6,1.659567e6,1.865061e6
3.0,55000.0,0.0,1.668524e6,1.612457e6,1.611325e6,1.611325e6,1.861928e6
3.0,55000.0,0.0,1.61268e6,1.561852e6,1.560936e6,1.560936e6,1.851685e6
4.0,55000.0,0.0,1.859121e6,1.863111e6,1.858869e6,1.858869e6,2.064043e6
4.0,55000.0,0.0,1.81553e6,1.817808e6,1.814432e6,1.814432e6,2.061345e6
4.0,55000.0,0.0,1.770494e6,1.771448e6,1.767863e6,1.767863e6,2.053156e6
2.0,60500.0,5500.0,1.297731e6,1.298048e6,1.298936e6,1.297388e6,1.500169e6
2.0,60500.0,5500.0,1.242124e6,1.242397e6,1.242423e6,1.241885e6,1.493963e6
2.0,60500.0,5500.0,1.188889e6,1.188959e6,1.189056e6,1.188517e6,1.47473e6
3.0,60500.0,5500.0,1.627159e6,1.587067e6,1.579987e6,1.588389e6,1.802461e6
3.0,60500.0,5500.0,1.551838e6,1.53792e6,1.531831e6,1.537662e6,1.800007e6
