wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
4.0,960.0,160.0,12.922523316,0.213323051,0.286902083,0.0,0.0,0.050512165,0.017989812,0.016153307,0.199246513
4.0,960.0,160.0,4.400898325,0.221555412,0.330136856,0.0,0.0,0.050150332,0.018038062,0.016113624,0.205119033
2.0,900.0,0.0,1.378366036,0.219234468,0.238994969,1303.870953693,1.37576384,0.202198154,0.017557083,0.015764561,0.039337483
2.0,900.0,0.0,1.355090432,0.221451068,0.227515119,1272.848158094,1.360618258,0.202128923,0.016036338,0.015770816,0.043923504
2.0,900.0,0.0,1.357008946,0.223587703,0.232589016,1216.140113127,1.372524854,0.201214362,0.015727315,0.015676418,0.041422987
3.0,900.0,0.0,2.166213538,0.217724783,0.229337374,1131.060385158,2.164278801,0.202970736,0.017280997,0.017481874,0.04119611
3.0,900.0,0.0,2.115484756,0.218031222,0.223565986,1128.267590219,2.114028488,0.202728078,0.016589522,0.01668963,0.0426326
3.0,900.0,0.0,2.155829339,0.216124865,0.221917986,1097.705119706,2.145739001,0.204089006,0.017098703,0.017957341,0.044003507
4.0,900.0,0.0,3.585935251,0.215392774,0.224954055,991.975414538,3.619727779,0.206623638,0.019419751,0.01990072,0.038135494
4.0,900.0,0.0,2.993636067,0.226323799,0.234567253,997.15157941,2.997380241,0.206222872,0.01984859,0.020156612,0.038422065
4.0,900.0,0.0,7.428048456,0.225734087,0.230057865,991.238605526,7.408542503,0.206416417,0.020297688,0.019863059,0.040378447
2.0,990.0,90.0,1.594029162,0.227994691,0.272229645,0.0,0.0,0.204857767,0.016325533,0.015542797,0.071579727
2.0,990.0,90.0,2.26414545,0.229318279,0.243381584,0.0,0.0,0.204245491,0.016220746,0.015322401,0.075251413
2.0,990.0,90.0,1.910000668,0.228222422,0.259981315,0.0,0.0,0.204746166,0.016658321,0.015764866,0.086662635
3.0,990.0,90.0,4.177101545,0.228360702,0.288739074,0.0,0.0,0.205553359,0.017783684,0.016556288,0.114255528
3.0,990.0,90.0,2.632919696,0.229518846,0.28878427,0.0,0.0,0.205986977,0.018169172,0.016725769,0.115204499
3.0,990.0,90.0,3.176924215,0.228429482,0.27139014,0.0,0.0,0.205043237,0.017666964,0.016411314,0.114642327
4.0,990.0,90.0,3.401721835,0.229241114,0.424724963,0.0,0.0,0.207098525,0.020355918,0.018020512,0.205164645
4.0,990.0,90.0,6.793800956,0.229677988,0.303031141,0.0,0.0,0.207526512,0.020888463,0.017115774,0.197243541
4.0,990.0,90.0,8.64260062,0.22661544,0.337627047,0.0,0.0,0.205781379,0.020066973,0.017949967,0.197850915
2.0,1080.0,180.0,1.471573462,0.221903307,0.241892604,0.0,0.0,0.203303154,0.015986995,0.014375023,0.080726253
2.0,1080.0,180.0,1.6648942,0.221639381,0.248727911,0.0,0.0,0.202868363,0.016425381,0.015036521,0.081913966
2.0,1080.0,180.0,1.68766317,0.225346496,0.246884913,0.0,0.0,0.204058649,0.016202481,0.014498747,0.08271115
3.0,1080.0,180.0,3.069081468,0.225118495,0.26717643,0.0,0.0,0.204406786,0.018113948,0.016104285,0.111805234
3.0,1080.0,180.0,2.136597392,0.223550277,0.267446889,0.0,0.0,0.205464241,0.01764358,0.015729529,0.111990534
3.0,1080.0,180.0,2.608750352,0.226277141,0.280011116,0.0,0.0,0.204438255,0.018507952,0.016728103,0.11278827
4.0,1080.0,180.0,4.769480098,0.225956216,0.365942562,0.0,0.0,0.205449182,0.020693605,0.016654403,0.204447483
4.0,1080.0,180.0,7.960966699,0.219626212,0.359331207,0.0,0.0,0.203640731,0.019331044,0.016469825,0.222712696
4.0,1080.0,180.0,3.844867824,0.221017076,0.33499564,0.0,0.0,0.202939497,0.019527466,0.016810969,0.199741584
2.0,1000.0,0.0,1.747475174,0.215283468,0.225535401,1614.557369498,1.758835327,0.223868477,0.015825179,0.015830119,0.042100986
2.0,1000.0,0.0,2.083208227,0.220069466,0.225179199,1754.837683246,2.103402169,0.223696512,0.016241894,0.016425892,0.047776313
2.0,1000.0,0.0,1.565565707,0.226619437,0.233256499,1665.830279865,1.566476715,0.224530186,0.016194695,0.016253127,0.052702309
3.0,1000.0,0.0,2.446390401,0.229214884,0.235771815,1567.107558297,2.437842263,0.22480334,0.018217484,0.017482316,0.051496273
3.0,1000.0,0.0,2.492168094,0.222168538,0.230169906,1490.474296894,2.455463419,0.22498937,0.017504107,0.017644271,0.052661333
3.0,1000.0,0.0,2.448177924,0.21895223,0.225754836,1464.640279424,2.450488935,0.224571663,0.017628953,0.017835463,0.05491212
4.0,1000.0,0.0,4.989401771,0.221822355,0.238656919,1411.322100162,5.081480818,0.223862055,0.019887189,0.019913257,0.048366502
4.0,1000.0,0.0,4.139142215,0.221069967,0.231533667,1361.946810462,4.205614758,0.227408457,0.021152893,0.020587546,0.048141529
4.0,1000.0,0.0,3.38646912,0.220153224,0.232283648,1337.060622768,3.362903701,0.227542088,0.020507927,0.020572458,0.055225555
2.0,1100.0,100.0,1.55628795,0.223874455,0.294367014,0.0,0.0,0.224496761,0.016299794,0.01524867,0.088309106
2.0,1100.0,100.0,1.608459173,0.223504627,0.252172224,0.0,0.0,0.223815994,0.016501026,0.015631344,0.089347877
2.0,1100.0,100.0,1.558367745,0.224784622,0.248119172,0.0,0.0,0.224425884,0.016659032,0.015638746,0.092059885
3.0,1100.0,100.0,3.791836725,0.226223147,0.361263913,0.0,0.0,0.225095879,0.018817987,0.017176651,0.157310981
3.0,1100.0,100.0,3.024740999,0.2230836,0.281346906,0.0,0.0,0.224666417,0.018288438,0.016905387,0.157850267
3.0,1100.0,100.0,3.468741016,0.227325113,0.282901388,0.0,0.0,0.225110023,0.018574778,0.017123168,0.148778805
4.0,1100.0,100.0,4.311437481,0.226160305,0.421197247,0.0,0.0,0.22692031,0.020625478,0.018098949,0.21337343
4.0,1100.0,100.0,6.58152496,0.224721279,0.374511894,0.0,0.0,0.22608998,0.02110873,0.018741342,0.211459397
4.0,1100.0,100.0,3.345388845,0.223776003,0.335759741,0.0,0.0,0.225271755,0.020968145,0.017915202,0.223131686
2.0,1200.0,200.0,1.879615168,0.219385797,0.237026503,0.0,0.0,0.22547544,0.016427946,0.014680097,0.094790726
2.0,1200.0,200.0,2.107908151,0.220072101,0.237274419,0.0,0.0,0.223890637,0.016439838,0.015065905,0.097266048
2.0,1200.0,200.0,1.578913837,0.222812392,0.236654178,0.0,0.0,0.222774511,0.016685823,0.014880395,0.096362062
3.0,1200.0,200.0,2.460877679,0.221324183,0.314041456,0.0,0.0,0.224079033,0.018505197,0.016261142,0.15649191
3.0,1200.0,200.0,2.457083552,0.221233442,0.265825013,0.0,0.0,0.225210046,0.018611247,0.016356531,0.152626374
3.0,1200.0,200.0,2.482281804,0.242705746,0.277452807,0.0,0.0,0.224764916,0.018797118,0.016725347,0.150533193
4.0,1200.0,200.0,3.937252534,0.225995026,0.483161415,0.0,0.0,0.225823662,0.020870199,0.017727088,0.21553196
4.0,1200.0,200.0,4.043220894,0.221549567,0.388203574,0.0,0.0,0.226178092,0.021345846,0.017705167,0.213285028
4.0,1200.0,200.0,5.539185101,0.222442821,0.38199218,0.0,0.0,0.225755504,0.021136623,0.017862793,0.226582795
