wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
4.0,1080.0,180.0,17195.0,16310.0,16310.0,0.0,0.0,16372.0,16655.0,16339.0,19265.0
2.0,1000.0,0.0,13839.0,13848.0,13845.0,15487.0,13839.0,13880.0,13862.0,13862.0,15520.0
2.0,1000.0,0.0,14392.0,13234.0,13248.0,15387.0,14392.0,13318.0,13276.0,13276.0,15470.0
2.0,1000.0,0.0,14878.0,12643.0,12668.0,15123.0,14878.0,12697.0,12684.0,12684.0,15333.0
3.0,1000.0,0.0,16730.0,16704.0,16707.0,18652.0,16730.0,16755.0,16726.0,16726.0,18675.0
3.0,1000.0,0.0,16233.0,16185.0,16235.0,18668.0,16233.0,16260.0,16233.0,16233.0,18622.0
3.0,1000.0,0.0,15696.0,15680.0,15693.0,18397.0,15696.0,15747.0,15723.0,15723.0,18542.0
4.0,1000.0,0.0,18731.0,18661.0,18698.0,20616.0,18731.0,18700.0,18731.0,18731.0,20673.0
4.0,1000.0,0.0,19113.0,18192.0,18232.0,20559.0,19113.0,18321.0,18745.0,18745.0,20635.0
4.0,1000.0,0.0,18137.0,17770.0,17771.0,20377.0,18137.0,17886.0,18040.0,18040.0,20557.0
2.0,1100.0,100.0,13002.0,12986.0,12995.0,0.0,0.0,13063.0,12994.0,13002.0,15016.0
2.0,1100.0,100.0,13590.0,12421.0,12435.0,0.0,0.0,12469.0,12422.0,12424.0,14952.0
2.0,1100.0,100.0,14075.0,11906.0,11908.0,0.0,0.0,11956.0,11917.0,11913.0,14760.0
3.0,1100.0,100.0,15974.0,15874.0,15874.0,0.0,0.0,15939.0,15885.0,15979.0,18038.0
3.0,1100.0,100.0,15626.0,15379.0,15379.0,0.0,0.0,15439.0,15386.0,15468.0,18015.0
3.0,1100.0,100.0,15192.0,14852.0,14852.0,0.0,0.0,14878.0,14875.0,14914.0,17927.0
4.0,1100.0,100.0,18013.0,17844.0,17844.0,0.0,0.0,17932.0,17881.0,18056.0,19998.0
4.0,1100.0,100.0,17833.0,17484.0,17484.0,0.0,0.0,17563.0,17782.0,17602.0,19969.0
4.0,1100.0,100.0,17424.0,16992.0,16992.0,0.0,0.0,17087.0,17323.0,17103.0,19920.0
2.0,1200.0,200.0,12219.0,12169.0,12207.0,0.0,0.0,12219.0,12173.0,12185.0,14474.0
2.0,1200.0,200.0,11721.0,11708.0,11708.0,0.0,0.0,11749.0,11717.0,11724.0,14367.0
2.0,1200.0,200.0,13107.0,11263.0,11263.0,0.0,0.0,11286.0,11258.0,11268.0,14110.0
3.0,1200.0,200.0,15142.0,15139.0,15139.0,0.0,0.0,15191.0,15138.0,15218.0,17419.0
3.0,1200.0,200.0,14805.0,14692.0,14692.0,0.0,0.0,14701.0,14698.0,14689.0,17384.0
3.0,1200.0,200.0,14342.0,14194.0,14194.0,0.0,0.0,14211.0,14212.0,14160.0,17297.0
4.0,1200.0,200.0,17162.0,17260.0,17173.0,0.0,0.0,17308.0,17262.0,17428.0,19338.0
4.0,1200.0,200.0,16928.0,16847.0,16847.0,0.0,0.0,16927.0,17302.0,16908.0,19327.0
4.0,1200.0,200.0,16666.0,16207.0,16207.0,0.0,0.0,16418.0,16729.0,16386.0,19261.0
