wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
4.0,400.0,0.0,4.10874426,0.207462494,0.214174936,143.696555216,4.074430177,0.017021725,0.01009475,0.010072177,0.015152129
2.0,440.0,40.0,1.92868442,0.198409755,0.225455778,0.0,0.0,0.015162809,0.008886752,0.008425101,0.046175672
2.0,440.0,40.0,1.370424245,0.198063176,0.21534928,0.0,0.0,0.015094059,0.008913543,0.008587437,0.047081731
2.0,440.0,40.0,5.275355085,0.194289605,0.212453974,0.0,0.0,0.015273706,0.008976701,0.00842534,0.041545146
3.0,440.0,40.0,3.351567341,0.20453275,0.235277126,0.0,0.0,0.016241021,0.009594236,0.009640844,0.076534598
3.0,440.0,40.0,2.769619412,0.203097239,0.233770669,0.0,0.0,0.01637312,0.009463589,0.00910977,0.075364761
3.0,440.0,40.0,4.649253187,0.200542385,0.227199049,0.0,0.0,0.016137676,0.009622718,0.009227513,0.069523251
4.0,440.0,40.0,13.824937287,0.207021368,0.268384584,0.0,0.0,0.016999962,0.010399733,0.009606298,0.130798782
4.0,440.0,40.0,11.764824637,0.21002247,0.267349294,0.0,0.0,0.017152037,0.01043006,0.00956595,0.129428042
4.0,440.0,40.0,7.005769885,0.209312645,0.263669006,0.0,0.0,0.017136919,0.011271046,0.009721084,0.128399118
2.0,480.0,80.0,1.653390958,0.206452219,0.224021873,0.0,0.0,0.01562662,0.009147661,0.008755191,0.04269624
2.0,480.0,80.0,0.926987565,0.207471829,0.222850942,0.0,0.0,0.015836636,0.009130198,0.008667205,0.044270309
2.0,480.0,80.0,0.916707808,0.209002063,0.222317853,0.0,0.0,0.01575984,0.009253601,0.00863275,0.044736035
3.0,480.0,80.0,2.330381326,0.212948151,0.239638794,0.0,0.0,0.016497021,0.009656671,0.009244724,0.075613296
3.0,480.0,80.0,2.614749725,0.210100848,0.238873868,0.0,0.0,0.016593452,0.009659075,0.00908835,0.074234975
3.0,480.0,80.0,1.432330022,0.207771271,0.24235559,0.0,0.0,0.016869833,0.009770315,0.009191825,0.075045243
4.0,480.0,80.0,12.31991915,0.204177286,0.468120561,0.0,0.0,0.017390665,0.010316926,0.00930655,0.131253726
4.0,480.0,80.0,4.517370472,0.201960814,0.259412015,0.0,0.0,0.017475996,0.010417425,0.009377173,0.128801601
4.0,480.0,80.0,9.046310087,0.204797569,0.257191782,0.0,0.0,0.018856479,0.010372721,0.009302493,0.129489204
2.0,500.0,0.0,1.006773926,0.201462546,0.202372242,275.44554417,0.994030319,0.020575936,0.009971531,0.010051041,0.012895705
2.0,500.0,0.0,1.179684003,0.201975854,0.202831015,271.015813561,1.184559695,0.020938403,0.009905415,0.010346493,0.013969824
2.0,500.0,0.0,1.961281357,0.206531446,0.198278824,271.654343481,1.98393735,0.02097047,0.010277847,0.010452979,0.014008603
3.0,500.0,0.0,3.792579575,0.205551406,0.207482159,252.071424253,3.827128551,0.021537389,0.0110729,0.011043764,0.013563039
3.0,500.0,0.0,2.143070384,0.200036084,0.211283432,255.87990056,2.062683634,0.022164467,0.010784135,0.010987129,0.014132352
