wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.5250962,14.1826743,0.764318,0.8755483,0.5970958,0.9854671,0.55648,0.1168825
2.0,1000.0,0.4816835,5.2883735,0.5082895,0.5314239,0.5551287,0.5114716,0.5085988,0.0333355
2.0,1000.0,0.5075338,5.175184,0.5354132,0.559203,0.5814827,0.5281268,0.5275402,0.0356529
3.0,1000.0,0.4870146,9.0590513,0.5141946000000001,0.5415341,0.5647611,0.523918,0.5137404,0.042246
3.0,1000.0,0.4257677,10.7061644,0.47861020000000004,0.46662970000000004,0.5033493,0.46663950000000004,0.4520078,0.0443271
3.0,1000.0,0.4285675,17.1792166,0.4582696,0.48784649999999996,0.5056319,0.4592276,0.46503669999999997,0.0468394
4.0,1000.0,0.4464455,15.802219099999999,0.4742884,0.4978953,0.5258344,0.4811863,0.4925392,0.0754611
4.0,1000.0,0.5343005,13.28435,0.5625245,0.5864674,0.6264379,0.5752037999999999,0.5768207999999999,0.0553247
4.0,1000.0,0.4200393,10.105281399999999,0.4468798,0.4639888,0.5169782,0.4511824,0.4787225,0.0514461
2.0,1200.0,0.4113419,23.1997245,0.4512599,0.4530588,0.48978499999999997,0.4356351,0.43087549999999997,0.2280318
2.0,1200.0,0.4439711,5.8725432,0.4855683,0.4911747,0.5759401,0.46771070000000003,0.46799840000000004,0.1870066
2.0,1200.0,0.7164595,7.754629,0.7628999000000001,0.7756305,0.7941105,0.7400367,0.7376864000000001,0.1786307
3.0,1200.0,0.4178035,13.1248034,0.46360219999999996,0.4833321,0.4945793,0.4571338,0.4412838,0.3610845
3.0,1200.0,0.4210342,36.2660628,0.4845121,0.4796866,0.5123315,0.45466310000000004,0.456305,0.330576
3.0,1200.0,0.4667293,9.807057700000001,0.5260166000000001,0.5159081,0.55706,0.49717310000000003,0.5006404,0.3338167
4.0,1200.0,0.4166677,32.8898035,0.4889261,0.47545439999999994,0.5194193,0.4664696,0.4558949,0.607566
4.0,1200.0,0.4609412,16.505768500000002,0.5024829,0.5346139,0.5472208,0.5084198,0.4991436,0.5992873
4.0,1200.0,0.4700849,20.3592169,0.5394245,0.5473581000000001,0.5729731,0.5079308,0.5126759000000001,0.5888926
2.0,2000.0,0.4491797,26.7034386,0.5922302,0.6412852,1.6728148,0.5043621,0.5214091000000001,0.0741926
2.0,2000.0,0.4629131,13.5668552,0.6031299,0.6575799,1.6519517,0.5277890000000001,0.5353264,0.0780711
2.0,2000.0,0.4664724,12.2761168,0.6432655,0.6275173000000001,1.6397528,0.7937012999999999,0.5224079,0.0850485
3.0,2000.0,0.4593163,18.469697200000002,0.6282819,0.669972,1.6539331,0.7797177,0.5575776,0.081677
3.0,2000.0,0.4902628,20.8171243,0.6656025,0.6666879,1.6870289,0.8011697,0.5970472,0.0978707
3.0,2000.0,0.4617698,29.4285978,0.6169792000000001,0.6744037,1.6565151,0.5448688,0.5564088,0.1228044
4.0,2000.0,0.458171,25.8901136,0.5990242,0.731849,1.6515254000000001,0.5909039,0.5928513,0.1125838
4.0,2000.0,0.5112244,33.622566400000004,0.6516709,0.8516675,1.7028636000000001,0.6542560000000001,0.6584405,0.0939244
4.0,2000.0,0.4592552,28.1639637,0.582862,1.7380835000000001,1.6835906,0.5800536,0.6363639999999999,0.1048306
2.0,2400.0,0.4595629,25.259393600000003,0.7017379,0.6608526,1.6473917999999999,0.5390892,0.5285537,0.2687452
2.0,2400.0,0.7673349,12.3956573,0.999415,1.2051007,1.9818101000000001,0.8441569,0.8209322,0.2490472
2.0,2400.0,0.4933585,13.738998299999999,0.7242135,0.7255057,1.9048984,0.5695432,0.5471981,0.2574602
3.0,2400.0,0.4820503,35.3493297,0.7245842,0.7535331000000001,1.9024893,0.5815574,0.5491803,0.4014249
3.0,2400.0,0.4572981,32.1858719,0.6620423,0.7433934,1.6627311,0.5472728,0.5350439,0.396064
3.0,2400.0,0.4867059,24.590107200000002,0.7400335,0.7470092,1.9252536,0.5891244,0.5648071,0.3852532
4.0,2400.0,0.4743391,28.9913807,0.7147545,0.7300302000000001,1.6809091,0.6014544,0.5631609,0.7257356
4.0,2400.0,0.7197562,55.495807899999996,0.9267707,1.0344954,1.9360427,0.859923,0.8063389999999999,0.6620124
4.0,2400.0,0.4572251,108.5145112,0.6955401999999999,0.7643209,1.6749842000000001,0.5857434,0.5629879,0.6791248
2.0,3000.0,0.5486461,28.9212482,0.9120311000000001,1.2173478,7.6607075,0.7504102,0.7449702,0.1537369
2.0,3000.0,0.4978794,47.012711700000004,0.8641253,1.2727496,8.8075148,0.7386693,0.6568692,0.1455512
2.0,3000.0,0.4968798,25.8530579,0.876327,1.188348,8.621485400000001,0.7005228,0.6948474,0.1793713
3.0,3000.0,0.5115004,39.6738738,0.8618641,1.0419855,7.9849439,0.7930299999999999,0.8610511999999999,0.1516414
3.0,3000.0,0.5081713,73.453132,0.9079902,1.0406438,8.6158651,0.7978996,0.8720144,0.2786188
3.0,3000.0,0.4873656,41.4802973,0.8606969,1.0237763,8.9468563,0.9517962,0.7829101,0.179479
4.0,3000.0,0.4999986,246.997876,0.8896234000000001,1.1315806,8.1174453,0.8489289,0.8211056,0.1924618
4.0,3000.0,0.5317355,56.7593954,0.9214399,1.8271614999999999,7.9106359,0.9553626,1.0350945999999999,0.1654734
4.0,3000.0,0.5463966,63.0098436,0.9455285,1.1149957000000001,8.2470706,0.9197378,0.9219773,0.1977939
2.0,3600.0,0.6103573,34.3383562,1.1381326,1.3857789,7.95355,0.863788,0.7411558,0.392713
2.0,3600.0,0.5176707,37.4498452,1.0310715,1.3647838,7.7642333,0.7169677000000001,0.7168409,0.3742794
2.0,3600.0,0.5386199,25.4238502,1.0850824000000001,1.325404,7.7292463,0.7725001,0.7357937000000001,0.3526605
3.0,3600.0,0.5465237,53.946304600000005,1.1540105,1.221685,8.1161067,0.8949117999999999,0.7470509,0.4977217
3.0,3600.0,0.5101632,40.194486,1.0690549,1.4777445,7.9663176,0.8517176,0.6950853,0.4963672
3.0,3600.0,0.5261368,45.191611,1.0887794,1.545184,9.1859872,0.8572979,0.7559956,0.4951826
4.0,3600.0,0.5014468,68.1751189,1.0418862999999998,1.3283371,8.7101342,0.9496347999999999,0.9533748,0.7976601
4.0,3600.0,0.5177312,95.1368209,1.0698948,1.7503365999999998,8.6264316,0.8957571,0.7891705999999999,0.786289
4.0,3600.0,0.5322916,103.3255341,1.085763,1.7067486,8.2566292,1.038243,0.7772719,0.8226779
2.0,4000.0,0.6142217,44.119708700000004,1.3131203,1.7114924999999999,17.750064000000002,0.9453159,0.9188693,0.2360208
2.0,4000.0,0.5720851,40.9511914,1.2482578,1.8051797,17.535560399999998,0.900251,0.9525266,0.2568855
2.0,4000.0,0.5478956,41.0133722,1.2092417000000002,1.492318,17.5437529,1.1618147,1.1720026,0.2804611
3.0,4000.0,0.5535137,72.3291674,1.2506279,1.9617562999999998,17.6983411,1.115645,1.0560791,0.2566425
3.0,4000.0,0.5833625,67.5156517,1.2667677,1.7631728,17.6976004,1.1729392,1.0727151,0.2610363
3.0,4000.0,0.5486484,76.2607078,1.2561863,1.8098995,17.6576475,1.0912137,1.1186242000000002,0.2816281
4.0,4000.0,0.5852883,90.1319409,1.3208883999999999,2.0026960000000003,17.7313944,1.3061612,1.3323575,0.2859042
4.0,4000.0,0.5986785,96.70888330000001,1.290251,1.903118,18.046986699999998,1.5904723,1.3468133,0.2744664
4.0,4000.0,0.6506366,91.4259134,1.3443669,1.9199343,18.3035681,1.6003734,1.3839723,0.3165982
2.0,4800.0,0.6293127,44.3414419,1.8744663,1.6380103999999998,17.8091151,1.0666999,0.893351,0.5345593
2.0,4800.0,0.6122653,42.2318462,1.8181981,1.6073005999999999,17.7604271,1.0517197,0.8600295,0.4999418
2.0,4800.0,0.561273,41.164945,1.7819958000000002,1.6383538999999998,17.6447305,1.0047049000000001,0.8536913,0.5277821
3.0,4800.0,0.567237,137.8941344,1.7992311,1.9122652,17.6777028,1.2147378,0.9903619,0.633163
3.0,4800.0,0.5966896,76.81143510000001,1.5828097,2.3032996,17.645794000000002,1.1658743,1.0045642,0.6440416
3.0,4800.0,0.5552536,70.4524864,1.5297374000000001,2.2816,17.7296157,1.1615602,0.9716986000000001,0.6409125
4.0,4800.0,0.5525701,139.58695889999998,1.5389532,2.0140383,17.7605878,1.5080564,1.074479,0.9582861
4.0,4800.0,0.5776037,120.7064944,1.5875745,2.7281783,17.5543622,1.3757785,1.1109393,0.9235635
4.0,4800.0,0.5817487,133.5772527,1.5786094,2.4033058,17.7919517,1.3731725,1.08533,0.9275665
2.0,5000.0,0.6360516,83.1220675,1.9140634,5.0481921,38.6204559,1.1888517,1.1917137000000002,0.347336
2.0,5000.0,0.629706,67.0072345,1.9415063,1.9267669,38.711686799999995,1.2174136,1.1544111,0.4265053
2.0,5000.0,0.6549982,65.3119227,1.7568008000000002,5.6966779999999995,38.8282967,1.5798573999999999,1.4441107,0.4311783
3.0,5000.0,0.6264167,110.8791919,1.7135812000000001,2.8948689,38.7513766,1.7529041,1.6809938,0.3863692
3.0,5000.0,0.6233184,114.03998680000001,1.7533425,2.5633114,39.0016018,1.4522415,1.4054394000000001,0.3313337
3.0,5000.0,0.6576901,104.95931569999999,1.7981051,2.4240391,40.74860090000001,1.5504898,1.4572355,0.485341
4.0,5000.0,0.641308,156.2587507,1.7284331,3.0075398,43.802677200000005,2.3459466,1.7692044,0.4035627
4.0,5000.0,0.6086216,145.3315704,1.7378782,2.9740899,43.0932501,1.7703208,1.7563585,0.397596
4.0,5000.0,0.6433158,156.9912515,1.7448044,3.024904,41.3373372,2.4011633,1.8261541000000001,0.4424818
2.0,6000.0,0.6083638,75.3727049,2.391456,2.212103,39.7042053,1.2698185,1.0276181,0.746399
2.0,6000.0,0.6240697,70.6517996,2.1922959,2.2792557,38.5431072,1.324768,1.0028310999999999,0.6791776
2.0,6000.0,0.6158715,67.0529505,2.1859618,2.3634259,41.035699099999995,1.2731719,1.0620606000000001,0.7512585
3.0,6000.0,0.6271407,116.5603253,2.5342089000000003,2.8035446,38.886694399999996,1.5782177,1.2782320999999999,0.7952521
3.0,6000.0,0.6869517,129.7387969,2.6008566,2.9736512,40.9796758,1.6755968,1.2860064000000002,0.7779911
3.0,6000.0,0.6593817,121.0697161,2.5205992,2.7651316,39.1306467,1.6303809,1.3061044,0.7952558
4.0,6000.0,0.692876,186.4579098,2.5780156,3.3044425,39.115545499999996,1.9724871,1.469246,1.1062074
4.0,6000.0,0.6347916,164.2910028,2.4792406,3.1213838999999997,40.6736196,1.9975559,1.4622865,1.131231
4.0,6000.0,0.6746073,173.9425388,2.5792658,3.5476422,40.6809072,2.0426211,1.4939756000000002,1.1510339
2.0,6000.0,0.712845,126.8275695,2.6368601,3.2367248,63.9917874,1.5137792,1.5476978,0.4777094
2.0,6000.0,0.6774839,97.5056501,2.5875377,2.7795603,65.3977744,1.6145252,1.5529242,0.511779
2.0,6000.0,0.7417022,93.32911130000001,2.7184106,3.2276312000000003,65.9290127,1.6307315999999998,1.6839719,0.56144
3.0,6000.0,0.7062898,150.9636193,2.5635003000000003,3.6546463,64.95982129999999,2.0540143,1.8327891,0.5057138
3.0,6000.0,0.742551,147.1165414,2.383653,4.1199151,67.77032580000001,2.2176302999999997,1.9977742,0.574891
3.0,6000.0,0.7228177,174.4698874,2.3443131,3.9702254999999997,64.35313289999999,2.2023371000000003,1.9703322,0.6084582
4.0,6000.0,0.7059586,234.8919217,2.703995,3.9026714,64.4006928,2.6165008,2.4180408,0.5326545
4.0,6000.0,0.7577255,223.7088743,2.6344752,4.021245,64.2591792,2.7456684,2.4555862,0.5540485
4.0,6000.0,0.7019653,223.41635680000002,2.6865464,4.1839888,65.2657866,2.6592489,2.3987234,0.6482724
2.0,7200.0,0.7627316,96.22855899999999,3.4912672,3.8529652,64.0541163,2.0562069999999997,1.574376,0.9646347
2.0,7200.0,0.6887105,102.2577594,3.3613726,3.6541288,64.10372530000001,2.326993,1.2671702,1.0233914
2.0,7200.0,0.7015012,104.278936,3.1975348,3.6233297,64.0023673,1.7424833,1.3175547,0.9749179
3.0,7200.0,0.7206725,184.39280770000002,3.4648827,4.0795514,64.33920690000001,2.2755448,1.6470458,1.0208143
3.0,7200.0,0.7273768,152.1878537,3.3705854,4.5747687,64.3518675,2.3008718999999997,1.5759392,1.0816168
3.0,7200.0,0.7262534,162.09932189999998,3.4716559,4.7102802,64.0907436,2.3030372000000003,1.6564406,1.0119096
4.0,7200.0,0.7484862,210.3039555,3.4572449,4.8448210000000005,64.241542,2.6314352,1.9007602000000001,1.324407
4.0,7200.0,0.6954592,241.1152194,3.4321061000000004,4.3665544,64.9045504,2.7079647000000002,1.8743470000000002,1.3224814
4.0,7200.0,0.7614455,224.2700633,3.3797828,3.9289598000000003,66.61937909999999,2.8341209999999997,2.0583359000000003,1.3478553
2.0,7000.0,0.8429259,133.89702640000002,3.4096899,4.3970589,141.9557124,2.1174980999999997,2.2453027,0.5941402
2.0,7000.0,0.7842508,131.6756613,3.4083598,4.5069336,138.0769158,2.0022932,2.18376,0.7431183
2.0,7000.0,0.7962731,129.7982038,3.3233082,3.968359,143.2584845,2.2022367,2.146948,0.7399836
3.0,7000.0,0.7844635,207.29450129999998,3.3082481,4.384138,138.0690798,2.8371635,2.4154386,0.6827377
3.0,7000.0,0.806514,205.8104177,3.8800165,4.5437694,138.1127589,3.3344233,2.4929408,0.7262892
