wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,1.326118,8.0227033,11.1391069,4.29203,4.8215484,1.5486278
2.0,10000.0,1.2312006,7.6954694,10.4126674,3.7281129,4.7348654,1.6324465
2.0,10000.0,1.1683096,7.4372376,10.0757084,3.6427940999999997,4.7565281,1.6616196
3.0,10000.0,1.2375758,7.9366482000000005,13.3072458,4.7300615,6.0671402,1.4754756
3.0,10000.0,1.2092157,7.8332064,12.9456531,4.7392556,6.0445218,1.5760037
3.0,10000.0,1.1928847,7.8868609,10.480167100000001,4.8252345000000005,6.189735799999999,1.8217023
4.0,10000.0,1.1855176,7.8412535,12.4032143,6.063118,7.8483522,1.4904358
4.0,10000.0,1.1897217,7.8476539999999995,13.0677612,6.1645933,7.9732052,1.5921156
4.0,10000.0,1.2339515,7.926534999999999,16.5089464,6.3282617,8.078287,1.7036303
2.0,12000.0,1.220747,9.6478594,12.4163721,4.9283298,3.4698589999999996,2.3890146
2.0,12000.0,1.223259,9.7376684,12.087597200000001,5.0267851,3.4699352,2.5144315
2.0,12000.0,1.2046065,9.857762000000001,13.862278100000001,5.0654137,3.5886752,2.5482643
3.0,12000.0,1.2613317,10.258843899999999,13.658535899999999,6.1817907000000005,4.5620139,2.3721837
3.0,12000.0,1.1809131,10.237079,14.7927032,6.236102799999999,4.7056978,2.3870683
3.0,12000.0,1.2195193,10.1336307,15.5614871,6.3009389,4.7311799,2.4661051
4.0,12000.0,1.196603,10.1792196,14.5724539,7.9585037,5.4793666000000005,2.7032339
4.0,12000.0,1.1787549,10.176836999999999,14.1352762,8.0821942,5.6542081,2.7195304
4.0,12000.0,1.1631201,10.145074000000001,17.439876,8.38822,5.6093701,2.7800382
2.0,15000.0,2.4881469,16.464568,33.3251235,7.916498799999999,10.334099,3.2393753
2.0,15000.0,2.0994015,16.1166936,25.418288,7.6631428,10.1971025,4.3377351
2.0,15000.0,1.9400936,16.1180806,26.1236748,7.6705133,10.6424248,3.6925181
3.0,15000.0,2.0122334,17.285571400000002,28.4310854,10.0893832,13.7584853,3.3815738
3.0,15000.0,1.9184748,16.788181899999998,28.8285557,10.1939218,13.8980128,4.8306722
3.0,15000.0,1.9940108,17.0348706,33.4346838,10.489797,14.4220341,3.6500547
4.0,15000.0,1.9531525,16.8412772,32.195407,13.3721953,18.511681900000003,3.1895195
4.0,15000.0,1.9305245,16.9976672,32.8877713,13.5169058,18.833689200000002,3.5283562
4.0,15000.0,1.9147655,16.866278,27.494250700000002,13.8364456,19.1577853,5.318558
2.0,18000.0,2.0821301,21.5544495,25.4787123,8.1189215,8.729379,4.7381632
2.0,18000.0,1.9856928,21.5971545,27.0617475,8.2057556,8.9047838,4.8499764
