wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0840634,8.6336506,0.2955185,0.15824939999999998,14.3023926,12.6037492,0.084936,0.5047876,0.0854291,0.078096
2.0,100.0,0.0086403,0.1632498,0.0090444,0.0090571,14.2745558,12.5653724,0.0094399,0.0100319,0.009908,0.0025374
2.0,100.0,0.0083949,0.1660702,0.0088215,0.0088304,14.2553373,12.6268476,0.0091989,0.0101784,0.0096417,0.0024146
3.0,100.0,0.0095198,0.3401581,0.0100037,0.0101377,14.2794394,12.6195638,0.0107147,0.0109506,0.0108365,0.0508676
3.0,100.0,0.0089096,0.1919004,0.0093782,0.0094718,14.2771702,12.723575,0.0098676,0.0107915,0.0106244,0.0035741
3.0,100.0,0.0101696,0.24622,0.010664400000000001,0.010779400000000001,14.2147859,12.8847725,0.0111567,0.0116507,0.011660700000000001,0.0034273
4.0,100.0,0.0098285,0.506297,0.0102771,0.010416400000000001,14.2239256,12.722781,0.0107214,0.0113005,0.01131,0.0038336
4.0,100.0,0.0084253,0.35899800000000004,0.0088921,0.0090694,14.3873098,12.783690499999999,0.0094204,0.0099747,0.0099767,0.0038784
4.0,100.0,0.0090913,0.3779964,0.0096637,0.0097769,14.2237829,12.7097181,0.0103499,0.0105373,0.0105986,0.003947
2.0,120.0,0.0543247,0.2482343,0.0548952,0.0548573,0.0,0.0,0.055240399999999995,0.0556384,0.055567099999999994,0.025927
2.0,120.0,0.0087474,0.25974440000000004,0.0093501,0.0093675,0.0,0.0,0.0097861,0.0100566,0.0100952,0.0150118
2.0,120.0,0.0083959,0.1917175,0.0089205,0.0089103,0.0,0.0,0.009230499999999999,0.0098306,0.009660199999999999,0.0147155
3.0,120.0,0.0081443,0.26340389999999997,0.0087852,0.0089271,0.0,0.0,0.00912,0.0096247,0.0099638,0.0277239
3.0,120.0,0.0087724,0.2370971,0.0093787,0.009438799999999999,0.0,0.0,0.0097071,0.0104158,0.0100365,0.0273255
3.0,120.0,0.0087013,0.4237271,0.0093658,0.0095393,0.0,0.0,0.0095911,0.010684200000000001,0.0101133,0.0273952
4.0,120.0,0.0095824,0.304436,0.0102942,0.010492999999999999,0.0,0.0,0.0105933,0.0110875,0.011031899999999999,0.0478271
4.0,120.0,0.0093456,0.3694172,0.009878000000000001,0.010101500000000001,0.0,0.0,0.0104857,0.01132,0.010786400000000002,0.0468366
4.0,120.0,0.0085574,0.3503778,0.0092234,0.0096474,0.0,0.0,0.0100392,0.010284999999999999,0.0099843,0.0470038
2.0,200.0,0.0104014,0.3372004,0.0118735,0.0371548,51.3892598,38.2740363,0.0134574,0.050424199999999995,0.0123411,0.0027049
2.0,200.0,0.0093966,0.3234281,0.0106376,0.010923,50.8713749,38.3602251,0.0119216,0.0114107,0.0115707,0.0031361
2.0,200.0,0.0098633,0.35212580000000004,0.0110023,0.011285400000000001,50.7228689,38.37069,0.0124814,0.0118431,0.0118187,0.0025258
3.0,200.0,0.0100844,0.6903622,0.0112715,0.0117045,50.8452886,38.5353625,0.0129378,0.0124784,0.012452000000000001,0.0032598
3.0,200.0,0.0093248,0.4807767,0.0104537,0.0112622,50.108078,38.5512146,0.012063899999999999,0.011588999999999999,0.0116869,0.0031654
3.0,200.0,0.0101203,1.4841908000000001,0.011321000000000001,0.0120532,50.3996013,38.833547,0.0128406,0.0125743,0.0125711,0.002925
4.0,200.0,0.0097648,0.9071832,0.0109472,0.011722100000000001,48.5528156,39.0603864,0.0124873,0.0123307,0.012603,0.0037571
4.0,200.0,0.0093813,0.7536973,0.0105774,0.0385405,48.5238098,39.370591499999996,0.0127712,0.0122093,0.0128729,0.0038511
4.0,200.0,0.0104083,1.0998051999999998,0.0115289,0.0124451,48.653739,38.9342053,0.0136793,0.0132176,0.0131225,0.0037736
2.0,240.0,0.0097169,0.43737820000000005,0.0111854,0.0115467,0.0,0.0,0.012425100000000001,0.0119188,0.011546500000000001,0.0154079
2.0,240.0,0.0100464,0.7855845,0.0114379,0.011830400000000001,0.0,0.0,0.0127522,0.0121592,0.011976500000000001,0.0149682
2.0,240.0,0.0096853,0.4363329,0.011027100000000001,0.011359000000000001,0.0,0.0,0.012328500000000001,0.0119848,0.0116649,0.014762
3.0,240.0,0.0094087,1.0023381,0.0110124,0.0116533,0.0,0.0,0.0121162,0.011928600000000001,0.0116091,0.0279297
3.0,240.0,0.0096528,0.5870214,0.0113411,0.011809199999999999,0.0,0.0,0.0129092,0.012410899999999999,0.011858,0.0289197
3.0,240.0,0.0367629,0.49180389999999996,0.0382901,0.0390635,0.0,0.0,0.0397215,0.039499,0.0390155,0.0275425
4.0,240.0,0.0097887,0.9429095,0.011434499999999998,0.0122364,0.0,0.0,0.012702,0.012722299999999999,0.0121315,0.0548836
4.0,240.0,0.0352933,1.1331398,0.0369102,0.0379828,0.0,0.0,0.0382855,0.0384444,0.0375345,0.0508934
4.0,240.0,0.0094225,0.8049635,0.0110632,0.0119374,0.0,0.0,0.0126201,0.012376,0.011912800000000001,0.051983
2.0,300.0,0.0103252,0.7242062,0.01251,0.0130672,121.6249606,78.5588763,0.0171247,0.0129162,0.0128007,0.003847
2.0,300.0,0.0103641,0.5806631,0.012534199999999999,0.0131276,121.9815687,78.2320282,0.016142899999999998,0.0129471,0.012902,0.0038132
2.0,300.0,0.0244152,0.6303681,0.026875100000000002,0.027819800000000002,119.6009433,77.5971333,0.0302484,0.026759900000000003,0.0268181,0.0038606
3.0,300.0,0.0108253,0.7205631,0.013147299999999999,0.0145276,116.2256024,78.37723820000001,0.016751099999999998,0.0135245,0.013976599999999999,0.0044969
3.0,300.0,0.0109055,0.7303253000000001,0.0131371,0.0141817,116.8170995,78.4644725,0.0168574,0.0137797,0.013795100000000001,0.0042991
3.0,300.0,0.0103703,1.1404436999999998,0.012471300000000001,0.0135788,115.8697532,78.2701246,0.0163224,0.0132526,0.0133572,0.0040283
4.0,300.0,0.0108315,1.7219293,0.013051900000000002,0.014398500000000002,109.0702537,80.0704451,0.018086500000000002,0.014481400000000002,0.014649800000000001,0.0050449
4.0,300.0,0.0316665,1.9325188,0.0340436,0.0360945,110.4741062,79.1652333,0.0382151,0.0351739,0.0352812,0.004923
4.0,300.0,0.0113999,1.639602,0.0136229,0.015128699999999998,110.3083312,80.7395942,0.017984299999999998,0.015013799999999999,0.0151236,0.0051163
2.0,360.0,0.011166,0.5235942,0.0142149,0.0159724,0.0,0.0,0.0173571,0.013829300000000001,0.013644400000000001,0.017773
2.0,360.0,0.0120063,0.6087134000000001,0.015063299999999998,0.0159115,0.0,0.0,0.018116,0.014667199999999998,0.0145332,0.0170014
2.0,360.0,0.0119993,0.9322628000000001,0.0148077,0.015836,0.0,0.0,0.0190641,0.0147444,0.0382625,0.0160407
3.0,360.0,0.0107966,1.2026694,0.013972,0.0165182,0.0,0.0,0.0170934,0.014388100000000001,0.013523199999999999,0.0329862
3.0,360.0,0.0120734,0.9178947000000001,0.0153408,0.017122,0.0,0.0,0.018509499999999998,0.0152455,0.0149605,0.031727
3.0,360.0,0.0124184,0.9621867000000001,0.0156404,0.0164788,0.0,0.0,0.0196317,0.0159736,0.0152072,0.0524132
4.0,360.0,0.012157,3.1942421000000003,0.0154562,0.0184719,0.0,0.0,0.0271809,0.0157022,0.0151284,0.0804249
4.0,360.0,0.0107695,2.3208291,0.014074199999999999,0.0157245,0.0,0.0,0.018420699999999998,0.0150997,0.0137211,0.0564209
4.0,360.0,0.0109246,2.8629873,0.0141316,0.0155029,0.0,0.0,0.0188136,0.0351108,0.0136668,0.056974
2.0,400.0,0.0138841,0.7577991,0.0183253,0.0207678,234.133306,130.2611522,0.0237792,0.0169099,0.017279,0.0050739
2.0,400.0,0.0126736,0.7306767999999999,0.0173191,0.0185775,235.5412024,130.3173753,0.021577,0.0305946,0.0159108,0.0048326
2.0,400.0,0.0126786,0.7107202,0.0171194,0.0181825,229.0404736,129.3831288,0.0220353,0.0158743,0.0162049,0.0049724
3.0,400.0,0.0131399,1.0581609,0.017685199999999998,0.0196625,218.7296723,130.5904418,0.0230998,0.0167603,0.017339,0.0059867
3.0,400.0,0.0129326,1.2585533,0.0175378,0.0193023,218.2642324,135.1018827,0.022571,0.01645,0.0170947,0.0057357
3.0,400.0,0.0127572,1.0352645,0.0172042,0.0193877,220.8068335,130.1838679,0.0220426,0.0166521,0.0170576,0.0059421
