wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.26415094339622647,0.26415094339622647,0.2264150943396226,0.30188679245283023,0.26415094339622647,0.26415094339622647,0.26415094339622647,0.15094339622641506,0.15094339622641506,0.2264150943396226,0.0
2.0,20.0,0.0,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.12727272727272732,0.12727272727272732,0.4363636363636364,0.0
2.0,20.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.05555555555555558,0.05555555555555558,0.5555555555555556,0.0
3.0,20.0,0.0,0.34090909090909094,0.34090909090909094,0.30681818181818177,0.28409090909090906,0.34090909090909094,0.34090909090909094,0.34090909090909094,0.11363636363636365,0.11363636363636365,0.2727272727272727,0.0
3.0,20.0,0.0,0.32558139534883723,0.32558139534883723,0.2906976744186046,0.2674418604651163,0.32558139534883723,0.32558139534883723,0.32558139534883723,0.09302325581395354,0.09302325581395354,0.2558139534883721,0.0
3.0,20.0,0.0,0.34883720930232553,0.34883720930232553,0.34883720930232553,0.34883720930232553,0.34883720930232553,0.34883720930232553,0.32558139534883723,0.12790697674418605,0.12790697674418605,0.2790697674418605,0.0
2.0,24.0,4.0,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.5106382978723405,0.0,0.0,0.6170212765957447,0.6170212765957447,0.46808510638297873,0.44680851063829785,0.0
2.0,24.0,4.0,0.627906976744186,0.627906976744186,0.627906976744186,0.627906976744186,0.0,0.0,0.627906976744186,0.41860465116279066,0.5813953488372092,0.5581395348837209,0.0
2.0,24.0,4.0,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.7021276595744681,0.0,0.0,0.7021276595744681,0.2978723404255319,0.6595744680851063,0.6808510638297872,0.0
3.0,24.0,4.0,0.3380281690140845,0.3380281690140845,0.22535211267605637,0.2535211267605634,0.0,0.0,0.23943661971830987,0.16901408450704225,0.2535211267605634,0.323943661971831,0.0
3.0,24.0,4.0,0.4,0.2533333333333333,0.3733333333333333,0.30666666666666664,0.0,0.0,0.3733333333333333,0.22666666666666668,0.31999999999999995,0.4,0.0
3.0,24.0,4.0,0.42028985507246375,0.34782608695652173,0.3913043478260869,0.34782608695652173,0.0,0.0,0.42028985507246375,0.34782608695652173,0.34782608695652173,0.37681159420289856,0.0
