wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.29734848484848486,0.29734848484848486,0.29734848484848486,0.29734848484848486,0.29734848484848486,0.29734848484848486,0.29734848484848486,0.12689393939393945,0.12689393939393945,0.29734848484848486,0.0
2.0,20.0,0.0,0.4026465028355387,0.4026465028355387,0.4026465028355387,0.37807183364839314,0.37807183364839314,0.37807183364839314,0.4026465028355387,0.2022684310018904,0.2022684310018904,0.4026465028355387,0.0
2.0,20.0,0.0,0.46341463414634143,0.46341463414634143,0.46341463414634143,0.46341463414634143,0.46341463414634143,0.46341463414634143,0.46341463414634143,0.19918699186991873,0.19918699186991873,0.46341463414634143,0.0
3.0,20.0,0.0,0.22466422466422464,0.22466422466422464,0.22710622710622708,0.14652014652014655,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.05860805860805862,0.05860805860805862,0.23321123321123316,0.0
3.0,20.0,0.0,0.21990171990171992,0.21990171990171992,0.22235872235872234,0.1412776412776413,0.2174447174447175,0.2174447174447175,0.2174447174447175,0.05282555282555279,0.05282555282555279,0.22850122850122845,0.0
3.0,20.0,0.0,0.3041301627033792,0.23654568210262827,0.3041301627033792,0.23654568210262827,0.3041301627033792,0.23654568210262827,0.3041301627033792,0.11389236545682102,0.11389236545682102,0.3041301627033792,0.0
2.0,24.0,4.0,0.4902439024390244,0.4902439024390244,0.4902439024390244,0.4902439024390244,0.0,0.0,0.4902439024390244,0.4902439024390244,0.3975609756097561,0.4902439024390244,0.0
2.0,24.0,4.0,0.5734939759036144,0.5734939759036144,0.5734939759036144,0.5566265060240965,0.0,0.0,0.5566265060240965,0.5734939759036144,0.4963855421686747,0.5759036144578313,0.0
2.0,24.0,4.0,0.6365914786967419,0.6365914786967419,0.6390977443609023,0.6215538847117794,0.0,0.0,0.6365914786967419,0.6365914786967419,0.5639097744360902,0.6491228070175439,0.0
3.0,24.0,4.0,0.27769347496206376,0.27769347496206376,0.22306525037936265,0.24582701062215473,0.0,0.0,0.22761760242792106,0.1593323216995448,0.1320182094081942,0.28072837632776937,0.0
3.0,24.0,4.0,0.37900874635568516,0.27696793002915454,0.33819241982507287,0.26093294460641403,0.0,0.0,0.3440233236151603,0.2565597667638484,0.2682215743440233,0.3833819241982507,0.0
3.0,24.0,4.0,0.46597633136094674,0.4245562130177515,0.4245562130177515,0.30621301775147924,0.0,0.0,0.4275147928994083,0.3121301775147929,0.36834319526627224,0.46597633136094674,0.0
