wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,127194.0,127961.0,127217.0,146870.0,147164.0,147164.0,155059.0
2.0,1000.0,0.0,127531.0,126972.0,126086.0,143866.0,142561.0,142561.0,154601.0
2.0,1000.0,0.0,125215.0,132939.0,127821.0,139579.0,137505.0,137505.0,153338.0
3.0,1000.0,0.0,139457.0,139943.0,139482.0,168946.0,175139.0,175139.0,186589.0
3.0,1000.0,0.0,138618.0,138810.0,138218.0,164916.0,176568.0,176568.0,186202.0
3.0,1000.0,0.0,137721.0,141876.0,138748.0,162874.0,176984.0,176984.0,185233.0
4.0,1000.0,0.0,146628.0,147077.0,146488.0,185898.0,194531.0,194531.0,206688.0
4.0,1000.0,0.0,145722.0,146227.0,145735.0,184965.0,192999.0,192999.0,206153.0
4.0,1000.0,0.0,145784.0,147493.0,145837.0,183153.0,190925.0,190925.0,205340.0
2.0,1200.0,200.0,119005.0,124764.0,119267.0,123732.0,125984.0,130657.0,144365.0
2.0,1200.0,200.0,117278.0,122772.0,118544.0,123360.0,121870.0,126201.0,143675.0
2.0,1200.0,200.0,115599.0,119142.0,116157.0,120997.0,116803.0,120405.0,141059.0
3.0,1200.0,200.0,132580.0,131920.0,132052.0,153276.0,152558.0,161698.0,174242.0
3.0,1200.0,200.0,132225.0,135348.0,133351.0,151652.0,154181.0,157702.0,173942.0
3.0,1200.0,200.0,130936.0,134573.0,132943.0,148688.0,154541.0,152707.0,172689.0
4.0,1200.0,200.0,141778.0,140984.0,139416.0,170434.0,170441.0,181803.0,193177.0
4.0,1200.0,200.0,141849.0,141343.0,139238.0,167361.0,169443.0,177892.0,193635.0
4.0,1200.0,200.0,142793.0,140186.0,140118.0,161035.0,167057.0,173893.0,192671.0
2.0,2000.0,0.0,123251.0,123696.0,123635.0,142219.0,148408.0,148408.0,154985.0
2.0,2000.0,0.0,124517.0,122497.0,122539.0,140385.0,151585.0,151585.0,154440.0
2.0,2000.0,0.0,121167.0,120324.0,120297.0,137363.0,153673.0,153673.0,153126.0
3.0,2000.0,0.0,134975.0,134252.0,134679.0,154190.0,176973.0,176973.0,186252.0
3.0,2000.0,0.0,133607.0,133712.0,133658.0,151316.0,178439.0,178439.0,185979.0
3.0,2000.0,0.0,135246.0,132617.0,132611.0,153420.0,179501.0,179501.0,185124.0
4.0,2000.0,0.0,140200.0,140650.0,140514.0,171371.0,195881.0,195881.0,206242.0
4.0,2000.0,0.0,139524.0,140201.0,140237.0,171085.0,196974.0,196974.0,205947.0
4.0,2000.0,0.0,138766.0,138866.0,139002.0,168217.0,197568.0,197568.0,204953.0
2.0,2400.0,400.0,116792.0,116262.0,116212.0,120540.0,128067.0,132267.0,144319.0
2.0,2400.0,400.0,114966.0,121476.0,119881.0,120274.0,130397.0,127630.0,143638.0
2.0,2400.0,400.0,113331.0,118771.0,117709.0,119041.0,131001.0,121577.0,140906.0
3.0,2400.0,400.0,129425.0,127603.0,127666.0,143903.0,152205.0,162946.0,174042.0
3.0,2400.0,400.0,127843.0,128012.0,128858.0,144130.0,152575.0,158566.0,173481.0
3.0,2400.0,400.0,125883.0,130136.0,129596.0,142898.0,153166.0,153489.0,172663.0
4.0,2400.0,400.0,136161.0,135014.0,134611.0,154335.0,173304.0,183469.0,192933.0
4.0,2400.0,400.0,135716.0,134417.0,134004.0,151921.0,173138.0,179171.0,192969.0
4.0,2400.0,400.0,134039.0,132258.0,132540.0,149762.0,171675.0,174938.0,192156.0
2.0,3000.0,0.0,123859.0,123312.0,123253.0,144912.0,148789.0,148789.0,155132.0
2.0,3000.0,0.0,123716.0,121902.0,121955.0,141412.0,152082.0,152082.0,154658.0
2.0,3000.0,0.0,121411.0,120175.0,120213.0,136898.0,154384.0,154384.0,153353.0
3.0,3000.0,0.0,132832.0,132999.0,132946.0,165916.0,178296.0,178296.0,186665.0
3.0,3000.0,0.0,132043.0,131534.0,131786.0,162203.0,179730.0,179730.0,186380.0
3.0,3000.0,0.0,130715.0,130984.0,131233.0,161232.0,180513.0,180513.0,185510.0
4.0,3000.0,0.0,138437.0,138622.0,138735.0,184563.0,196939.0,196939.0,206770.0
4.0,3000.0,0.0,137474.0,137909.0,138080.0,182751.0,194164.0,194164.0,206434.0
4.0,3000.0,0.0,137926.0,137499.0,137537.0,179895.0,190918.0,190918.0,205694.0
2.0,3600.0,600.0,116205.0,115454.0,115418.0,120645.0,128088.0,132390.0,144664.0
2.0,3600.0,600.0,114839.0,121684.0,116795.0,120038.0,130161.0,127634.0,143714.0
2.0,3600.0,600.0,112207.0,117800.0,117888.0,118222.0,131336.0,121565.0,141070.0
3.0,3600.0,600.0,128352.0,126100.0,126280.0,147019.0,152994.0,163400.0,174380.0
3.0,3600.0,600.0,127839.0,125452.0,125284.0,145080.0,153521.0,158945.0,174115.0
3.0,3600.0,600.0,125743.0,128271.0,127717.0,143457.0,154826.0,153725.0,172958.0
4.0,3600.0,600.0,134048.0,132774.0,133503.0,162889.0,172982.0,184133.0,193603.0
4.0,3600.0,600.0,134051.0,131742.0,132530.0,161165.0,172689.0,179675.0,193361.0
4.0,3600.0,600.0,133727.0,130774.0,130738.0,158558.0,172033.0,175279.0,192838.0
2.0,4000.0,0.0,122214.0,121652.0,121552.0,143193.0,148547.0,148547.0,154526.0
2.0,4000.0,0.0,121017.0,120880.0,120851.0,140895.0,144671.0,144671.0,154101.0
2.0,4000.0,0.0,119411.0,124008.0,123758.0,137274.0,139863.0,139863.0,152777.0
3.0,4000.0,0.0,131113.0,131230.0,131214.0,161487.0,177172.0,177172.0,185731.0
3.0,4000.0,0.0,133240.0,130847.0,130920.0,157978.0,173450.0,173450.0,185368.0
3.0,4000.0,0.0,131451.0,130149.0,130190.0,155753.0,169259.0,169259.0,184414.0
4.0,4000.0,0.0,136843.0,136863.0,136769.0,176979.0,196376.0,196376.0,205372.0
4.0,4000.0,0.0,135835.0,136650.0,136701.0,176789.0,193558.0,193558.0,205243.0
4.0,4000.0,0.0,136664.0,135416.0,135332.0,174450.0,190592.0,190592.0,204385.0
2.0,4800.0,800.0,115691.0,116728.0,116118.0,120068.0,127833.0,132381.0,144233.0
2.0,4800.0,800.0,113924.0,122566.0,115610.0,119594.0,123866.0,127795.0,143266.0
2.0,4800.0,800.0,112201.0,118472.0,115302.0,118287.0,119339.0,122056.0,140467.0
3.0,4800.0,800.0,126374.0,125761.0,125896.0,143950.0,152103.0,163330.0,173451.0
3.0,4800.0,800.0,125233.0,127128.0,127208.0,142953.0,149947.0,159008.0,173177.0
3.0,4800.0,800.0,125992.0,126082.0,127207.0,141946.0,147072.0,153901.0,172367.0
4.0,4800.0,800.0,132666.0,131340.0,131782.0,160012.0,172820.0,183513.0,192488.0
4.0,4800.0,800.0,131330.0,130938.0,131420.0,155591.0,170419.0,179556.0,192114.0
4.0,4800.0,800.0,130933.0,129887.0,130051.0,153671.0,167878.0,174931.0,191735.0
2.0,5000.0,0.0,123412.0,122961.0,123159.0,143167.0,148492.0,148492.0,155083.0
2.0,5000.0,0.0,122468.0,123140.0,123180.0,140425.0,144165.0,144165.0,154741.0
2.0,5000.0,0.0,120000.0,124551.0,124620.0,136342.0,139175.0,139175.0,153363.0
