wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,7.13e-5,11.7138702,0.1003173,0.2769825,0.085168,0.0506985,0.10834350000000001,0.0001225,0.4523143,0.00018429999999999998,1.57477,0.0757543
2.0,20.0,5.77e-5,2.3289394000000003,0.12014309999999999,0.0001115,0.000124,0.0305972,0.144901,0.000108,0.0001238,9.71e-5,0.8100876,0.0002013
2.0,20.0,5.97e-5,2.3498515,0.09717579999999999,0.0001087,0.000254,0.031812,0.13090279999999999,0.0001077,0.0001146,0.00013910000000000002,0.8450992,0.0002228
3.0,20.0,7.55e-5,101.20782009999999,0.3242553,0.0001891,0.0001877,0.0404269,0.3331995,0.00012770000000000001,0.0001576,0.0001535,8.0530944,0.0003364
3.0,20.0,8.93e-5,99.140793,0.32083,0.0001585,0.0001891,0.0403588,0.3037777,0.000162,0.0001919,0.00016219999999999999,8.189367,0.0002837
3.0,20.0,8.0e-5,26.7869037,0.2539544,0.00015250000000000002,0.0001775,0.0398096,0.2541003,0.00015250000000000002,0.0001784,0.00016360000000000002,4.5690912,0.0003911
2.0,24.0,8.45e-5,6.0252661,0.19374019999999997,0.0001539,0.0002765,0.0,0.0,0.0001386,0.000168,0.0001214,21.7554459,0.0120791
2.0,24.0,7.18e-5,5.4668171999999995,0.1651816,0.0001319,0.0001506,0.0,0.0,0.0001161,0.0001371,0.00011339999999999999,17.0186443,0.0014825
2.0,24.0,7.81e-5,3.69271,0.1876306,0.0001584,0.0001842,0.0,0.0,0.0001651,0.0001682,0.0001486,14.2409689,0.0015282
3.0,24.0,8.39e-5,1039.100612,0.9521708,0.00018840000000000003,0.0002231,0.0,0.0,0.0001717,0.0002141,0.0001843,44775.6282137,0.0092509
3.0,24.0,0.0025527,948.4599613,0.5184500999999999,0.0042297,0.0043051,0.0,0.0,0.0032576000000000003,0.007215600000000001,0.0026620000000000003,10759.0993081,0.0029115
3.0,24.0,0.0008271,311.4210123,0.2248752,0.0008998,0.0010233,0.0,0.0,0.0009091,0.0009665,0.0009391,2633.048663,0.0024524
