wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.09683666881859265,0.09683666881859265,0.09683666881859265,0.09683666881859265,0.09683666881859265,0.09683666881859265,0.0858618463524855,0.032278889606197514,0.032278889606197514,0.09683666881859265,0.0
2.0,20.0,0.0,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.11825860948667966,0.12345679012345678,0.12345679012345678,0.11825860948667966,0.052631578947368474,0.052631578947368474,0.12345679012345678,0.0
2.0,20.0,0.0,0.14276272306675475,0.14276272306675475,0.14276272306675475,0.14276272306675475,0.14276272306675475,0.14276272306675475,0.14276272306675475,0.05882352941176472,0.05882352941176472,0.14276272306675475,0.0
3.0,20.0,0.0,0.11200861604738821,0.11200861604738821,0.10662358642972536,0.10662358642972536,0.10662358642972536,0.10662358642972536,0.11577813677975224,0.018847603661820145,0.018847603661820145,0.11577813677975224,0.0
3.0,20.0,0.0,0.10136239782016354,0.10136239782016354,0.09591280653950951,0.09591280653950951,0.09591280653950951,0.09591280653950951,0.10517711171662125,0.00708446866485013,0.00708446866485013,0.10517711171662125,0.0
3.0,20.0,0.0,0.13899405083829097,0.12222823147647377,0.1314223904813413,0.11357490535424553,0.13574905354245537,0.13574905354245537,0.13304488912925905,0.05029745808545161,0.05029745808545161,0.14223904813412658,0.0
2.0,24.0,4.0,0.14157458563535907,0.14157458563535907,0.14364640883977897,0.14364640883977897,0.0,0.0,0.13674033149171272,0.1374309392265194,0.11602209944751385,0.14848066298342544,0.0
2.0,24.0,4.0,0.16608996539792387,0.16608996539792387,0.16678200692041523,0.16678200692041523,0.0,0.0,0.16608996539792387,0.16608996539792387,0.13979238754325263,0.17439446366782008,0.0
2.0,24.0,4.0,0.17814052519517387,0.17814052519517387,0.17814052519517387,0.17814052519517387,0.0,0.0,0.17814052519517387,0.17814052519517387,0.1483321504613201,0.18452803406671403,0.0
3.0,24.0,4.0,0.11413673232908461,0.11413673232908461,0.0961761297798378,0.09154113557358057,0.0,0.0,0.1031286210892236,0.0811123986095017,0.06431054461181929,0.13615295480880651,0.0
3.0,24.0,4.0,0.14031052328924665,0.13571017826336973,0.15008625646923524,0.1253594019551466,0.0,0.0,0.15008625646923524,0.13743530764807366,0.09603220241518118,0.16906267970097755,0.0
3.0,24.0,4.0,0.15508982035928143,0.14431137724550902,0.15449101796407183,0.09221556886227544,0.0,0.0,0.14311377245508983,0.10479041916167664,0.11257485029940117,0.1712574850299401,0.0
