wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,0.0,0.14828912056151944,0.20286694880264244,0.03877864368290673,0.03877864368290673,0.0
2.0,10000.0,0.0,0.13301675001779167,0.20281172565942274,0.061791973707194914,0.061791973707194914,0.0
2.0,10000.0,0.0,0.1103985999373106,0.20268258280221507,0.08459800438825615,0.08459800438825615,0.0
3.0,10000.0,0.0,0.2564614459900395,0.2887955091877039,0.045176455435342655,0.045176455435342655,0.0
3.0,10000.0,0.0,0.25703009903971263,0.2868710548105772,0.05475680965233942,0.05475680965233942,0.0
3.0,10000.0,0.0,0.25389236437500673,0.2908873834451612,0.08345488530895806,0.08345488530895806,0.0
4.0,10000.0,0.0,0.3132200069818859,0.3296613785345798,0.04484407121523604,0.04484407121523604,0.0
4.0,10000.0,0.0,0.31425908033811245,0.3235858171454651,0.06144188146644847,0.06144188146644847,0.0
4.0,10000.0,0.0,0.3081625787957235,0.32476757394488076,0.07833989050258627,0.07833989050258627,0.0
2.0,12000.0,2000.0,0.15516250337610893,0.1874761941037556,0.1083194249188002,0.08179532815778723,0.0
2.0,12000.0,2000.0,0.15900456589174305,0.19362866404098844,0.12932975497542787,0.10834756543863933,0.0
2.0,12000.0,2000.0,0.16649872982983982,0.18131501639158143,0.14879440273618783,0.1346948043654116,0.0
3.0,12000.0,2000.0,0.27353842439015974,0.28699141653108273,0.12119766124905862,0.05838253640644131,0.0
3.0,12000.0,2000.0,0.26395971223021586,0.27771510791366905,0.13051510791366905,0.08233669064748206,0.0
3.0,12000.0,2000.0,0.2569924603036725,0.2677460824849728,0.15376463639206417,0.10771573839222637,0.0
4.0,12000.0,2000.0,0.3237168040826256,0.3285147172233177,0.10985513097215971,0.04738392103887501,0.0
4.0,12000.0,2000.0,0.3225344809706523,0.32643368246396354,0.12393964533858759,0.06717826402571814,0.0
4.0,12000.0,2000.0,0.31368045849202675,0.3242074853084066,0.13581215544251446,0.08746369318860836,0.0
2.0,15000.0,0.0,0.11610243195361569,0.2048639072314382,0.040470285070059564,0.040470285070059564,0.0
2.0,15000.0,0.0,0.10323443344121241,0.21498937359095105,0.06552198600802306,0.06552198600802306,0.0
2.0,15000.0,0.0,0.11565668090100079,0.20136910388890705,0.08788343058317305,0.08788343058317305,0.0
