wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.12269938650306744,0.12269938650306744,0.11042944785276076,0.12269938650306744,0.12269938650306744,0.12269938650306744,0.09815950920245398,0.05521472392638038,0.05521472392638038,0.12269938650306744,0.0
2.0,20.0,0.0,0.14375000000000004,0.14375000000000004,0.14375000000000004,0.11250000000000004,0.14375000000000004,0.14375000000000004,0.13124999999999998,0.08750000000000002,0.08750000000000002,0.14375000000000004,0.0
2.0,20.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.0
3.0,20.0,0.0,0.16080402010050254,0.15577889447236182,0.14572864321608037,0.17085427135678388,0.1507537688442211,0.16582914572864327,0.12562814070351758,-0.03015075376884413,-0.03015075376884413,0.16582914572864327,0.0
3.0,20.0,0.0,0.16080402010050254,0.15577889447236182,0.14572864321608037,0.17085427135678388,0.1507537688442211,0.16582914572864327,0.12562814070351758,-0.03015075376884413,-0.03015075376884413,0.16582914572864327,0.0
3.0,20.0,0.0,0.18274111675126903,0.17766497461928932,0.15736040609137059,0.10659898477157359,0.18274111675126903,0.18274111675126903,0.14720812182741116,0.02030456852791873,0.02030456852791873,0.18274111675126903,0.0
2.0,24.0,4.0,0.21052631578947367,0.21052631578947367,0.1907894736842105,0.1907894736842105,0.0,0.0,0.21052631578947367,0.21052631578947367,0.11842105263157898,0.19736842105263153,0.0
2.0,24.0,4.0,0.22666666666666668,0.22666666666666668,0.17333333333333334,0.20666666666666667,0.0,0.0,0.21333333333333337,0.19333333333333336,0.17333333333333334,0.19333333333333336,0.0
2.0,24.0,4.0,0.21379310344827585,0.21379310344827585,0.17931034482758623,0.17931034482758623,0.0,0.0,0.19310344827586212,0.19999999999999996,0.13793103448275867,0.19310344827586212,0.0
3.0,24.0,4.0,0.1648351648351648,0.1648351648351648,0.1208791208791209,0.11538461538461542,0.0,0.0,0.12637362637362637,0.14835164835164838,0.06043956043956045,0.1428571428571429,0.0
3.0,24.0,4.0,0.20430107526881724,0.11290322580645162,0.16666666666666663,0.18817204301075274,0.0,0.0,0.15591397849462363,0.09139784946236562,0.09139784946236562,0.17741935483870963,0.0
3.0,24.0,4.0,0.1712707182320442,0.18784530386740328,0.18784530386740328,0.15469613259668513,0.0,0.0,0.16574585635359118,0.03867403314917128,0.11602209944751385,0.2154696132596685,0.0
