wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,7.22e-5,12.701831,0.184556,0.23043639999999999,0.0809655,0.0499109,0.186435,0.00013890000000000002,0.5328987,0.0001843,2.0106999,0.0815641
2.0,20.0,5.99e-5,2.511739,0.09842580000000001,0.00011180000000000001,0.0001192,0.0339559,0.1071356,0.00010549999999999999,0.0001318,0.0001372,0.8478181,0.0002598
2.0,20.0,0.000105,2.3119417,0.1208379,0.0001735,0.00019470000000000002,0.0343693,0.1614022,0.0001762,0.0001802,0.0001872,0.7774874,0.0002197
3.0,20.0,8.86e-5,469.5585484,0.2021395,0.0001705,0.0001757,0.0420661,0.2374529,0.0001511,0.0001825,0.0001455,11.3135108,0.0004079
3.0,20.0,7.64e-5,482.00692250000003,0.1795967,0.0001624,0.00017470000000000002,0.0414097,0.222581,0.0001459,0.0001692,0.00013440000000000001,11.4810432,0.0003706
3.0,20.0,8.69e-5,210.11687400000002,0.2822732,0.0001757,0.0002879,0.0426095,0.3739362,0.0001518,0.00017900000000000001,0.00015099999999999998,9.0275793,0.0003662
2.0,24.0,8.92e-5,36.422137299999996,0.2024814,0.0001797,0.000161,0.0,0.0,0.0001403,0.00017099999999999998,0.0001301,55.0422197,0.0146779
2.0,24.0,7.7e-5,18.238877000000002,0.17153279999999999,0.0001603,0.0001539,0.0,0.0,0.00012190000000000001,0.0001588,0.0001172,42.5740045,0.0019472
2.0,24.0,7.91e-5,14.9481873,0.2327463,0.0001431,0.0001595,0.0,0.0,0.000123,0.00015099999999999998,0.0001249,19.5511029,0.0015167
3.0,24.0,6.31e-5,1393.4949496,0.5795293,0.0001497,0.000155,0.0,0.0,0.0001161,0.000149,0.0001037,54181.8014627,0.0042281
3.0,24.0,0.001958,1260.9060411,0.8252767,0.0029036,0.0022087,0.0,0.0,0.002101,0.003254,0.0020221,54145.4483232,0.0026045
3.0,24.0,9.22e-5,1130.4105817999998,0.21162489999999998,0.0001544,0.0001821,0.0,0.0,0.0001376,0.0001532,0.0001303,29098.1028469,0.0024597
