wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
3.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
3.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
3.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,5000.0,30000.0,30000.0,30000.0,30000.0,0.0
2.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
2.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
2.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
3.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
3.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
3.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
4.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,0.0
2.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
2.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
2.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
3.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
3.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
3.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
4.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
4.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
4.0,36000.0,6000.0,36000.0,36000.0,36000.0,36000.0,0.0
2.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
2.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
2.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
3.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
3.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
3.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
4.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
4.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
4.0,35000.0,0.0,35000.0,35000.0,35000.0,35000.0,0.0
2.0,42000.0,7000.0,35880.0,35880.0,42000.0,42000.0,0.0
2.0,42000.0,7000.0,35829.0,35829.0,42000.0,42000.0,0.0
2.0,42000.0,7000.0,36223.0,36223.0,42000.0,42000.0,0.0
3.0,42000.0,7000.0,35883.0,35883.0,42000.0,42000.0,0.0
3.0,42000.0,7000.0,35883.0,35883.0,42000.0,42000.0,0.0
3.0,42000.0,7000.0,35000.0,35000.0,42000.0,42000.0,0.0
4.0,42000.0,7000.0,37083.0,37083.0,42000.0,42000.0,0.0
4.0,42000.0,7000.0,37048.0,37048.0,42000.0,42000.0,0.0
4.0,42000.0,7000.0,36569.0,36569.0,42000.0,42000.0,0.0
2.0,40000.0,0.0,40000.0,40000.0,40000.0,40000.0,0.0
2.0,40000.0,0.0,40000.0,40000.0,40000.0,40000.0,0.0
2.0,40000.0,0.0,40000.0,40000.0,40000.0,40000.0,0.0
3.0,40000.0,0.0,40000.0,40000.0,40000.0,40000.0,0.0
