wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.09150326797385622,0.09150326797385622,0.07843137254901966,0.10457516339869277,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.05228758169934644,0.05228758169934644,0.07843137254901966,0.0
2.0,20.0,0.0,0.1548387096774193,0.1548387096774193,0.1548387096774193,0.1548387096774193,0.1548387096774193,0.1548387096774193,0.1548387096774193,0.04516129032258065,0.04516129032258065,0.1548387096774193,0.0
2.0,20.0,0.0,0.19480519480519476,0.19480519480519476,0.19480519480519476,0.19480519480519476,0.19480519480519476,0.19480519480519476,0.19480519480519476,0.01948051948051943,0.01948051948051943,0.19480519480519476,0.0
3.0,20.0,0.0,0.15957446808510634,0.15957446808510634,0.1436170212765957,0.13297872340425532,0.15957446808510634,0.15957446808510634,0.15957446808510634,0.05319148936170215,0.05319148936170215,0.12765957446808507,0.0
3.0,20.0,0.0,0.15053763440860213,0.15053763440860213,0.13440860215053763,0.12365591397849462,0.15053763440860213,0.15053763440860213,0.15053763440860213,0.043010752688172005,0.043010752688172005,0.11827956989247312,0.0
3.0,20.0,0.0,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.16129032258064513,0.15053763440860213,0.05913978494623651,0.05913978494623651,0.12903225806451613,0.0
2.0,24.0,4.0,0.19727891156462585,0.19727891156462585,0.19727891156462585,0.16326530612244894,0.0,0.0,0.19727891156462585,0.19727891156462585,0.1496598639455783,0.1428571428571429,0.0
2.0,24.0,4.0,0.18881118881118886,0.18881118881118886,0.18881118881118886,0.18881118881118886,0.0,0.0,0.18881118881118886,0.12587412587412583,0.1748251748251748,0.1678321678321678,0.0
2.0,24.0,4.0,0.22448979591836737,0.22448979591836737,0.22448979591836737,0.22448979591836737,0.0,0.0,0.22448979591836737,0.09523809523809523,0.2108843537414966,0.217687074829932,0.0
3.0,24.0,4.0,0.14035087719298245,0.14035087719298245,0.0935672514619883,0.10526315789473684,0.0,0.0,0.09941520467836262,0.07017543859649122,0.10526315789473684,0.13450292397660824,0.0
3.0,24.0,4.0,0.17142857142857137,0.10857142857142854,0.16000000000000003,0.13142857142857145,0.0,0.0,0.16000000000000003,0.0971428571428572,0.13714285714285712,0.17142857142857137,0.0
3.0,24.0,4.0,0.17159763313609466,0.14201183431952658,0.1597633136094675,0.14201183431952658,0.0,0.0,0.17159763313609466,0.14201183431952658,0.14201183431952658,0.15384615384615385,0.0
