wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0814417,8.9159697,0.3150864,0.15612520000000002,15.1582983,13.4511699,0.0822752,0.5762631,0.08277050000000001,0.0796003
2.0,100.0,0.0080466,0.1554227,0.008443899999999999,0.0084938,15.1468031,13.405804100000001,0.009215899999999999,0.009442699999999998,0.0095582,0.0026667
2.0,100.0,0.0085902,0.2397485,0.009121899999999999,0.009318199999999999,15.0825486,13.421784,0.0097051,0.0100159,0.0610952,0.002617
3.0,100.0,0.0086526,0.3202008,0.0091127,0.009297,15.1317755,13.5788745,0.0097857,0.0099919,0.0098884,0.0032833
3.0,100.0,0.0504924,0.3212953,0.0509195,0.0510845,15.1200427,13.560991099999999,0.0516701,0.0522439,0.0518944,0.0033446
3.0,100.0,0.0088579,0.3177943,0.0093726,0.0094576,15.1296418,13.7416405,0.0097611,0.0102511,0.0102174,0.003577
4.0,100.0,0.008058,0.4211372,0.0085861,0.0087554,15.0388975,13.9226994,0.0092701,0.0108729,0.009444399999999999,0.0038863
4.0,100.0,0.0078685,0.5566563,0.0084396,0.0084388,15.0533798,14.0144356,0.0088911,0.009252900000000001,0.0095198,0.0042322
4.0,100.0,0.0095696,0.475049,0.0100787,0.010219599999999999,15.1009235,14.1443244,0.0108988,0.0110168,0.0109365,0.0040815
2.0,120.0,0.0081571,0.5300986,0.0087297,0.00868,0.0,0.0,0.0089561,0.009488,0.0094324,0.0260777
2.0,120.0,0.0082158,0.429702,0.0088322,0.008879100000000001,0.0,0.0,0.0090351,0.009592400000000001,0.0095213,0.0157205
2.0,120.0,0.0090245,1.2480588,0.009676899999999999,0.0097247,0.0,0.0,0.009890999999999999,0.0103796,0.010409499999999999,0.0430209
3.0,120.0,0.0079572,0.7241821,0.0085934,0.0090257,0.0,0.0,0.008887099999999998,0.009380699999999999,0.0092509,0.028334
3.0,120.0,0.0082957,1.0229211999999999,0.0090746,0.0092477,0.0,0.0,0.009346,0.009862,0.0095826,0.0282593
3.0,120.0,0.0086412,0.5461642,0.0093252,0.0094746,0.0,0.0,0.009796599999999999,0.0101203,0.0099933,0.0280499
4.0,120.0,0.0084426,4.2464332,0.0092256,0.0095736,0.0,0.0,0.0096066,0.0098618,0.0098489,0.0478019
4.0,120.0,0.0083881,1.8224782,0.009061300000000001,0.0095408,0.0,0.0,0.0094216,0.0098508,0.0097297,0.0478788
4.0,120.0,0.0086216,6.3347057,0.0092568,0.009735,0.0,0.0,0.0099528,0.0101266,0.0099977,0.0466665
2.0,200.0,0.0145105,0.3754335,0.0157375,0.0163776,54.3958066,41.5610989,0.018201500000000002,0.0163271,0.0163658,0.0031573
2.0,200.0,0.0091174,0.4099068,0.010106,0.010581199999999999,54.2928542,41.472922700000005,0.0128376,0.010987799999999999,0.0112576,0.003353
2.0,200.0,0.0095935,0.41590049999999995,0.0106635,0.011139699999999999,53.8189942,41.6380313,0.013450199999999999,0.0114687,0.0115728,0.0031361
3.0,200.0,0.0095404,0.6633668,0.010855199999999999,0.0114699,53.4428929,43.2910235,0.013117799999999999,0.0118535,0.011910899999999999,0.0039212
3.0,200.0,0.0094406,1.6816171,0.0106435,0.0115601,53.2844605,42.526536400000005,0.0128076,0.0117052,0.0118045,0.0038123
3.0,200.0,0.010202,0.9962794,0.0114577,0.0119765,54.1220197,42.0090292,0.014043499999999999,0.0125252,0.012542,0.004157
4.0,200.0,0.0101617,2.2395373,0.0115886,0.0129699,51.8298639,43.0687853,0.0134691,0.0129897,0.013164799999999999,0.0036982
4.0,200.0,0.0090111,3.3566281,0.010307799999999999,0.0118859,51.7902486,43.2686763,0.045020000000000004,0.011535799999999999,0.011521799999999999,0.0037571
4.0,200.0,0.009815,2.7906408000000003,0.011064300000000001,0.012044800000000001,51.8893826,43.554171100000005,0.0129073,0.0124527,0.012539400000000001,0.0041708
2.0,240.0,0.0090598,0.5559099999999999,0.0105495,0.010896,0.0,0.0,0.012035,0.0111399,0.0108403,0.0160617
