wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,400.0,0.0,0.3930757285100941,0.16826527815839953,0.3635881976797296,0.12608020462227099,0.11911939344112543,0.11911939344112543,0.0
2.0,400.0,0.0,0.4047549538371711,0.19800751742509948,0.39745648286683943,0.1530489362478561,0.16286537970295223,0.16286537970295223,0.0
2.0,400.0,0.0,0.42438719635441546,0.22926390062842228,0.3858549851163132,0.17722612178898245,0.2022343905038404,0.2022343905038404,0.0
2.0,400.0,0.0,0.451960529732537,0.2618985792187558,0.3710909967726379,0.2089624216344549,0.2388433431019772,0.2388433431019772,0.0
2.0,400.0,0.0,0.46899864885152376,0.29734649452034234,0.39748160936796273,0.2319471550818195,0.27779237351748987,0.27779237351748987,0.0
2.0,400.0,0.0,0.4324937556008923,0.3406295879649932,0.4333898983735962,0.2678322878334318,0.31984670238526514,0.31984670238526514,0.0
3.0,400.0,0.0,0.44502782004669583,0.36256664614526823,0.43542148241935674,0.12741465227845605,0.10130214080776867,0.10130214080776867,0.0
3.0,400.0,0.0,0.4420276390663105,0.3308907211705957,0.4359772384159796,0.15203809081407504,0.11343630240390201,0.11343630240390201,0.0
3.0,400.0,0.0,0.4364323067983731,0.32156885531667634,0.4322022080185939,0.1788843695525857,0.1303660662405578,0.1303660662405578,0.0
3.0,400.0,0.0,0.4437070671789498,0.33453254162300616,0.44913261147979977,0.19331703341483297,0.13863080684596574,0.13863080684596574,0.0
3.0,400.0,0.0,0.4459513456340346,0.3647667175931367,0.4263720766247503,0.2034904219062169,0.14432953343518629,0.14432953343518629,0.0
3.0,400.0,0.0,0.42305813385442115,0.3383297389397929,0.45342976634456134,0.21258951231427314,0.15030919727858738,0.15030919727858738,0.0
4.0,400.0,0.0,0.46587125155940756,0.4143193479096904,0.469069795799683,0.11904024913001476,0.09238258716267556,0.09238258716267556,0.0
4.0,400.0,0.0,0.4680816987922296,0.42032671980102876,0.47106815141409,0.12198292917302578,0.10296195805776953,0.10296195805776953,0.0
4.0,400.0,0.0,0.4757932243651377,0.408234828346813,0.45827913202496084,0.1293007559904229,0.11059894802330184,0.11059894802330184,0.0
4.0,400.0,0.0,0.47703203538320804,0.3983440055074077,0.4636124444779751,0.14412621771235112,0.11223229189260553,0.11223229189260553,0.0
4.0,400.0,0.0,0.4774191089599451,0.39553717748389805,0.47356034909866995,0.15226380578528143,0.12444262357559355,0.12444262357559355,0.0
4.0,400.0,0.0,0.4865459274417181,0.40717933026066666,0.4734456577865326,0.16178354912123005,0.09169232534567495,0.09169232534567495,0.0
2.0,480.0,80.0,0.5105069934007522,0.3199621613099394,0.47647469537602194,0.3171017365255975,0.3442194644023514,0.29203360436045855,0.0
2.0,480.0,80.0,0.5321946590755049,0.3690750530929465,0.516086033166147,0.34146672088925034,0.3808684650490263,0.3427996927386924,0.0
2.0,480.0,80.0,0.4660497344608301,0.41661158343400273,0.5314658218038428,0.3758347958881316,0.44756456134752576,0.3904223554350056,0.0
2.0,480.0,80.0,0.55989003175807,0.45748210646063425,0.5454329999526,0.3982556761624876,0.48222496089491396,0.4327155519742143,0.0
2.0,480.0,80.0,0.5874673629242819,0.5139942900368464,0.5618457333886435,0.4274907884141431,0.5416900514872747,0.4938142065835387,0.0
2.0,480.0,80.0,0.6144921584229575,0.5679560563669499,0.6042506224492414,0.44554531687158294,0.588464796324341,0.5443928232244154,0.0
3.0,480.0,80.0,0.47655254669160496,0.377531105147597,0.46553359898078117,0.24541216014746148,0.25986012848662277,0.14483207286330002,0.0
3.0,480.0,80.0,0.4896020782313385,0.36669417797561865,0.4725405566304509,0.2682893828897699,0.27175310178733303,0.17756971410788946,0.0
3.0,480.0,80.0,0.4832879324434759,0.3698583492236448,0.4814219558703351,0.28943067284118773,0.270457640969763,0.20104876055570686,0.0
3.0,480.0,80.0,0.4720525811310421,0.37898124058606053,0.4824866493221963,0.30217718745720934,0.273832671504861,0.22956319320827057,0.0
3.0,480.0,80.0,0.4973087114938721,0.32455559235950093,0.49293364248647453,0.3190626035110964,0.2774787457215413,0.2600612785690626,0.0
3.0,480.0,80.0,0.493715230581674,0.3262334823367852,0.49581716015302046,0.3321188851365554,0.27633367431301936,0.2893235990639407,0.0
4.0,480.0,80.0,0.48011671440371595,0.4038125274890312,0.4522361321189886,0.20478657784357268,0.2037781997232324,0.10494641650307346,0.0
4.0,480.0,80.0,0.472923759858639,0.3964358057147782,0.48421540318062317,0.21935741067965353,0.21319441451536436,0.11866999956902125,0.0
