wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.31746031746031744,0.31746031746031744,0.2857142857142857,0.31746031746031744,0.31746031746031744,0.31746031746031744,0.25396825396825395,0.1428571428571429,0.1428571428571429,0.31746031746031744,0.0
2.0,20.0,0.0,0.3833333333333333,0.3833333333333333,0.3833333333333333,0.30000000000000004,0.3833333333333333,0.3833333333333333,0.35,0.23333333333333328,0.23333333333333328,0.3833333333333333,0.0
2.0,20.0,0.0,0.5806451612903225,0.5806451612903225,0.5806451612903225,0.5806451612903225,0.5806451612903225,0.5806451612903225,0.5806451612903225,0.3870967741935484,0.3870967741935484,0.5806451612903225,0.0
3.0,20.0,0.0,0.3232323232323232,0.31313131313131315,0.29292929292929293,0.3434343434343434,0.303030303030303,0.33333333333333337,0.2525252525252525,-0.06060606060606055,-0.06060606060606055,0.33333333333333337,0.0
3.0,20.0,0.0,0.3232323232323232,0.31313131313131315,0.29292929292929293,0.3434343434343434,0.303030303030303,0.33333333333333337,0.2525252525252525,-0.06060606060606055,-0.06060606060606055,0.33333333333333337,0.0
3.0,20.0,0.0,0.3711340206185567,0.3608247422680413,0.31958762886597936,0.21649484536082475,0.3711340206185567,0.3711340206185567,0.2989690721649485,0.04123711340206182,0.04123711340206182,0.3711340206185567,0.0
2.0,24.0,4.0,0.6153846153846154,0.6153846153846154,0.5576923076923077,0.5576923076923077,0.0,0.0,0.6153846153846154,0.6153846153846154,0.34615384615384615,0.5769230769230769,0.0
2.0,24.0,4.0,0.6799999999999999,0.6799999999999999,0.52,0.62,0.0,0.0,0.64,0.5800000000000001,0.52,0.5800000000000001,0.0
2.0,24.0,4.0,0.6888888888888889,0.6888888888888889,0.5777777777777777,0.5777777777777777,0.0,0.0,0.6222222222222222,0.6444444444444444,0.4444444444444444,0.6222222222222222,0.0
3.0,24.0,4.0,0.36585365853658536,0.36585365853658536,0.2682926829268293,0.25609756097560976,0.0,0.0,0.2804878048780488,0.3292682926829268,0.13414634146341464,0.31707317073170727,0.0
3.0,24.0,4.0,0.4418604651162791,0.2441860465116279,0.36046511627906974,0.40697674418604646,0.0,0.0,0.33720930232558144,0.19767441860465118,0.19767441860465118,0.38372093023255816,0.0
3.0,24.0,4.0,0.3827160493827161,0.41975308641975306,0.41975308641975306,0.345679012345679,0.0,0.0,0.37037037037037035,0.0864197530864198,0.2592592592592593,0.4814814814814815,0.0
