wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,400.0,0.2245355,7.9089615,0.3732761,0.2941085,0.2344375,0.6079628,0.2316964,0.1621657
2.0,400.0,0.1333401,1.4956215000000002,0.13694389999999998,0.13821019999999998,0.1432212,0.15463529999999998,0.1401779,0.0124294
2.0,400.0,0.1224534,1.0626477,0.1433575,0.1271031,0.133754,0.1292392,0.1300833,0.0108778
2.0,400.0,0.1495036,0.9475285999999999,0.15442869999999997,0.17329139999999998,0.15983779999999997,0.15544829999999998,0.15690189999999998,0.009436
2.0,400.0,0.1166184,1.0771663,0.1210088,0.12211749999999999,0.1443188,0.1227595,0.12653989999999998,0.0155692
2.0,400.0,0.1278656,1.2914438,0.1311249,0.1319216,0.13870559999999998,0.1345027,0.3461206,0.0097519
3.0,400.0,0.1394363,1.374737,0.1444342,0.14522040000000003,0.1521579,0.14654270000000003,0.15262730000000002,0.0130607
3.0,400.0,0.1084507,1.7397132999999998,0.127132,0.1132354,0.1223572,0.11624369999999999,0.1183018,0.0180954
3.0,400.0,0.1217736,1.2664032,0.1255084,0.1262666,0.1357507,0.1305338,0.1301915,0.0120264
3.0,400.0,0.1183752,2.8052246,0.12250079999999999,0.1249,0.1296515,0.1425989,0.1269666,0.0141123
3.0,400.0,0.1334496,2.6658744,0.1371093,0.1377153,0.1440744,0.1393172,0.1404934,0.0145989
3.0,400.0,0.1254301,1.750622,0.1298085,0.1306591,0.13773819999999998,0.1330883,0.14608729999999998,0.0105681
4.0,400.0,0.0823727,2.1424356,0.085627,0.0902559,0.09467279999999999,0.08882519999999999,0.0893055,0.0193938
4.0,400.0,0.1189009,8.3689188,0.1228427,0.1653969,0.1316707,0.127583,0.1277222,0.0252647
4.0,400.0,0.137617,1.9826761999999998,0.1420957,0.14366079999999998,0.15079889999999999,0.1619347,0.1461663,0.0165339
4.0,400.0,0.1050927,1.6178975999999998,0.10882409999999999,0.1118207,0.1183769,0.1131731,0.1248894,0.0151661
4.0,400.0,0.0983026,2.5421718999999996,0.10234120000000001,0.10316510000000001,0.1103312,0.107087,0.1084132,0.0152758
4.0,400.0,0.1052666,1.6897277,0.1097367,0.1105844,0.1177058,0.1138333,0.1114706,0.0148229
2.0,480.0,0.1079181,1.8231649,0.11354120000000001,0.1139305,0.1193762,0.1180653,0.1160225,0.0447595
2.0,480.0,0.1258692,1.0634823,0.12976249999999998,0.1301869,0.1370168,0.13472679999999998,0.14568179999999997,0.0377651
2.0,480.0,0.1069077,1.056362,0.1107137,0.11128869999999999,0.1184904,0.1135168,0.1136591,0.038945
2.0,480.0,0.116491,1.1245634999999998,0.1236598,0.1262729,0.129584,0.1251565,0.122695,0.2196812
2.0,480.0,0.0817653,0.8213051,0.0986571,0.0867344,0.0971504,0.0917291,0.0951533,0.0380845
2.0,480.0,0.1129659,0.8685432,0.11717019999999999,0.11752069999999999,0.1248957,0.1204812,0.11997569999999999,0.0425174
3.0,480.0,0.1150992,2.2292037,0.1191473,0.1208538,0.1281708,0.130578,0.1206725,0.0603572
3.0,480.0,0.1015168,10.317139500000001,0.10720930000000001,0.1072423,0.1250133,0.10999590000000001,0.1086233,0.0651648
3.0,480.0,0.1204167,2.6680357,0.1248568,0.12561250000000002,0.1334502,0.1480245,0.1277721,0.0657349
3.0,480.0,0.1168238,3.7788841,0.1220809,0.1371568,0.1299018,0.1294034,0.12720220000000002,0.0691925
3.0,480.0,0.1335677,3.16594,0.13909480000000002,0.1414882,0.14692480000000002,0.1426201,0.14108500000000002,0.0704516
3.0,480.0,0.0979894,1.9972291000000002,0.1023855,0.1040585,0.11044530000000001,0.1082269,0.10489230000000001,0.0613651
4.0,480.0,0.1138286,3.7061376000000004,0.1179989,0.1197467,0.12920210000000001,0.1253286,0.1226971,0.1373038
4.0,480.0,0.1420038,3.3633577,0.14627630000000003,0.1479118,0.15698130000000002,0.15508750000000002,0.14872100000000002,0.118803
4.0,480.0,0.1274024,2.6824467999999997,0.1323034,0.1359976,0.1471095,0.1376673,0.1354058,0.1651663
4.0,480.0,0.1300311,4.7524532,0.15095920000000002,0.13582950000000002,0.1459124,0.140831,0.1381562,0.1145937
4.0,480.0,0.1472404,8.5126774,0.1534354,0.1556383,0.1664541,0.1579351,0.154414,0.1218195
4.0,480.0,0.1141391,4.4742138,0.1201946,0.1210073,0.1299987,0.12253309999999999,0.12336319999999999,0.127678
2.0,800.0,0.1193707,2.2239743,0.1325907,0.1489308,0.1905605,0.1333934,0.1354863,0.0260125
2.0,800.0,0.1417995,2.239944,0.17475269999999998,0.1616781,0.21600599999999998,0.1520695,0.1597302,0.0133238
2.0,800.0,0.1310015,2.2276156,0.1446482,0.1489655,0.2031796,0.15447639999999999,0.1397715,0.0142399
2.0,800.0,0.119579,7.9743072,0.1332471,0.1601681,0.190295,0.12930450000000002,0.1306325,0.0169111
2.0,800.0,0.1555253,3.0128577,0.1816838,0.1703387,0.22509980000000002,0.1719433,0.1647052,0.0141516
2.0,800.0,0.1534479,2.4007020000000003,0.1647733,0.169105,0.2203396,0.172316,0.1720201,0.018545
3.0,800.0,0.1415187,4.1739891,0.17208289999999998,0.1635273,0.21212330000000001,0.152253,0.1551507,0.0185026
3.0,800.0,0.1271512,3.3451166000000003,0.1404369,0.14931419999999998,0.1965708,0.1420228,0.1430882,0.01921
3.0,800.0,0.1726186,3.0517992,0.18571900000000002,0.1897262,0.2411372,0.2071587,0.19366060000000002,0.0175892
3.0,800.0,0.1316638,3.1597666,0.1448668,0.1579341,0.20125310000000002,0.1509923,0.151509,0.0193442
3.0,800.0,0.1306162,4.7369694,0.14406829999999998,0.1633162,0.2001713,0.14613369999999998,0.1590054,0.0202842
3.0,800.0,0.1524937,3.2243148,0.16581500000000002,0.1702623,0.2282478,0.16550320000000002,0.1809377,0.0209888
4.0,800.0,0.1226834,39.3076618,0.1348358,0.1445447,0.1982594,0.154878,0.1410634,0.0238376
4.0,800.0,0.1054354,67.865657,0.1223496,0.1272036,0.17991200000000002,0.1269674,0.1195904,0.0232456
4.0,800.0,0.1170778,6.718369999999999,0.1303291,0.1405687,0.1920943,0.1470418,0.142681,0.0215331
4.0,800.0,0.1524573,5.8211347,0.16495739999999998,0.1935496,0.23591789999999999,0.16529929999999998,0.1808309,0.0222461
4.0,800.0,0.1463028,5.5262009,0.1587692,0.16632760000000002,0.2802407,0.16020610000000002,0.1623734,0.0222775
4.0,800.0,0.3505977,8.8394602,0.3628988,0.374072,0.42944760000000004,0.3726628,0.3781627,0.0205834
2.0,960.0,0.1324296,3.0276655,0.1506592,0.1510793,0.2107308,0.1594488,0.13952340000000002,0.0464744
2.0,960.0,0.1382175,2.0244747,0.1706857,0.1576873,0.2163292,0.1601944,0.1547404,0.0466377
2.0,960.0,0.1577296,2.3531573000000003,0.1754252,0.194187,0.2464021,0.1785357,0.1676553,0.0572689
2.0,960.0,0.1303356,3.6762928,0.15897519999999998,0.1474894,0.2089339,0.161861,0.1400663,0.0669158
2.0,960.0,0.1396244,4.2316869,0.1552211,0.1748953,0.2202943,0.16786890000000002,0.1494273,0.0458537
2.0,960.0,0.1400064,2.5899506999999997,0.1561591,0.1573893,0.22830050000000002,0.1627556,0.1483238,0.0430814
3.0,960.0,0.145219,5.2149872,0.16207319999999997,0.1891912,0.2381781,0.17278819999999998,0.16672889999999999,0.0728625
3.0,960.0,0.1342477,6.3409366,0.1524173,0.1545296,0.21697840000000002,0.1597761,0.1428499,0.0912719
3.0,960.0,0.1276753,4.015633,0.1593016,0.15117409999999998,0.22055429999999998,0.15332459999999998,0.1442416,0.0679819
3.0,960.0,0.1687263,6.3553018,0.2007747,0.1899056,0.252896,0.2053896,0.1796219,0.0791121
3.0,960.0,0.1304488,4.3601594,0.1483938,0.1675908,0.21571990000000002,0.1568795,0.1515873,0.0830763
3.0,960.0,0.147833,3.9377497,0.1701917,0.171613,0.23944379999999998,0.1731555,0.1581524,0.0847923
4.0,960.0,0.1185432,45.5894482,0.14906540000000001,0.1444629,0.21916760000000002,0.1459602,0.1333693,0.1383854
4.0,960.0,0.1338979,3.969839,0.15103439999999999,0.15847869999999997,0.2378252,0.18208219999999997,0.1473226,0.1272832
4.0,960.0,0.1364667,7.2025175,0.155591,0.1678915,0.2269294,0.1647533,0.1583089,0.124204
4.0,960.0,0.1441744,12.3544216,0.161342,0.1741453,0.29804260000000005,0.17876940000000002,0.1552558,0.1342109
4.0,960.0,0.1109862,6.5017195,0.1289074,0.1405044,0.2090597,0.149355,0.127695,0.125798
4.0,960.0,0.1385818,4.2669881,0.15624860000000002,0.1683775,0.23292279999999999,0.16825020000000002,0.1492005,0.1347358
2.0,1200.0,0.1300766,4.8900955,0.1740125,0.1693768,0.3255801,0.1457347,0.14534039999999998,0.042659
2.0,1200.0,0.1219073,3.4644095000000004,0.1528674,0.1657128,0.33364510000000003,0.13517579999999998,0.1359915,0.0335055
2.0,1200.0,0.1099559,3.5128412,0.1642234,0.146749,0.3008282,0.136576,0.1232098,0.0256003
2.0,1200.0,0.1328453,5.231636999999999,0.1612094,0.1922237,0.3350981,0.1494396,0.1465298,0.1140474
2.0,1200.0,0.1500493,4.2460592,0.1882006,0.1817549,0.344238,0.16891499999999998,0.177262,0.0290025
2.0,1200.0,0.1447048,3.8432237,0.1873007,0.1774813,0.3568193,0.1583529,0.1728304,0.0256492
3.0,1200.0,0.1200202,5.4131354,0.17428169999999998,0.1634405,0.3308663,0.1529341,0.1439878,0.0447434
3.0,1200.0,0.1304283,5.533023200000001,0.1622929,0.1856305,0.33618309999999996,0.1487634,0.1554013,0.0274802
3.0,1200.0,0.1342053,8.7755931,0.1641222,0.1913408,0.341262,0.1642309,0.1558731,0.0333996
3.0,1200.0,0.1336296,5.2789491,0.16474129999999998,0.198303,0.34280029999999995,0.16260449999999999,0.15273479999999998,0.0298948
3.0,1200.0,0.1498125,5.4500336,0.19401039999999997,0.1937874,0.3550489,0.1826044,0.1724839,0.0335479
3.0,1200.0,0.1413424,6.1098692,0.1713388,0.1950837,0.3480092,0.1697248,0.1580861,0.0290968
4.0,1200.0,0.134914,101.396473,0.1682577,0.1914151,0.4110665,0.161004,0.1720124,0.0302312
4.0,1200.0,0.1306839,10.1609038,0.1771855,0.17860969999999998,0.39283919999999994,0.15489239999999999,0.1669493,0.0441203
4.0,1200.0,0.1155852,11.6903642,0.1434944,0.1712737,0.3650307,0.144727,0.15624369999999999,0.0324454
4.0,1200.0,0.1713695,7.6813733,0.20287090000000002,0.2287356,0.40205219999999997,0.206956,0.2014341,0.0316121
4.0,1200.0,0.1365415,11.5949349,0.1716167,0.18772480000000002,0.3652996,0.1752417,0.1885326,0.0328899
4.0,1200.0,0.1238344,19.5652758,0.1674119,0.1769277,0.3696698,0.1485629,0.1522468,0.0486325
2.0,1440.0,0.1406411,4.7697218999999995,0.1953397,0.1824115,0.3642163,0.1857172,0.1626963,0.0572625
2.0,1440.0,0.1242988,6.5212512,0.1721017,0.1952292,0.361527,0.1972882,0.1378803,0.0585483
2.0,1440.0,0.1737881,4.1516145,0.2261283,0.2145956,0.4153383,0.22854370000000002,0.1852701,0.0612267
2.0,1440.0,0.1426256,3.6024652,0.1956673,0.18640479999999998,0.378699,0.1940173,0.1675663,0.0566597
2.0,1440.0,0.1390302,6.6828696999999995,0.1748894,0.1943978,0.3663453,0.2067023,0.15265209999999999,0.0592994
2.0,1440.0,0.1737118,5.4402162,0.2092023,0.23028769999999998,0.4179444,0.2271648,0.2066468,0.0593044
3.0,1440.0,0.1272166,7.9383911,0.16668380000000002,0.1802349,0.3822708,0.20104470000000002,0.1427343,0.0823612
3.0,1440.0,0.136816,6.680319699999999,0.17871769999999998,0.2018144,0.4046944,0.2043063,0.1605635,0.0911884
3.0,1440.0,0.1553849,10.5037346,0.2169626,0.2144113,0.40875079999999997,0.2167267,0.1738826,0.0802816
3.0,1440.0,0.1537879,6.4140249,0.2032146,0.2045706,0.4089735,0.2223731,0.1753057,0.0782821
3.0,1440.0,0.1408512,5.0922156,0.182734,0.20053690000000002,0.4077759,0.20148860000000002,0.1639218,0.0857333
3.0,1440.0,0.146821,6.3067283000000005,0.2165805,0.2099917,0.4008378,0.2211287,0.1613936,0.0802836
4.0,1440.0,0.1409827,17.1688683,0.19361299999999998,0.2132741,0.4247413,0.2293229,0.16364299999999998,0.1709506
4.0,1440.0,0.1498602,18.2444821,0.1893674,0.22278579999999998,0.440238,0.23414849999999998,0.1771956,0.1677432
4.0,1440.0,0.1183736,10.6673834,0.1743235,0.1828959,0.4125145,0.2016737,0.142416,0.1343941
4.0,1440.0,0.1522588,9.757225,0.2187247,0.2201389,0.49486739999999996,0.2445802,0.1715581,0.1482502
4.0,1440.0,0.1507925,29.62308,0.2269745,0.221071,0.4449076,0.2304199,0.167849,0.1458423
4.0,1440.0,0.1513378,17.6670576,0.1950323,0.2181824,0.447689,0.2407278,0.1694523,0.1637422
2.0,1600.0,0.200217,5.6746207,0.2575845,0.2856984,0.4773891,0.2258456,0.2434417,0.0404339
2.0,1600.0,0.1610905,5.922272,0.24373499999999998,0.24021399999999998,0.44051850000000004,0.1895241,0.20272089999999998,0.0338872
2.0,1600.0,0.1426969,6.4105058,0.22077399999999997,0.2295453,0.42859369999999997,0.17233859999999998,0.182665,0.0378701
2.0,1600.0,0.1322659,5.9094786,0.2084607,0.22477229999999998,0.4109046,0.171184,0.15755819999999998,0.0333859
2.0,1600.0,0.1230575,5.5169119,0.1996467,0.2319786,0.4274383,0.148112,0.1456859,0.0458005
2.0,1600.0,0.1357971,6.1943277000000005,0.2066754,0.2088459,0.4118985,0.1574308,0.167611,0.0395102
3.0,1600.0,0.1740505,14.9780073,0.2605391,0.2820494,0.4803958,0.2256831,0.2128625,0.0380026
3.0,1600.0,0.1298743,9.450259899999999,0.2018024,0.22003109999999998,0.4468607,0.1792297,0.1707551,0.0438716
3.0,1600.0,0.1860181,19.9330212,0.26381109999999997,0.2922198,0.49190659999999997,0.2418271,0.2221115,0.052791
3.0,1600.0,0.1451969,27.2214626,0.20446799999999998,0.2790408,0.45054269999999996,0.422632,0.1846525,0.2495707
3.0,1600.0,0.1529766,22.5410541,0.22918519999999998,0.2401671,0.4934142,0.19800259999999997,0.1993701,0.0413403
3.0,1600.0,0.155976,13.338923300000001,0.2269354,0.2457775,0.4764305,0.2112229,0.20300590000000002,0.0615229
4.0,1600.0,0.1516701,54.256064099999996,0.2492565,0.275363,0.5034978,0.251307,0.4189855,0.0430594
4.0,1600.0,0.3210263,19.7105174,0.3789044,0.4191171,0.7294491,0.3821072,0.3809588,0.0464984
4.0,1600.0,0.1702897,45.7764782,0.23859059999999999,0.2954451,0.5292656,0.22706379999999998,0.21582259999999998,0.0402372
4.0,1600.0,0.1536588,19.2073978,0.2313571,0.2588133,0.5033006,0.2077458,0.2060091,0.0465737
4.0,1600.0,0.1805517,14.616782,0.237714,0.2854827,0.554723,0.23320980000000002,0.2377415,0.069728
4.0,1600.0,0.1863137,20.2945586,0.2412084,0.2882175,0.5398286,0.2471202,0.2376772,0.0418273
2.0,1920.0,0.1507099,6.386923299999999,0.2591521,0.251786,0.5363703,0.2590816,0.18052500000000002,0.0701935
