wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,400.0,0.1638162,9.7191634,0.3245007,0.2282088,0.1764221,0.5298381,0.17223,0.1572646
2.0,400.0,0.1013086,1.2093438,0.1044448,0.1058396,0.1170954,0.10658719999999999,0.1076553,0.0086323
2.0,400.0,0.1135482,1.5386292000000001,0.1166595,0.1190004,0.1371307,0.1195372,0.119777,0.0098746
2.0,400.0,0.1274924,1.3913931,0.1306499,0.1316897,0.1402316,0.1342168,0.1363165,0.0213845
2.0,400.0,0.1213288,1.2159175999999998,0.1253982,0.1254383,0.1435497,0.1281053,0.1277761,0.0094837
2.0,400.0,0.1233055,1.6868262,0.1272889,0.128253,0.1356448,0.1293859,0.1300178,0.0100733
3.0,400.0,0.1233947,1.7344709999999999,0.1283736,0.12883519999999998,0.137789,0.1302434,0.1318919,0.012629
3.0,400.0,0.1216452,4.682226399999999,0.1261917,0.1290874,0.135886,0.1302013,0.1296307,0.0149794
3.0,400.0,0.1338081,5.165417700000001,0.137881,0.16655920000000002,0.1490592,0.14111510000000002,0.1433635,0.0121887
3.0,400.0,0.1180708,4.3530997,0.1220335,0.1404218,0.131252,0.1261,0.1261568,0.0341649
3.0,400.0,0.1148134,1.9782979,0.1188969,0.1192057,0.1283852,0.1216362,0.130159,0.0105326
3.0,400.0,0.113726,4.2061401,0.1172565,0.1203648,0.14050569999999998,0.1213233,0.1211289,0.0125055
4.0,400.0,0.1139135,30.070174899999998,0.1196041,0.1207672,0.1312851,0.1218349,0.1222045,0.0147512
4.0,400.0,0.1147773,10.2109675,0.1186103,0.1204123,0.1309,0.1242014,0.13580710000000001,0.0154113
4.0,400.0,0.1062095,4.153890700000001,0.1104971,0.1117636,0.121803,0.1153535,0.1155287,0.0150725
4.0,400.0,0.1143581,12.003324600000001,0.11855360000000001,0.11927180000000001,0.1308777,0.1243872,0.1242477,0.0171117
4.0,400.0,0.2867031,30.2576553,0.29067909999999997,0.2919785,0.3165139,0.2935479,0.29551299999999997,0.0160571
4.0,400.0,0.1042943,3.2018374,0.10822430000000001,0.1108278,0.12030010000000001,0.11527050000000001,0.1167774,0.0157531
2.0,480.0,0.088396,1.2405144,0.0922901,0.0933964,0.1147375,0.09709190000000001,0.0934106,0.0449849
2.0,480.0,0.097065,1.4542126,0.1024252,0.10174609999999999,0.1108874,0.10355249999999999,0.1027491,0.0406687
2.0,480.0,0.1185267,0.9592099,0.1247875,0.1244589,0.13239309999999999,0.1255218,0.1252338,0.0363477
2.0,480.0,0.0927789,1.2974424999999998,0.0977249,0.0985991,0.1075596,0.1164591,0.0985755,0.0376971
2.0,480.0,0.0991238,0.9622168999999999,0.1031744,0.1040437,0.1128683,0.10743849999999999,0.1064703,0.0382583
2.0,480.0,0.1185597,1.9794720000000001,0.1238172,0.1243086,0.1320259,0.12573310000000001,0.139221,0.0337389
3.0,480.0,0.0813523,1.8763733,0.0855069,0.1079998,0.1020849,0.08978130000000001,0.0880418,0.0646432
3.0,480.0,0.1212844,3.5694234,0.1260258,0.1294704,0.1452198,0.1289131,0.1278258,0.0681854
3.0,480.0,0.0793815,2.3641031999999997,0.08433049999999999,0.08903639999999999,0.0952886,0.10000969999999999,0.08913199999999999,0.0653044
3.0,480.0,0.1499682,5.1495865,0.15419839999999999,0.15584399999999998,0.1655718,0.1660376,0.1557502,0.0633496
3.0,480.0,0.1251584,1.5223247,0.130211,0.132104,0.1584413,0.1349491,0.1423705,0.0645979
3.0,480.0,0.1035714,3.1961142,0.1086741,0.11072739999999999,0.12078799999999999,0.1147189,0.1095766,0.0602451
4.0,480.0,0.1049315,12.262278499999999,0.1100843,0.130823,0.1246726,0.113968,0.1127345,0.141335
4.0,480.0,0.1107339,5.388337699999999,0.1162446,0.1185304,0.1317368,0.12118659999999999,0.12579579999999999,0.120772
4.0,480.0,0.133073,10.1335026,0.1374858,0.1679391,0.1544014,0.1433909,0.14131559999999999,0.1329153
4.0,480.0,0.1157226,2.9608866999999996,0.1224769,0.1294651,0.1388873,0.126883,0.1222061,0.137029
4.0,480.0,0.1223192,8.0442702,0.12746,0.14020950000000001,0.1461432,0.1374197,0.1298442,0.1421506
4.0,480.0,0.1300974,5.9858189,0.1575279,0.1372221,0.1534981,0.1407447,0.1491593,0.1260856
2.0,800.0,0.1252313,4.3738368,0.1393499,0.1486031,0.1709196,0.1468223,0.1390401,0.0158191
2.0,800.0,0.1024161,3.8096036,0.1159259,0.1215048,0.1501598,0.1327744,0.11620069999999999,0.0140639
2.0,800.0,0.1182943,3.9583884,0.1301397,0.199662,0.1678445,0.1322367,0.1311398,0.0159867
2.0,800.0,0.3484508,3.5622614,0.3591629,0.3776542,0.3936475,0.3621034,0.3680829,0.0148201
2.0,800.0,0.1134806,3.7582811,0.1248463,0.1351219,0.17579,0.1250353,0.1265328,0.0143314
2.0,800.0,0.1624697,3.4250397,0.1748366,0.1986873,0.2072953,0.1720707,0.1724523,0.0158763
3.0,800.0,0.1482014,11.1945861,0.1820929,0.1717669,0.20755600000000002,0.17883480000000002,0.1637587,0.0204636
3.0,800.0,0.1273898,12.3795599,0.1402607,0.1570845,0.2046406,0.14017659999999998,0.1385789,0.0180502
3.0,800.0,0.1588038,13.199662799999999,0.1712604,0.2673434,0.2136673,0.1739644,0.1804999,0.0293325
3.0,800.0,0.1202907,9.1810703,0.1342432,0.1439405,0.17361290000000001,0.148331,0.1313956,0.0198287
3.0,800.0,0.1230114,11.7438778,0.1368504,0.14728190000000002,0.1777756,0.1350239,0.1534125,0.0176708
3.0,800.0,0.1417507,13.6855295,0.171593,0.22777750000000002,0.1949759,0.1683908,0.15325350000000001,0.0189983
4.0,800.0,0.1622943,20.475222199999997,0.1772906,0.1901847,0.2517487,0.1749173,0.1779034,0.0391363
4.0,800.0,0.1492698,33.1049946,0.16532470000000002,0.1726959,0.440459,0.16648210000000002,0.17236490000000002,0.0190762
4.0,800.0,0.1121067,12.2758528,0.1245272,0.2324825,0.1784729,0.1269777,0.1254453,0.0379074
4.0,800.0,0.1160251,14.1598053,0.1303642,0.1417113,0.184859,0.1405746,0.1346265,0.0214086
4.0,800.0,0.1010262,11.8702108,0.1311731,0.1256794,0.1666246,0.1277342,0.113325,0.020583
4.0,800.0,0.1425128,9.6509744,0.15524559999999998,0.1676529,0.2123682,0.17068709999999998,0.1613272,0.023283
