wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,138019.0,138011.0,138023.0,138212.0,138231.0,138231.0,155221.0
2.0,1000.0,0.0,143604.0,132200.0,132242.0,132314.0,132486.0,132486.0,154767.0
2.0,1000.0,0.0,148574.0,126504.0,126499.0,126637.0,126835.0,126835.0,153306.0
3.0,1000.0,0.0,165992.0,165981.0,166038.0,166186.0,166497.0,166497.0,186710.0
3.0,1000.0,0.0,161259.0,161171.0,161282.0,161501.0,170954.0,170954.0,186544.0
3.0,1000.0,0.0,156347.0,156344.0,156392.0,156571.0,174758.0,174758.0,185409.0
4.0,1000.0,0.0,185840.0,185852.0,186580.0,185996.0,186379.0,186379.0,206616.0
4.0,1000.0,0.0,188640.0,181482.0,181989.0,181534.0,183468.0,183468.0,206478.0
4.0,1000.0,0.0,190941.0,176760.0,176986.0,176931.0,186096.0,186096.0,205349.0
2.0,1200.0,200.0,121944.0,121932.0,121938.0,122030.0,121929.0,121999.0,144750.0
2.0,1200.0,200.0,117065.0,117052.0,117067.0,117103.0,117076.0,117123.0,143549.0
2.0,1200.0,200.0,130823.0,112531.0,112541.0,112629.0,112551.0,112585.0,140975.0
3.0,1200.0,200.0,150271.0,151211.0,150347.0,151394.0,151422.0,152095.0,174422.0
3.0,1200.0,200.0,147174.0,146453.0,147181.0,146698.0,154431.0,146760.0,173742.0
3.0,1200.0,200.0,142760.0,141446.0,142785.0,141542.0,158375.0,141273.0,173184.0
4.0,1200.0,200.0,170306.0,172018.0,169956.0,172172.0,171817.0,173077.0,193580.0
4.0,1200.0,200.0,167895.0,167527.0,168793.0,167714.0,169002.0,168293.0,193246.0
4.0,1200.0,200.0,165747.0,162763.0,164233.0,163151.0,170569.0,163243.0,192607.0
2.0,2000.0,0.0,138024.0,138055.0,138052.0,138480.0,138364.0,138364.0,154988.0
2.0,2000.0,0.0,143582.0,132281.0,132286.0,132492.0,143743.0,143743.0,154502.0
2.0,2000.0,0.0,148376.0,126558.0,126581.0,126891.0,148442.0,148442.0,153158.0
3.0,2000.0,0.0,165839.0,165659.0,165861.0,166082.0,165948.0,165948.0,186367.0
3.0,2000.0,0.0,161107.0,160989.0,161070.0,161267.0,161294.0,161294.0,186104.0
3.0,2000.0,0.0,156001.0,155917.0,156029.0,156534.0,158869.0,158869.0,184984.0
4.0,2000.0,0.0,185859.0,185616.0,186099.0,186056.0,186032.0,186032.0,206323.0
4.0,2000.0,0.0,188482.0,181300.0,181626.0,181650.0,186060.0,186060.0,205969.0
4.0,2000.0,0.0,190876.0,176689.0,177030.0,177214.0,183662.0,183662.0,205079.0
2.0,2400.0,400.0,122032.0,121986.0,121999.0,122261.0,122179.0,122040.0,144435.0
2.0,2400.0,400.0,116973.0,116968.0,116986.0,117159.0,126962.0,117037.0,143449.0
2.0,2400.0,400.0,130814.0,112420.0,112444.0,112706.0,130834.0,112443.0,140891.0
3.0,2400.0,400.0,150266.0,150975.0,150322.0,151507.0,150940.0,151561.0,173996.0
3.0,2400.0,400.0,147249.0,146365.0,147266.0,146776.0,146922.0,146496.0,173913.0
3.0,2400.0,400.0,143052.0,141442.0,142999.0,141707.0,141547.0,141219.0,172780.0
4.0,2400.0,400.0,169882.0,171869.0,169937.0,172390.0,171884.0,173010.0,193640.0
4.0,2400.0,400.0,167662.0,167140.0,167658.0,167594.0,172108.0,168158.0,192956.0
4.0,2400.0,400.0,165677.0,162419.0,163649.0,162750.0,170406.0,163127.0,192580.0
2.0,3000.0,0.0,137902.0,137875.0,137904.0,138283.0,137928.0,137928.0,155048.0
2.0,3000.0,0.0,132218.0,132135.0,132221.0,132547.0,132249.0,132249.0,154581.0
2.0,3000.0,0.0,126424.0,126413.0,126430.0,126885.0,126552.0,126552.0,153089.0
3.0,3000.0,0.0,166027.0,165807.0,166034.0,166539.0,165983.0,165983.0,186414.0
3.0,3000.0,0.0,167834.0,161041.0,161133.0,161526.0,161154.0,161154.0,186167.0
3.0,3000.0,0.0,169392.0,155891.0,156125.0,156464.0,156062.0,156062.0,185045.0
4.0,3000.0,0.0,185884.0,185569.0,186026.0,186126.0,186165.0,186165.0,206292.0
4.0,3000.0,0.0,181560.0,181202.0,181522.0,181849.0,183747.0,183747.0,206015.0
4.0,3000.0,0.0,176887.0,176564.0,176986.0,177086.0,176860.0,176860.0,205201.0
2.0,3600.0,600.0,121811.0,121781.0,121779.0,122147.0,121783.0,121813.0,144504.0
2.0,3600.0,600.0,116875.0,116869.0,116887.0,117113.0,116860.0,116890.0,143664.0
2.0,3600.0,600.0,130759.0,112370.0,112403.0,112872.0,112364.0,112418.0,140885.0
3.0,3600.0,600.0,150169.0,150998.0,150259.0,151320.0,151058.0,151536.0,173842.0
3.0,3600.0,600.0,147080.0,146305.0,147068.0,147124.0,146951.0,146410.0,173640.0
3.0,3600.0,600.0,142743.0,141241.0,142767.0,141606.0,142201.0,141010.0,172609.0
4.0,3600.0,600.0,169969.0,171786.0,169985.0,172216.0,171743.0,172944.0,193186.0
4.0,3600.0,600.0,167855.0,167450.0,167928.0,168046.0,168568.0,168192.0,193114.0
4.0,3600.0,600.0,162460.0,162416.0,163837.0,162982.0,166002.0,163128.0,192623.0
2.0,4000.0,0.0,137811.0,137828.0,137815.0,138270.0,137897.0,137897.0,155044.0
2.0,4000.0,0.0,143457.0,132096.0,132155.0,132318.0,132183.0,132183.0,154420.0
2.0,4000.0,0.0,148474.0,126401.0,126375.0,127252.0,126493.0,126493.0,153219.0
3.0,4000.0,0.0,166013.0,165896.0,166055.0,166617.0,165963.0,165963.0,186444.0
3.0,4000.0,0.0,161211.0,161076.0,161233.0,161601.0,168481.0,168481.0,186132.0
3.0,4000.0,0.0,156058.0,156042.0,156058.0,156749.0,174530.0,174530.0,185172.0
4.0,4000.0,0.0,186080.0,185669.0,186242.0,186449.0,185862.0,185862.0,206336.0
4.0,4000.0,0.0,188916.0,181378.0,181834.0,181984.0,183775.0,183775.0,206078.0
4.0,4000.0,0.0,191065.0,176735.0,177045.0,177690.0,178967.0,178967.0,205212.0
2.0,4800.0,800.0,121870.0,121884.0,121851.0,122503.0,121900.0,121885.0,144661.0
2.0,4800.0,800.0,116989.0,116940.0,116985.0,117077.0,116997.0,116992.0,143659.0
2.0,4800.0,800.0,130875.0,112312.0,112363.0,112833.0,112372.0,112384.0,140870.0
3.0,4800.0,800.0,150158.0,151096.0,150227.0,151248.0,151118.0,151766.0,174083.0
3.0,4800.0,800.0,147107.0,146279.0,147081.0,146622.0,154459.0,146369.0,173607.0
3.0,4800.0,800.0,142737.0,141175.0,142715.0,141950.0,156638.0,140978.0,172752.0
4.0,4800.0,800.0,170127.0,171930.0,170122.0,172312.0,172038.0,173114.0,193110.0
4.0,4800.0,800.0,167885.0,167367.0,168055.0,168096.0,169510.0,168178.0,193097.0
4.0,4800.0,800.0,165744.0,162612.0,163814.0,163141.0,164632.0,163209.0,192471.0
2.0,5000.0,0.0,137720.0,137602.0,137715.0,138237.0,137752.0,137752.0,155021.0
2.0,5000.0,0.0,132017.0,131889.0,131991.0,132154.0,132039.0,132039.0,154564.0
2.0,5000.0,0.0,148256.0,126160.0,126271.0,126471.0,126355.0,126355.0,153223.0
3.0,5000.0,0.0,165863.0,165632.0,165850.0,166398.0,165786.0,165786.0,186431.0
3.0,5000.0,0.0,160949.0,160889.0,160970.0,161297.0,164145.0,164145.0,186123.0
3.0,5000.0,0.0,155981.0,155720.0,156006.0,156001.0,169152.0,169152.0,185147.0
4.0,5000.0,0.0,185827.0,185420.0,186225.0,186385.0,185642.0,185642.0,206317.0
4.0,5000.0,0.0,181484.0,181042.0,181651.0,182248.0,187713.0,187713.0,206047.0
4.0,5000.0,0.0,180952.0,176481.0,176846.0,177362.0,189108.0,189108.0,205301.0
2.0,6000.0,1000.0,121840.0,121735.0,121835.0,121918.0,121851.0,121799.0,144585.0
2.0,6000.0,1000.0,116943.0,116867.0,116948.0,117450.0,116978.0,116913.0,143719.0
2.0,6000.0,1000.0,112436.0,112337.0,112443.0,112480.0,112381.0,112327.0,140835.0
3.0,6000.0,1000.0,150152.0,150783.0,150134.0,151092.0,150920.0,151460.0,173963.0
3.0,6000.0,1000.0,147975.0,145961.0,146956.0,146538.0,150202.0,146178.0,173709.0
3.0,6000.0,1000.0,140223.0,140950.0,142575.0,141955.0,149592.0,140646.0,172698.0
4.0,6000.0,1000.0,169747.0,171663.0,169853.0,172141.0,171751.0,172846.0,193270.0
4.0,6000.0,1000.0,167757.0,167043.0,167840.0,168160.0,173345.0,167889.0,193050.0
4.0,6000.0,1000.0,163852.0,162374.0,163762.0,162904.0,179501.0,162720.0,192397.0
2.0,6000.0,0.0,138179.0,138025.0,138178.0,138372.0,138130.0,138130.0,155224.0
2.0,6000.0,0.0,132376.0,132289.0,132367.0,133283.0,132395.0,132395.0,154841.0
2.0,6000.0,0.0,126621.0,126508.0,126621.0,127148.0,126697.0,126697.0,153390.0
3.0,6000.0,0.0,166493.0,166186.0,166480.0,167368.0,166290.0,166290.0,186826.0
3.0,6000.0,0.0,168188.0,161267.0,161553.0,162128.0,161490.0,161490.0,186528.0
3.0,6000.0,0.0,170024.0,156155.0,156375.0,156860.0,156351.0,156351.0,185451.0
4.0,6000.0,0.0,186754.0,186120.0,187017.0,186751.0,186365.0,186365.0,206923.0
4.0,6000.0,0.0,182288.0,181757.0,182356.0,182812.0,190007.0,190007.0,206590.0
4.0,6000.0,0.0,177610.0,177007.0,177708.0,178829.0,192917.0,192917.0,205725.0
2.0,7200.0,1200.0,122101.0,122006.0,122127.0,122520.0,122113.0,122086.0,144826.0
2.0,7200.0,1200.0,117106.0,117049.0,117117.0,117124.0,117124.0,117086.0,144008.0
2.0,7200.0,1200.0,131125.0,112439.0,112529.0,112549.0,112499.0,112464.0,141148.0
3.0,7200.0,1200.0,150624.0,151281.0,150989.0,151924.0,151385.0,151796.0,174331.0
3.0,7200.0,1200.0,147432.0,146558.0,147475.0,146790.0,146622.0,146667.0,173902.0
3.0,7200.0,1200.0,143004.0,141472.0,143007.0,141761.0,141505.0,141186.0,173114.0
4.0,7200.0,1200.0,170418.0,172283.0,170523.0,172389.0,172410.0,173315.0,193820.0
4.0,7200.0,1200.0,168296.0,167689.0,168454.0,168546.0,174082.0,168467.0,193517.0
4.0,7200.0,1200.0,162841.0,162898.0,164224.0,163699.0,174821.0,163262.0,192852.0
2.0,7000.0,0.0,137905.0,137842.0,137893.0,138883.0,137870.0,137870.0,154974.0
2.0,7000.0,0.0,132121.0,131966.0,132125.0,132473.0,132013.0,132013.0,154435.0
2.0,7000.0,0.0,148321.0,126147.0,126314.0,126370.0,126278.0,126278.0,153124.0
3.0,7000.0,0.0,165884.0,165651.0,165880.0,166008.0,165970.0,165970.0,186342.0
3.0,7000.0,0.0,161052.0,160870.0,161030.0,161375.0,160987.0,160987.0,186013.0
3.0,7000.0,0.0,158853.0,155786.0,156101.0,156733.0,155926.0,155926.0,184912.0
4.0,7000.0,0.0,186133.0,185662.0,186374.0,186771.0,185800.0,185800.0,206225.0
4.0,7000.0,0.0,181497.0,181110.0,181950.0,181929.0,182471.0,182471.0,205956.0
4.0,7000.0,0.0,186055.0,176480.0,176903.0,177082.0,179067.0,179067.0,205058.0
2.0,8400.0,1400.0,121921.0,121676.0,121869.0,121881.0,121737.0,121702.0,144399.0
2.0,8400.0,1400.0,126859.0,116856.0,117001.0,116996.0,116876.0,116851.0,143690.0
2.0,8400.0,1400.0,131051.0,112217.0,112309.0,113008.0,112308.0,112285.0,140981.0
3.0,8400.0,1400.0,150288.0,150838.0,150496.0,151203.0,151071.0,151606.0,174093.0
3.0,8400.0,1400.0,147173.0,146158.0,147274.0,146763.0,146265.0,146396.0,173609.0
3.0,8400.0,1400.0,142697.0,141132.0,142732.0,142775.0,141239.0,140955.0,172605.0
4.0,8400.0,1400.0,170022.0,171642.0,169869.0,172093.0,171831.0,172825.0,193073.0
4.0,8400.0,1400.0,171066.0,167072.0,167855.0,167449.0,168742.0,167858.0,193042.0
