wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0644957,9.9892974,0.20330920000000002,0.2754827,0.1393085,0.0454506,0.1705303,0.0645457,0.5259674,0.0645932,1.4742199,0.0778632
2.0,20.0,7.62e-5,1.9332826,0.0932701,0.0001279,0.0001559,0.0281929,0.1004134,0.000122,0.0001601,0.0001499,0.7441575,0.0001096
2.0,20.0,9.65e-5,1.9628672,0.0849989,0.0001437,0.0001646,0.0708335,0.098643,0.0001606,0.0001975,0.0002007,0.7461958,0.0001608
3.0,20.0,0.0001126,42.428115500000004,0.2271571,0.0001726,0.00016560000000000001,0.0386223,0.2226663,0.0001651,0.0001994,0.0001875,6.387631,0.0001536
3.0,20.0,8.79e-5,40.6889354,0.161554,0.0001403,0.0001463,0.0846895,0.1978464,0.0001447,0.0001741,0.0001766,6.3126895,0.0001837
3.0,20.0,8.18e-5,17.229179,0.1527193,0.0001436,0.0001479,0.0393362,0.2266948,0.0001372,0.00017309999999999998,0.0001826,5.1282018,0.0001829
2.0,24.0,8.76e-5,4.539822699999999,0.1615404,0.0001677,0.0001579,0.0,0.0,0.0001426,0.00017989999999999998,0.0001739,16.4605546,0.0111624
2.0,24.0,6.52e-5,4.3168038,0.23113899999999998,0.0001155,0.0001329,0.0,0.0,0.00011219999999999999,0.0001401,0.0002319,14.4066202,0.0003987
2.0,24.0,7.14e-5,3.6554421,0.1767509,0.0001438,0.00016580000000000002,0.0,0.0,0.00011339999999999999,0.00015470000000000002,0.0001407,17.8987736,0.0003683
3.0,24.0,9.6e-5,985.1297063,0.8357304999999999,0.0001788,0.0001916,0.0,0.0,0.000152,0.00020600000000000002,0.0002344,6912.9382914,0.0007163
3.0,24.0,8.32e-5,727.3030058999999,0.4395445,0.0001871,0.0002232,0.0,0.0,0.0001535,0.0002723,0.0002736,6272.1180748,0.0008639
3.0,24.0,0.0001718,245.4111646,0.2315533,0.00025069999999999997,0.0002973,0.0,0.0,0.0002299,0.0003095,0.0003151,3252.2284809,0.0005623
