wareh,capacity,buffer,QMK,CHI,CHILOC,GP,GS,BS,RND
2.0,1000.0,0.0,110169.0,110110.0,110158.0,141383.0,152060.0,152060.0,154880.0
2.0,1000.0,0.0,109963.0,109992.0,109731.0,141607.0,154769.0,154769.0,154671.0
2.0,1000.0,0.0,109273.0,109192.0,108791.0,139182.0,156255.0,156255.0,153206.0
3.0,1000.0,0.0,114030.0,114053.0,114069.0,158790.0,182202.0,182202.0,186551.0
3.0,1000.0,0.0,114839.0,113935.0,113953.0,157950.0,179461.0,179461.0,186145.0
3.0,1000.0,0.0,114562.0,113353.0,113395.0,157934.0,175872.0,175872.0,185080.0
4.0,1000.0,0.0,116006.0,117672.0,117881.0,173182.0,202538.0,202538.0,206318.0
4.0,1000.0,0.0,116073.0,116084.0,116111.0,173154.0,199823.0,199823.0,206472.0
4.0,1000.0,0.0,116142.0,115935.0,115975.0,172252.0,197958.0,197958.0,205183.0
2.0,1200.0,200.0,107719.0,107799.0,107806.0,114327.0,126113.0,135534.0,144430.0
2.0,1200.0,200.0,106905.0,106679.0,106679.0,113632.0,128574.0,132004.0,143706.0
2.0,1200.0,200.0,105818.0,105697.0,105701.0,111379.0,128957.0,127170.0,140953.0
3.0,1200.0,200.0,112237.0,111703.0,112135.0,134196.0,152655.0,168891.0,174323.0
3.0,1200.0,200.0,112208.0,111253.0,111239.0,134831.0,150489.0,165558.0,173724.0
3.0,1200.0,200.0,111296.0,110689.0,110740.0,136846.0,147339.0,161264.0,172923.0
4.0,1200.0,200.0,114881.0,114458.0,114599.0,153391.0,174528.0,190610.0,193176.0
4.0,1200.0,200.0,114098.0,113969.0,114184.0,151727.0,170510.0,187344.0,192952.0
4.0,1200.0,200.0,114236.0,113426.0,113506.0,149708.0,170448.0,183119.0,192033.0
2.0,2000.0,0.0,112020.0,109047.0,109074.0,144121.0,151034.0,151034.0,155056.0
2.0,2000.0,0.0,108755.0,108416.0,108469.0,141987.0,147539.0,147539.0,154710.0
2.0,2000.0,0.0,108131.0,107744.0,107740.0,139675.0,143079.0,143079.0,153179.0
3.0,2000.0,0.0,112562.0,113376.0,113480.0,167564.0,180849.0,180849.0,186516.0
3.0,2000.0,0.0,112085.0,113095.0,113271.0,167291.0,179022.0,179022.0,186208.0
3.0,2000.0,0.0,114047.0,112187.0,112185.0,165217.0,173689.0,173689.0,185229.0
4.0,2000.0,0.0,114132.0,114219.0,114248.0,182759.0,200020.0,200020.0,206271.0
4.0,2000.0,0.0,113924.0,114099.0,113924.0,181350.0,199331.0,199331.0,206078.0
4.0,2000.0,0.0,113999.0,116086.0,116169.0,179366.0,197952.0,197952.0,205264.0
2.0,2400.0,400.0,106303.0,106744.0,106744.0,116671.0,125092.0,135440.0,144572.0
2.0,2400.0,400.0,105659.0,105981.0,105981.0,116005.0,121513.0,131050.0,143734.0
2.0,2400.0,400.0,105671.0,104858.0,104868.0,114737.0,117721.0,125847.0,140773.0
3.0,2400.0,400.0,110420.0,110341.0,110158.0,139876.0,149389.0,167591.0,174038.0
3.0,2400.0,400.0,110917.0,109983.0,110123.0,137903.0,147107.0,164084.0,173621.0
