wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,0.0,0.2710248794460516,0.27752750590356456,0.024841400141092262,0.024841400141092262,0.0
2.0,10000.0,0.0,0.27561878130767625,0.2805335933872497,0.0436338309796126,0.0436338309796126,0.0
2.0,10000.0,0.0,0.27063492270631007,0.2774260144225875,0.06126794014861059,0.06126794014861059,0.0
3.0,10000.0,0.0,0.36627610253595067,0.37399321087460924,0.02684234904596272,0.02684234904596272,0.0
3.0,10000.0,0.0,0.37317359274528805,0.37498684105933233,0.03479116492610579,0.03479116492610579,0.0
3.0,10000.0,0.0,0.37040300587385067,0.3755096222842417,0.042113657580258645,0.042113657580258645,0.0
4.0,10000.0,0.0,0.42006282349156765,0.4212613530885633,0.026930582173398276,0.026930582173398276,0.0
4.0,10000.0,0.0,0.41405875211064147,0.42323958794650895,0.025685191482054726,0.025685191482054726,0.0
4.0,10000.0,0.0,0.42209693253445735,0.4240345508660117,0.025246986684534845,0.025246986684534845,0.0
2.0,11000.0,1000.0,0.2894946095012747,0.2894946095012747,0.06946561578324695,0.044866945495142696,0.0
2.0,11000.0,1000.0,0.2874113365982708,0.28744012124360374,0.08781994467992815,0.06489330937736804,0.0
2.0,11000.0,1000.0,0.28011151307404014,0.2801277844369837,0.09909260032651201,0.08434871157924428,0.0
3.0,11000.0,1000.0,0.3768762047399149,0.37853309481216457,0.07404640068782853,0.03126624232086639,0.0
3.0,11000.0,1000.0,0.3781761385664566,0.38030957943276356,0.08326918013883755,0.04903414727351696,0.0
3.0,11000.0,1000.0,0.374848012183589,0.377278700714915,0.09214006661225438,0.06786946856462095,0.0
4.0,11000.0,1000.0,0.41943602161893767,0.4204205662207602,0.07943878455040798,0.02575032109067721,0.0
4.0,11000.0,1000.0,0.42321233732467534,0.4253549575834329,0.0792629226001601,0.04084504502157649,0.0
4.0,11000.0,1000.0,0.4210732379076032,0.4247889107796229,0.0767505327489848,0.05572504121265731,0.0
2.0,12000.0,2000.0,0.2717591939184122,0.2717591939184122,0.10355040638932012,0.0634794785154682,0.0
2.0,12000.0,2000.0,0.2697160070883383,0.2697160070883383,0.11783527269639449,0.0839143998229307,0.0
2.0,12000.0,2000.0,0.2591294296189659,0.2591294296189659,0.12901192105580417,0.10401883541000345,0.0
