wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
4.0,300.0,0.0,2.2246655,0.2746554,0.2854887,20.1514471,2.1770692,0.0457479,0.0117534,0.0041579,0.0036192,0.0579345
2.0,360.0,60.0,0.3754951,0.2575314,0.2462904,23.9779417,0.3784343,0.0455308,0.0116353,0.0023117,0.0021889,0.1826042
2.0,360.0,60.0,0.4757086,0.2885728,0.2898752,25.4778693,0.4635898,0.0451178,0.0103489,0.0025479,0.0022066,0.1661684
2.0,360.0,60.0,0.3785755,0.2571642,0.2831705,25.9145087,0.3718123,0.0450899,0.0108982,0.0025416,0.0023142,0.1727082
3.0,360.0,60.0,0.9109498,0.2615139,0.2943506,22.7364963,0.9189645,0.045267,0.0117608,0.003178,0.0028781,0.3098533
3.0,360.0,60.0,0.8454817,0.3142572,0.3161189,22.8274973,0.8470715,0.0453949,0.0117033,0.003068,0.0029371,0.3057337
3.0,360.0,60.0,0.5334018,0.2691512,0.2670598,22.8887428,0.5297068,0.0454774,0.0110193,0.0033395,0.0026009,0.3214301
4.0,360.0,60.0,0.8772221,0.2660629,0.3035041,20.3375499,0.8542476,0.0458824,0.0116827,0.0039774,0.0028127,0.5791005
4.0,360.0,60.0,1.5259507,0.2586329,0.2735458,20.7523621,1.5550896,0.0459231,0.0133078,0.0036557,0.0031261,0.5784401
4.0,360.0,60.0,1.3519663,0.2602175,0.2762101,19.9197678,1.3784943,0.0464392,0.0137496,0.0037663,0.0028958,0.583184
2.0,400.0,0.0,0.4784881,0.2757779,0.2905409,54.4110395,0.4713909,0.0554675,0.0171718,0.0036095,0.0040022,0.0455441
2.0,400.0,0.0,0.4721417,0.2485985,0.2545779,53.9777821,0.485669,0.0558303,0.0164135,0.0037423,0.0036579,0.047236
2.0,400.0,0.0,0.4822362,0.2772186,0.2629373,53.0030891,0.479868,0.0558852,0.0165633,0.003653,0.003685,0.048108
3.0,400.0,0.0,0.8209841,0.283005,0.2715919,46.9612009,0.8204379,0.0555965,0.0188055,0.0042467,0.0049233,0.0543895
3.0,400.0,0.0,1.1637224,0.2629082,0.259814,48.4780719,1.1478174,0.0561138,0.0195295,0.0044716,0.0045244,0.054049
3.0,400.0,0.0,1.1595776,0.2514182,0.2616642,46.3570723,1.1655819,0.057843,0.0197819,0.0046645,0.0044411,0.0566998
4.0,400.0,0.0,1.1173651,0.2520289,0.2719911,41.4607186,1.1311817,0.0557885,0.0194746,0.0051835,0.0057697,0.0610966
4.0,400.0,0.0,2.0747175,0.2621271,0.2650212,43.1996892,2.1051969,0.0556433,0.0205312,0.0055284,0.0057161,0.0596305
4.0,400.0,0.0,1.5291705,0.2709547,0.2691607,41.1226427,1.4853367,0.0558461,0.0189849,0.0055653,0.0056916,0.0647084
2.0,480.0,80.0,0.6531675,0.2719436,0.2730415,55.6684023,0.6671842,0.0562559,0.017819,0.0037903,0.0035653,0.202276
2.0,480.0,80.0,0.6394572,0.3114866,0.311421,52.6942771,0.6241192,0.0564365,0.0179144,0.0042594,0.0033108,0.1856978
2.0,480.0,80.0,1.0690926,0.2503235,0.2701674,53.5074552,1.1026829,0.056411,0.0182494,0.0042107,0.0038843,0.1856891
3.0,480.0,80.0,0.7529333,0.2785026,0.3032724,49.3580522,0.7415078,0.0566784,0.0196338,0.0051603,0.0041788,0.3292234
3.0,480.0,80.0,1.1213906,0.2596469,0.2861876,49.5329259,1.0928956,0.0569769,0.0189531,0.0050276,0.0041432,0.3320408
3.0,480.0,80.0,1.2358028,0.3088413,0.2898021,49.5239906,1.292262,0.05756,0.020921,0.0049711,0.0046764,0.3278959
4.0,480.0,80.0,2.6584499,0.2595785,0.2680252,41.8715777,2.6189352,0.0569289,0.0222109,0.0063237,0.0047328,0.634424
