wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
4.0,7200.0,1200.0,133733.0,130457.0,130078.0,0.0,155395.0,164880.0,175827.0,192933.0
2.0,7000.0,0.0,122795.0,125695.0,123149.0,122795.0,144410.0,148524.0,148524.0,155146.0
2.0,7000.0,0.0,120968.0,125472.0,121501.0,120968.0,141238.0,144495.0,144495.0,154690.0
2.0,7000.0,0.0,120249.0,123257.0,119584.0,120249.0,137182.0,139829.0,139829.0,153325.0
3.0,7000.0,0.0,132837.0,136887.0,132837.0,132837.0,164230.0,177380.0,177380.0,186650.0
3.0,7000.0,0.0,131739.0,134720.0,131563.0,131739.0,160638.0,172876.0,172876.0,186321.0
3.0,7000.0,0.0,133535.0,132988.0,130741.0,133535.0,159240.0,168675.0,168675.0,185309.0
4.0,7000.0,0.0,138201.0,140298.0,138498.0,138201.0,181992.0,196326.0,196326.0,206575.0
4.0,7000.0,0.0,137714.0,138911.0,138135.0,137714.0,179692.0,192660.0,192660.0,206364.0
4.0,7000.0,0.0,136675.0,140143.0,136698.0,136675.0,177492.0,188603.0,188603.0,205546.0
2.0,7700.0,700.0,119552.0,118522.0,117400.0,0.0,129581.0,137761.0,140362.0,150096.0
2.0,7700.0,700.0,118156.0,116410.0,115685.0,0.0,127049.0,133939.0,136010.0,149454.0
2.0,7700.0,700.0,117912.0,115364.0,114671.0,0.0,124351.0,128808.0,130652.0,147533.0
3.0,7700.0,700.0,129922.0,130339.0,128433.0,0.0,153014.0,164128.0,169513.0,180396.0
3.0,7700.0,700.0,129023.0,127855.0,126872.0,0.0,152912.0,159363.0,165603.0,180158.0
3.0,7700.0,700.0,128600.0,127387.0,125923.0,0.0,151128.0,155375.0,161027.0,179194.0
4.0,7700.0,700.0,135983.0,134485.0,133482.0,0.0,171069.0,181842.0,189555.0,199960.0
4.0,7700.0,700.0,135562.0,133079.0,132778.0,0.0,168917.0,178773.0,185811.0,199797.0
4.0,7700.0,700.0,135000.0,132689.0,131860.0,0.0,165319.0,175852.0,181572.0,199114.0
2.0,8400.0,1400.0,116488.0,113750.0,113163.0,0.0,121450.0,128255.0,132236.0,144594.0
2.0,8400.0,1400.0,114662.0,112741.0,112478.0,0.0,119783.0,124566.0,127637.0,143737.0
2.0,8400.0,1400.0,113718.0,111425.0,111327.0,0.0,118796.0,119668.0,121695.0,141067.0
3.0,8400.0,1400.0,128025.0,125174.0,124291.0,0.0,147345.0,152742.0,162657.0,174217.0
3.0,8400.0,1400.0,125977.0,123394.0,122949.0,0.0,145578.0,148700.0,158478.0,173865.0
3.0,8400.0,1400.0,126535.0,122537.0,122281.0,0.0,142000.0,145809.0,153659.0,172943.0
4.0,8400.0,1400.0,134129.0,131661.0,130797.0,0.0,164356.0,170966.0,183274.0,193527.0
4.0,8400.0,1400.0,133917.0,130654.0,130250.0,0.0,161516.0,168724.0,179226.0,193317.0
4.0,8400.0,1400.0,132318.0,129989.0,128892.0,0.0,157730.0,166898.0,174978.0,192684.0
2.0,8000.0,0.0,123489.0,126819.0,123215.0,123489.0,143989.0,148573.0,148573.0,154997.0
2.0,8000.0,0.0,122270.0,124562.0,122102.0,122270.0,141297.0,151702.0,151702.0,154561.0
2.0,8000.0,0.0,120546.0,122077.0,120327.0,120546.0,137010.0,153789.0,153789.0,153196.0
3.0,8000.0,0.0,133387.0,134685.0,133867.0,133387.0,161006.0,176970.0,176970.0,186416.0
3.0,8000.0,0.0,133065.0,134702.0,132659.0,133065.0,157030.0,173010.0,173010.0,186087.0
3.0,8000.0,0.0,133244.0,133459.0,131856.0,133244.0,157443.0,168798.0,168798.0,185088.0
4.0,8000.0,0.0,139258.0,139661.0,139418.0,139258.0,176808.0,196230.0,196230.0,206282.0
4.0,8000.0,0.0,139487.0,139001.0,138586.0,139487.0,174693.0,194127.0,194127.0,206060.0
4.0,8000.0,0.0,138298.0,138534.0,138070.0,138298.0,174206.0,191809.0,191809.0,205242.0
2.0,8800.0,800.0,119502.0,120093.0,118089.0,0.0,129909.0,137808.0,140106.0,149971.0
2.0,8800.0,800.0,118411.0,117529.0,116869.0,0.0,127779.0,141439.0,135789.0,149329.0
2.0,8800.0,800.0,116372.0,116240.0,115524.0,0.0,125789.0,142562.0,130405.0,147404.0
3.0,8800.0,800.0,130510.0,128006.0,127858.0,0.0,152529.0,163651.0,169445.0,180162.0
3.0,8800.0,800.0,130220.0,127980.0,127797.0,0.0,153461.0,159772.0,165501.0,179925.0
3.0,8800.0,800.0,129857.0,128173.0,126858.0,0.0,152427.0,155258.0,160737.0,179006.0
4.0,8800.0,800.0,136933.0,134528.0,134481.0,0.0,170280.0,182002.0,189262.0,199633.0
4.0,8800.0,800.0,136599.0,133984.0,133581.0,0.0,168309.0,180144.0,185155.0,199513.0
4.0,8800.0,800.0,135505.0,133309.0,132837.0,0.0,166326.0,178383.0,181019.0,198827.0
2.0,9600.0,1600.0,116649.0,114891.0,113522.0,0.0,121398.0,128817.0,131961.0,144494.0
2.0,9600.0,1600.0,114675.0,113971.0,113711.0,0.0,120761.0,131191.0,127395.0,143589.0
2.0,9600.0,1600.0,112730.0,112474.0,112239.0,0.0,118610.0,132371.0,121400.0,140969.0
3.0,9600.0,1600.0,128637.0,124307.0,124243.0,0.0,147025.0,152015.0,162455.0,173983.0
3.0,9600.0,1600.0,126881.0,124185.0,123956.0,0.0,146758.0,150020.0,158222.0,173687.0
3.0,9600.0,1600.0,126927.0,123236.0,122739.0,0.0,143414.0,146390.0,153114.0,172715.0
4.0,9600.0,1600.0,134896.0,131106.0,130971.0,0.0,160877.0,171541.0,182586.0,193231.0
4.0,9600.0,1600.0,134911.0,131827.0,131313.0,0.0,158287.0,169475.0,178719.0,193060.0
4.0,9600.0,1600.0,133067.0,130234.0,129695.0,0.0,154391.0,166395.0,174415.0,192392.0
2.0,9000.0,0.0,121400.0,125730.0,122166.0,121400.0,142568.0,148740.0,148740.0,155201.0
2.0,9000.0,0.0,120350.0,122454.0,120030.0,120350.0,140597.0,144720.0,144720.0,154731.0
2.0,9000.0,0.0,119226.0,122440.0,118682.0,119226.0,137107.0,140064.0,140064.0,153399.0
3.0,9000.0,0.0,130633.0,135085.0,130686.0,130633.0,162791.0,177786.0,177786.0,186721.0
3.0,9000.0,0.0,131029.0,132042.0,130239.0,131029.0,158057.0,173716.0,173716.0,186364.0
3.0,9000.0,0.0,130369.0,131863.0,129058.0,130369.0,156187.0,169411.0,169411.0,185389.0
4.0,9000.0,0.0,136001.0,138201.0,136465.0,136001.0,177174.0,197015.0,197015.0,206630.0
4.0,9000.0,0.0,135548.0,137676.0,135543.0,135548.0,176961.0,193556.0,193556.0,206392.0
4.0,9000.0,0.0,135375.0,135946.0,134896.0,135375.0,174143.0,190876.0,190876.0,205567.0
2.0,9900.0,900.0,118017.0,119018.0,116854.0,0.0,127906.0,138114.0,140719.0,150124.0
2.0,9900.0,900.0,116792.0,116275.0,115205.0,0.0,126620.0,134299.0,136540.0,149489.0
2.0,9900.0,900.0,116173.0,115117.0,114463.0,0.0,125134.0,129362.0,131333.0,147597.0
3.0,9900.0,900.0,128159.0,128155.0,126928.0,0.0,150057.0,163357.0,170481.0,180429.0
3.0,9900.0,900.0,127212.0,126220.0,124887.0,0.0,151700.0,159022.0,166446.0,180197.0
3.0,9900.0,900.0,126647.0,126456.0,124465.0,0.0,148702.0,155423.0,161911.0,179292.0
4.0,9900.0,900.0,133894.0,131583.0,131005.0,0.0,170501.0,181663.0,190194.0,200034.0
4.0,9900.0,900.0,132717.0,131366.0,130820.0,0.0,164182.0,178930.0,186479.0,199793.0
4.0,9900.0,900.0,132550.0,131293.0,130092.0,0.0,164482.0,176102.0,182396.0,199184.0
2.0,10800.0,1800.0,115151.0,114242.0,113122.0,0.0,118661.0,128751.0,132609.0,144639.0
2.0,10800.0,1800.0,113737.0,112513.0,111925.0,0.0,118863.0,124887.0,128238.0,143754.0
2.0,10800.0,1800.0,111707.0,111276.0,111068.0,0.0,118391.0,119804.0,122424.0,141111.0
3.0,10800.0,1800.0,125795.0,123419.0,123079.0,0.0,144889.0,152145.0,163449.0,174240.0
3.0,10800.0,1800.0,125353.0,121895.0,121415.0,0.0,144225.0,148679.0,159401.0,173948.0
3.0,10800.0,1800.0,125270.0,120805.0,120469.0,0.0,140685.0,145591.0,154449.0,172956.0
4.0,10800.0,1800.0,131880.0,128477.0,128183.0,0.0,159149.0,171592.0,184086.0,193598.0
4.0,10800.0,1800.0,131259.0,128177.0,128155.0,0.0,160186.0,168750.0,180129.0,193360.0
4.0,10800.0,1800.0,130277.0,127264.0,127026.0,0.0,154794.0,164932.0,175897.0,192758.0
2.0,10000.0,0.0,125627.0,127712.0,124073.0,125627.0,144771.0,147974.0,147974.0,155112.0
2.0,10000.0,0.0,126689.0,126404.0,122933.0,126689.0,140633.0,143348.0,143348.0,154653.0
2.0,10000.0,0.0,120874.0,125038.0,120549.0,120874.0,135333.0,138237.0,138237.0,153284.0
3.0,10000.0,0.0,134980.0,137147.0,135312.0,134980.0,164484.0,175994.0,175994.0,186561.0
3.0,10000.0,0.0,134544.0,136683.0,134001.0,134544.0,163351.0,171745.0,171745.0,186218.0
3.0,10000.0,0.0,135557.0,135551.0,132644.0,135557.0,162509.0,167270.0,167270.0,185197.0
4.0,10000.0,0.0,141067.0,142922.0,141582.0,141067.0,185106.0,195018.0,195018.0,206423.0
4.0,10000.0,0.0,140708.0,142106.0,140522.0,140708.0,181480.0,190796.0,190796.0,206111.0
4.0,10000.0,0.0,140339.0,140968.0,139557.0,140339.0,178926.0,186922.0,186922.0,205318.0
2.0,11000.0,1000.0,120562.0,121497.0,118776.0,0.0,132498.0,137141.0,139551.0,150052.0
2.0,11000.0,1000.0,118565.0,118691.0,117509.0,0.0,129213.0,132318.0,134832.0,149384.0
2.0,11000.0,1000.0,116153.0,114974.0,114818.0,0.0,124447.0,127416.0,129243.0,147528.0
3.0,11000.0,1000.0,132119.0,131271.0,130036.0,0.0,155980.0,162430.0,168712.0,180258.0
3.0,11000.0,1000.0,130790.0,130757.0,129432.0,0.0,154471.0,158666.0,164541.0,180000.0
3.0,11000.0,1000.0,130629.0,129380.0,127204.0,0.0,150860.0,154111.0,159403.0,179092.0
4.0,11000.0,1000.0,138734.0,137094.0,136098.0,0.0,170828.0,181979.0,188078.0,199777.0
4.0,11000.0,1000.0,139116.0,136888.0,135553.0,0.0,168473.0,177841.0,183985.0,199585.0
4.0,11000.0,1000.0,136230.0,136153.0,134511.0,0.0,164931.0,174587.0,179809.0,198922.0
2.0,12000.0,2000.0,116972.0,114851.0,114296.0,0.0,122860.0,127877.0,131185.0,144517.0
