wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,9.901251473,0.041364065,0.301718374,0.384447428,0.046555321,0.044100104,0.056457544,0.449847165,0.000154371,1.153099987,0.078801257
2.0,20.0,0.0,1.447125239,0.045270496,0.276386318,0.399643183,0.039700264,0.052780741,0.000119516,0.000111571,0.000110328,0.86760507,0.001137538
3.0,20.0,0.0,125.735119029,0.097278219,0.283650412,0.397715633,0.045100625,0.137825631,0.000151246,0.000141307,0.000160753,8.625323751,0.000782047
3.0,20.0,0.0,60.875422587,0.164823248,0.476060377,0.454324557,0.087752643,0.146796605,0.000143731,0.000133352,0.000133843,4.962537954,0.000938974
4.0,20.0,0.0,6570.562635425,0.627033659,0.519739498,0.293015886,0.157844123,0.491034579,0.000136347,0.000181292,0.000214366,47.509415079,0.001149923
4.0,20.0,0.0,4713.201123136,0.236000201,0.456594683,0.409986495,0.111797791,0.224670343,0.000163118,0.000144853,0.000154762,61.218639766,0.000459789
2.0,24.0,4.0,12.981162612,0.121818896,0.459592746,0.278514289,0.0,0.0,0.000124225,0.000130667,0.000142399,17.735388952,0.061042528
2.0,24.0,4.0,5.418519259,0.069433864,0.357587998,0.284502954,0.0,0.0,0.000146787,0.000166254,0.000100841,13.433990461,0.00548317
3.0,24.0,4.0,3447.159006228,0.195059594,0.423440066,0.421464635,0.0,0.0,0.000148099,0.000131929,0.00013732,2476.840415653,0.015525088
3.0,24.0,4.0,552.351881594,0.098557628,0.306520666,0.311379651,0.0,0.0,0.000128524,0.00010536,0.00010571,1517.127282106,0.010286398
4.0,24.0,4.0,7513.920853553,3.289733746,0.449864712,0.477290782,0.0,0.0,0.00151467,0.000806713,0.000135756,10811.951669782,0.032782095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
