wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GO,GP,GS,BS,RND
4.0,120.0,20.0,15997.0,16182.0,16182.0,18031.0,15997.0,17178.0,16809.0,16731.0,16525.0,19227.0
4.0,120.0,20.0,15897.0,15739.0,15739.0,18009.0,15897.0,16817.0,16460.0,16238.0,16028.0,19158.0
4.0,120.0,20.0,16104.0,15253.0,15253.0,17595.0,16104.0,16418.0,15977.0,15867.0,15515.0,19155.0
2.0,200.0,0.0,13110.0,13146.0,13110.0,15060.0,13110.0,14762.0,13955.0,13299.0,13299.0,15504.0
2.0,200.0,0.0,12556.0,12556.0,12556.0,14734.0,12556.0,14355.0,13302.0,13884.0,13884.0,15456.0
2.0,200.0,0.0,12023.0,12037.0,12023.0,14281.0,12023.0,13794.0,12596.0,14435.0,14435.0,15312.0
3.0,200.0,0.0,15761.0,15836.0,15816.0,18021.0,15761.0,17477.0,16613.0,16104.0,16104.0,18637.0
3.0,200.0,0.0,16047.0,15365.0,15303.0,18048.0,16047.0,17138.0,16250.0,16089.0,16089.0,18614.0
3.0,200.0,0.0,14930.0,14781.0,14740.0,17257.0,14930.0,16698.0,15746.0,15882.0,15882.0,18516.0
4.0,200.0,0.0,17753.0,17927.0,17774.0,19749.0,17753.0,19524.0,18542.0,18269.0,18269.0,20615.0
4.0,200.0,0.0,17249.0,17370.0,17279.0,19532.0,17249.0,19255.0,18136.0,18074.0,18074.0,20601.0
4.0,200.0,0.0,16775.0,16925.0,16819.0,19664.0,16775.0,18779.0,17825.0,18088.0,18088.0,20522.0
2.0,240.0,40.0,11616.0,11631.0,11631.0,14517.0,11616.0,12639.0,12067.0,11631.0,11687.0,14437.0
2.0,240.0,40.0,12059.0,11172.0,11171.0,14312.0,12059.0,12160.0,11476.0,12106.0,11216.0,14328.0
2.0,240.0,40.0,12505.0,10820.0,10820.0,14829.0,12505.0,11628.0,11029.0,12541.0,10840.0,14075.0
3.0,240.0,40.0,14065.0,14429.0,14161.0,17411.0,14065.0,15312.0,15109.0,14546.0,14451.0,17377.0
3.0,240.0,40.0,13760.0,13889.0,13780.0,17394.0,13760.0,15023.0,14744.0,14499.0,13925.0,17339.0
3.0,240.0,40.0,13340.0,13369.0,13349.0,17603.0,13340.0,14730.0,14276.0,14462.0,13380.0,17291.0
4.0,240.0,40.0,15999.0,16369.0,16043.0,19220.0,15999.0,17231.0,16876.0,16511.0,16572.0,19313.0
4.0,240.0,40.0,15892.0,15845.0,15845.0,19587.0,15892.0,16989.0,16501.0,16338.0,16086.0,19265.0
4.0,240.0,40.0,16092.0,15355.0,15293.0,19354.0,16092.0,16625.0,16100.0,15983.0,15506.0,19207.0
2.0,300.0,0.0,13065.0,13090.0,13077.0,15100.0,13065.0,14384.0,14099.0,13182.0,13182.0,15431.0
2.0,300.0,0.0,12541.0,12547.0,12531.0,15041.0,12541.0,13893.0,13489.0,12632.0,12632.0,15377.0
2.0,300.0,0.0,14201.0,11987.0,11987.0,14776.0,14201.0,13311.0,12782.0,12120.0,12120.0,15227.0
3.0,300.0,0.0,15720.0,15752.0,15732.0,18221.0,15720.0,17176.0,16681.0,16023.0,16023.0,18488.0
3.0,300.0,0.0,15181.0,15241.0,15167.0,18056.0,15181.0,16743.0,16377.0,15899.0,15899.0,18457.0
3.0,300.0,0.0,14666.0,14709.0,14662.0,17921.0,14666.0,16359.0,15982.0,15781.0,15781.0,18360.0
4.0,300.0,0.0,17486.0,17802.0,17575.0,20004.0,17486.0,19069.0,18560.0,18106.0,18106.0,20432.0
4.0,300.0,0.0,17180.0,17369.0,17172.0,19821.0,17180.0,18754.0,18217.0,17790.0,17790.0,20410.0
4.0,300.0,0.0,16984.0,16836.0,16658.0,19771.0,16984.0,18314.0,17831.0,17128.0,17128.0,20319.0
2.0,360.0,60.0,11605.0,11609.0,11601.0,14992.0,11605.0,12490.0,12173.0,11614.0,11668.0,14375.0
2.0,360.0,60.0,11159.0,11171.0,11156.0,14988.0,11159.0,11969.0,11593.0,11173.0,11215.0,14290.0
2.0,360.0,60.0,10832.0,10839.0,10839.0,14854.0,10832.0,11410.0,11184.0,10837.0,10849.0,14016.0
3.0,360.0,60.0,14014.0,14363.0,14056.0,17952.0,14014.0,15242.0,15150.0,14442.0,14370.0,17252.0
3.0,360.0,60.0,14180.0,13875.0,13759.0,17780.0,14180.0,14890.0,14824.0,14482.0,13829.0,17219.0
3.0,360.0,60.0,13076.0,13348.0,13303.0,17775.0,13076.0,14525.0,14431.0,14529.0,13343.0,17137.0
4.0,360.0,60.0,15849.0,16183.0,16183.0,19757.0,15849.0,17127.0,16732.0,16435.0,16493.0,19125.0
4.0,360.0,60.0,15637.0,15706.0,15706.0,19730.0,15637.0,16760.0,16407.0,15864.0,15976.0,19136.0
4.0,360.0,60.0,15112.0,15231.0,15231.0,19537.0,15112.0,16476.0,16179.0,15425.0,15409.0,19072.0
2.0,400.0,0.0,13017.0,13008.0,13008.0,15278.0,13017.0,14206.0,13925.0,13102.0,13102.0,15492.0
2.0,400.0,0.0,12395.0,12408.0,12395.0,14987.0,12395.0,13858.0,13085.0,12507.0,12507.0,15440.0
2.0,400.0,0.0,11890.0,11895.0,11890.0,14847.0,11890.0,13170.0,12447.0,11985.0,11985.0,15323.0
3.0,400.0,0.0,15625.0,15711.0,15633.0,18335.0,15625.0,17060.0,16546.0,15916.0,15916.0,18631.0
3.0,400.0,0.0,15975.0,15231.0,15120.0,18221.0,15975.0,16531.0,16003.0,15367.0,15367.0,18587.0
3.0,400.0,0.0,16157.0,14686.0,14607.0,18042.0,16157.0,16123.0,15673.0,15073.0,15073.0,18492.0
4.0,400.0,0.0,17464.0,17791.0,17481.0,20203.0,17464.0,19014.0,18510.0,17919.0,17919.0,20613.0
4.0,400.0,0.0,17045.0,17235.0,17067.0,20218.0,17045.0,18707.0,18111.0,17657.0,17657.0,20602.0
4.0,400.0,0.0,16557.0,16672.0,16543.0,20062.0,16557.0,18265.0,17599.0,17705.0,17705.0,20515.0
2.0,480.0,80.0,11529.0,11542.0,11528.0,15049.0,11529.0,12312.0,11928.0,11535.0,11543.0,14449.0
2.0,480.0,80.0,11982.0,11122.0,11113.0,15136.0,11982.0,11832.0,11471.0,11114.0,11135.0,14360.0
2.0,480.0,80.0,12386.0,10760.0,10760.0,15122.0,12386.0,11241.0,10940.0,10761.0,10782.0,14086.0
3.0,480.0,80.0,13874.0,14349.0,13924.0,18007.0,13874.0,15045.0,15043.0,14391.0,14302.0,17372.0
3.0,480.0,80.0,13585.0,13829.0,13610.0,18167.0,13585.0,14628.0,14615.0,13981.0,13785.0,17348.0
3.0,480.0,80.0,13194.0,13298.0,13244.0,18147.0,13194.0,14273.0,14029.0,13386.0,13240.0,17266.0
4.0,480.0,80.0,15814.0,16103.0,16103.0,20100.0,15814.0,16903.0,16631.0,16383.0,16354.0,19313.0
4.0,480.0,80.0,15415.0,15659.0,15659.0,20035.0,15415.0,16616.0,16360.0,16367.0,15839.0,19284.0
4.0,480.0,80.0,15910.0,15233.0,15233.0,20030.0,15910.0,16294.0,16056.0,15803.0,15337.0,19228.0
2.0,500.0,0.0,12937.0,12936.0,12936.0,15382.0,12937.0,14563.0,13934.0,13015.0,13015.0,15487.0
2.0,500.0,0.0,13555.0,12379.0,12373.0,15247.0,13555.0,14107.0,13040.0,13638.0,13638.0,15440.0
2.0,500.0,0.0,14181.0,11898.0,11890.0,14906.0,14181.0,13561.0,12451.0,14258.0,14258.0,15313.0
3.0,500.0,0.0,15609.0,15668.0,15617.0,18405.0,15609.0,17424.0,16642.0,15794.0,15794.0,18598.0
3.0,500.0,0.0,15121.0,15208.0,15114.0,18220.0,15121.0,17044.0,16150.0,15694.0,15694.0,18572.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
