wareh,capacity,buffer,CHIM,CHI,GS,BS,RND
2.0,10000.0,0.0,3.3655662,3.9188661,4.1900245,3.9521159,16.9146834
2.0,10000.0,0.0,3.0931676,3.5395171,3.5915659,3.8491507,18.1290716
2.0,10000.0,0.0,3.1144625,3.9193751,3.7317385,4.0056259,17.8131113
3.0,10000.0,0.0,3.8399765,4.6645006,5.221527,5.1246035,21.2267318
3.0,10000.0,0.0,3.2189967,5.1285957,4.9597175,5.1277451,18.7673606
3.0,10000.0,0.0,3.2917014,4.4411577,5.1280714,5.2934162,20.8215951
4.0,10000.0,0.0,3.673627,5.8210667,6.3594949,6.3622136,18.8783653
4.0,10000.0,0.0,3.5581253,7.0768864,6.8091229,6.8288283,23.9457094
4.0,10000.0,0.0,4.6841159,7.4472299,7.5192634,7.0190609,24.7316371
2.0,12000.0,2000.0,3.9989733,5.1096758,3.8592288,2.9300585,40.9464179
2.0,12000.0,2000.0,4.4885274,5.0577624,3.8056729,3.0944922,38.9329189
2.0,12000.0,2000.0,4.2509094,4.8306124,4.0104512,3.0266133,39.6340629
3.0,12000.0,2000.0,4.6616686,5.1539924,5.205413,3.9891056,58.3097234
3.0,12000.0,2000.0,4.6235822,5.4335565,4.9188533,4.1060652,57.2710672
3.0,12000.0,2000.0,4.8927072,9.9255277,6.147042,4.8667145,60.5357435
4.0,12000.0,2000.0,5.0723522,17.1536775,6.4649254,4.7548757,106.492199
4.0,12000.0,2000.0,4.6432853,5.9700917,6.3534712,4.8121089,102.8511405
4.0,12000.0,2000.0,5.1287864,7.2384099,7.062579,5.7027644,102.1293031
2.0,20000.0,0.0,8.5549077,11.3651591,14.5678041,14.1450048,134.0555319
2.0,20000.0,0.0,8.1797236,11.4536528,13.9618736,13.7260062,137.7405601
2.0,20000.0,0.0,8.2212617,10.2204169,13.2257651,13.5826621,158.2601609
3.0,20000.0,0.0,9.4240109,16.3576435,18.7029225,20.3497387,141.5168022
3.0,20000.0,0.0,9.9302241,17.9251613,19.8728403,18.1747358,152.2841405
3.0,20000.0,0.0,11.1991766,17.3535118,23.3706391,20.9659598,57.7810068
4.0,20000.0,0.0,9.3388965,18.3648711,19.0679681,20.6628946,46.9681827
4.0,20000.0,0.0,10.9080578,22.8379287,22.4744549,22.7652427,52.5856916
4.0,20000.0,0.0,10.2212369,22.2854614,19.9169105,19.6814011,55.2005998
2.0,24000.0,4000.0,11.8931184,14.391001,11.2003633,8.5084733,86.9714992
2.0,24000.0,4000.0,11.1181446,12.7345792,11.3433918,8.6213688,84.4612409
2.0,24000.0,4000.0,15.2904641,14.0913174,12.6870399,9.604152,94.9462314
3.0,24000.0,4000.0,13.6383728,24.4808669,15.6075004,11.7617597,103.6364826
3.0,24000.0,4000.0,15.6818404,18.9155514,19.5675008,13.9617061,110.8691115
3.0,24000.0,4000.0,12.9605248,17.1060475,17.5998286,13.1819167,104.4265178
4.0,24000.0,4000.0,13.9787523,33.8848335,22.7331185,14.804806,151.8125891
4.0,24000.0,4000.0,15.2610019,35.2501197,24.1980927,16.0361343,146.6894937
4.0,24000.0,4000.0,14.6552996,25.7470079,25.0374998,16.1702102,143.5567785
2.0,30000.0,0.0,18.1925191,22.6728945,28.9845567,31.5217749,101.5829269
2.0,30000.0,0.0,15.4502114,20.5058499,24.9912901,24.0741273,102.8746907
2.0,30000.0,0.0,17.8416403,23.7248727,26.8135221,27.2228749,118.9194145
3.0,30000.0,0.0,17.7023204,36.2426,35.8299225,34.2059706,98.8350189
3.0,30000.0,0.0,20.4025824,35.7323925,69.8512934,42.2618097,106.0216446
3.0,30000.0,0.0,19.7615081,31.51405,39.9061501,47.947145,124.918309
4.0,30000.0,0.0,19.7842623,45.4034281,51.0141983,46.405337,105.0343357
4.0,30000.0,0.0,20.9780338,47.5736553,58.2350024,53.8988259,120.0290568
4.0,30000.0,0.0,20.5924725,47.4464452,56.3714505,61.6641703,118.0522823
2.0,36000.0,6000.0,24.3592175,33.8289366,30.8832914,22.4860342,164.93266
2.0,36000.0,6000.0,25.8135997,32.1341966,28.4337651,20.3777171,162.6874012
2.0,36000.0,6000.0,27.3673393,34.0014534,33.5911502,24.4911046,176.6694069
3.0,36000.0,6000.0,28.2999211,33.6459264,41.9556967,29.317603,186.3199949
3.0,36000.0,6000.0,34.3795214,32.8909066,39.5530826,27.2382116,176.8407761
3.0,36000.0,6000.0,40.451031,71.0740539,53.2696185,31.8314795,177.8568913
4.0,36000.0,6000.0,36.6123421,73.3557148,61.4945193,37.2349667,234.565138
4.0,36000.0,6000.0,33.9318263,75.5627306,57.3370893,39.9984879,229.7803951
4.0,36000.0,6000.0,33.6505048,36.8696241,55.9690327,37.6833448,221.490053
2.0,40000.0,0.0,37.7598421,55.9208919,52.3142835,54.397592,169.7599065
2.0,40000.0,0.0,32.7893016,54.1429147,90.7039427,67.6677305,185.3478058
2.0,40000.0,0.0,33.8832928,44.789299,100.4779324,80.798234,203.1628177
3.0,40000.0,0.0,33.5214851,62.6981648,91.9480355,76.1040608,170.6254555
3.0,40000.0,0.0,34.477046,71.4645385,65.6905417,97.1276142,187.6209686
3.0,40000.0,0.0,32.3907251,68.8525603,77.7052304,91.0127343,208.832202
4.0,40000.0,0.0,35.0110857,91.6032519,132.8867453,125.7167337,175.927862
4.0,40000.0,0.0,30.3664552,82.602181,140.0028528,145.3058482,189.4170405
4.0,40000.0,0.0,33.5070946,84.7799472,126.5750974,148.2629607,222.7771498
2.0,48000.0,8000.0,59.476311,68.1986798,59.5717265,37.1366477,261.7039927
2.0,48000.0,8000.0,58.1171142,67.2950242,131.5340131,70.8268749,270.4401679
2.0,48000.0,8000.0,53.4199261,72.4016484,77.9693882,83.5533772,301.3764063
3.0,48000.0,8000.0,62.4028362,106.0703047,98.6317592,69.042945,269.1560433
3.0,48000.0,8000.0,69.4360678,111.6241133,108.8023506,68.5853209,267.2719824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
