wareh,capacity,buffer,QMKOPT,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,OPT,RND
2.0,20.0,0.0,0.14375000000000004,0.14375000000000004,0.14375000000000004,0.07499999999999996,0.14375000000000004,0.14375000000000004,0.043749999999999956,0.08750000000000002,0.08750000000000002,0.11875000000000002,0.0
2.0,20.0,0.0,0.16352201257861632,0.16352201257861632,0.16352201257861632,0.16352201257861632,0.16352201257861632,0.16352201257861632,0.09433962264150941,0.08176100628930816,0.08176100628930816,0.16352201257861632,0.0
2.0,20.0,0.0,0.15131578947368418,0.15131578947368418,0.15131578947368418,0.1842105263157895,0.15131578947368418,0.15131578947368418,0.09210526315789469,0.03947368421052633,0.03947368421052633,0.1842105263157895,0.0
3.0,20.0,0.0,0.1785714285714286,0.1785714285714286,0.14795918367346939,0.16326530612244894,0.1428571428571429,0.1428571428571429,0.1071428571428571,0.056122448979591844,0.056122448979591844,0.1785714285714286,0.0
3.0,20.0,0.0,0.15706806282722519,0.15706806282722519,0.12565445026178013,0.1413612565445026,0.12041884816753923,0.12041884816753923,0.08376963350785338,0.03141361256544506,0.03141361256544506,0.15706806282722519,0.0
3.0,20.0,0.0,0.1701030927835051,0.134020618556701,0.18041237113402064,0.15463917525773196,0.1701030927835051,0.134020618556701,0.12886597938144329,0.10824742268041232,0.10824742268041232,0.17525773195876293,0.0
2.0,24.0,4.0,0.19333333333333336,0.19333333333333336,0.17333333333333334,0.18000000000000005,0.0,0.0,0.12,0.1333333333333333,0.12,0.16000000000000003,0.0
2.0,24.0,4.0,0.23178807947019864,0.23178807947019864,0.23841059602649006,0.23841059602649006,0.0,0.0,0.16556291390728473,0.1854304635761589,0.13245033112582782,0.21192052980132448,0.0
2.0,24.0,4.0,0.20945945945945943,0.20945945945945943,0.22297297297297303,0.22297297297297303,0.0,0.0,0.16891891891891897,0.20945945945945943,0.16216216216216217,0.20270270270270274,0.0
3.0,24.0,4.0,0.1270718232044199,0.1270718232044199,0.1270718232044199,0.13812154696132595,0.0,0.0,0.10497237569060769,0.1712707182320442,0.06077348066298338,0.14364640883977897,0.0
3.0,24.0,4.0,0.18232044198895025,0.16574585635359118,0.1933701657458563,0.11602209944751385,0.0,0.0,0.11602209944751385,0.11602209944751385,0.11602209944751385,0.18232044198895025,0.0
3.0,24.0,4.0,0.17318435754189943,0.2067039106145251,0.22346368715083798,0.17318435754189943,0.0,0.0,0.12849162011173187,0.0949720670391061,0.17318435754189943,0.22346368715083798,0.0
