wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
4.0,50000.0,0.0,1.198032e6,1.187585e6,2.014741e6,2.014741e6,2.065056e6
4.0,50000.0,0.0,1.25734e6,1.201709e6,1.984638e6,1.984638e6,2.062345e6
4.0,50000.0,0.0,1.216867e6,1.182082e6,1.951008e6,1.951008e6,2.054345e6
2.0,55000.0,5000.0,1.07848e6,1.076521e6,1.398342e6,1.436987e6,1.500425e6
2.0,55000.0,5000.0,1.080619e6,1.080783e6,1.372072e6,1.401595e6,1.49412e6
2.0,55000.0,5000.0,1.086399e6,1.08162e6,1.330218e6,1.356121e6,1.475118e6
3.0,55000.0,5000.0,1.152349e6,1.143262e6,1.670586e6,1.751876e6,1.803168e6
3.0,55000.0,5000.0,1.155084e6,1.12552e6,1.639763e6,1.718045e6,1.800851e6
3.0,55000.0,5000.0,1.152634e6,1.128404e6,1.59681e6,1.676451e6,1.791525e6
4.0,55000.0,5000.0,1.173984e6,1.146505e6,1.847709e6,1.952794e6,1.998645e6
4.0,55000.0,5000.0,1.191231e6,1.169141e6,1.812397e6,1.922097e6,1.997071e6
4.0,55000.0,5000.0,1.165715e6,1.152123e6,1.791958e6,1.885844e6,1.990548e6
2.0,60000.0,10000.0,1.076088e6,1.074989e6,1.301461e6,1.358061e6,1.445664e6
2.0,60000.0,10000.0,1.046256e6,1.046295e6,1.271885e6,1.321312e6,1.436953e6
2.0,60000.0,10000.0,1.058831e6,1.058831e6,1.227592e6,1.270091e6,1.410272e6
3.0,60000.0,10000.0,1.160898e6,1.131749e6,1.542406e6,1.684801e6,1.741234e6
3.0,60000.0,10000.0,1.118363e6,1.11767e6,1.504811e6,1.648422e6,1.738211e6
3.0,60000.0,10000.0,1.11327e6,1.106323e6,1.473925e6,1.602173e6,1.72885e6
4.0,60000.0,10000.0,1.130747e6,1.129194e6,1.729594e6,1.894914e6,1.934196e6
4.0,60000.0,10000.0,1.16089e6,1.157804e6,1.720019e6,1.862442e6,1.932353e6
4.0,60000.0,10000.0,1.136228e6,1.132427e6,1.682283e6,1.823215e6,1.926272e6
2.0,55000.0,0.0,1.1434e6,1.127845e6,1.515023e6,1.515023e6,1.550663e6
2.0,55000.0,0.0,1.151837e6,1.123378e6,1.475597e6,1.475597e6,1.546171e6
2.0,55000.0,0.0,1.141663e6,1.1134e6,1.434756e6,1.434756e6,1.532553e6
3.0,55000.0,0.0,1.226527e6,1.175583e6,1.815237e6,1.815237e6,1.865075e6
3.0,55000.0,0.0,1.199138e6,1.168266e6,1.781508e6,1.781508e6,1.861894e6
3.0,55000.0,0.0,1.177162e6,1.168167e6,1.742496e6,1.742496e6,1.851826e6
4.0,55000.0,0.0,1.228615e6,1.203386e6,2.008076e6,2.008076e6,2.064039e6
4.0,55000.0,0.0,1.254257e6,1.200977e6,1.976505e6,1.976505e6,2.061325e6
4.0,55000.0,0.0,1.245243e6,1.199193e6,1.942374e6,1.942374e6,2.053254e6
2.0,60500.0,5500.0,1.095422e6,1.093778e6,1.407151e6,1.432937e6,1.50021e6
2.0,60500.0,5500.0,1.092221e6,1.088946e6,1.367103e6,1.396939e6,1.49389e6
2.0,60500.0,5500.0,1.091154e6,1.08861e6,1.322828e6,1.349816e6,1.474764e6
3.0,60500.0,5500.0,1.160212e6,1.156422e6,1.673367e6,1.746479e6,1.802644e6
3.0,60500.0,5500.0,1.156895e6,1.15082e6,1.630056e6,1.710924e6,1.800161e6
3.0,60500.0,5500.0,1.147522e6,1.140607e6,1.585269e6,1.666877e6,1.790707e6
4.0,60500.0,5500.0,1.2163e6,1.187654e6,1.83608e6,1.945608e6,1.997781e6
4.0,60500.0,5500.0,1.232696e6,1.186618e6,1.805905e6,1.91391e6,1.996042e6
4.0,60500.0,5500.0,1.187485e6,1.180736e6,1.794557e6,1.876582e6,1.989445e6
2.0,66000.0,11000.0,1.066152e6,1.065568e6,1.313538e6,1.353892e6,1.445246e6
2.0,66000.0,11000.0,1.081649e6,1.078935e6,1.272801e6,1.315107e6,1.436656e6
2.0,66000.0,11000.0,1.057137e6,1.055775e6,1.223647e6,1.261946e6,1.410024e6
3.0,66000.0,11000.0,1.145427e6,1.140475e6,1.545101e6,1.678319e6,1.740517e6
3.0,66000.0,11000.0,1.115299e6,1.114391e6,1.49818e6,1.639552e6,1.737501e6
3.0,66000.0,11000.0,1.155905e6,1.116923e6,1.481972e6,1.59182e6,1.728062e6
4.0,66000.0,11000.0,1.195271e6,1.170143e6,1.733232e6,1.887452e6,1.933327e6
4.0,66000.0,11000.0,1.197697e6,1.169767e6,1.703202e6,1.853726e6,1.93134e6
4.0,66000.0,11000.0,1.160618e6,1.157391e6,1.687886e6,1.812685e6,1.925297e6
2.0,60000.0,0.0,1.150057e6,1.143753e6,1.500714e6,1.500714e6,1.550153e6
