wareh,capacity,buffer,QMK,CHI,CHILOC,KLINKQMK,GP,GS,BS,RND
3.0,8400.0,1400.0,14410.0,14138.0,14202.0,0.0,14223.0,14127.0,14099.0,17247.0
4.0,8400.0,1400.0,17259.0,17441.0,17138.0,0.0,17207.0,17006.0,17220.0,19281.0
4.0,8400.0,1400.0,17345.0,17103.0,17027.0,0.0,16711.0,16585.0,16716.0,19260.0
4.0,8400.0,1400.0,17391.0,16233.0,16233.0,0.0,16223.0,16203.0,16194.0,19201.0
2.0,8000.0,0.0,13911.0,13870.0,13902.0,13911.0,14397.0,13892.0,13892.0,15508.0
2.0,8000.0,0.0,14453.0,13271.0,13287.0,14453.0,13565.0,13239.0,13239.0,15468.0
2.0,8000.0,0.0,14995.0,12723.0,12732.0,14995.0,12821.0,12692.0,12692.0,15328.0
3.0,8000.0,0.0,16857.0,16811.0,16947.0,16857.0,16667.0,16764.0,16764.0,18682.0
3.0,8000.0,0.0,16359.0,16288.0,16338.0,16359.0,16238.0,16191.0,16191.0,18640.0
3.0,8000.0,0.0,15833.0,15758.0,15825.0,15833.0,15780.0,15662.0,15662.0,18541.0
4.0,8000.0,0.0,18865.0,19011.0,19221.0,18865.0,18886.0,18826.0,18826.0,20672.0
4.0,8000.0,0.0,19242.0,18367.0,18565.0,19242.0,18360.0,18248.0,18248.0,20651.0
4.0,8000.0,0.0,18431.0,17997.0,18094.0,18431.0,17851.0,17807.0,17807.0,20565.0
2.0,8800.0,800.0,13085.0,13062.0,13076.0,0.0,13317.0,13117.0,13005.0,15013.0
2.0,8800.0,800.0,13686.0,12522.0,12542.0,0.0,12590.0,12487.0,12480.0,14946.0
2.0,8800.0,800.0,14234.0,11981.0,11981.0,0.0,11946.0,11935.0,11932.0,14752.0
3.0,8800.0,800.0,16210.0,16025.0,16025.0,0.0,15865.0,15936.0,15965.0,18054.0
3.0,8800.0,800.0,15670.0,15460.0,15460.0,0.0,15485.0,15378.0,15428.0,18032.0
3.0,8800.0,800.0,15105.0,14967.0,14967.0,0.0,15066.0,14871.0,14909.0,17929.0
4.0,8800.0,800.0,18254.0,18210.0,18291.0,0.0,17976.0,17973.0,18011.0,20011.0
4.0,8800.0,800.0,18202.0,17811.0,17811.0,0.0,17483.0,17502.0,17551.0,20006.0
4.0,8800.0,800.0,17781.0,17037.0,17037.0,0.0,16998.0,16960.0,17034.0,19934.0
2.0,9600.0,1600.0,12295.0,12267.0,12292.0,0.0,12335.0,12335.0,12257.0,14468.0
2.0,9600.0,1600.0,11790.0,11780.0,11777.0,0.0,11729.0,11739.0,11738.0,14371.0
2.0,9600.0,1600.0,11352.0,11315.0,11334.0,0.0,11221.0,11265.0,11268.0,14116.0
