wareh,capacity,buffer,QMK,CHI,CHILOC,KLINK,KLINKQMK,GP,GS,BS,RND
2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
3.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
3.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
3.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
4.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
4.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
4.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
2.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
2.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
3.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
3.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
3.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
4.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
4.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
4.0,110.0,10.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,0.0
2.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
2.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
2.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
3.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
3.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
3.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
4.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
4.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
4.0,120.0,20.0,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,0.0
2.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
2.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
2.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
3.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
3.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
3.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
4.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
4.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
4.0,200.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
2.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
2.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
2.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
3.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
3.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
3.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
4.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
4.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
4.0,220.0,20.0,220.0,220.0,220.0,0.0,0.0,220.0,220.0,220.0,0.0
2.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
2.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
2.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
3.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
3.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
3.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
4.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
4.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
4.0,240.0,40.0,240.0,240.0,240.0,0.0,0.0,240.0,240.0,240.0,0.0
2.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
2.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
2.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
3.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
3.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
3.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
4.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
4.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
4.0,300.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
2.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
2.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
2.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
3.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
3.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
3.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
4.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
4.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
4.0,330.0,30.0,330.0,330.0,330.0,0.0,0.0,330.0,330.0,330.0,0.0
2.0,360.0,60.0,360.0,360.0,360.0,0.0,0.0,360.0,360.0,360.0,0.0
2.0,360.0,60.0,360.0,360.0,360.0,0.0,0.0,360.0,360.0,360.0,0.0
