wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,10000.0,0.0,0.7631191920952578,0.7814285039890478,0.06994542067477916,0.06994542067477916,0.0
2.0,10000.0,0.0,0.7800953974221464,0.7940059962002102,0.12349866202003856,0.12349866202003856,0.0
2.0,10000.0,0.0,0.7787779104612126,0.7983199272994915,0.17630436578569875,0.17630436578569875,0.0
3.0,10000.0,0.0,0.789552266402877,0.8061874231512384,0.057861917220594083,0.057861917220594083,0.0
3.0,10000.0,0.0,0.8061639353392462,0.810081081206518,0.07515907603625682,0.07515907603625682,0.0
3.0,10000.0,0.0,0.8050937264920954,0.8161932715022878,0.09153662626876669,0.09153662626876669,0.0
4.0,10000.0,0.0,0.8147859980680251,0.8171107577927375,0.05223661806659674,0.05223661806659674,0.0
4.0,10000.0,0.0,0.8040999381109425,0.8219290734445075,0.04988050796126897,0.04988050796126897,0.0
4.0,10000.0,0.0,0.8227386972830957,0.8265154448949839,0.04921067018998593,0.04921067018998593,0.0
2.0,11000.0,1000.0,0.8681077299755159,0.8681077299755159,0.20830660070953877,0.13454254734422622,0.0
2.0,11000.0,1000.0,0.86939001968201,0.8694770903023578,0.2656463879866843,0.19629565132873816,0.0
2.0,11000.0,1000.0,0.8698398261836189,0.8698903542014047,0.30771562831590116,0.2619309281996868,0.0
3.0,11000.0,1000.0,0.8463429977266357,0.8500638410513531,0.16628445081124843,0.07021394537697367,0.0
3.0,11000.0,1000.0,0.8506730569805767,0.8554720394613545,0.1873064976798463,0.110297884249692,0.0
3.0,11000.0,1000.0,0.8485823911675273,0.8540849933397534,0.2085870419658722,0.1536431674969858,0.0
4.0,11000.0,1000.0,0.8397639791637855,0.8417351620137933,0.15904649666592507,0.05155540055998831,0.0
4.0,11000.0,1000.0,0.8480586335044582,0.8523521463548809,0.1588318673618737,0.08184778658721448,0.0
4.0,11000.0,1000.0,0.8465372645703662,0.8540073559130223,0.1543013903483954,0.11203116158758386,0.0
2.0,12000.0,2000.0,0.8818891273697161,0.8818891273697161,0.33603270679730224,0.20599804226199558,0.0
2.0,12000.0,2000.0,0.8873023360184646,0.8873023360184646,0.387650380330001,0.27605867294367636,0.0
2.0,12000.0,2000.0,0.8909829070249445,0.8909829070249445,0.443590743946746,0.3576552632220624,0.0
3.0,12000.0,2000.0,0.8717354260452983,0.875628205162827,0.27169248800300294,0.08321743662587999,0.0
3.0,12000.0,2000.0,0.87542546687831,0.8787831138956703,0.2923443750262634,0.12968216895593032,0.0
3.0,12000.0,2000.0,0.8752667089556543,0.8778630880297451,0.30577409442526793,0.18309483991970588,0.0
4.0,12000.0,2000.0,0.867748050091669,0.8682784551604127,0.21215988444670175,0.049511973760486216,0.0
4.0,12000.0,2000.0,0.8678521969705102,0.8701473950896931,0.21332138141297463,0.0823201039172956,0.0
4.0,12000.0,2000.0,0.8698601262538914,0.8729808024904877,0.21023650985818054,0.11833924247665173,0.0
2.0,15000.0,0.0,0.7740491439027578,0.7843872986828156,0.06337043814170984,0.06337043814170984,0.0
2.0,15000.0,0.0,0.7882134998883369,0.7956034018810659,0.11802425835551345,0.11802425835551345,0.0
2.0,15000.0,0.0,0.7969462066894403,0.8065580539810053,0.17043620256015612,0.17043620256015612,0.0
3.0,15000.0,0.0,0.8058850646957354,0.8085031651748732,0.05258962025989211,0.05258962025989211,0.0
3.0,15000.0,0.0,0.8118621028800475,0.8162195201157958,0.06902046837885989,0.06902046837885989,0.0
3.0,15000.0,0.0,0.8126791515943685,0.8203385972466828,0.08713206090479553,0.08713206090479553,0.0
4.0,15000.0,0.0,0.8215440426383313,0.8231493675451962,0.04827246750367753,0.04827246750367753,0.0
4.0,15000.0,0.0,0.8136318568171996,0.8266889636515833,0.039791832034402175,0.039791832034402175,0.0
4.0,15000.0,0.0,0.8265182382155185,0.828437800672938,0.033488441823878445,0.033488441823878445,0.0
2.0,16500.0,1500.0,0.8665832720529463,0.8665772772324711,0.19224390126930335,0.12755779006938006,0.0
2.0,16500.0,1500.0,0.8742371708069443,0.8743646885227984,0.24480162898821778,0.1881230404271641,0.0
2.0,16500.0,1500.0,0.8750202680649,0.8754035187466439,0.30164566158122497,0.25063331122271704,0.0
3.0,16500.0,1500.0,0.8584432167126547,0.8596279017620789,0.1668263271649154,0.06216419909186599,0.0
3.0,16500.0,1500.0,0.8613965797078995,0.862818473625617,0.18686659811255457,0.1019390484805851,0.0
3.0,16500.0,1500.0,0.8623414081715711,0.8642853351062082,0.20614220242624326,0.14500456279339013,0.0
4.0,16500.0,1500.0,0.8406629460104127,0.8560224241167449,0.15207506228643042,0.04604437338398393,0.0
4.0,16500.0,1500.0,0.8544337462089509,0.857945296489654,0.1422955643469761,0.07516363483088562,0.0
4.0,16500.0,1500.0,0.8542412125889752,0.8610440436334836,0.15531447182593483,0.10563986414542337,0.0
2.0,18000.0,3000.0,0.8904734650820905,0.8904555095444905,0.32312336576552314,0.19767026899639772,0.0
2.0,18000.0,3000.0,0.8908891127186155,0.8909188718981779,0.3834882336782346,0.2646575405182675,0.0
2.0,18000.0,3000.0,0.8946642089453255,0.8946885911014882,0.4441234127216338,0.34276678955273376,0.0
3.0,18000.0,3000.0,0.8806552377868183,0.8807388966475735,0.28431868628601886,0.07586239466742228,0.0
3.0,18000.0,3000.0,0.880659986744968,0.8807318187177857,0.3023502608313805,0.12162237254229613,0.0
3.0,18000.0,3000.0,0.882075763130038,0.8821320548253653,0.3170650333837213,0.17368322054399743,0.0
4.0,18000.0,3000.0,0.8687635958189944,0.8697189849312001,0.20876751591333376,0.04247304399609708,0.0
4.0,18000.0,3000.0,0.8720447644288029,0.8740222534576552,0.20482623204111627,0.07607699653429756,0.0
4.0,18000.0,3000.0,0.8795458621337868,0.8803712530601044,0.1924932639889717,0.11063263405580248,0.0
2.0,20000.0,0.0,0.7538176400043609,0.7831086237598576,0.06672784097103612,0.06672784097103612,0.0
2.0,20000.0,0.0,0.7631481542560404,0.7935471339937187,0.12292621788317559,0.12292621788317559,0.0
2.0,20000.0,0.0,0.743387093440365,0.802594615721402,0.17565142555418378,0.17565142555418378,0.0
3.0,20000.0,0.0,0.7991827399487305,0.8068327010398443,0.052258160748623106,0.052258160748623106,0.0
3.0,20000.0,0.0,0.7932603181789162,0.8113179293412965,0.08766810027104988,0.08766810027104988,0.0
3.0,20000.0,0.0,0.7974928513971336,0.8179199473909802,0.12165366120026067,0.12165366120026067,0.0
4.0,20000.0,0.0,0.815726141546931,0.8203654679938179,0.04894277882022913,0.04894277882022913,0.0
4.0,20000.0,0.0,0.8172033890318264,0.8226837060702875,0.07470289424825882,0.07470289424825882,0.0
4.0,20000.0,0.0,0.8071486707358653,0.8254391704837167,0.09894192607253327,0.09894192607253327,0.0
2.0,22000.0,2000.0,0.8653079592387771,0.8651779553386602,0.20259007770233106,0.12906387191615754,0.0
2.0,22000.0,2000.0,0.869089841099442,0.870132974144479,0.25380946111544345,0.18889215219614952,0.0
2.0,22000.0,2000.0,0.8703064839382016,0.8718701990048703,0.30555034551359184,0.2502407741864783,0.0
3.0,22000.0,2000.0,0.8550006854522115,0.856883809618764,0.1680005982128392,0.06528745373197575,0.0
3.0,22000.0,2000.0,0.8482479811330664,0.8531410293282782,0.2048240228283894,0.10513738799008632,0.0
3.0,22000.0,2000.0,0.8582283252421659,0.8611401336244299,0.24264774707996972,0.14680219688479512,0.0
4.0,22000.0,2000.0,0.8489918184561434,0.8509838203729565,0.14538405937308585,0.04781105355547777,0.0
4.0,22000.0,2000.0,0.8507384744855484,0.8540896533232105,0.17500444380172508,0.07693953115632235,0.0
4.0,22000.0,2000.0,0.8455948062871261,0.8529320781725765,0.20451255362941212,0.10641773723306602,0.0
2.0,24000.0,4000.0,0.8875730737949845,0.8874876993381233,0.3220976054711546,0.19917860785714603,0.0
2.0,24000.0,4000.0,0.8899301125391986,0.8905325511557429,0.37245595669772014,0.26594343490799643,0.0
2.0,24000.0,4000.0,0.8900530969996291,0.8900360161633514,0.4341631366271693,0.34266109668729383,0.0
3.0,24000.0,4000.0,0.877551792129217,0.8774977716554574,0.2681954460740621,0.0782000378143316,0.0
3.0,24000.0,4000.0,0.8737952828525315,0.8761999701618044,0.31723562680554995,0.12324937950115966,0.0
3.0,24000.0,4000.0,0.8773120257625238,0.8788521169040459,0.34835185518472167,0.1755415391843974,0.0
4.0,24000.0,4000.0,0.8670185799495174,0.8709285687490287,0.22168500367097355,0.04439252086024037,0.0
4.0,24000.0,4000.0,0.8741829258076227,0.8750443040557813,0.23051749285227896,0.07700313404205505,0.0
4.0,24000.0,4000.0,0.861798776632139,0.8677318621500707,0.24976787573055637,0.11347336813125641,0.0
2.0,25000.0,0.0,0.7183722285036052,0.7735562447936611,0.06821097945413068,0.06821097945413068,0.0
2.0,25000.0,0.0,0.7480943406583354,0.7867765721918285,0.12517702596380798,0.12517702596380798,0.0
2.0,25000.0,0.0,0.7584447700872293,0.8007985544962783,0.17989053649127618,0.17989053649127618,0.0
3.0,25000.0,0.0,0.7658677121730723,0.803957152412054,0.056058118943296154,0.056058118943296154,0.0
3.0,25000.0,0.0,0.7825864110274003,0.8096342483020452,0.08976751035819108,0.08976751035819108,0.0
3.0,25000.0,0.0,0.7874330954766559,0.815137023748906,0.12412504956976955,0.12412504956976955,0.0
4.0,25000.0,0.0,0.8017168599174909,0.8079975508310553,0.050447433490694915,0.050447433490694915,0.0
4.0,25000.0,0.0,0.7852358534977875,0.8198879578194144,0.07704830053667266,0.07704830053667266,0.0
4.0,25000.0,0.0,0.8140358733333206,0.8236000083488134,0.10213824496557067,0.10213824496557067,0.0
2.0,27500.0,2500.0,0.8146286298846349,0.8137455094725653,0.19194082693637138,0.13086365979484438,0.0
2.0,27500.0,2500.0,0.8313425134312049,0.8480346428968908,0.25209182795916507,0.19238139563119072,0.0
2.0,27500.0,2500.0,0.8252962347147097,0.8250436722581188,0.30877865005366956,0.25700966051396457,0.0
3.0,27500.0,2500.0,0.8298877996605725,0.8443066203305372,0.17067376235343046,0.06688066620430144,0.0
3.0,27500.0,2500.0,0.8296221735449049,0.8365208095531872,0.20970904340745666,0.1076369549090963,0.0
3.0,27500.0,2500.0,0.8424965218676908,0.8481537783068162,0.25825495689137734,0.15159223273980793,0.0
4.0,27500.0,2500.0,0.8359901034727996,0.8501757935752707,0.16009335590436025,0.049484639347710635,0.0
4.0,27500.0,2500.0,0.8376428968453835,0.8530076311982165,0.18386010607024394,0.07983060064332426,0.0
4.0,27500.0,2500.0,0.84489375454472,0.8549911125474671,0.2120909751959279,0.11142946594489778,0.0
2.0,30000.0,5000.0,0.8811591600354661,0.881035701859729,0.3188049248588649,0.20217510858707732,0.0
2.0,30000.0,5000.0,0.8601223651774249,0.8601223651774249,0.3816324054851461,0.27205308442190124,0.0
2.0,30000.0,5000.0,0.8906435855936665,0.8929811048495603,0.44954468342335663,0.35252422830177643,0.0
3.0,30000.0,5000.0,0.8429995762471694,0.8605218907473434,0.26959991794849647,0.07988280670123271,0.0
3.0,30000.0,5000.0,0.8459833434721287,0.8461201833383237,0.3229651166729216,0.12761333660303842,0.0
3.0,30000.0,5000.0,0.8483157708399944,0.8482746033858859,0.35363803653199877,0.181350868839119,0.0
4.0,30000.0,5000.0,0.8643026536260512,0.8658369066546753,0.21271727667410778,0.04672351861071411,0.0
4.0,30000.0,5000.0,0.8595895849069559,0.8648050710705212,0.23573010368742708,0.0804714859575637,0.0
4.0,30000.0,5000.0,0.8493826440398227,0.8568982818158939,0.24973347461609008,0.11781664133730396,0.0
2.0,30000.0,0.0,0.6860758482018792,0.7446412386226788,0.08433067476527889,0.08433067476527889,0.0
2.0,30000.0,0.0,0.7070064627426276,0.7706925884483741,0.14578072091903171,0.14578072091903171,0.0
2.0,30000.0,0.0,0.7471595551456709,0.782493956600219,0.20379264423862553,0.20379264423862553,0.0
3.0,30000.0,0.0,0.7469569439948203,0.7828134393932387,0.06865490449983813,0.06865490449983813,0.0
3.0,30000.0,0.0,0.7278238513368425,0.7872949178510699,0.10693231346012111,0.10693231346012111,0.0
3.0,30000.0,0.0,0.7613670918771683,0.7934733221013578,0.14641525826694923,0.14641525826694923,0.0
4.0,30000.0,0.0,0.781519137744004,0.7961495148588005,0.0650846858567381,0.0650846858567381,0.0
4.0,30000.0,0.0,0.7779940990162828,0.8012974248453842,0.08715965920923807,0.08715965920923807,0.0
4.0,30000.0,0.0,0.7850835959059563,0.804102780325951,0.10694920050672241,0.10694920050672241,0.0
2.0,33000.0,3000.0,0.7726512952166159,0.7827423082767501,0.22029079392499817,0.15214896390668364,0.0
2.0,33000.0,3000.0,0.84010699626809,0.8428406253733429,0.2819384062739825,0.2171878448675607,0.0
2.0,33000.0,3000.0,0.8343452303206751,0.8342525374668728,0.34781729395853256,0.289576688589931,0.0
3.0,33000.0,3000.0,0.8090682248185881,0.8136499492719844,0.18543520150364323,0.08267420150115046,0.0
3.0,33000.0,3000.0,0.8161944311797928,0.8239173752490768,0.23321090962730362,0.12884240843848527,0.0
3.0,33000.0,3000.0,0.824259034879809,0.8385749590847117,0.2789119948195048,0.17844124766966252,0.0
4.0,33000.0,3000.0,0.826176203378545,0.8273765234639011,0.17241891070701565,0.06616501242436579,0.0
4.0,33000.0,3000.0,0.8216490589876497,0.8258652603288397,0.19109596126478,0.09881056521001164,0.0
4.0,33000.0,3000.0,0.8189417885659469,0.8281172133475795,0.2054013401760687,0.13225267443870403,0.0
2.0,36000.0,6000.0,0.8425707123346751,0.8423955038815412,0.34927131253594024,0.22675792481311097,0.0
2.0,36000.0,6000.0,0.875688423484437,0.8772033562292155,0.4148784272202015,0.30460003254469736,0.0
2.0,36000.0,6000.0,0.8670952787605222,0.8671440771013785,0.49187019641332197,0.39799438819080146,0.0
3.0,36000.0,6000.0,0.8228227295380539,0.8230658377576778,0.3011786696848102,0.10096149300861279,0.0
